TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,AUS,BIH,BOB,BP5,BPI,CNG,COL,CPA,CPR,DC,DC2,DCI,DOK,DOL,DUN,JEN,KMV,KOS,KPK,KRA,LMC,LYN,MAS,MB,MOR,NOL,OMY,PEQ,PGH,PIG,POM,PTS,REI,REW,ROG,RPI,RT,RTB,RTH,RTP,RTR,SAG,SE,SEL,SPW,STH,TMR,TW,WIL,WLK,WOB,WOL
1203,22.97,55.35,17.1,37.9,5.87,17.45,13.06,20.84,13.26,22.26,11.97,12.77,6.42,3.97,18.35,22.35,52.1,15.16,32.39,7.19,19.71,13.42,18.94,10.74,23.19,13.32,14.74,5.48,3.58,18.61,207.66666666666666,176.5,193.6,142.0,143.22222222222223,206.2,174.33333333333334,165.0,115.0,142.5,235.66666666666666,168.73333333333332,190.26315789473685,199.46666666666667,175.92857142857142,186.53846153846155,176.58823529411765,170.66666666666666,158.72222222222223,148.27272727272728,186.66666666666666,183.16666666666666,173.94736842105263,179.3125,134.31578947368422,176.8,210.93333333333334,163.25,171.68421052631578,168.21052631578948,170.78947368421052,180.85714285714286,217.63636363636363,155.375,159.9,213.1875,211.4,194.6,161.75,174.31578947368422,214.1875,199.22222222222223,190.83333333333334,151.1818181818182,164.75,184.75,200.3684210526316,194.83333333333334,171.86666666666667,196.46666666666667,148.72727272727272,175.91666666666666
1204,22.38,51.34,17.97,37.72,4.41,13.62,13.31,19.62,9.9,19.72,11.52,17.72,8.41,2.52,22.28,25.38,51.69,18.72,33.69,6.66,18.0,17.83,25.59,10.41,22.66,14.79,15.55,7.79,3.07,19.21,330.0,341.6,335.8666666666667,331.0,336.44444444444446,332.93333333333334,338.8,323.0,344.0,343.875,337.8,326.8,328.3157894736842,339.73333333333335,326.35714285714283,336.0,326.70588235294116,339.0,326.05555555555554,339.27272727272725,331.22222222222223,324.8333333333333,329.8421052631579,333.6875,307.36842105263156,341.4,333.93333333333334,320.0,325.42105263157896,319.94736842105266,310.42105263157896,321.57142857142856,334.72727272727275,337.125,339.6,338.3125,333.26666666666665,321.3333333333333,336.3333333333333,334.63157894736844,338.0625,330.6666666666667,330.6111111111111,337.27272727272725,343.75,336.8333333333333,330.2631578947368,334.9166666666667,336.4,333.3333333333333,339.0,337.9166666666667
1205,21.97,53.53,15.67,34.33,6.3,19.2,10.8,16.83,10.77,22.27,10.03,14.87,6.9,2.2,19.0,23.27,51.37,16.9,34.6,6.37,16.77,14.63,20.3,9.13,24.33,13.0,14.1,7.03,3.73,17.2,280.55555555555554,270.2,277.8,292.0,282.6666666666667,263.0,275.6666666666667,275.0,265.0,299.75,270.8666666666667,280.8,269.57894736842104,253.93333333333334,279.57142857142856,265.61538461538464,269.29411764705884,291.8333333333333,273.77777777777777,279.90909090909093,283.44444444444446,276.0833333333333,252.57894736842104,259.125,287.7368421052632,268.06666666666666,249.8,283.25,267.6842105263158,279.7894736842105,293.6842105263158,288.0,270.8181818181818,276.625,285.9,253.875,274.0,259.1333333333333,276.0833333333333,274.7368421052632,253.6875,248.66666666666666,235.61111111111111,282.3636363636364,287.0,270.75,241.3684210526316,300.5833333333333,266.6666666666667,254.4,283.8181818181818,253.41666666666666
1206,25.91,54.66,19.19,37.72,6.72,16.94,14.81,21.47,10.59,24.5,14.31,10.94,6.75,3.31,17.16,22.06,54.25,16.5,36.5,5.56,17.75,11.84,17.38,11.09,21.69,11.25,13.62,5.31,3.25,19.94,45.111111111111114,55.8,47.666666666666664,61.0,29.77777777777778,44.86666666666667,43.2,40.0,51.0,32.75,29.933333333333334,53.46666666666667,54.78947368421053,57.86666666666667,56.642857142857146,31.384615384615383,49.1764705882353,20.166666666666668,66.33333333333333,49.18181818181818,31.11111111111111,34.833333333333336,63.36842105263158,57.5625,55.578947368421055,34.86666666666667,35.8,36.0,62.21052631578947,47.578947368421055,46.26315789473684,28.428571428571427,46.36363636363637,30.25,31.4,54.625,35.86666666666667,44.6,49.75,58.526315789473685,54.75,53.111111111111114,61.666666666666664,41.54545454545455,17.0,34.166666666666664,61.526315789473685,54.916666666666664,53.0,34.06666666666667,43.27272727272727,40.583333333333336
1207,25.45,53.26,18.42,33.74,7.03,19.52,13.1,17.9,10.06,23.65,15.13,13.42,6.13,4.45,18.61,23.19,55.45,17.9,39.42,5.29,16.03,14.42,20.32,11.39,19.87,12.23,11.55,7.06,3.81,17.03,17.11111111111111,14.5,10.066666666666666,19.0,11.444444444444445,19.466666666666665,8.8,28.0,24.0,10.25,9.0,17.933333333333334,15.578947368421053,11.733333333333333,20.428571428571427,18.0,13.294117647058824,14.166666666666666,11.944444444444445,14.272727272727273,20.22222222222222,14.5,10.263157894736842,11.375,13.368421052631579,14.0,9.466666666666667,18.25,10.526315789473685,20.526315789473685,17.42105263157895,14.857142857142858,14.0,15.875,17.6,5.1875,11.866666666666667,8.2,14.25,12.421052631578947,5.0625,9.166666666666666,7.555555555555555,14.181818181818182,12.75,10.583333333333334,11.052631578947368,17.416666666666668,12.0,10.0,13.909090909090908,11.083333333333334
1208,25.0,55.38,20.28,41.5,4.72,13.88,14.09,20.25,12.38,25.34,15.19,13.41,6.5,5.03,16.5,22.34,56.44,16.53,38.38,5.81,18.06,13.78,19.81,11.78,21.25,8.94,12.22,6.66,3.44,17.06,87.22222222222223,37.6,54.2,24.0,35.111111111111114,73.33333333333333,39.8,57.0,38.0,43.125,80.13333333333334,58.666666666666664,79.73684210526316,41.4,62.57142857142857,53.53846153846154,61.23529411764706,45.666666666666664,51.27777777777778,33.72727272727273,59.0,61.333333333333336,61.8421052631579,40.9375,64.73684210526316,59.733333333333334,81.73333333333333,55.0,51.21052631578947,49.8421052631579,70.63157894736842,54.42857142857143,73.0909090909091,35.75,43.6,47.9375,71.4,37.86666666666667,47.666666666666664,56.526315789473685,47.5,67.05555555555556,48.77777777777778,39.27272727272727,43.5,66.0,68.15789473684211,61.166666666666664,37.46666666666667,61.0,36.09090909090909,37.083333333333336
1209,22.81,54.06,17.03,37.55,5.77,16.52,10.52,17.71,12.45,23.13,13.03,14.94,6.48,4.77,21.23,20.23,49.94,14.48,32.55,5.74,17.39,17.94,25.26,10.65,22.32,11.29,13.45,6.71,3.35,16.39,211.11111111111111,230.6,210.26666666666668,187.0,209.22222222222223,201.93333333333334,209.6,205.0,222.0,226.0,224.46666666666667,215.6,218.73684210526315,241.4,203.28571428571428,196.0,224.0,231.33333333333334,210.83333333333334,209.45454545454547,217.55555555555554,152.83333333333334,228.31578947368422,216.4375,239.1578947368421,221.73333333333332,212.93333333333334,213.0,221.31578947368422,228.0,235.21052631578948,208.28571428571428,215.9090909090909,202.5,209.3,243.0625,214.8,210.6,213.08333333333334,214.73684210526315,240.375,224.83333333333334,224.61111111111111,206.9090909090909,227.25,211.16666666666666,223.89473684210526,228.41666666666666,210.93333333333334,208.33333333333334,208.9090909090909,217.41666666666666
1210,24.26,59.84,18.06,39.1,6.19,20.74,13.1,19.0,12.71,22.81,13.16,13.68,9.58,4.06,20.61,22.61,51.35,16.29,34.68,6.32,16.68,15.52,23.19,9.35,25.19,12.71,16.58,6.45,2.68,18.16,95.11111111111111,140.3,124.73333333333333,140.0,142.88888888888889,100.2,142.26666666666668,82.0,203.0,154.375,105.53333333333333,85.26666666666667,87.15789473684211,139.4,77.0,102.6923076923077,106.6470588235294,177.16666666666666,92.27777777777777,132.36363636363637,96.77777777777777,90.41666666666667,105.94736842105263,129.25,69.0,159.26666666666668,124.4,100.25,117.36842105263158,83.15789473684211,85.42105263157895,84.71428571428571,98.9090909090909,133.25,173.0,157.125,121.46666666666667,147.06666666666666,109.33333333333333,129.57894736842104,156.625,110.0,134.77777777777777,123.45454545454545,182.0,112.75,127.47368421052632,142.83333333333334,127.2,132.53333333333333,136.54545454545453,154.08333333333334
1211,26.34,55.53,20.72,39.75,5.62,15.78,17.56,23.12,11.47,25.88,14.91,13.53,7.34,3.62,18.69,22.12,55.25,15.0,35.53,7.12,19.72,13.81,19.75,10.53,20.84,10.62,14.66,6.41,2.75,20.44,38.77777777777778,61.0,46.46666666666667,51.0,63.888888888888886,41.0,73.93333333333334,33.0,30.0,53.875,49.733333333333334,37.4,39.31578947368421,62.06666666666667,36.214285714285715,49.30769230769231,57.529411764705884,49.833333333333336,51.44444444444444,52.36363636363637,38.0,62.5,53.94736842105263,60.4375,34.68421052631579,79.4,54.8,48.0,55.10526315789474,29.94736842105263,43.94736842105263,53.42857142857143,46.0,63.375,67.8,74.5,43.06666666666667,72.46666666666667,47.25,60.10526315789474,73.9375,45.44444444444444,57.05555555555556,54.36363636363637,60.25,57.416666666666664,54.78947368421053,45.0,49.8,67.66666666666667,56.27272727272727,63.916666666666664
1212,21.18,55.7,16.15,38.85,5.03,16.85,13.15,21.42,11.36,24.91,10.24,15.33,6.48,2.76,20.91,23.73,54.61,18.94,40.55,4.79,14.06,16.3,25.88,11.15,27.33,11.88,14.73,7.0,3.64,18.24,336.55555555555554,320.4,328.6,340.0,333.8888888888889,332.6,319.26666666666665,332.0,319.0,322.75,331.1333333333333,331.8,334.7368421052632,325.06666666666666,334.2142857142857,331.38461538461536,334.5882352941176,332.0,334.94444444444446,331.3636363636364,336.1111111111111,336.0,334.7894736842105,325.125,340.42105263157896,307.46666666666664,329.8,338.25,326.36842105263156,325.57894736842104,338.42105263157896,340.57142857142856,332.0,329.75,321.4,303.4375,334.1333333333333,325.0,335.0,317.63157894736844,304.0,334.3333333333333,329.3888888888889,333.90909090909093,316.0,335.75,331.42105263157896,305.3333333333333,328.46666666666664,328.93333333333334,330.8181818181818,324.1666666666667
1214,22.61,55.94,16.19,35.97,6.42,19.97,15.26,23.58,11.1,24.48,11.81,12.13,7.32,5.71,18.48,21.29,56.55,15.84,39.1,5.45,17.45,13.84,20.74,13.77,26.52,9.81,15.74,4.84,3.23,20.52,184.55555555555554,118.2,143.13333333333333,96.0,124.0,197.46666666666667,95.2,217.0,163.0,147.625,200.26666666666668,219.66666666666666,200.6315789473684,126.66666666666667,205.21428571428572,176.07692307692307,130.58823529411765,115.83333333333333,162.33333333333334,124.81818181818181,201.55555555555554,119.0,162.73684210526315,116.0,215.42105263157896,77.93333333333334,167.4,215.75,137.47368421052633,207.78947368421052,215.0,196.42857142857142,200.36363636363637,91.75,87.5,118.75,153.86666666666667,101.26666666666667,151.58333333333334,114.05263157894737,123.5,159.22222222222223,129.44444444444446,126.9090909090909,95.25,153.58333333333334,151.21052631578948,129.33333333333334,116.66666666666667,122.53333333333333,117.54545454545455,100.5
1216,21.68,56.65,13.13,28.61,8.55,28.03,8.0,13.32,10.45,20.52,11.84,12.52,7.87,2.48,18.48,21.55,49.32,14.06,28.84,7.48,20.48,13.81,19.16,10.1,27.35,12.48,16.29,5.03,3.13,15.94,259.1111111111111,285.9,286.2,286.0,284.22222222222223,254.4,284.0,300.0,326.0,266.25,241.2,279.6,269.2631578947368,297.3333333333333,300.7857142857143,254.76923076923077,296.7647058823529,281.0,293.05555555555554,271.72727272727275,258.44444444444446,247.75,282.6842105263158,281.9375,271.5263157894737,282.6,254.8,299.0,292.36842105263156,288.10526315789474,273.2105263157895,257.2857142857143,256.90909090909093,288.0,271.1,281.25,278.1333333333333,311.8666666666667,264.0,284.3157894736842,279.1875,279.3333333333333,283.3888888888889,277.54545454545456,280.75,279.5,269.05263157894734,297.5,276.53333333333336,260.73333333333335,273.27272727272725,268.4166666666667
1217,23.7,49.81,16.85,31.78,6.85,18.04,17.48,21.67,9.0,23.3,14.3,13.11,5.81,4.44,15.67,24.04,55.33,17.67,37.81,6.37,17.52,10.37,14.22,10.3,19.74,11.93,12.81,6.15,2.78,19.19,83.66666666666667,57.9,82.13333333333334,58.0,61.77777777777778,83.0,65.26666666666667,107.0,43.0,70.375,65.2,95.13333333333334,98.36842105263158,58.733333333333334,102.0,63.0,76.29411764705883,48.166666666666664,101.11111111111111,51.81818181818182,76.0,73.58333333333333,76.94736842105263,67.75,115.0,54.06666666666667,68.73333333333333,81.75,86.94736842105263,80.26315789473684,101.0,66.0,112.54545454545455,33.375,45.8,63.9375,89.93333333333334,77.6,66.16666666666667,65.15789473684211,64.25,84.38888888888889,74.94444444444444,67.0909090909091,48.0,74.16666666666667,69.94736842105263,82.66666666666667,69.26666666666667,63.333333333333336,56.63636363636363,41.166666666666664
1218,23.55,52.31,17.34,35.07,6.21,17.24,15.45,22.31,10.1,25.24,11.97,15.9,5.38,4.17,19.76,22.86,57.69,16.1,37.41,6.76,20.28,15.1,21.9,12.1,21.48,12.48,13.07,6.86,2.9,19.83,155.22222222222223,149.8,153.8,191.0,151.11111111111111,172.33333333333334,141.93333333333334,155.0,150.0,159.0,168.13333333333333,173.73333333333332,175.6315789473684,147.6,165.21428571428572,178.15384615384616,137.8235294117647,157.16666666666666,160.72222222222223,158.63636363636363,185.11111111111111,185.75,166.8421052631579,154.0,232.42105263157896,149.8,172.2,158.5,163.3684210526316,206.6315789473684,210.1578947368421,174.0,180.36363636363637,148.125,139.3,189.25,168.66666666666666,146.0,154.75,134.10526315789474,187.8125,174.83333333333334,175.44444444444446,156.27272727272728,128.25,152.91666666666666,172.89473684210526,129.5,166.33333333333334,180.13333333333333,159.9090909090909,176.25
1219,22.48,54.76,16.9,38.66,5.59,16.1,14.07,20.97,11.52,21.69,10.9,15.24,6.93,2.86,21.41,24.62,53.24,19.21,37.21,5.41,16.03,18.31,25.9,11.55,24.83,12.17,14.62,7.55,4.0,18.9,290.44444444444446,260.4,276.6666666666667,298.0,271.22222222222223,300.4,253.2,311.0,230.0,271.5,301.06666666666666,283.6666666666667,291.2105263157895,258.0,290.57142857142856,290.6923076923077,261.88235294117646,272.5,265.1111111111111,270.09090909090907,315.1111111111111,280.3333333333333,275.6842105263158,240.1875,280.42105263157896,271.1333333333333,292.53333333333336,308.25,261.2105263157895,289.10526315789474,294.89473684210526,312.57142857142856,301.90909090909093,265.5,274.8,254.6875,269.26666666666665,232.0,277.4166666666667,261.36842105263156,254.3125,276.3888888888889,250.88888888888889,275.0,251.5,284.0,262.94736842105266,241.5,242.33333333333334,266.0,270.09090909090907,251.66666666666666
1220,24.19,55.32,17.9,37.58,6.29,17.74,15.1,19.71,9.71,21.9,13.16,10.29,6.29,4.1,17.87,24.61,55.87,18.0,38.32,6.61,17.55,13.87,19.52,12.48,23.97,14.16,12.48,5.71,2.55,18.0,170.33333333333334,107.7,135.2,99.0,88.11111111111111,173.0,112.2,156.0,144.0,86.625,146.6,134.93333333333334,159.94736842105263,109.13333333333334,136.78571428571428,135.6153846153846,136.8235294117647,99.66666666666667,136.0,100.45454545454545,154.0,164.25,128.89473684210526,118.875,126.0,112.8,155.8,153.5,120.05263157894737,143.47368421052633,160.1578947368421,129.28571428571428,167.63636363636363,87.125,101.6,124.9375,149.8,119.8,111.25,130.52631578947367,115.5,140.72222222222223,118.77777777777777,100.63636363636364,98.75,129.16666666666666,122.3157894736842,128.41666666666666,109.8,110.06666666666666,100.18181818181819,97.16666666666667
1221,24.59,55.79,19.48,40.14,5.1,15.66,12.93,19.9,11.72,25.0,13.28,13.34,4.07,3.76,18.28,24.59,57.28,18.38,38.86,6.21,18.41,13.66,19.31,10.38,23.24,13.28,10.21,5.76,3.72,18.1,246.88888888888889,311.4,288.0,316.0,307.22222222222223,239.2,308.93333333333334,261.0,288.0,274.125,244.8,254.46666666666667,231.21052631578948,312.3333333333333,244.92857142857142,233.84615384615384,305.3529411764706,286.8333333333333,293.05555555555554,301.3636363636364,220.22222222222223,246.16666666666666,277.42105263157896,307.25,221.94736842105263,300.1333333333333,253.4,234.0,301.7894736842105,237.8421052631579,215.78947368421052,235.57142857142858,250.0,315.875,309.6,283.1875,282.0,327.8,278.75,312.0,285.0,270.72222222222223,295.5,300.90909090909093,309.0,285.6666666666667,280.4736842105263,337.3333333333333,305.2,275.6666666666667,302.90909090909093,302.0833333333333
1222,23.71,52.0,17.93,36.82,5.79,15.18,14.46,21.54,9.86,23.29,12.89,15.61,5.68,4.18,20.61,24.54,57.36,18.57,39.11,5.96,18.25,15.89,22.93,13.29,22.5,13.57,12.86,6.89,3.54,19.89,205.0,192.0,194.0,141.0,187.33333333333334,204.4,188.33333333333334,193.0,201.0,214.625,220.0,149.66666666666666,186.10526315789474,188.06666666666666,160.92857142857142,206.3846153846154,170.47058823529412,217.0,161.44444444444446,195.45454545454547,196.11111111111111,159.75,178.0,179.6875,146.10526315789474,213.93333333333334,220.93333333333334,180.25,179.21052631578948,177.0,180.47368421052633,194.42857142857142,218.63636363636363,195.125,191.7,206.4375,203.53333333333333,173.86666666666667,194.58333333333334,177.21052631578948,207.875,187.83333333333334,180.55555555555554,189.54545454545453,225.0,198.41666666666666,185.78947368421052,169.08333333333334,190.06666666666666,214.86666666666667,197.1818181818182,193.25
1223,23.55,58.38,17.83,41.1,5.72,17.28,16.45,24.28,12.14,22.55,11.62,16.41,8.38,2.59,22.07,27.0,58.07,19.86,38.21,7.14,19.86,17.83,27.62,13.83,26.93,15.52,16.48,7.66,4.62,21.07,333.3333333333333,337.9,338.0,344.0,344.0,333.6,337.4,335.0,343.0,332.125,339.8666666666667,334.1333333333333,333.1578947368421,338.26666666666665,330.0,340.9230769230769,339.52941176470586,342.5,331.94444444444446,338.6363636363636,335.44444444444446,311.0833333333333,336.36842105263156,339.4375,326.2105263157895,336.46666666666664,339.53846153846155,332.5,335.94736842105266,308.10526315789474,331.7894736842105,335.2857142857143,336.54545454545456,343.625,343.5,342.125,335.6666666666667,342.6,342.5,331.2631578947368,342.0625,334.22222222222223,334.3333333333333,343.09090909090907,339.0,343.5833333333333,333.3157894736842,338.3333333333333,337.73333333333335,342.2,340.3636363636364,343.5833333333333
1224,19.77,52.53,14.8,36.53,4.97,16.0,13.93,22.37,13.2,21.37,9.3,15.87,6.07,2.13,19.23,23.73,52.67,16.6,33.0,7.13,19.67,15.33,23.67,11.43,24.33,14.8,13.8,7.4,4.37,19.03,335.3333333333333,318.8,327.93333333333334,336.0,335.6666666666667,335.73333333333335,316.73333333333335,340.0,317.0,331.375,330.93333333333334,333.73333333333335,336.7894736842105,329.2,334.57142857142856,337.53846153846155,336.8235294117647,332.5,330.3888888888889,315.90909090909093,335.22222222222223,333.9166666666667,329.05263157894734,316.5,334.36842105263156,324.2,334.93333333333334,338.25,316.1578947368421,332.42105263157896,335.6842105263158,336.57142857142856,334.72727272727275,330.625,331.8,319.25,334.3333333333333,329.53333333333336,321.5833333333333,305.63157894736844,321.3125,330.8333333333333,319.94444444444446,322.8181818181818,318.0,332.0833333333333,325.4736842105263,286.9166666666667,311.6,335.26666666666665,316.8181818181818,319.1666666666667
1225,23.37,50.93,17.13,34.63,6.23,16.3,14.13,19.5,9.33,23.67,14.1,14.6,6.47,2.93,16.77,23.67,56.8,17.43,37.2,6.23,19.6,12.4,17.6,11.93,20.6,11.7,12.63,7.4,3.13,16.47,193.33333333333334,169.0,178.66666666666666,143.0,159.88888888888889,181.66666666666666,171.86666666666667,142.0,177.0,138.0,181.73333333333332,155.2,179.42105263157896,162.6,154.07142857142858,147.84615384615384,158.64705882352942,150.33333333333334,162.22222222222223,164.36363636363637,161.88888888888889,196.58333333333334,166.8421052631579,181.1875,209.52631578947367,150.4,171.0,149.5,186.52631578947367,179.1578947368421,191.52631578947367,158.71428571428572,211.27272727272728,162.375,131.8,194.875,179.13333333333333,172.4,165.25,174.68421052631578,195.0,198.88888888888889,201.22222222222223,157.27272727272728,137.75,142.08333333333334,189.68421052631578,199.75,169.2,181.2,162.9090909090909,165.08333333333334
1226,22.0,54.3,17.56,39.56,4.44,14.74,15.67,22.26,12.04,21.22,9.19,13.0,6.78,3.26,18.96,24.78,54.11,17.26,34.52,7.52,19.59,15.93,22.48,11.44,23.85,14.48,12.33,5.52,3.44,18.7,286.55555555555554,289.1,291.73333333333335,295.0,299.77777777777777,288.46666666666664,297.4,285.0,238.0,305.0,269.26666666666665,296.26666666666665,289.36842105263156,282.0,261.7857142857143,287.0769230769231,296.47058823529414,281.8333333333333,308.77777777777777,293.54545454545456,288.77777777777777,300.5833333333333,289.6842105263158,298.75,322.42105263157896,300.53333333333336,286.8666666666667,280.5,295.42105263157896,304.2105263157895,302.0,279.57142857142856,298.09090909090907,304.25,294.8,277.5625,276.26666666666665,280.53333333333336,304.6666666666667,300.57894736842104,276.5625,290.44444444444446,284.22222222222223,302.1818181818182,293.5,295.0833333333333,290.7894736842105,275.4166666666667,296.6,293.2,297.8181818181818,310.75
1227,22.93,54.4,18.37,39.63,4.57,14.77,11.2,16.7,12.4,23.57,11.3,16.0,4.4,2.7,17.83,25.2,55.9,19.0,38.87,6.2,17.03,13.33,19.77,10.83,22.23,13.5,11.87,6.93,3.3,17.33,233.77777777777777,271.4,247.4,284.0,277.44444444444446,250.93333333333334,263.2,241.0,290.0,307.625,273.93333333333334,237.6,246.47368421052633,258.26666666666665,240.07142857142858,240.30769230769232,266.3529411764706,302.1666666666667,247.5,274.90909090909093,263.77777777777777,257.75,237.10526315789474,233.75,230.1578947368421,286.2,254.33333333333334,250.75,237.10526315789474,233.8421052631579,244.8421052631579,220.57142857142858,239.63636363636363,292.0,301.1,256.4375,269.53333333333336,260.93333333333334,251.08333333333334,277.5263157894737,256.5625,247.77777777777777,242.77777777777777,267.6363636363636,311.25,276.25,241.73684210526315,252.66666666666666,244.4,264.1333333333333,270.54545454545456,278.4166666666667
1228,26.34,56.34,19.5,38.66,6.84,17.69,11.75,16.12,10.22,24.59,16.59,12.72,5.56,4.62,17.59,22.88,57.03,16.81,37.16,6.06,19.88,13.41,18.53,11.53,21.62,12.12,12.25,5.56,2.91,16.38,16.555555555555557,30.8,22.8,37.0,36.44444444444444,18.666666666666668,33.2,19.0,28.0,32.125,18.866666666666667,30.866666666666667,21.31578947368421,25.266666666666666,24.785714285714285,26.846153846153847,31.941176470588236,40.166666666666664,27.61111111111111,32.18181818181818,16.77777777777778,19.0,31.210526315789473,34.3125,19.157894736842106,48.06666666666667,23.866666666666667,15.25,33.526315789473685,27.63157894736842,15.894736842105264,20.857142857142858,20.0,52.875,49.0,36.1875,25.8,33.6,25.333333333333332,38.8421052631579,36.1875,25.11111111111111,33.333333333333336,29.454545454545453,63.75,23.833333333333332,32.10526315789474,24.75,32.6,28.333333333333332,33.63636363636363,42.416666666666664
1229,21.94,51.58,17.0,35.68,4.94,15.9,12.26,17.32,10.06,23.97,11.16,13.35,4.94,4.0,18.32,22.39,52.32,15.9,34.06,6.48,18.26,12.52,18.1,9.39,22.74,12.03,11.58,6.58,2.23,17.32,187.77777777777777,200.8,194.2,206.0,214.77777777777777,221.0,181.26666666666668,191.0,190.0,276.375,230.4,188.33333333333334,194.68421052631578,204.2,170.14285714285714,239.0,167.05882352941177,219.33333333333334,169.38888888888889,199.72727272727272,251.0,211.58333333333334,197.1578947368421,182.25,167.1578947368421,208.2,228.66666666666666,229.75,169.42105263157896,194.05263157894737,191.52631578947367,239.85714285714286,215.8181818181818,217.5,219.8,239.1875,203.2,186.0,192.91666666666666,154.1578947368421,240.375,205.55555555555554,200.11111111111111,203.63636363636363,233.5,208.41666666666666,205.21052631578948,158.75,187.2,231.33333333333334,201.0,220.41666666666666
1231,24.66,53.53,18.75,36.47,5.91,17.06,14.34,19.75,10.59,22.19,12.28,12.97,6.28,2.62,21.41,21.97,50.69,15.66,33.34,6.31,17.34,17.94,25.47,9.91,21.94,11.78,12.91,6.47,3.69,19.38,53.666666666666664,124.6,84.26666666666667,120.0,120.55555555555556,62.266666666666666,116.0,79.0,124.0,168.25,87.86666666666666,124.46666666666667,77.78947368421052,121.33333333333333,79.85714285714286,96.15384615384616,109.3529411764706,150.0,94.0,116.72727272727273,81.66666666666667,78.41666666666667,110.42105263157895,100.0625,76.10526315789474,137.06666666666666,91.8,71.25,115.05263157894737,95.42105263157895,69.3157894736842,80.57142857142857,63.09090909090909,122.375,163.9,152.5,89.33333333333333,110.13333333333334,96.75,134.42105263157896,153.25,89.22222222222223,116.72222222222223,110.45454545454545,178.5,124.08333333333333,105.21052631578948,79.5,104.6,110.0,124.36363636363636,148.08333333333334
1232,22.34,52.66,15.59,33.62,6.75,19.03,14.41,20.22,10.53,24.41,12.38,14.06,6.0,4.28,20.31,21.09,52.19,15.38,34.81,5.72,17.38,16.88,23.56,10.47,23.12,11.28,12.69,5.97,2.81,19.72,148.66666666666666,149.8,149.66666666666666,134.0,128.33333333333334,133.0,155.73333333333332,99.0,62.0,117.125,137.33333333333334,117.93333333333334,138.94736842105263,144.2,126.42857142857143,140.53846153846155,145.35294117647058,119.5,142.72222222222223,135.9090909090909,120.0,139.33333333333334,153.26315789473685,161.25,148.42105263157896,157.73333333333332,142.0,119.0,157.52631578947367,143.26315789473685,138.3684210526316,129.0,118.27272727272727,134.125,127.4,130.4375,132.4,154.26666666666668,141.08333333333334,147.78947368421052,130.8125,150.61111111111111,162.11111111111111,128.0,126.75,144.16666666666666,158.0,108.16666666666667,162.93333333333334,144.66666666666666,131.63636363636363,141.91666666666666
1233,28.36,59.82,20.33,38.09,8.03,21.73,14.24,21.82,12.15,24.42,17.36,12.76,7.45,3.21,18.03,24.61,55.7,18.42,38.33,6.18,17.36,13.79,19.97,9.97,23.64,12.24,14.91,6.33,3.55,19.42,97.33333333333333,114.1,106.06666666666666,93.0,105.33333333333333,86.46666666666667,105.8,77.0,93.0,90.0,69.4,99.13333333333334,96.84210526315789,120.26666666666667,103.42857142857143,80.38461538461539,104.70588235294117,86.66666666666667,122.77777777777777,111.54545454545455,61.55555555555556,77.58333333333333,119.26315789473684,118.375,84.10526315789474,81.93333333333334,74.2,78.5,122.26315789473684,94.15789473684211,89.10526315789474,73.57142857142857,85.9090909090909,110.875,90.2,94.25,80.06666666666666,126.66666666666667,102.83333333333333,109.21052631578948,97.3125,107.72222222222223,123.5,109.9090909090909,89.5,85.25,109.73684210526316,138.08333333333334,115.2,79.93333333333334,110.9090909090909,101.25
1234,24.71,56.23,20.0,41.23,4.71,15.0,13.1,19.39,11.97,23.03,13.65,14.42,6.71,2.87,16.48,24.77,56.42,17.94,35.81,6.84,20.61,11.68,15.77,10.97,22.74,15.03,14.35,6.94,3.42,17.77,86.66666666666667,152.8,114.0,193.0,152.44444444444446,82.93333333333334,161.33333333333334,87.0,110.0,170.625,112.46666666666667,105.66666666666667,102.52631578947368,148.8,77.71428571428571,118.76923076923077,150.2941176470588,188.33333333333334,105.38888888888889,138.63636363636363,111.44444444444444,94.41666666666667,135.26315789473685,143.75,93.63157894736842,172.0,119.0,87.25,152.78947368421052,114.26315789473684,84.36842105263158,99.28571428571429,89.0,151.125,198.2,183.4375,115.6,159.0,113.75,184.8421052631579,183.4375,128.77777777777777,174.55555555555554,123.9090909090909,204.5,133.83333333333334,161.94736842105263,139.5,147.86666666666667,161.6,144.63636363636363,175.66666666666666
