Season,TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGM_A,FGA_A,FGM2_A,FGA2_A,FGM3_A,FGA3_A,FTM_A,FTA_A,OR_A,DR_A,Ast_A,TO_A,Stl_A,Blk_A,PF_A,BIH,COL,DCI,DOK,DOL,DUN,KPK,LMC,MAS,MB,MOR,NOL,PGH,POM,REW,RPI,RT,RTH,STH,WIL,WLK,WOL
2021,1161,25.43,54.17,16.78,30.13,8.65,24.04,14.48,18.35,6.61,25.78,14.35,13.26,5.39,2.52,5.7,23.57,57.61,15.96,32.17,7.61,25.43,10.22,16.0,8.39,22.17,12.7,13.13,6.35,3.26,5.96,38.22222222222222,36.6,79.07692307692308,87.125,57.75,47.833333333333336,72.64285714285714,82.75,74.6875,191.0,101.75,70.84615384615384,65.75,86.125,18.5,323.5,53.38461538461539,236.76923076923077,240.63636363636363,73.6875,61.111111111111114,178.6153846153846
2021,1163,26.41,60.14,19.68,40.14,6.73,20.0,13.0,17.77,11.41,23.59,13.05,11.18,6.18,5.27,6.86,22.36,54.55,16.68,36.55,5.68,18.0,14.23,20.14,8.14,20.32,10.41,12.59,5.5,2.68,6.09,46.77777777777778,45.5,30.0,44.5625,43.5,44.583333333333336,47.57142857142857,49.5,43.25,191.0,36.875,38.07692307692308,38.0,34.5625,32.0,323.5,37.07692307692308,236.76923076923077,240.63636363636363,45.375,33.0,178.6153846153846
2021,1164,24.05,58.55,15.27,29.59,8.77,28.95,15.95,25.64,5.91,27.09,13.0,15.64,8.55,3.23,4.73,28.5,68.41,19.91,40.55,8.59,27.86,13.55,18.5,12.41,31.36,13.91,16.05,7.27,2.82,5.59,244.11111111111111,256.1,315.46153846153845,330.5,277.3333333333333,305.5833333333333,317.07142857142856,268.25,320.3125,191.0,294.5625,294.0769230769231,272.8125,319.0,234.0,323.5,300.53846153846155,236.76923076923077,240.63636363636363,323.5625,300.1111111111111,178.6153846153846
2021,1166,28.46,59.82,18.75,33.32,9.71,26.5,10.32,16.07,6.89,25.71,15.86,10.79,7.07,3.5,3.75,24.79,61.04,17.14,37.25,7.64,23.79,11.07,15.68,8.96,24.29,12.71,12.25,5.71,2.89,3.64,27.77777777777778,31.0,12.538461538461538,14.4375,24.25,12.5,20.214285714285715,11.5,20.5,191.0,20.1875,12.538461538461538,28.9375,14.8125,30.5,323.5,30.76923076923077,236.76923076923077,240.63636363636363,9.3125,17.11111111111111,178.6153846153846
2021,1167,25.67,58.54,20.38,42.88,5.29,15.67,11.29,15.75,11.38,21.58,13.67,12.25,5.96,2.83,4.83,21.75,50.0,14.67,29.71,7.08,20.29,15.08,21.12,6.17,19.29,12.25,12.88,5.58,3.04,3.88,138.88888888888889,159.1,209.3846153846154,179.1875,146.16666666666666,160.5,205.07142857142858,131.25,175.0625,191.0,119.125,219.30769230769232,181.75,157.375,182.5,323.5,188.76923076923077,236.76923076923077,240.63636363636363,241.375,123.55555555555556,178.6153846153846
2021,1168,26.2,58.93,18.2,37.87,8.0,21.07,15.47,21.0,6.93,22.53,13.07,12.47,6.67,1.87,5.4,29.47,61.13,21.33,40.67,8.13,20.47,12.07,17.0,8.67,25.6,17.07,13.33,6.93,3.47,6.13,244.22222222222223,244.9,258.0,283.875,238.66666666666666,255.54545454545453,256.42857142857144,299.75,248.75,191.0,273.375,276.6923076923077,268.5,295.5,251.0,323.5,221.45454545454547,236.76923076923077,240.63636363636363,260.8125,215.66666666666666,178.6153846153846
2021,1169,24.9,59.24,17.43,36.9,7.48,22.33,13.62,18.76,7.38,21.9,12.67,11.38,6.43,1.95,5.05,27.38,58.1,19.0,35.05,8.38,23.05,14.48,18.81,8.62,26.14,15.0,12.71,5.95,2.48,6.24,236.11111111111111,226.7,211.84615384615384,263.1875,213.41666666666666,209.0,232.57142857142858,270.25,224.8125,191.0,253.9375,209.30769230769232,229.4375,285.5625,241.0,323.5,290.0,236.76923076923077,240.63636363636363,198.5625,250.33333333333334,178.6153846153846
2021,1170,25.56,57.0,19.0,39.61,6.56,17.39,12.17,17.94,7.44,19.89,11.5,9.89,6.83,2.22,7.67,27.0,54.78,20.11,35.94,6.89,18.83,13.06,17.56,7.44,24.72,13.72,12.33,4.22,2.17,7.22,257.0,248.5,225.23076923076923,213.875,212.0,201.16666666666666,213.28571428571428,291.75,187.125,191.0,209.625,234.0,256.5625,231.75,273.0,323.5,236.92307692307693,236.76923076923077,240.63636363636363,246.125,218.11111111111111,178.6153846153846
2021,1172,25.6,54.75,16.05,28.25,9.55,26.5,10.1,14.85,7.85,24.05,14.75,10.55,5.1,2.65,3.6,22.8,53.65,15.5,31.8,7.3,21.85,11.35,15.5,6.15,21.35,10.9,9.95,4.85,2.4,3.5,89.44444444444444,91.7,68.53846153846153,69.0625,89.83333333333333,80.33333333333333,77.85714285714286,70.25,81.0625,191.0,73.0625,79.61538461538461,93.875,68.375,75.0,323.5,69.92307692307692,236.76923076923077,240.63636363636363,95.8125,73.22222222222223,178.6153846153846
2021,1173,24.65,51.74,16.61,30.22,8.04,21.52,12.83,17.83,5.83,24.83,13.74,13.57,4.43,1.96,4.74,25.17,59.48,18.04,37.04,7.13,22.43,10.17,15.87,9.48,21.26,12.52,11.39,5.57,2.96,4.74,84.55555555555556,76.6,59.76923076923077,83.5,78.58333333333333,65.16666666666667,38.357142857142854,78.25,73.8125,191.0,80.625,64.07692307692308,65.6875,72.25,99.0,323.5,81.84615384615384,236.76923076923077,240.63636363636363,24.6875,99.66666666666667,178.6153846153846
2021,1174,22.79,52.64,16.29,31.93,6.5,20.71,14.64,20.43,8.14,24.07,11.79,13.5,4.64,3.5,6.57,23.86,56.0,17.71,37.93,6.14,18.07,13.0,18.14,7.71,22.21,10.36,11.43,6.0,2.71,7.36,239.33333333333334,242.5,209.76923076923077,238.875,255.66666666666666,219.83333333333334,220.14285714285714,284.5,261.25,191.0,229.875,193.84615384615384,245.375,231.125,235.5,323.5,217.23076923076923,236.76923076923077,240.63636363636363,187.1875,260.22222222222223,178.6153846153846
2021,1175,24.18,61.76,16.06,35.65,8.12,26.12,13.47,18.41,8.0,22.29,11.41,17.06,6.35,3.41,6.24,29.59,61.88,21.12,38.0,8.47,23.88,20.06,28.18,9.82,27.12,16.47,14.24,8.71,4.29,5.41,339.8888888888889,341.6,344.61538461538464,349.625,339.9166666666667,341.5833333333333,351.7142857142857,340.5,353.5,191.0,345.0625,351.61538461538464,343.1875,350.75,339.5,323.5,336.7692307692308,236.76923076923077,240.63636363636363,352.3125,343.0,178.6153846153846
2021,1176,24.4,55.7,17.7,36.45,6.7,19.25,13.7,19.0,5.95,21.3,11.65,14.7,5.85,2.45,6.55,26.65,55.15,18.45,34.3,8.2,20.85,18.3,23.7,7.25,25.25,11.3,13.45,6.65,3.4,6.6,344.3333333333333,346.3,326.53846153846155,332.375,341.0833333333333,335.25,346.35714285714283,319.0,335.5625,191.0,329.375,351.7692307692308,341.8125,332.5625,346.0,323.5,321.0769230769231,236.76923076923077,240.63636363636363,340.875,338.1111111111111,178.6153846153846
2021,1177,25.32,60.74,19.89,43.53,5.42,17.21,9.74,14.37,10.47,23.37,11.42,15.32,6.84,3.89,7.89,24.74,59.32,17.32,35.26,7.42,24.05,15.05,20.95,10.37,23.53,13.79,13.79,7.32,3.95,5.74,198.11111111111111,223.3,97.84615384615384,126.3125,168.41666666666666,140.33333333333334,147.78571428571428,166.0,107.5625,191.0,105.8125,133.3846153846154,154.375,102.9375,250.5,323.5,193.08333333333334,236.76923076923077,240.63636363636363,100.5,147.55555555555554,178.6153846153846
2021,1178,27.18,58.64,16.95,32.5,10.23,26.14,11.91,14.82,7.82,22.18,14.32,10.91,6.82,2.45,4.09,27.59,59.59,18.27,34.27,9.32,25.32,9.45,13.36,8.45,22.86,17.14,12.32,5.45,2.68,5.5,211.77777777777777,227.4,201.15384615384616,223.9375,241.25,200.5,255.92857142857142,154.5,221.8125,191.0,168.0,245.23076923076923,239.125,190.875,178.0,323.5,224.84615384615384,236.76923076923077,240.63636363636363,262.4375,190.22222222222223,178.6153846153846
2021,1179,29.3,60.04,22.41,41.22,6.89,18.81,10.74,15.11,8.78,24.04,13.26,9.44,6.85,2.78,5.52,23.48,54.7,17.44,35.07,6.04,19.63,12.04,16.26,7.22,21.37,10.78,12.26,5.44,2.93,5.93,18.444444444444443,27.4,65.15384615384616,63.0,26.416666666666668,23.083333333333332,78.42857142857143,41.5,49.125,191.0,44.0,56.46153846153846,54.0,75.25,23.0,323.5,53.76923076923077,236.76923076923077,240.63636363636363,94.9375,49.333333333333336,178.6153846153846
2021,1180,26.05,54.63,18.79,35.11,7.26,19.53,12.11,15.58,7.53,23.63,15.16,11.79,4.68,2.37,4.68,24.63,55.84,18.47,36.63,6.16,19.21,11.42,15.21,6.74,19.84,10.26,10.68,6.21,3.16,4.42,179.88888888888889,173.1,194.76923076923077,178.125,187.5,180.16666666666666,202.92857142857142,213.25,185.75,191.0,146.8125,214.92307692307693,177.125,155.125,161.0,323.5,167.0,236.76923076923077,240.63636363636363,207.0625,164.44444444444446,178.6153846153846
2021,1181,28.83,61.5,20.46,37.67,8.38,23.83,9.96,14.42,9.62,22.92,15.75,12.33,8.12,4.5,5.54,25.96,56.96,19.42,38.54,6.54,18.42,12.83,18.17,8.42,23.08,12.67,13.46,6.33,3.83,5.04,89.11111111111111,92.5,28.307692307692307,37.5,71.08333333333333,53.083333333333336,29.714285714285715,55.0,50.75,191.0,61.8125,36.15384615384615,73.1875,23.25,84.0,323.5,85.53846153846153,236.76923076923077,240.63636363636363,25.0,66.0,178.6153846153846
2021,1182,24.33,57.78,17.94,36.39,6.39,21.39,11.89,18.28,10.06,23.56,13.39,12.67,6.72,4.44,5.78,23.44,56.17,17.22,34.22,6.22,21.94,14.0,19.94,9.22,24.22,13.33,12.78,6.78,3.11,5.72,158.33333333333334,167.8,123.38461538461539,125.5,157.66666666666666,139.58333333333334,123.0,154.5,133.5,191.0,126.6875,115.23076923076923,148.6875,101.875,163.5,323.5,147.6153846153846,236.76923076923077,240.63636363636363,100.875,139.44444444444446,178.6153846153846
2021,1183,26.19,60.11,19.3,38.85,6.89,21.26,10.15,15.44,8.96,22.59,13.33,13.59,7.15,3.26,2.52,26.74,59.3,18.7,37.19,8.04,22.11,13.41,18.41,9.07,24.74,14.81,13.0,7.41,2.96,2.44,305.22222222222223,288.2,278.15384615384613,239.1875,284.75,260.0833333333333,261.85714285714283,214.0,253.875,191.0,249.4375,278.3076923076923,261.8125,242.4375,297.5,323.5,289.0,236.76923076923077,240.63636363636363,269.3125,300.3333333333333,178.6153846153846
2021,1184,29.44,66.78,19.89,40.07,9.56,26.7,12.04,17.11,9.22,22.63,15.67,12.48,9.81,3.41,4.63,26.93,59.67,19.93,38.44,7.0,21.22,14.07,19.19,9.3,27.26,15.41,18.11,6.04,3.0,4.67,114.44444444444444,97.1,172.07692307692307,176.1875,116.58333333333333,119.83333333333333,143.07142857142858,147.75,177.4375,191.0,137.875,136.69230769230768,147.0625,177.0625,98.0,323.5,151.30769230769232,236.76923076923077,240.63636363636363,181.8125,152.77777777777777,178.6153846153846
2021,1185,24.33,59.47,17.47,37.0,6.87,22.47,11.87,16.0,7.73,20.2,10.87,11.8,7.33,2.0,6.73,29.6,58.93,19.67,33.6,9.93,25.33,11.27,16.6,8.73,26.4,19.0,12.8,5.6,2.33,6.93,314.3333333333333,307.8,272.61538461538464,247.0625,273.0833333333333,287.75,272.2142857142857,330.0,248.6875,191.0,235.0625,268.84615384615387,272.3125,221.625,300.5,323.5,287.46153846153845,236.76923076923077,240.63636363636363,239.6875,315.3333333333333,178.6153846153846
2021,1186,27.64,58.86,19.27,35.55,8.36,23.32,14.32,17.91,6.55,26.0,14.95,11.73,4.86,2.73,7.41,25.5,60.82,18.68,39.27,6.82,21.55,12.23,16.82,8.32,23.09,11.14,11.68,5.77,2.14,8.27,156.88888888888889,176.3,121.0,121.3125,173.66666666666666,138.58333333333334,137.64285714285714,130.0,131.625,191.0,133.125,116.92307692307692,178.4375,128.5,105.0,323.5,100.84615384615384,236.76923076923077,240.63636363636363,141.625,117.11111111111111,178.6153846153846
2021,1187,23.06,57.11,17.5,38.44,5.56,18.67,13.78,18.89,8.0,22.89,15.5,12.44,5.89,3.11,2.56,22.94,54.61,15.39,30.94,7.56,23.67,14.83,20.89,8.0,25.06,13.0,13.67,6.78,3.17,2.61,152.33333333333334,130.3,147.23076923076923,160.125,132.33333333333334,153.66666666666666,159.5,173.0,141.8125,191.0,143.125,183.0,110.9375,135.0,168.5,323.5,117.53846153846153,236.76923076923077,240.63636363636363,145.125,148.0,178.6153846153846
2021,1188,23.56,53.8,17.72,35.08,5.84,18.72,12.2,17.84,7.64,21.36,12.8,15.2,5.84,4.4,4.84,26.6,57.64,19.12,35.8,7.48,21.84,13.4,19.4,9.36,22.88,15.64,13.12,7.84,2.4,5.04,277.8888888888889,274.7,307.2307692307692,302.125,267.8333333333333,287.9166666666667,309.92857142857144,274.75,294.0,191.0,250.75,305.9230769230769,283.0625,318.6875,286.0,323.5,300.9230769230769,236.76923076923077,240.63636363636363,319.125,278.22222222222223,178.6153846153846
2021,1189,23.33,56.83,15.06,31.83,8.28,25.0,9.89,13.17,7.0,23.83,10.67,11.06,5.72,2.11,7.94,22.39,52.33,15.22,30.22,7.17,22.11,13.78,20.67,5.83,23.94,10.11,11.5,6.39,3.33,5.44,239.44444444444446,237.8,227.07692307692307,252.4375,234.5,228.0,255.92857142857142,291.75,255.9375,191.0,232.5,233.92307692307693,226.8125,226.6875,217.5,323.5,241.92307692307693,236.76923076923077,240.63636363636363,257.9375,262.8888888888889,178.6153846153846
2021,1190,24.39,56.48,16.3,33.3,8.09,23.17,11.74,16.83,9.04,24.17,11.35,13.04,7.13,2.52,3.3,23.3,54.74,14.74,29.87,8.57,24.87,12.09,17.3,8.17,22.74,13.09,12.83,6.48,3.17,2.96,128.66666666666666,140.6,117.84615384615384,134.625,146.5,141.0,92.14285714285714,112.75,154.1875,191.0,153.75,110.07692307692308,163.3125,150.5,165.0,323.5,99.46153846153847,236.76923076923077,240.63636363636363,97.0625,135.11111111111111,178.6153846153846
2021,1191,22.84,51.96,13.24,26.48,9.6,25.48,9.48,13.2,5.2,19.96,11.64,9.64,4.88,2.24,4.92,25.8,50.2,19.8,35.56,6.0,14.64,12.0,17.24,5.84,24.32,11.2,11.4,5.16,2.24,5.24,228.55555555555554,218.7,201.6153846153846,246.1875,227.16666666666666,232.41666666666666,277.57142857142856,153.75,234.9375,191.0,204.375,242.15384615384616,233.6875,257.0625,229.0,323.5,251.84615384615384,236.76923076923077,240.63636363636363,252.0,234.33333333333334,178.6153846153846
2021,1192,26.88,59.67,18.79,38.12,8.08,21.54,13.21,18.54,8.79,22.04,11.96,13.71,7.58,3.88,6.42,28.33,60.83,20.5,37.42,7.83,23.42,14.25,20.62,10.38,23.42,16.54,13.25,7.0,3.33,5.92,255.22222222222223,267.2,291.2307692307692,288.1875,282.25,295.5833333333333,293.5,209.75,305.3125,191.0,244.625,281.84615384615387,265.25,286.0625,246.5,323.5,287.0,236.76923076923077,240.63636363636363,297.375,282.6666666666667,178.6153846153846
2021,1193,21.48,53.93,15.44,34.78,6.04,19.15,12.78,18.37,8.41,23.81,10.04,12.04,4.63,2.3,7.96,24.56,56.19,18.44,37.44,6.11,18.74,11.44,17.26,7.93,23.3,12.22,10.37,6.11,3.48,8.59,303.1111111111111,304.7,304.0,317.5,321.9166666666667,326.75,315.42857142857144,257.25,323.75,191.0,285.125,312.46153846153845,304.4375,321.0625,285.0,323.5,302.0,236.76923076923077,240.63636363636363,300.8125,319.22222222222223,178.6153846153846
2021,1194,25.84,58.58,17.32,34.53,8.53,24.05,11.68,17.63,10.11,24.89,12.79,13.89,6.84,2.21,8.32,23.63,54.68,16.58,34.79,7.05,19.89,14.68,20.79,6.37,23.11,11.16,12.37,5.47,2.89,7.53,237.44444444444446,271.0,210.6153846153846,157.8125,255.83333333333334,192.0,185.35714285714286,249.25,182.6875,191.0,239.375,237.92307692307693,269.25,200.0625,222.5,323.5,208.3846153846154,236.76923076923077,240.63636363636363,213.9375,200.44444444444446,178.6153846153846
2021,1195,25.31,61.31,17.5,34.31,7.81,27.0,9.62,14.69,9.19,25.12,12.25,14.25,6.81,4.19,5.88,26.0,60.88,18.75,37.88,7.25,23.0,11.31,16.25,9.38,25.19,12.0,13.0,6.88,3.81,5.81,237.55555555555554,210.7,252.07692307692307,263.5,203.75,215.83333333333334,251.14285714285714,312.0,250.4375,191.0,198.375,259.9230769230769,196.6875,258.6875,208.5,323.5,245.92307692307693,236.76923076923077,240.63636363636363,272.875,264.77777777777777,178.6153846153846
2021,1196,26.3,56.65,19.48,37.52,6.83,19.13,14.52,19.17,8.52,22.96,11.83,13.96,7.3,5.39,5.61,24.61,58.39,18.3,37.78,6.3,20.61,14.3,20.35,9.74,20.65,12.7,13.91,7.39,3.52,5.7,45.0,49.4,39.69230769230769,27.0,39.666666666666664,44.916666666666664,34.57142857142857,56.75,33.5625,191.0,27.8125,33.84615384615385,37.5,27.375,42.0,323.5,36.92307692307692,236.76923076923077,240.63636363636363,41.9375,31.11111111111111,178.6153846153846
2021,1197,25.0,56.3,20.25,41.15,4.75,15.15,10.95,16.8,8.45,23.05,13.25,16.25,6.5,2.5,9.5,24.8,58.05,18.8,37.0,6.0,21.05,12.9,19.65,10.15,22.1,11.95,14.65,7.35,2.65,8.6,277.77777777777777,273.6,295.46153846153845,292.5,275.1666666666667,280.1666666666667,295.0,291.25,286.75,191.0,267.0,272.61538461538464,266.1875,290.1875,280.5,323.5,288.38461538461536,236.76923076923077,240.63636363636363,274.3125,267.0,178.6153846153846
2021,1198,25.45,59.95,15.82,30.5,9.64,29.45,9.73,14.41,8.18,20.59,13.23,14.91,7.41,3.82,5.09,28.23,58.68,21.45,40.32,6.77,18.36,15.0,20.36,9.86,25.86,12.91,14.77,7.36,2.91,3.64,296.44444444444446,288.2,230.6153846153846,200.5625,263.9166666666667,217.08333333333334,207.85714285714286,243.5,223.5625,191.0,278.3125,269.15384615384613,242.1875,226.4375,268.0,323.5,237.30769230769232,236.76923076923077,240.63636363636363,193.1875,288.22222222222223,178.6153846153846
2021,1199,28.18,59.41,19.95,38.32,8.23,21.09,14.32,19.41,10.41,24.27,14.59,14.14,7.41,5.14,6.55,23.36,58.64,15.55,35.18,7.82,23.45,15.77,21.27,9.77,19.86,11.5,13.59,7.14,2.86,5.55,21.88888888888889,19.1,9.0,19.25,24.333333333333332,23.25,12.928571428571429,33.0,22.9375,191.0,16.9375,16.846153846153847,13.0,19.0625,7.5,323.5,28.923076923076923,236.76923076923077,240.63636363636363,5.5,13.444444444444445,178.6153846153846
2021,1200,18.36,51.14,12.71,30.14,5.64,21.0,9.43,14.07,5.64,21.36,10.93,12.64,6.21,2.0,1.0,23.71,54.57,15.0,28.5,8.71,26.07,10.43,15.14,8.79,27.0,15.5,12.14,6.79,2.64,0.5,298.1111111111111,299.4,255.23076923076923,294.375,278.09090909090907,278.90909090909093,291.42857142857144,318.0,254.3125,191.0,311.75,299.15384615384613,259.8125,243.375,313.5,323.5,330.90909090909093,236.76923076923077,240.63636363636363,272.375,317.1111111111111,178.6153846153846
2021,1201,22.45,53.05,15.59,32.0,6.86,21.05,13.05,19.5,9.09,22.27,10.23,13.86,6.27,2.59,10.09,23.95,53.64,16.82,33.68,7.14,19.95,13.41,18.0,6.95,22.36,11.09,12.0,6.45,3.27,10.14,184.88888888888889,175.2,200.53846153846155,174.5,197.75,197.83333333333334,169.5,224.75,164.875,191.0,267.8125,202.30769230769232,168.3125,175.9375,157.5,323.5,232.63636363636363,236.76923076923077,240.63636363636363,179.6875,209.33333333333334,178.6153846153846
2021,1202,28.59,59.23,18.64,30.64,9.95,28.59,11.05,15.27,7.55,23.77,16.14,12.14,7.86,3.36,2.82,25.91,57.73,18.32,35.59,7.59,22.14,11.09,16.55,8.23,22.59,13.0,14.05,7.14,2.82,2.91,95.44444444444444,112.1,121.0,59.125,112.66666666666667,92.08333333333333,81.28571428571429,92.75,87.0625,191.0,84.9375,101.46153846153847,124.3125,81.25,129.5,323.5,68.6923076923077,236.76923076923077,240.63636363636363,97.125,99.0,178.6153846153846
2021,1203,24.18,54.65,18.18,36.06,6.0,18.59,13.76,19.71,7.12,25.29,11.41,13.29,6.29,2.71,4.59,27.24,60.76,19.65,38.65,7.59,22.12,10.24,15.18,9.47,22.94,14.82,11.24,7.18,3.59,5.24,282.1111111111111,281.2,212.0,236.5625,300.5833333333333,255.91666666666666,281.5,248.5,262.625,191.0,226.6875,271.3076923076923,279.125,214.625,293.5,323.5,230.69230769230768,236.76923076923077,240.63636363636363,241.25,250.66666666666666,178.6153846153846
2021,1204,23.95,57.73,16.5,33.64,7.45,24.09,11.05,16.82,9.68,22.09,11.41,14.0,7.86,3.95,3.55,24.82,56.55,16.77,34.32,8.05,22.23,12.68,17.77,8.95,24.27,11.14,14.82,7.41,3.14,3.68,220.55555555555554,223.3,202.69230769230768,202.0625,223.66666666666666,204.41666666666666,158.78571428571428,260.0,229.0625,191.0,257.9375,195.0,208.5,251.6875,210.0,323.5,260.15384615384613,236.76923076923077,240.63636363636363,182.1875,248.11111111111111,178.6153846153846
2021,1205,25.04,56.35,16.12,31.62,8.92,24.73,11.65,16.88,7.77,23.58,13.04,11.27,5.88,4.81,2.69,23.0,55.15,15.35,32.73,7.65,22.42,14.73,20.12,8.08,23.35,12.85,11.81,5.46,3.15,2.15,260.44444444444446,265.1,217.69230769230768,199.75,265.4166666666667,232.5,255.07142857142858,142.0,243.6875,191.0,179.8125,244.92307692307693,266.0625,207.75,274.0,323.5,154.23076923076923,236.76923076923077,240.63636363636363,272.875,212.11111111111111,178.6153846153846
2021,1206,26.38,61.67,19.05,39.24,7.33,22.43,11.48,18.1,10.1,25.43,13.19,12.24,7.29,4.14,4.67,25.29,57.76,17.71,36.57,7.57,21.19,12.0,16.52,6.38,25.48,11.38,13.43,6.24,2.67,4.86,145.22222222222223,146.1,162.46153846153845,180.0625,154.5,153.16666666666666,163.35714285714286,140.5,175.375,191.0,158.875,154.0,158.0625,135.0,121.0,323.5,159.84615384615384,236.76923076923077,240.63636363636363,144.5625,175.88888888888889,178.6153846153846
2021,1207,24.84,58.52,16.52,35.8,8.32,22.72,13.36,17.72,9.8,26.76,12.84,15.04,5.92,3.88,5.08,25.8,62.12,17.76,37.44,8.04,24.68,11.04,16.08,8.96,23.44,14.52,10.88,7.76,2.8,7.04,131.44444444444446,145.9,91.3076923076923,114.0625,136.25,128.58333333333334,109.42857142857143,86.5,100.625,191.0,105.9375,122.76923076923077,107.4375,97.5,101.0,323.5,109.38461538461539,236.76923076923077,240.63636363636363,88.4375,102.55555555555556,178.6153846153846
2021,1208,28.12,61.76,21.72,41.96,6.4,19.8,14.56,21.2,10.16,22.84,14.84,15.6,8.56,2.48,4.24,28.64,61.92,20.88,39.2,7.76,22.72,13.56,19.44,10.28,22.96,13.76,15.88,8.64,4.48,4.64,85.66666666666667,82.4,76.23076923076923,92.4375,66.33333333333333,78.91666666666667,82.85714285714286,80.0,79.0625,191.0,87.75,84.07692307692308,75.3125,90.0625,98.5,323.5,98.76923076923077,236.76923076923077,240.63636363636363,79.0,103.0,178.6153846153846
2021,1209,27.85,61.6,20.4,40.0,7.45,21.6,13.85,20.1,9.45,24.0,15.65,11.9,6.65,4.4,8.05,25.5,60.9,17.05,36.1,8.45,24.8,14.65,21.05,10.9,23.9,12.3,13.4,6.65,3.05,8.7,101.66666666666667,83.7,125.84615384615384,111.75,103.5,119.66666666666667,101.28571428571429,200.75,132.125,191.0,100.3125,124.6923076923077,84.6875,124.75,61.5,323.5,111.53846153846153,236.76923076923077,240.63636363636363,132.5625,126.88888888888889,178.6153846153846
2021,1210,27.8,58.64,20.24,36.96,7.56,21.68,12.36,17.0,6.88,21.44,16.0,10.56,9.16,3.4,4.32,25.72,56.08,18.6,36.68,7.12,19.4,11.44,16.2,8.44,23.4,13.96,15.0,5.44,2.92,4.28,64.88888888888889,67.8,36.46153846153846,71.3125,65.08333333333333,65.41666666666667,55.714285714285715,44.5,68.8125,191.0,60.9375,51.38461538461539,66.0625,60.5,40.5,323.5,78.15384615384616,236.76923076923077,240.63636363636363,58.3125,51.0,178.6153846153846
2021,1211,34.15,62.0,26.85,41.96,7.31,20.04,16.5,22.73,8.23,27.27,18.31,11.92,8.31,2.85,3.58,25.58,61.12,18.73,40.04,6.85,21.08,11.12,15.81,7.19,20.88,11.46,14.46,6.0,2.88,4.35,1.1111111111111112,1.5,1.0,1.375,1.0833333333333333,1.1666666666666667,1.7857142857142858,1.75,1.5,191.0,5.125,1.0769230769230769,1.4375,1.125,1.0,323.5,2.4615384615384617,236.76923076923077,240.63636363636363,1.0,1.0,178.6153846153846
2021,1212,23.43,54.48,18.17,38.7,5.26,15.78,15.22,22.83,7.96,24.35,13.91,15.13,8.17,2.96,5.78,23.39,58.0,15.87,36.04,7.52,21.96,14.83,22.09,10.52,24.13,14.22,14.09,7.65,4.43,5.43,268.22222222222223,256.6,304.84615384615387,311.3125,294.0833333333333,285.75,296.2857142857143,301.25,323.125,191.0,316.5625,279.6923076923077,275.25,320.625,231.5,323.5,281.9230769230769,236.76923076923077,240.63636363636363,285.375,288.44444444444446,178.6153846153846
2021,1213,25.85,54.85,19.45,35.0,6.4,19.85,13.15,19.0,8.6,27.0,14.15,12.9,4.0,2.65,8.35,21.8,56.0,15.25,34.05,6.55,21.95,11.5,16.5,6.95,19.9,9.95,10.45,6.25,2.0,8.95,130.66666666666666,134.6,163.69230769230768,135.625,118.41666666666667,138.08333333333334,191.71428571428572,156.75,154.8125,191.0,96.4375,158.30769230769232,155.5,136.0,85.5,323.5,136.15384615384616,236.76923076923077,240.63636363636363,199.8125,99.88888888888889,178.6153846153846
2021,1214,24.76,57.48,17.36,35.2,7.4,22.28,11.92,16.44,6.68,24.08,11.68,12.28,6.08,5.96,5.24,25.48,59.48,17.88,37.0,7.6,22.48,14.68,21.08,9.92,26.0,12.72,11.96,6.44,2.72,4.8,287.0,290.0,297.2307692307692,310.3125,283.5,283.8333333333333,304.2142857142857,262.25,307.0,191.0,290.0625,281.38461538461536,312.125,325.75,289.0,323.5,308.53846153846155,236.76923076923077,240.63636363636363,307.375,319.44444444444446,178.6153846153846
2021,1216,23.61,54.39,16.04,31.26,7.57,23.13,11.09,15.57,6.78,23.13,11.0,12.22,7.0,2.04,5.78,23.61,56.52,17.0,33.52,6.61,23.0,9.43,14.13,8.7,23.48,11.39,13.35,5.35,3.35,6.04,181.0,175.0,207.6153846153846,246.125,182.25,184.08333333333334,212.5,172.5,219.1875,191.0,171.5625,180.76923076923077,205.6875,239.0,173.0,323.5,222.07692307692307,236.76923076923077,240.63636363636363,204.3125,200.11111111111111,178.6153846153846
2021,1218,24.84,56.89,17.0,34.95,7.84,21.95,12.53,17.26,8.47,23.32,11.37,13.11,5.26,1.53,5.53,26.21,58.21,20.32,40.79,5.89,17.42,12.0,16.11,7.11,22.47,10.79,11.37,7.05,2.79,6.0,203.88888888888889,211.9,215.15384615384616,181.3125,176.91666666666666,182.3,214.57142857142858,217.75,188.25,191.0,262.25,225.23076923076923,215.0625,213.875,185.0,323.5,135.6,236.76923076923077,240.63636363636363,199.375,162.88888888888889,178.6153846153846
