TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,BIH,BOB,CNG,COL,DC,DOK,DOL,DUN,DWH,ECK,GRN,JCI,KPK,MB,MOR,PKL,POM,REN,ROH,RPI,RTH,SAG,SAP,SCR,SE,SEL,SIM,WLK,WOB,WOL
1193,25.18,59.21,16.89,37.29,8.29,21.93,13.43,17.96,11.21,20.82,12.89,11.61,6.86,2.39,19.79,26.25,54.64,17.54,32.04,8.71,22.61,17.04,23.64,11.68,25.18,15.75,14.07,5.61,4.29,16.57,221.25,239.78571428571428,230.22222222222223,236.16666666666666,229.0,215.72222222222223,236.06666666666666,228.05882352941177,213.0,254.33333333333334,214.0,193.5,225.28571428571428,206.0,205.44444444444446,190.71428571428572,219.22222222222223,227.1818181818182,249.57142857142858,220.2,222.83333333333334,222.22222222222223,228.25,166.55555555555554,222.8125,235.92307692307693,238.35714285714286,246.14285714285714,228.42857142857142,236.30769230769232
1194,26.64,56.14,18.93,36.82,7.71,19.32,12.39,18.07,11.11,20.96,15.75,15.07,8.07,1.96,18.32,26.46,54.57,19.39,36.14,7.07,18.43,12.75,17.86,10.11,21.32,13.64,16.46,6.68,2.71,17.71,228.875,253.71428571428572,260.55555555555554,237.66666666666666,199.0,262.3888888888889,240.53333333333333,248.23529411764707,269.5,209.66666666666666,270.25,251.5,260.0,269.3,244.94444444444446,211.07142857142858,261.8333333333333,259.90909090909093,230.78571428571428,212.2,272.1666666666667,267.44444444444446,197.25,248.33333333333334,261.75,260.0,204.14285714285714,255.64285714285714,252.57142857142858,240.23076923076923
1196,27.64,54.39,20.24,35.64,7.39,18.76,16.61,22.61,10.61,24.64,17.03,14.88,8.03,4.94,16.12,23.55,57.67,17.42,38.94,6.12,18.73,11.58,17.55,12.33,19.7,11.33,16.27,7.55,2.67,18.88,10.0,10.714285714285714,7.222222222222222,10.833333333333334,15.333333333333334,8.555555555555555,7.2,9.117647058823529,12.0,24.333333333333332,7.916666666666667,13.666666666666666,8.785714285714286,10.4,8.61111111111111,4.5,6.277777777777778,9.0,7.571428571428571,22.2,7.083333333333333,7.222222222222222,14.5,35.111111111111114,9.0625,8.846153846153847,10.428571428571429,7.5,10.714285714285714,8.76923076923077
1197,23.03,52.83,18.57,38.3,4.47,14.53,16.07,22.9,12.47,22.97,10.27,18.03,8.3,1.63,17.2,25.73,58.13,16.7,32.7,9.03,25.43,11.6,17.8,12.7,21.67,16.13,16.6,8.0,3.57,19.07,245.75,225.07142857142858,299.1111111111111,221.33333333333334,249.44444444444446,264.27777777777777,247.53333333333333,291.47058823529414,266.0,253.0,248.91666666666666,255.5,219.57142857142858,248.2,294.22222222222223,222.71428571428572,270.22222222222223,226.9090909090909,257.42857142857144,257.4,249.08333333333334,261.55555555555554,211.875,267.3333333333333,227.375,225.0,238.14285714285714,220.14285714285714,255.57142857142858,209.07692307692307
1198,21.41,52.56,15.52,35.07,5.89,17.48,12.59,20.85,10.89,24.04,11.85,17.85,6.07,3.33,23.3,23.15,54.63,17.37,38.67,5.78,15.96,17.78,27.0,12.74,24.93,12.7,15.26,7.85,3.67,18.22,275.125,258.0,265.77777777777777,275.3333333333333,273.3333333333333,242.33333333333334,272.2,227.47058823529412,251.0,266.0,271.1666666666667,264.3333333333333,240.21428571428572,256.2,233.05555555555554,243.64285714285714,268.27777777777777,274.45454545454544,272.92857142857144,269.2,248.5,258.1111111111111,284.75,205.77777777777777,249.0,251.92307692307693,253.85714285714286,257.07142857142856,263.2857142857143,261.9230769230769
1199,26.89,55.86,20.57,39.21,6.32,16.64,17.29,24.43,11.07,22.29,13.68,16.11,9.04,2.5,19.18,23.79,54.82,16.21,34.43,7.57,20.39,14.32,19.89,11.11,21.07,12.79,18.89,6.64,2.57,21.29,45.0,56.357142857142854,26.77777777777778,64.58333333333333,73.77777777777777,45.22222222222222,50.266666666666666,50.411764705882355,33.5,59.666666666666664,32.0,36.833333333333336,44.92857142857143,39.0,38.0,32.714285714285715,33.55555555555556,43.36363636363637,47.857142857142854,62.2,33.333333333333336,45.611111111111114,64.125,85.0,55.6875,58.84615384615385,49.0,38.92857142857143,47.0,49.15384615384615
1200,23.31,54.56,15.84,34.31,7.47,20.25,13.66,19.91,11.94,21.84,13.38,12.78,5.47,3.81,16.91,24.81,57.22,19.16,40.78,5.66,16.44,12.12,17.41,12.72,22.53,12.94,12.31,6.34,2.94,18.25,156.75,173.14285714285714,142.0,173.25,162.66666666666666,165.66666666666666,181.33333333333334,148.1764705882353,145.0,157.0,145.91666666666666,139.66666666666666,174.14285714285714,149.9,133.66666666666666,175.71428571428572,164.11111111111111,160.1818181818182,181.78571428571428,153.0,155.33333333333334,173.22222222222223,162.125,115.0,170.0,171.53846153846155,173.5,154.35714285714286,167.14285714285714,164.0
1201,25.07,61.21,15.61,34.29,9.46,26.93,14.21,20.0,11.86,22.71,14.07,13.46,8.18,3.86,17.36,27.43,59.36,21.82,43.14,5.61,16.21,13.21,18.54,12.11,27.18,15.57,15.86,5.57,2.96,19.21,123.625,121.07142857142857,139.22222222222223,115.41666666666667,123.11111111111111,130.55555555555554,108.4,138.88235294117646,121.5,133.33333333333334,120.41666666666667,132.5,111.14285714285714,120.4,138.11111111111111,151.57142857142858,135.83333333333334,129.9090909090909,115.0,131.2,126.0,127.11111111111111,132.25,116.33333333333333,112.4375,117.53846153846153,161.57142857142858,123.78571428571429,130.71428571428572,112.0
1202,24.08,53.64,15.92,31.28,8.16,22.36,12.92,17.64,10.32,22.4,14.64,14.44,6.64,2.64,16.84,25.04,55.96,17.92,36.2,7.12,19.76,12.36,17.24,11.04,21.84,14.12,13.08,7.44,2.44,17.56,196.375,215.0,202.22222222222223,198.83333333333334,187.22222222222223,202.94444444444446,196.66666666666666,207.52941176470588,219.5,196.33333333333334,209.75,192.66666666666666,221.85714285714286,198.4,197.88888888888889,215.21428571428572,217.0,193.8181818181818,208.21428571428572,205.0,213.5,209.94444444444446,175.75,221.55555555555554,206.25,208.53846153846155,214.92857142857142,207.78571428571428,183.85714285714286,200.6153846153846
1203,28.32,60.0,22.36,43.18,5.96,16.82,16.36,25.5,13.82,24.36,17.32,14.14,9.43,4.68,17.89,23.68,57.14,17.25,37.07,6.43,20.07,12.89,19.68,12.14,22.36,14.18,17.89,6.61,3.43,20.46,7.625,35.785714285714285,48.55555555555556,23.166666666666668,26.77777777777778,27.5,22.0,33.11764705882353,10.5,17.0,9.75,5.5,12.857142857142858,9.8,30.333333333333332,37.57142857142857,31.11111111111111,12.727272727272727,21.571428571428573,31.4,13.666666666666666,33.888888888888886,13.125,66.22222222222223,22.0,27.23076923076923,30.857142857142858,18.5,8.714285714285714,12.0
1204,28.04,61.52,21.41,44.63,6.63,16.89,13.7,19.44,12.11,23.56,15.15,15.7,8.33,3.93,20.37,25.78,58.22,20.52,41.96,5.26,16.26,16.22,23.63,13.04,24.67,13.0,17.89,7.33,3.0,18.44,135.5,147.14285714285714,173.77777777777777,135.5,167.44444444444446,161.61111111111111,117.13333333333334,145.94117647058823,151.5,132.0,144.5,141.33333333333334,143.64285714285714,150.3,151.22222222222223,111.28571428571429,139.55555555555554,118.45454545454545,144.78571428571428,157.8,148.0,158.16666666666666,123.875,229.88888888888889,140.875,151.69230769230768,97.14285714285714,135.42857142857142,132.28571428571428,127.38461538461539
1205,25.07,55.31,17.9,35.24,7.17,20.07,11.72,15.41,11.1,23.24,14.59,16.1,6.31,3.45,17.45,26.28,58.28,20.24,41.38,6.03,16.9,12.9,19.9,12.83,21.17,12.9,13.07,8.69,2.79,15.17,204.25,205.5,283.3333333333333,191.08333333333334,190.22222222222223,220.16666666666666,182.06666666666666,240.11764705882354,239.0,173.33333333333334,215.41666666666666,225.16666666666666,210.35714285714286,244.3,250.22222222222223,155.78571428571428,227.88888888888889,207.0909090909091,193.57142857142858,161.4,242.75,221.44444444444446,160.0,272.0,182.5,218.23076923076923,181.35714285714286,205.57142857142858,225.42857142857142,171.30769230769232
1206,25.73,53.2,19.8,36.33,5.93,16.87,12.0,17.97,10.1,24.8,15.17,13.2,7.3,3.53,15.4,21.23,55.03,15.3,36.13,5.93,18.9,10.43,15.53,11.37,20.87,11.0,13.93,6.7,3.8,16.53,45.25,50.714285714285715,39.0,49.916666666666664,44.44444444444444,60.333333333333336,53.6,64.94117647058823,55.0,22.666666666666668,45.166666666666664,43.333333333333336,71.0,62.3,83.38888888888889,42.214285714285715,39.5,50.72727272727273,51.57142857142857,25.4,59.666666666666664,53.0,24.875,55.55555555555556,56.4375,58.84615384615385,19.214285714285715,32.92857142857143,51.0,49.61538461538461
1207,23.97,50.8,17.07,31.67,6.9,19.13,11.83,16.8,10.7,21.9,15.53,11.73,6.03,3.53,14.93,21.8,51.6,15.4,33.43,6.4,18.17,9.53,14.1,10.13,18.8,12.13,12.27,5.17,3.47,15.7,24.75,45.642857142857146,31.88888888888889,41.75,36.111111111111114,32.833333333333336,32.266666666666666,33.11764705882353,21.0,36.666666666666664,22.666666666666668,13.5,34.0,20.3,23.666666666666668,8.0,32.27777777777778,18.727272727272727,38.5,30.8,29.916666666666668,33.888888888888886,25.125,34.333333333333336,34.875,41.07692307692308,50.07142857142857,25.928571428571427,17.285714285714285,29.076923076923077
1208,25.77,59.77,18.8,39.3,6.97,20.47,11.83,18.17,13.13,21.7,12.57,15.47,9.07,4.47,19.53,25.23,55.6,19.43,38.97,5.8,16.63,14.67,22.17,12.6,24.23,13.6,17.47,7.87,3.23,17.87,75.125,81.85714285714286,96.66666666666667,76.83333333333333,84.55555555555556,113.27777777777777,68.73333333333333,99.0,78.0,111.0,75.41666666666667,68.0,67.78571428571429,63.7,89.27777777777777,65.14285714285714,90.77777777777777,73.0909090909091,81.71428571428571,98.6,75.5,85.88888888888889,96.625,65.88888888888889,70.125,82.15384615384616,98.57142857142857,80.35714285714286,78.0,75.84615384615384
1209,22.97,55.48,16.45,36.79,6.52,18.69,12.66,19.21,11.59,20.97,12.1,14.1,6.52,3.66,18.76,25.17,55.28,18.97,37.83,6.21,17.45,14.76,21.48,12.69,23.79,14.97,13.21,7.86,4.14,17.48,254.375,231.71428571428572,221.33333333333334,255.58333333333334,271.8888888888889,246.22222222222223,247.6,233.8235294117647,240.0,277.3333333333333,234.25,235.33333333333334,225.07142857142858,248.2,225.88888888888889,253.78571428571428,210.33333333333334,229.63636363636363,261.2857142857143,244.2,226.5,226.22222222222223,270.0,183.44444444444446,225.875,244.3846153846154,283.57142857142856,252.71428571428572,261.57142857142856,255.46153846153845
1210,26.39,57.43,20.89,43.18,5.5,14.25,13.57,20.36,13.36,23.86,14.68,17.82,8.71,4.14,21.75,24.46,55.54,18.54,38.29,5.93,17.25,17.25,25.14,11.61,21.18,15.86,15.43,8.61,2.68,18.64,123.75,112.0,93.33333333333333,124.16666666666667,127.11111111111111,85.77777777777777,127.13333333333334,79.6470588235294,115.0,146.33333333333334,110.33333333333333,116.33333333333333,119.28571428571429,97.1,82.77777777777777,95.92857142857143,93.94444444444444,120.54545454545455,119.28571428571429,144.0,97.91666666666667,97.33333333333333,164.625,85.44444444444444,121.875,118.76923076923077,93.78571428571429,127.07142857142857,128.57142857142858,136.15384615384616
1211,27.3,57.23,21.6,41.67,5.7,15.57,19.8,25.3,12.6,25.0,14.03,13.33,7.27,2.8,18.8,26.13,60.33,19.03,39.6,7.1,20.73,13.1,18.93,13.03,20.9,13.9,13.5,6.53,2.83,20.93,7.375,12.0,29.444444444444443,9.083333333333334,11.222222222222221,26.444444444444443,8.466666666666667,19.764705882352942,8.5,8.0,12.666666666666666,8.0,11.642857142857142,8.5,26.166666666666668,22.142857142857142,20.22222222222222,11.727272727272727,14.142857142857142,9.8,13.0,15.11111111111111,7.375,25.0,10.5,11.538461538461538,33.357142857142854,16.571428571428573,10.285714285714286,9.538461538461538
1212,24.52,60.08,19.56,43.76,4.96,16.32,12.52,18.8,12.92,24.24,9.8,15.68,6.76,1.6,22.16,24.12,54.68,18.88,38.72,5.24,15.96,16.88,28.12,12.28,25.4,11.8,15.76,7.16,3.6,18.0,249.25,272.85714285714283,307.6666666666667,263.0833333333333,276.6666666666667,284.27777777777777,258.2,302.47058823529414,295.0,272.0,287.6666666666667,271.6666666666667,278.92857142857144,292.6,309.05555555555554,270.35714285714283,292.3333333333333,253.8181818181818,269.35714285714283,280.0,297.0,290.94444444444446,227.625,281.3333333333333,276.6875,271.53846153846155,265.2142857142857,267.42857142857144,266.7142857142857,260.61538461538464
1214,23.97,57.32,18.39,39.71,5.58,17.61,13.29,21.42,13.77,25.45,12.35,16.23,7.65,3.06,20.87,20.84,52.32,16.0,36.68,4.84,15.65,17.29,26.35,10.87,23.9,11.13,15.52,7.29,3.16,19.1,283.25,281.5,272.8888888888889,270.5,275.0,280.27777777777777,299.26666666666665,257.05882352941177,290.0,285.3333333333333,281.0,284.6666666666667,286.42857142857144,284.4,252.55555555555554,245.35714285714286,267.6111111111111,278.45454545454544,278.2142857142857,298.8,282.0833333333333,279.77777777777777,269.625,294.1111111111111,289.9375,290.9230769230769,207.92857142857142,281.85714285714283,283.7142857142857,281.3076923076923
1216,24.44,56.11,18.52,38.22,5.93,17.89,12.19,19.41,14.81,23.07,12.26,15.93,7.11,2.63,18.89,23.22,54.07,15.85,33.89,7.37,20.19,13.81,20.04,11.11,20.74,13.11,13.96,6.96,3.19,18.3,267.0,275.92857142857144,250.88888888888889,275.9166666666667,266.1111111111111,270.6666666666667,259.1333333333333,271.5882352941176,280.0,261.3333333333333,277.5833333333333,276.0,274.5,285.3,288.1111111111111,240.07142857142858,259.05555555555554,281.09090909090907,250.0,267.6,270.9166666666667,275.1111111111111,259.875,283.3333333333333,278.0,276.9230769230769,256.85714285714283,255.57142857142858,279.7142857142857,263.7692307692308
1217,22.33,54.26,16.96,37.3,5.37,16.96,16.89,22.67,12.74,22.41,11.48,16.89,7.44,4.11,16.44,24.81,55.48,17.59,35.89,7.22,19.59,11.44,16.7,10.89,22.44,14.59,16.33,8.67,4.07,20.48,191.625,182.5,203.88888888888889,175.5,191.33333333333334,180.83333333333334,162.6,235.2941176470588,247.5,223.33333333333334,197.91666666666666,220.66666666666666,195.5,215.5,227.88888888888889,132.71428571428572,188.88888888888889,197.36363636363637,171.21428571428572,203.8,196.41666666666666,184.11111111111111,160.375,249.33333333333334,174.4375,186.92307692307693,192.28571428571428,165.0,214.28571428571428,162.76923076923077
1218,25.18,54.71,19.96,38.93,5.21,15.79,12.04,18.96,11.21,23.29,14.82,13.39,6.29,5.93,16.14,23.54,57.57,18.07,40.43,5.46,17.14,11.86,17.93,13.25,21.43,10.82,12.57,6.86,1.96,16.75,82.25,74.92857142857143,85.33333333333333,74.08333333333333,71.88888888888889,101.33333333333333,88.06666666666666,99.11764705882354,84.0,91.33333333333333,97.16666666666667,99.66666666666667,73.71428571428571,81.8,106.61111111111111,120.35714285714286,77.33333333333333,94.54545454545455,72.5,87.0,76.41666666666667,84.66666666666667,93.875,69.11111111111111,83.875,71.46153846153847,99.85714285714286,85.57142857142857,84.42857142857143,94.15384615384616
1219,26.63,58.19,19.7,38.3,6.93,19.89,12.93,19.3,10.81,22.93,14.41,15.93,8.0,3.85,20.33,25.74,57.33,19.19,37.63,6.56,19.7,15.7,22.41,12.41,24.44,14.59,16.11,8.3,2.85,18.22,193.5,188.78571428571428,245.77777777777777,181.91666666666666,208.66666666666666,218.44444444444446,173.13333333333333,246.47058823529412,212.5,175.66666666666666,187.5,184.16666666666666,204.0,215.1,249.22222222222223,218.28571428571428,223.61111111111111,166.27272727272728,196.78571428571428,173.8,210.0,211.55555555555554,163.5,264.22222222222223,191.0,198.53846153846155,170.28571428571428,166.21428571428572,190.57142857142858,158.92307692307693
1220,26.43,57.27,19.9,39.2,6.53,18.07,14.07,21.6,12.8,23.47,13.47,13.67,7.3,4.3,17.33,23.5,55.83,16.5,35.93,7.0,19.9,13.27,18.8,11.6,22.23,14.13,14.43,6.3,3.13,18.7,45.375,84.78571428571429,106.44444444444444,60.666666666666664,65.0,77.05555555555556,62.46666666666667,108.52941176470588,51.0,35.0,57.583333333333336,42.5,82.85714285714286,74.2,108.16666666666667,58.57142857142857,102.61111111111111,45.09090909090909,75.5,39.8,81.33333333333333,96.88888888888889,30.375,123.55555555555556,69.5625,82.84615384615384,47.714285714285715,68.5,56.714285714285715,43.46153846153846
1221,22.44,52.91,16.12,35.66,6.31,17.25,15.19,21.16,11.72,23.75,14.0,15.56,9.06,3.47,19.41,20.44,50.84,15.41,34.25,5.03,16.59,14.56,21.19,9.88,21.69,12.44,15.97,7.03,3.16,19.44,141.25,144.21428571428572,137.22222222222223,142.66666666666666,135.55555555555554,127.83333333333333,145.2,138.64705882352942,147.5,98.66666666666667,139.41666666666666,141.5,154.85714285714286,156.3,124.16666666666667,138.35714285714286,130.38888888888889,137.1818181818182,151.85714285714286,123.4,147.66666666666666,130.11111111111111,120.75,159.11111111111111,143.0625,150.30769230769232,111.21428571428571,118.07142857142857,145.28571428571428,132.84615384615384
1222,24.32,60.61,15.43,33.93,8.89,26.68,13.11,20.18,12.96,21.21,13.86,13.18,11.79,3.79,20.07,22.07,52.46,16.82,35.89,5.25,16.57,15.82,23.57,13.39,27.36,12.64,19.93,6.82,3.82,19.0,79.125,69.42857142857143,94.33333333333333,72.08333333333333,84.44444444444444,83.11111111111111,80.33333333333333,82.94117647058823,85.5,49.666666666666664,88.83333333333333,90.83333333333333,75.28571428571429,91.4,85.22222222222223,90.71428571428571,97.44444444444444,91.18181818181819,63.785714285714285,55.8,89.41666666666667,97.88888888888889,64.25,111.33333333333333,94.9375,80.46153846153847,82.71428571428571,69.14285714285714,72.85714285714286,84.23076923076923
1224,22.48,53.45,16.31,35.38,6.17,18.07,13.79,18.38,10.62,19.38,11.52,16.34,8.07,2.52,18.86,25.07,52.41,19.79,37.76,5.28,14.66,15.24,22.86,12.21,22.79,13.45,17.28,6.79,2.76,17.62,325.125,316.42857142857144,321.77777777777777,320.75,327.0,317.77777777777777,320.4,320.94117647058823,321.5,328.0,313.1666666666667,323.8333333333333,313.35714285714283,323.7,322.3333333333333,299.2142857142857,311.1111111111111,311.90909090909093,315.85714285714283,329.8,317.0833333333333,318.6111111111111,327.125,327.55555555555554,313.75,317.84615384615387,297.42857142857144,313.7857142857143,328.14285714285717,310.6923076923077
1225,21.89,54.57,16.21,37.04,5.68,17.54,10.36,15.64,11.0,19.61,9.5,13.32,5.68,1.32,18.21,25.93,53.68,18.96,36.18,6.96,17.5,13.71,19.68,11.36,24.5,14.64,13.86,5.96,4.32,16.54,302.25,280.7857142857143,268.44444444444446,294.75,305.0,270.6111111111111,291.46666666666664,268.52941176470586,286.0,303.6666666666667,294.0833333333333,305.0,272.42857142857144,282.9,281.55555555555554,320.92857142857144,261.8888888888889,309.1818181818182,288.64285714285717,301.8,267.1666666666667,267.94444444444446,314.0,195.11111111111111,284.3125,274.7692307692308,309.42857142857144,296.2857142857143,299.42857142857144,308.0
1226,25.96,57.2,18.8,38.44,7.16,18.76,17.6,24.12,11.8,24.88,14.56,16.2,5.24,6.36,19.6,27.56,63.08,21.56,45.68,6.0,17.4,16.92,22.48,13.76,22.48,15.48,13.16,7.36,3.32,20.44,216.25,198.0,192.88888888888889,204.58333333333334,214.88888888888889,202.77777777777777,184.33333333333334,239.58823529411765,206.0,209.66666666666666,207.16666666666666,218.83333333333334,192.07142857142858,206.9,268.94444444444446,188.14285714285714,211.11111111111111,215.54545454545453,185.35714285714286,208.6,191.75,206.83333333333334,210.5,242.22222222222223,207.9375,189.23076923076923,212.85714285714286,184.92857142857142,202.14285714285714,193.0
1227,24.9,56.2,20.83,43.17,4.07,13.03,14.7,21.37,13.9,22.77,12.97,13.63,6.63,2.6,15.83,26.4,58.53,19.53,38.53,6.87,20.0,10.2,15.73,12.4,20.73,15.53,12.57,6.73,3.57,19.33,141.875,135.28571428571428,163.66666666666666,131.25,135.66666666666666,136.5,137.8,137.2941176470588,146.0,159.66666666666666,133.66666666666666,135.0,141.0,148.9,151.0,118.85714285714286,138.72222222222223,119.72727272727273,129.64285714285714,136.8,147.33333333333334,135.38888888888889,148.0,151.33333333333334,128.3125,142.46153846153845,184.5,161.85714285714286,144.0,150.46153846153845
1228,25.61,56.13,18.26,35.87,7.35,20.26,11.39,17.97,12.45,23.55,15.1,12.35,6.23,2.52,17.39,20.39,50.65,15.48,34.71,4.9,15.94,12.42,18.0,9.58,20.55,10.29,14.26,5.39,2.32,16.94,7.25,5.928571428571429,8.88888888888889,6.5,9.11111111111111,4.666666666666667,6.333333333333333,12.411764705882353,6.5,10.666666666666666,6.833333333333333,8.333333333333334,7.357142857142857,8.3,6.222222222222222,6.785714285714286,7.166666666666667,5.7272727272727275,5.571428571428571,12.0,7.0,6.944444444444445,8.25,18.444444444444443,7.3125,5.384615384615385,10.857142857142858,6.428571428571429,7.714285714285714,6.230769230769231
1229,20.48,50.52,14.37,31.56,6.11,18.96,8.48,13.78,9.56,22.44,12.63,16.26,6.7,4.56,17.78,20.33,50.04,15.19,35.89,5.15,14.15,13.59,18.85,10.15,23.33,12.15,14.96,8.07,3.0,15.07,190.25,145.42857142857142,142.77777777777777,173.66666666666666,189.88888888888889,148.83333333333334,181.53333333333333,149.05882352941177,165.5,212.66666666666666,172.16666666666666,171.83333333333334,148.64285714285714,156.4,143.0,180.92857142857142,159.05555555555554,174.0909090909091,162.85714285714286,218.0,156.58333333333334,151.11111111111111,241.5,121.0,159.75,155.15384615384616,234.71428571428572,176.71428571428572,172.28571428571428,190.23076923076923
1231,25.21,54.83,16.52,32.86,8.69,21.97,12.07,17.28,10.0,23.93,14.97,14.62,6.31,2.38,18.21,23.76,55.21,18.17,36.93,5.59,18.28,12.79,18.24,10.34,22.14,13.03,14.76,6.86,3.66,18.17,36.25,25.928571428571427,26.11111111111111,31.833333333333332,30.0,26.22222222222222,37.13333333333333,31.0,26.5,43.666666666666664,22.5,25.333333333333332,26.357142857142858,23.6,28.0,26.071428571428573,37.44444444444444,21.818181818181817,30.285714285714285,38.8,21.333333333333332,29.22222222222222,43.875,19.333333333333332,29.4375,25.615384615384617,63.5,25.285714285714285,34.42857142857143,25.923076923076923
1232,22.71,54.25,16.82,37.43,5.89,16.82,12.25,17.57,9.68,21.36,13.64,13.32,6.75,2.61,16.57,25.64,54.96,19.32,37.39,6.32,17.57,11.21,16.61,11.25,25.0,14.29,14.68,6.04,3.14,17.36,135.5,102.5,163.11111111111111,127.58333333333333,177.0,123.16666666666667,110.13333333333334,151.47058823529412,129.0,166.0,127.41666666666667,128.83333333333334,99.71428571428571,128.7,156.33333333333334,118.35714285714286,153.5,132.27272727272728,111.14285714285714,158.0,124.66666666666667,131.61111111111111,179.375,157.11111111111111,105.375,115.76923076923077,220.07142857142858,127.71428571428571,141.71428571428572,117.76923076923077
1233,28.6,59.13,22.17,43.47,6.43,15.67,16.73,24.1,13.33,23.7,15.83,15.1,7.63,4.17,18.57,25.43,59.17,18.97,40.0,6.47,19.17,14.6,19.8,12.73,21.53,13.0,16.17,7.3,2.37,21.43,51.5,55.142857142857146,92.44444444444444,47.5,62.333333333333336,96.94444444444444,44.266666666666666,112.52941176470588,76.5,68.33333333333333,57.416666666666664,59.166666666666664,52.57142857142857,68.5,123.16666666666667,49.357142857142854,81.66666666666667,38.0,53.214285714285715,68.8,70.41666666666667,80.83333333333333,50.75,105.55555555555556,53.125,55.76923076923077,49.142857142857146,37.714285714285715,61.714285714285715,36.30769230769231
1234,23.12,53.64,17.52,36.91,5.61,16.73,14.55,20.61,11.0,26.85,14.91,14.76,6.7,4.91,15.12,21.48,56.48,15.39,37.15,6.09,19.33,9.7,14.94,11.18,23.27,12.48,14.79,7.52,2.97,18.94,18.625,23.142857142857142,23.333333333333332,19.5,12.333333333333334,21.944444444444443,24.066666666666666,27.41176470588235,13.0,15.333333333333334,19.25,14.666666666666666,22.714285714285715,14.9,20.27777777777778,19.357142857142858,29.555555555555557,17.90909090909091,22.714285714285715,10.8,20.5,26.0,13.125,7.888888888888889,25.375,19.846153846153847,28.642857142857142,32.142857142857146,14.714285714285714,23.076923076923077
1235,28.55,63.31,21.79,43.76,6.76,19.55,12.66,18.1,12.76,20.07,16.31,13.31,9.55,2.48,20.45,25.07,53.79,18.07,34.59,7.0,19.21,17.24,24.55,11.83,25.0,15.07,19.14,7.0,4.21,17.83,66.375,48.857142857142854,54.0,48.833333333333336,57.55555555555556,56.388888888888886,71.26666666666667,46.88235294117647,63.0,82.66666666666667,57.75,70.83333333333333,39.57142857142857,48.5,50.166666666666664,52.285714285714285,67.33333333333333,54.72727272727273,51.0,80.2,45.416666666666664,56.55555555555556,92.25,66.0,58.5,45.30769230769231,47.642857142857146,74.0,62.42857142857143,64.0
1236,22.46,54.88,15.15,34.62,7.31,20.27,10.5,14.65,9.19,21.04,11.04,13.58,6.69,1.85,17.04,25.23,54.0,19.15,38.42,6.08,15.58,13.65,19.12,10.81,25.81,14.54,13.5,6.77,3.27,16.15,280.75,280.57142857142856,277.1111111111111,289.25,292.8888888888889,270.8333333333333,275.73333333333335,256.3529411764706,267.5,268.3333333333333,271.25,282.6666666666667,262.35714285714283,269.8,266.72222222222223,269.2857142857143,276.0,274.90909090909093,291.2857142857143,287.0,284.75,275.22222222222223,279.375,312.6666666666667,261.375,278.0,266.2857142857143,271.2142857142857,276.0,295.0769230769231
1237,22.89,52.96,15.44,31.93,7.44,21.04,15.89,21.44,10.67,21.0,12.19,11.41,6.04,2.15,18.48,23.74,51.67,17.22,33.3,6.52,18.37,13.0,18.89,10.52,22.19,14.81,13.81,4.67,3.11,20.3,140.125,176.78571428571428,175.44444444444446,161.16666666666666,150.66666666666666,174.05555555555554,150.8,162.2941176470588,161.5,140.66666666666666,158.83333333333334,147.83333333333334,169.0,156.0,161.22222222222223,205.64285714285714,168.5,148.0,179.71428571428572,142.0,163.58333333333334,158.83333333333334,118.875,198.11111111111111,156.625,161.92307692307693,168.42857142857142,167.35714285714286,140.57142857142858,146.46153846153845
1238,25.35,60.94,19.87,44.52,5.48,16.42,15.39,21.81,12.26,22.94,11.0,15.42,9.19,4.35,21.0,25.71,58.74,21.13,43.94,4.58,14.81,17.87,25.74,14.74,26.94,11.13,17.35,6.71,3.58,19.42,252.25,234.71428571428572,278.44444444444446,238.91666666666666,255.0,261.5,250.93333333333334,292.4117647058824,292.0,244.33333333333334,250.41666666666666,274.5,255.28571428571428,280.9,302.05555555555554,279.7857142857143,256.27777777777777,250.8181818181818,248.92857142857142,252.4,271.3333333333333,258.1666666666667,231.75,284.22222222222223,248.625,244.92307692307693,197.78571428571428,231.28571428571428,263.57142857142856,234.6153846153846
1239,26.19,60.26,19.81,42.19,6.37,18.07,14.7,21.48,12.11,23.56,14.11,18.63,6.37,3.59,22.44,29.56,61.41,22.07,40.41,7.48,21.0,19.52,27.89,13.11,25.81,16.7,15.56,9.04,3.48,20.07,331.875,318.92857142857144,326.0,330.3333333333333,331.3333333333333,315.8333333333333,323.3333333333333,311.6470588235294,333.0,333.0,328.75,332.6666666666667,324.64285714285717,331.7,313.0,313.85714285714283,312.1111111111111,328.54545454545456,323.57142857142856,330.6,328.3333333333333,316.55555555555554,332.125,328.1111111111111,322.0625,328.9230769230769,319.5,324.5,333.57142857142856,321.84615384615387
