TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,7OT,ADE,ARG,BBT,BIH,BUR,BWE,CNG,COL,CRO,CRW,DAV,DC,DC2,DCI,DDB,DII,DOK,DOL,DUN,EBP,ESR,FAS,FMG,FSH,HAS,HKB,HKS,JRT,KPI,KPK,KRA,LMC,LOG,MAS,MCL,MOR,MUZ,NOL,OCT,PGH,PIG,PMC,POM,PRR,REW,RPI,RSL,RT,RTH,RTP,SAG,SEL,SFX,SGR,SMN,SMS,SP,SPR,SPW,STH,TPR,TRK,TRP,WIL,WLK,WOB,WOL,YAG,ZAM
1192,24.76,56.72,18.14,36.45,6.62,20.28,15.83,20.48,9.52,22.72,11.97,13.31,6.24,2.34,21.38,25.86,56.59,19.0,36.62,6.86,19.97,17.34,24.9,11.79,25.24,14.72,13.62,6.24,2.59,18.79,259.8888888888889,259.75,265.7857142857143,266.1666666666667,260.3333333333333,272.8666666666667,280.3333333333333,275.7857142857143,277.73333333333335,270.0,279.0,283.0,257.1666666666667,259.9230769230769,273.0,279.53333333333336,268.3333333333333,286.5,251.36363636363637,284.27777777777777,236.77777777777777,253.66666666666666,276.6875,275.22222222222223,280.125,261.4,285.0,269.8333333333333,265.45454545454544,279.2142857142857,253.44444444444446,277.85714285714283,262.6363636363636,247.58823529411765,273.6111111111111,267.14285714285717,223.0,265.3333333333333,262.5,248.0,275.77777777777777,280.6470588235294,267.0,270.77777777777777,236.0,266.25,251.15384615384616,274.4375,278.07142857142856,291.8666666666667,250.94117647058823,271.8888888888889,277.8,274.8125,297.2,271.375,265.25,274.0769230769231,272.6363636363636,265.1,270.0,267.2,267.55555555555554,268.44444444444446,262.1111111111111,263.7857142857143,286.0,287.73333333333335,280.0,273.0
1193,26.3,59.6,18.0,34.83,8.3,24.77,11.37,16.67,8.8,27.23,14.8,13.43,5.37,3.0,18.33,26.63,60.97,20.03,40.8,6.6,20.17,13.17,19.6,10.73,27.43,12.27,12.6,6.43,2.53,17.37,218.0,203.25,190.35714285714286,172.5,176.83333333333334,203.86666666666667,190.61111111111111,197.85714285714286,171.6,181.35714285714286,193.0,182.4,185.33333333333334,182.0,187.66666666666666,201.2,192.33333333333334,228.38888888888889,178.54545454545453,198.11111111111111,196.66666666666666,192.77777777777777,183.5,198.66666666666666,211.125,219.53333333333333,202.0,203.33333333333334,196.27272727272728,189.28571428571428,173.38888888888889,192.42857142857142,221.45454545454547,160.7058823529412,184.27777777777777,203.64285714285714,153.88888888888889,217.33333333333334,136.5625,200.33333333333334,181.16666666666666,189.52941176470588,206.0,186.94444444444446,213.77777777777777,204.375,165.07692307692307,217.125,197.21428571428572,194.86666666666667,161.11764705882354,186.77777777777777,179.93333333333334,210.0625,198.6,181.875,204.0,197.07692307692307,203.0909090909091,181.2,186.84615384615384,208.2,190.22222222222223,188.0,171.94444444444446,184.5,208.42857142857142,153.93333333333334,217.0,200.2
1194,24.68,60.86,18.04,39.64,6.64,21.21,13.04,18.5,10.46,24.64,11.79,11.75,5.29,2.93,19.21,27.0,59.04,20.71,42.07,6.29,16.96,14.71,21.18,11.04,28.5,11.64,12.54,6.14,3.29,17.21,261.6666666666667,299.25,272.85714285714283,278.5,299.9166666666667,248.93333333333334,273.1666666666667,251.0,296.73333333333335,287.64285714285717,281.0,247.0,288.8333333333333,258.0,277.46666666666664,265.26666666666665,272.6111111111111,254.22222222222223,287.1818181818182,252.72222222222223,270.0,290.0,275.625,275.3333333333333,240.0,256.0,275.0,257.8333333333333,286.72727272727275,293.7857142857143,283.22222222222223,294.85714285714283,279.27272727272725,265.88235294117646,277.0,291.64285714285717,272.6666666666667,250.83333333333334,288.75,265.0,301.0,249.1764705882353,272.0,255.05555555555554,266.77777777777777,296.75,286.7692307692308,241.875,225.28571428571428,280.8,303.4117647058824,268.77777777777777,295.0,260.25,305.4,291.1875,281.875,258.46153846153845,261.54545454545456,306.4,268.7692307692308,229.2,257.44444444444446,247.77777777777777,299.8888888888889,267.35714285714283,293.0,304.93333333333334,265.0,262.2
1195,28.23,58.03,21.97,39.57,6.27,18.47,13.7,19.7,11.3,25.63,14.0,12.33,5.27,3.37,18.93,24.87,57.67,18.0,35.8,6.87,21.87,13.77,20.07,10.73,21.47,12.23,11.83,5.9,2.87,17.77,102.44444444444444,64.5,83.5,115.33333333333333,86.83333333333333,97.4,115.72222222222223,113.42857142857143,91.26666666666667,97.35714285714286,90.0,110.0,84.5,106.38461538461539,124.6,82.33333333333333,106.5,106.05555555555556,82.36363636363636,111.27777777777777,80.33333333333333,72.22222222222223,93.9375,112.33333333333333,131.75,119.0,98.0,115.0,87.36363636363636,91.5,84.83333333333333,98.71428571428571,100.36363636363636,84.6470588235294,109.0,68.35714285714286,141.83333333333334,124.66666666666667,96.9375,109.33333333333333,98.72222222222223,111.17647058823529,98.0,102.0,116.44444444444444,72.625,89.0,104.375,119.42857142857143,103.33333333333333,102.70588235294117,117.27777777777777,97.86666666666666,85.875,93.4,83.9375,94.5,119.23076923076923,98.72727272727273,59.4,106.84615384615384,86.33333333333333,109.11111111111111,97.38888888888889,134.66666666666666,103.5,91.14285714285714,78.93333333333334,122.0,119.2
1196,26.59,59.16,18.84,37.75,7.75,21.41,17.34,23.88,11.56,25.78,12.62,11.81,7.56,4.84,18.59,23.56,57.75,17.97,39.53,5.59,18.22,13.84,19.59,10.66,24.72,9.56,15.0,5.44,2.94,20.91,10.222222222222221,15.25,9.642857142857142,12.666666666666666,14.083333333333334,13.733333333333333,10.777777777777779,11.285714285714286,14.933333333333334,9.928571428571429,8.0,14.933333333333334,11.333333333333334,9.692307692307692,13.533333333333333,27.066666666666666,16.0,17.88888888888889,16.272727272727273,20.22222222222222,7.777777777777778,13.444444444444445,15.75,8.333333333333334,12.6875,8.266666666666667,13.0,7.0,12.545454545454545,11.928571428571429,14.333333333333334,16.285714285714285,11.727272727272727,8.058823529411764,14.833333333333334,20.714285714285715,16.055555555555557,5.5,10.375,7.333333333333333,17.22222222222222,16.235294117647058,13.0,10.944444444444445,9.222222222222221,20.75,7.076923076923077,14.8125,10.785714285714286,15.466666666666667,24.529411764705884,13.38888888888889,14.733333333333333,11.3125,10.4,12.5625,7.25,11.923076923076923,20.09090909090909,16.1,6.769230769230769,16.333333333333332,10.61111111111111,12.777777777777779,27.055555555555557,9.142857142857142,15.142857142857142,14.4,10.0,6.0
1197,24.64,59.43,18.64,41.75,6.0,17.68,14.68,22.32,10.29,24.07,12.25,13.32,5.96,3.25,18.86,27.89,60.93,18.82,35.82,9.07,25.11,14.14,20.68,12.79,28.89,14.61,13.64,6.54,2.89,20.14,342.55555555555554,343.25,345.42857142857144,347.1666666666667,347.4166666666667,345.46666666666664,347.3888888888889,345.07142857142856,348.1333333333333,346.42857142857144,349.0,343.3333333333333,336.1666666666667,345.0,347.1333333333333,326.46666666666664,347.8333333333333,346.27777777777777,348.1818181818182,344.8333333333333,346.22222222222223,342.1111111111111,346.1875,349.0,340.5625,340.1333333333333,347.0,344.1666666666667,347.0,347.2857142857143,347.6666666666667,347.85714285714283,347.1818181818182,345.29411764705884,348.5,346.2142857142857,343.1111111111111,348.1666666666667,346.0625,344.0,348.55555555555554,346.52941176470586,344.0,346.8333333333333,341.6666666666667,345.5,348.6923076923077,340.8125,340.85714285714283,348.73333333333335,347.5882352941176,348.1666666666667,348.6666666666667,345.625,342.6,345.25,346.75,346.7692307692308,345.1818181818182,346.7,349.2307692307692,345.93333333333334,345.1111111111111,348.72222222222223,349.44444444444446,345.07142857142856,346.7142857142857,349.0,345.0,345.4
1198,25.66,57.41,19.93,39.72,5.72,17.69,12.38,16.38,9.97,23.45,11.03,13.03,5.86,2.24,18.69,26.21,55.79,19.24,36.59,6.97,19.21,14.86,20.45,9.14,23.55,13.86,11.41,6.59,3.97,15.79,271.44444444444446,306.5,315.0,291.22222222222223,332.5,285.4,293.6111111111111,264.07142857142856,331.8666666666667,310.2857142857143,306.0,258.93333333333334,342.1666666666667,278.15384615384613,298.6666666666667,300.8666666666667,307.5,258.05555555555554,335.54545454545456,279.22222222222223,291.6666666666667,338.44444444444446,314.375,310.6666666666667,263.4375,262.4,306.0,279.8333333333333,309.27272727272725,322.7857142857143,315.6666666666667,333.57142857142856,263.45454545454544,282.1764705882353,310.8333333333333,295.64285714285717,269.1111111111111,271.0,326.125,280.3333333333333,327.22222222222223,274.3529411764706,274.0,275.6666666666667,274.3333333333333,337.125,338.6923076923077,252.875,250.21428571428572,306.3333333333333,318.5882352941176,283.1666666666667,323.06666666666666,253.8125,265.0,332.6875,309.125,275.6923076923077,279.90909090909093,332.4,312.53846153846155,263.3333333333333,271.22222222222223,271.8333333333333,320.1111111111111,296.07142857142856,335.0,323.3333333333333,268.0,285.4
1199,29.76,61.58,22.88,42.27,6.88,19.3,16.06,23.21,11.79,25.94,14.7,11.82,7.36,5.09,19.42,24.18,58.67,16.91,37.52,7.27,21.15,15.64,21.91,11.33,22.85,11.7,14.36,5.03,3.03,19.61,11.88888888888889,22.0,15.428571428571429,19.166666666666668,10.0,12.0,20.38888888888889,16.285714285714285,11.266666666666667,13.285714285714286,20.0,23.533333333333335,6.166666666666667,18.846153846153847,21.8,12.666666666666666,17.72222222222222,24.72222222222222,10.727272727272727,21.77777777777778,19.11111111111111,9.777777777777779,12.6875,13.555555555555555,18.5625,16.066666666666666,22.0,15.333333333333334,13.727272727272727,7.285714285714286,18.944444444444443,11.571428571428571,14.454545454545455,17.58823529411765,21.22222222222222,10.642857142857142,28.5,17.666666666666668,21.375,18.0,17.0,19.764705882352942,20.0,23.055555555555557,19.555555555555557,10.625,11.461538461538462,14.0,15.571428571428571,11.866666666666667,25.529411764705884,22.27777777777778,11.133333333333333,18.25,16.2,7.3125,15.625,18.76923076923077,7.7272727272727275,12.0,16.0,14.4,22.666666666666668,22.88888888888889,23.0,14.428571428571429,10.571428571428571,12.466666666666667,14.0,27.2
1200,22.65,55.13,14.55,30.71,8.1,24.42,10.77,14.74,8.16,20.32,13.03,13.23,9.77,2.9,19.19,22.65,49.23,15.74,30.1,6.9,19.13,15.29,21.42,9.16,26.55,15.03,17.32,6.58,3.65,16.26,183.66666666666666,263.75,238.0,201.83333333333334,213.91666666666666,202.93333333333334,205.44444444444446,211.35714285714286,219.73333333333332,232.85714285714286,203.0,199.06666666666666,187.33333333333334,221.30769230769232,226.6,232.86666666666667,191.77777777777777,198.5,209.63636363636363,206.16666666666666,214.66666666666666,211.55555555555554,210.9375,198.88888888888889,190.3125,200.06666666666666,196.0,198.83333333333334,217.27272727272728,231.64285714285714,219.61111111111111,179.28571428571428,206.1818181818182,219.58823529411765,201.27777777777777,220.64285714285714,186.94444444444446,172.33333333333334,222.25,199.66666666666666,201.77777777777777,216.1764705882353,204.0,198.61111111111111,192.11111111111111,175.0,230.84615384615384,186.0625,211.92857142857142,201.86666666666667,207.76470588235293,196.16666666666666,213.6,215.6875,204.6,237.8125,207.625,202.15384615384616,202.1818181818182,232.3,222.6153846153846,206.26666666666668,202.22222222222223,200.72222222222223,175.66666666666666,213.28571428571428,199.28571428571428,235.46666666666667,177.0,211.6
1201,25.6,56.73,19.13,38.43,6.47,18.3,15.63,23.03,9.5,25.77,12.3,13.37,8.27,3.7,22.1,23.03,54.83,16.07,33.9,6.97,20.93,17.9,25.13,9.67,25.1,12.6,14.63,6.03,3.1,20.37,98.44444444444444,107.25,143.92857142857142,141.38888888888889,126.83333333333333,132.0,135.22222222222223,138.92857142857142,141.33333333333334,142.07142857142858,101.0,139.8,106.33333333333333,128.6153846153846,93.06666666666666,110.2,140.16666666666666,142.61111111111111,126.63636363636364,114.94444444444444,126.22222222222223,116.44444444444444,155.1875,120.44444444444444,141.3125,125.33333333333333,104.0,115.16666666666667,147.0,143.64285714285714,134.05555555555554,120.42857142857143,126.72727272727273,170.41176470588235,135.5,147.64285714285714,169.55555555555554,91.33333333333333,148.4375,113.0,149.05555555555554,124.17647058823529,96.0,136.05555555555554,118.22222222222223,110.125,128.84615384615384,155.875,149.64285714285714,160.4,125.3529411764706,135.05555555555554,155.53333333333333,120.375,110.2,148.5625,111.875,122.07692307692308,126.54545454545455,121.0,139.07692307692307,121.13333333333334,135.66666666666666,143.11111111111111,98.83333333333333,148.42857142857142,117.42857142857143,143.86666666666667,104.0,108.0
1202,25.57,54.43,16.6,31.03,8.97,23.4,12.6,18.03,8.8,24.97,14.5,12.93,6.57,2.43,18.03,23.33,54.67,16.33,32.57,7.0,22.1,13.67,19.23,9.5,23.13,11.93,13.03,5.7,2.2,17.87,146.11111111111111,97.25,104.14285714285714,121.94444444444444,131.66666666666666,121.53333333333333,152.88888888888889,119.92857142857143,156.2,113.5,112.0,130.26666666666668,115.5,111.76923076923077,150.66666666666666,105.8,130.27777777777777,176.05555555555554,143.45454545454547,139.72222222222223,96.66666666666667,115.22222222222223,141.3125,143.11111111111111,136.5625,108.06666666666666,124.0,108.66666666666667,124.0909090909091,144.28571428571428,123.83333333333333,117.71428571428571,100.9090909090909,86.82352941176471,155.83333333333334,109.71428571428571,145.44444444444446,111.16666666666667,140.5,104.66666666666667,164.44444444444446,133.11764705882354,106.0,140.55555555555554,118.66666666666667,131.75,144.69230769230768,133.8125,136.78571428571428,146.26666666666668,157.2941176470588,150.72222222222223,157.2,103.875,105.4,167.125,109.0,135.30769230769232,120.72727272727273,113.4,138.3846153846154,107.73333333333333,138.27777777777777,148.16666666666666,163.72222222222223,122.35714285714286,115.71428571428571,133.26666666666668,125.0,119.4
1203,23.21,55.09,15.33,33.88,7.88,21.21,15.48,20.64,11.45,25.45,13.27,13.12,5.39,3.88,15.52,25.64,57.94,19.0,39.27,6.64,18.67,11.45,15.76,9.03,22.97,14.33,10.73,7.06,3.21,18.45,147.88888888888889,150.75,141.0,155.16666666666666,115.0,124.53333333333333,120.0,139.85714285714286,115.86666666666666,144.5,117.0,152.06666666666666,117.0,159.46153846153845,106.86666666666666,173.0,112.61111111111111,152.88888888888889,115.81818181818181,100.0,162.0,119.44444444444444,127.3125,127.88888888888889,126.1875,132.8,109.0,136.16666666666666,123.18181818181819,106.78571428571429,106.77777777777777,106.85714285714286,127.63636363636364,176.64705882352942,104.55555555555556,146.28571428571428,108.5,113.0,164.0625,132.66666666666666,103.11111111111111,116.29411764705883,121.0,133.22222222222223,144.44444444444446,123.5,125.53846153846153,106.625,151.21428571428572,121.93333333333334,109.11764705882354,130.16666666666666,115.73333333333333,107.625,132.0,125.125,131.125,131.0,135.1818181818182,143.2,142.53846153846155,130.8,128.44444444444446,126.44444444444444,73.72222222222223,133.64285714285714,113.14285714285714,130.2,111.0,140.4
1204,25.07,56.93,15.83,32.07,9.23,24.87,15.47,22.93,9.33,24.57,10.17,12.03,6.47,3.03,20.0,26.2,59.17,17.93,35.03,8.27,24.13,14.17,21.07,12.13,26.97,13.37,13.23,4.9,3.33,19.27,132.88888888888889,99.25,124.64285714285714,150.5,132.5,145.93333333333334,170.11111111111111,177.07142857142858,154.33333333333334,145.85714285714286,165.0,180.46666666666667,133.0,147.07692307692307,180.26666666666668,136.46666666666667,146.66666666666666,170.11111111111111,132.0909090909091,173.16666666666666,120.22222222222223,116.11111111111111,153.9375,164.0,183.9375,169.2,180.0,173.33333333333334,129.8181818181818,127.0,139.88888888888889,139.28571428571428,159.36363636363637,128.23529411764707,159.16666666666666,149.92857142857142,171.05555555555554,176.66666666666666,146.625,177.33333333333334,168.55555555555554,167.23529411764707,186.0,150.72222222222223,155.22222222222223,126.0,114.84615384615384,191.625,191.35714285714286,152.13333333333333,171.11764705882354,171.72222222222223,162.93333333333334,144.1875,164.2,136.0,146.0,171.15384615384616,161.36363636363637,121.4,139.3846153846154,143.06666666666666,171.27777777777777,144.94444444444446,182.77777777777777,145.85714285714286,138.0,130.93333333333334,191.0,171.6
1205,26.3,56.5,20.07,39.93,6.23,16.57,16.03,25.27,10.9,26.07,13.57,14.77,8.67,3.4,20.83,24.5,57.13,17.47,37.33,7.03,19.8,16.2,23.33,10.43,24.5,13.9,14.77,6.63,3.83,21.0,205.33333333333334,162.5,167.42857142857142,202.33333333333334,207.83333333333334,200.0,211.27777777777777,199.85714285714286,214.46666666666667,185.78571428571428,187.0,223.66666666666666,208.0,199.0,190.06666666666666,175.86666666666667,217.88888888888889,240.33333333333334,213.0909090909091,217.88888888888889,167.88888888888889,196.0,200.4375,220.77777777777777,211.75,208.6,207.0,199.33333333333334,200.36363636363637,196.07142857142858,183.5,203.57142857142858,185.0909090909091,165.41176470588235,208.83333333333334,181.85714285714286,224.88888888888889,219.33333333333334,196.875,206.33333333333334,207.66666666666666,191.58823529411765,182.0,210.27777777777777,208.66666666666666,193.375,207.53846153846155,222.0625,215.28571428571428,209.66666666666666,222.41176470588235,218.0,216.33333333333334,129.3125,185.8,179.3125,197.625,208.3846153846154,204.1818181818182,209.3,209.15384615384616,209.6,219.22222222222223,215.05555555555554,221.77777777777777,194.0,195.28571428571428,203.46666666666667,197.0,202.0
1206,25.72,57.28,20.28,41.44,5.44,15.84,17.22,23.0,11.16,29.12,11.69,13.22,4.91,2.56,16.75,26.25,61.72,18.78,38.88,7.47,22.84,11.88,17.22,9.41,23.56,13.84,9.91,6.19,4.12,18.97,140.33333333333334,150.25,112.35714285714286,137.33333333333334,99.5,107.33333333333333,130.0,114.64285714285714,97.66666666666667,121.85714285714286,107.0,127.73333333333333,102.66666666666667,117.53846153846153,129.13333333333333,105.46666666666667,139.94444444444446,177.55555555555554,104.0909090909091,123.05555555555556,137.22222222222223,100.44444444444444,116.0625,107.0,119.5,128.4,107.0,112.33333333333333,114.27272727272727,112.21428571428571,138.05555555555554,100.42857142857143,122.63636363636364,142.8235294117647,126.88888888888889,90.21428571428571,110.88888888888889,106.66666666666667,95.0625,119.66666666666667,122.33333333333333,142.1764705882353,118.0,138.27777777777777,116.77777777777777,99.625,127.53846153846153,123.0625,134.64285714285714,110.6,136.05882352941177,135.61111111111111,106.2,125.5625,99.8,126.375,113.125,119.76923076923077,116.27272727272727,112.7,109.38461538461539,118.06666666666666,133.05555555555554,150.38888888888889,136.44444444444446,111.28571428571429,101.71428571428571,108.0,107.0,130.8
1207,25.25,54.78,18.81,36.34,6.44,18.44,17.09,23.34,9.53,26.12,15.0,14.19,5.47,4.59,21.0,24.94,59.16,18.72,39.97,6.22,19.19,16.06,22.97,11.47,23.28,12.5,12.22,6.91,3.44,20.88,100.0,84.5,71.07142857142857,96.16666666666667,74.0,65.53333333333333,61.22222222222222,50.357142857142854,82.0,69.92857142857143,83.0,74.0,61.666666666666664,73.0,72.2,144.73333333333332,65.22222222222223,47.166666666666664,74.9090909090909,74.88888888888889,53.888888888888886,82.11111111111111,69.625,63.111111111111114,60.5625,53.6,77.0,51.166666666666664,60.36363636363637,59.785714285714285,63.833333333333336,59.42857142857143,52.45454545454545,80.47058823529412,71.05555555555556,110.42857142857143,49.666666666666664,54.166666666666664,120.1875,54.666666666666664,73.11111111111111,66.0,66.0,56.333333333333336,69.77777777777777,84.5,78.46153846153847,60.5625,51.357142857142854,62.46666666666667,92.52941176470588,53.666666666666664,68.46666666666667,61.5,74.2,61.5,66.875,49.92307692307692,47.27272727272727,108.0,58.15384615384615,74.2,54.05555555555556,48.888888888888886,71.55555555555556,68.42857142857143,66.57142857142857,83.86666666666666,55.0,50.8
1208,24.38,55.75,19.38,40.16,5.0,15.59,17.5,23.12,9.81,27.41,12.59,13.25,5.38,3.75,19.0,24.34,59.56,17.28,38.22,7.06,21.34,14.34,20.53,10.81,24.0,11.59,11.72,6.47,3.59,20.47,58.22222222222222,66.0,64.42857142857143,65.61111111111111,57.0,60.2,52.111111111111114,51.357142857142854,63.13333333333333,60.142857142857146,56.0,54.266666666666666,59.5,59.69230769230769,57.733333333333334,98.86666666666666,55.72222222222222,62.888888888888886,57.36363636363637,62.44444444444444,68.44444444444444,60.888888888888886,67.8125,57.111111111111114,60.25,47.6,53.0,52.166666666666664,55.09090909090909,48.0,57.166666666666664,58.857142857142854,53.18181818181818,64.47058823529412,52.27777777777778,97.71428571428571,59.888888888888886,54.0,88.8125,54.0,56.388888888888886,53.470588235294116,59.0,54.888888888888886,49.55555555555556,76.625,50.84615384615385,59.5,56.57142857142857,58.06666666666667,65.47058823529412,53.05555555555556,58.86666666666667,53.875,62.2,63.75,53.25,51.15384615384615,53.81818181818182,70.8,55.15384615384615,58.53333333333333,54.111111111111114,62.55555555555556,49.0,59.285714285714285,56.57142857142857,68.8,56.0,52.8
1209,26.57,56.8,19.23,36.03,7.33,20.77,12.33,19.17,10.0,25.23,11.87,13.97,6.77,4.03,20.43,23.07,55.8,14.67,29.83,8.4,25.97,15.83,22.33,10.37,23.1,13.4,13.8,6.23,2.77,17.93,108.0,108.5,124.28571428571429,137.77777777777777,126.91666666666667,124.73333333333333,136.55555555555554,147.42857142857142,131.26666666666668,129.35714285714286,128.0,122.6,116.0,141.46153846153845,148.86666666666667,115.0,135.11111111111111,132.44444444444446,124.72727272727273,151.05555555555554,138.88888888888889,109.88888888888889,129.8125,134.44444444444446,147.75,135.13333333333333,138.0,135.66666666666666,124.54545454545455,105.07142857142857,136.05555555555554,124.85714285714286,151.0,126.52941176470588,131.66666666666666,157.64285714285714,176.77777777777777,118.5,111.75,135.66666666666666,135.61111111111111,143.58823529411765,117.0,138.94444444444446,162.77777777777777,114.375,109.92307692307692,142.875,137.64285714285714,127.2,135.94117647058823,138.61111111111111,131.8,144.5625,129.6,127.8125,127.5,146.84615384615384,134.36363636363637,116.9,146.07692307692307,117.73333333333333,146.55555555555554,136.55555555555554,156.05555555555554,131.64285714285714,119.28571428571429,114.8,145.0,118.6
1210,24.13,55.97,19.81,42.52,4.32,13.45,13.48,19.9,9.77,26.16,14.71,13.71,6.42,5.97,16.48,23.87,59.68,16.55,37.94,7.32,21.74,12.0,17.19,11.32,24.81,13.0,12.81,6.9,4.03,18.0,123.33333333333333,96.0,109.5,91.88888888888889,79.66666666666667,87.8,87.22222222222223,107.85714285714286,93.8,98.71428571428571,97.0,102.46666666666667,56.5,116.0,72.8,123.93333333333334,81.55555555555556,120.88888888888889,65.0909090909091,66.72222222222223,101.33333333333333,53.22222222222222,90.5625,75.44444444444444,95.875,106.2,81.0,83.83333333333333,73.0,67.78571428571429,84.27777777777777,56.0,86.81818181818181,123.76470588235294,72.33333333333333,127.5,97.61111111111111,83.0,129.5,85.0,79.38888888888889,70.29411764705883,77.0,102.22222222222223,92.11111111111111,68.25,107.6923076923077,96.75,115.21428571428571,87.6,87.82352941176471,97.88888888888889,93.66666666666667,79.3125,90.6,66.8125,84.25,101.0,80.18181818181819,97.9,100.6923076923077,89.33333333333333,109.33333333333333,108.38888888888889,49.55555555555556,96.71428571428571,64.14285714285714,94.66666666666667,77.0,87.8
1211,30.36,58.64,23.06,39.52,7.3,19.12,16.55,22.42,9.36,30.94,16.03,11.3,7.15,4.45,16.45,22.45,61.03,16.64,41.64,5.82,19.39,10.42,15.85,10.52,22.0,9.64,12.52,5.21,2.64,19.61,2.888888888888889,1.75,1.6428571428571428,4.666666666666667,1.5,2.2666666666666666,5.388888888888889,4.857142857142857,4.733333333333333,4.0,1.0,5.6,10.166666666666666,2.6923076923076925,5.266666666666667,2.4,4.055555555555555,7.611111111111111,2.272727272727273,5.833333333333333,6.888888888888889,2.888888888888889,1.9375,2.888888888888889,6.4375,6.866666666666666,1.0,1.5,1.6363636363636365,7.0,5.333333333333333,1.0,2.3636363636363638,5.0588235294117645,4.0,2.0,14.222222222222221,1.3333333333333333,2.0,1.3333333333333333,6.111111111111111,5.9411764705882355,4.0,7.555555555555555,1.7777777777777777,1.125,8.923076923076923,4.5,5.142857142857143,2.3333333333333335,9.470588235294118,6.055555555555555,2.8666666666666667,5.4375,1.0,8.875,1.375,4.461538461538462,2.3636363636363638,2.4,2.3076923076923075,2.933333333333333,5.777777777777778,7.611111111111111,9.222222222222221,3.0714285714285716,1.1428571428571428,2.0,1.0,2.8
1212,24.27,57.63,18.9,40.6,5.37,17.03,14.47,21.97,12.3,20.4,10.83,14.0,8.53,2.3,20.03,25.53,52.63,18.17,33.17,7.37,19.47,15.33,22.23,11.0,26.1,14.4,16.9,6.17,3.57,19.57,334.77777777777777,245.5,314.5,329.6666666666667,327.3333333333333,330.73333333333335,340.8333333333333,338.64285714285717,319.26666666666665,321.14285714285717,327.0,335.73333333333335,321.5,333.9230769230769,331.8,287.26666666666665,336.27777777777777,334.05555555555554,328.72727272727275,334.0,329.8888888888889,313.44444444444446,320.625,331.6666666666667,333.4375,337.2,330.0,338.5,334.27272727272725,310.35714285714283,326.94444444444446,332.2857142857143,341.8181818181818,317.94117647058823,337.1111111111111,285.07142857142856,344.5,337.3333333333333,308.625,339.0,331.3888888888889,336.1764705882353,328.0,339.27777777777777,334.8888888888889,300.0,328.2307692307692,336.1875,338.14285714285717,329.93333333333334,326.05882352941177,345.0,328.93333333333334,332.125,307.6,292.1875,330.5,344.2307692307692,336.45454545454544,313.4,312.9230769230769,339.0,341.6666666666667,335.72222222222223,344.1666666666667,327.35714285714283,325.57142857142856,316.53333333333336,337.0,332.8
1213,24.83,58.03,18.31,38.28,6.52,19.76,16.14,24.41,10.86,26.52,13.45,13.03,7.38,2.52,17.62,24.48,58.0,18.0,38.07,6.48,19.93,12.79,18.31,10.24,26.52,12.07,15.0,6.62,3.38,21.66,157.55555555555554,155.25,166.35714285714286,159.44444444444446,146.33333333333334,145.4,156.55555555555554,177.42857142857142,136.66666666666666,141.92857142857142,137.0,152.73333333333332,152.5,174.15384615384616,153.46666666666667,142.06666666666666,165.44444444444446,193.61111111111111,151.1818181818182,163.83333333333334,216.77777777777777,133.66666666666666,145.5625,148.55555555555554,174.1875,189.26666666666668,122.0,170.33333333333334,159.0909090909091,174.71428571428572,170.16666666666666,136.71428571428572,164.45454545454547,187.11764705882354,158.16666666666666,103.71428571428571,169.83333333333334,205.66666666666666,144.6875,163.0,135.83333333333334,163.35294117647058,161.0,179.22222222222223,164.77777777777777,118.375,173.53846153846155,150.125,176.71428571428572,163.46666666666667,120.05882352941177,167.0,141.73333333333332,174.3125,123.6,128.8125,161.25,166.53846153846155,179.27272727272728,124.8,154.92307692307693,158.13333333333333,163.11111111111111,172.61111111111111,124.16666666666667,168.92857142857142,131.28571428571428,156.0,160.0,166.0
1214,23.82,58.39,17.43,38.75,6.39,19.64,14.46,20.07,11.61,24.89,11.82,13.96,4.54,3.79,20.68,23.82,55.54,16.89,36.07,6.93,19.46,16.79,24.25,10.36,25.46,10.75,14.04,5.64,3.21,18.79,314.55555555555554,277.0,320.7142857142857,304.94444444444446,309.0833333333333,322.06666666666666,310.3888888888889,318.2857142857143,310.3333333333333,306.42857142857144,302.0,319.8666666666667,291.1666666666667,311.84615384615387,295.8666666666667,296.2,313.27777777777777,323.8333333333333,311.09090909090907,297.8888888888889,311.8888888888889,294.3333333333333,318.6875,310.77777777777777,314.1875,316.8,309.0,317.0,313.90909090909093,307.35714285714283,304.27777777777777,316.14285714285717,316.3636363636364,323.70588235294116,309.77777777777777,316.07142857142856,312.8888888888889,314.8333333333333,297.0625,316.3333333333333,302.5,285.3529411764706,314.0,321.94444444444446,322.1111111111111,285.0,317.3076923076923,312.625,310.92857142857144,316.4,268.94117647058823,312.8888888888889,314.8,295.125,269.2,298.4375,310.5,314.46153846153845,320.54545454545456,292.2,313.3076923076923,312.8666666666667,324.55555555555554,319.72222222222223,277.3333333333333,320.57142857142856,297.57142857142856,307.53333333333336,314.0,326.2
