Season,TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGM_A,FGA_A,FGM2_A,FGA2_A,FGM3_A,FGA3_A,FTM_A,FTA_A,OR_A,DR_A,Ast_A,TO_A,Stl_A,Blk_A,PF_A,BIH,COL,DCI,DOK,DOL,DUN,KPK,LMC,MAS,MB,MOR,NOL,PGH,POM,REW,RPI,RT,RTH,STH,WIL,WLK,WOL
2016,1156,21.73,54.4,16.47,37.93,5.27,16.47,11.53,16.8,10.3,22.23,9.97,14.47,5.97,2.6,21.37,23.57,51.87,17.13,33.77,6.43,18.1,15.97,24.17,10.33,24.8,13.97,13.2,6.37,3.37,17.37,259.8,266.7857142857143,253.45454545454547,235.33333333333334,260.8666666666667,258.5,239.27777777777777,257.1818181818182,226.66666666666666,191.0,232.0,283.6,238.72222222222223,264.8888888888889,274.3,276.6666666666667,245.66666666666666,253.91666666666666,279.0,207.05555555555554,264.125,267.5
2016,1157,25.15,56.46,18.19,35.88,6.96,20.58,13.85,20.69,10.73,27.38,11.38,12.88,5.54,3.12,18.27,23.96,59.04,16.54,35.19,7.42,23.85,13.04,20.0,11.08,24.27,11.65,10.27,6.19,2.92,17.96,180.53333333333333,184.92857142857142,178.1818181818182,157.38888888888889,182.8,181.1,154.55555555555554,175.63636363636363,196.61111111111111,191.0,159.27777777777777,176.86666666666667,193.33333333333334,171.44444444444446,173.6,163.0,156.2,188.66666666666666,170.33333333333334,191.05555555555554,172.375,173.25
2016,1158,23.03,55.43,16.57,36.37,6.47,19.07,12.1,18.17,10.93,24.1,11.4,12.77,7.1,2.33,20.23,21.27,49.97,15.73,32.67,5.53,17.3,14.23,21.53,8.73,25.37,10.03,14.17,5.33,3.3,18.43,106.73333333333333,103.71428571428571,156.63636363636363,141.88888888888889,119.53333333333333,168.7,118.38888888888889,117.45454545454545,137.33333333333334,191.0,172.33333333333334,103.66666666666667,134.66666666666666,138.94444444444446,121.2,132.66666666666666,110.4,114.66666666666667,121.0,176.0,102.25,109.58333333333333
2016,1159,24.62,55.14,15.97,31.72,8.66,23.41,11.17,16.48,8.97,22.24,13.0,12.24,6.07,2.21,19.45,24.55,53.03,17.17,33.38,7.38,19.66,15.14,22.21,9.83,24.83,12.9,12.9,5.55,3.55,17.86,242.53333333333333,238.78571428571428,220.36363636363637,251.83333333333334,246.66666666666666,226.3,251.33333333333334,244.45454545454547,238.05555555555554,191.0,238.22222222222223,214.06666666666666,240.77777777777777,246.77777777777777,237.4,240.0,251.86666666666667,244.33333333333334,255.16666666666666,242.66666666666666,263.4375,220.83333333333334
2016,1160,25.16,59.72,17.62,40.38,7.53,19.34,17.59,23.88,13.09,29.22,13.47,13.47,5.19,5.03,18.72,25.06,59.97,18.97,42.69,6.09,17.28,14.47,21.31,9.53,24.31,10.53,11.03,7.5,4.47,20.53,32.4,27.785714285714285,48.0,46.27777777777778,35.93333333333333,56.1,51.94444444444444,55.45454545454545,45.05555555555556,191.0,62.77777777777778,44.46666666666667,33.888888888888886,55.55555555555556,39.0,30.666666666666668,53.6,34.083333333333336,41.833333333333336,45.333333333333336,48.1875,30.333333333333332
2016,1161,25.5,60.66,16.0,34.41,9.5,26.25,18.44,25.69,12.84,27.09,13.09,11.66,3.72,2.38,19.62,27.25,60.34,18.91,36.78,8.34,23.56,15.31,21.16,9.06,26.06,13.97,10.16,6.16,3.19,22.84,157.73333333333332,163.57142857142858,153.63636363636363,114.83333333333333,162.26666666666668,148.5,152.72222222222223,151.0909090909091,138.61111111111111,191.0,126.0,179.4,134.83333333333334,156.66666666666666,167.8,188.33333333333334,146.06666666666666,143.33333333333334,156.5,100.94444444444444,156.0,173.41666666666666
2016,1162,24.9,55.28,15.59,30.76,9.31,24.52,15.34,21.14,9.31,24.0,14.03,10.59,6.28,3.17,19.07,24.14,53.86,16.55,32.72,7.59,21.14,13.66,19.59,8.9,24.17,12.97,12.83,4.41,3.24,18.03,154.53333333333333,142.07142857142858,121.63636363636364,128.83333333333334,151.2,133.3,143.0,125.45454545454545,153.77777777777777,191.0,107.83333333333333,131.6,164.72222222222223,122.44444444444444,147.1,127.0,144.8,148.08333333333334,122.66666666666667,185.33333333333334,127.4375,135.58333333333334
2016,1163,26.47,57.62,19.44,38.21,7.03,19.41,13.44,17.09,9.47,27.06,13.85,11.12,5.71,5.03,18.0,21.68,56.79,14.85,35.94,6.82,20.85,12.91,19.62,11.15,23.09,11.41,12.21,5.15,3.5,16.38,55.666666666666664,58.57142857142857,39.36363636363637,31.5,49.266666666666666,36.9,46.666666666666664,30.181818181818183,38.888888888888886,191.0,29.88888888888889,50.46666666666667,57.22222222222222,27.055555555555557,45.0,50.0,23.466666666666665,38.083333333333336,32.666666666666664,58.05555555555556,31.75,56.083333333333336
2016,1164,23.62,62.31,15.83,39.0,7.79,23.31,16.28,23.21,12.83,24.28,11.24,13.03,5.45,2.97,21.59,28.55,60.83,21.38,41.31,7.17,19.52,16.72,26.21,12.93,28.97,14.9,13.34,5.55,4.1,20.72,335.1333333333333,329.14285714285717,325.6363636363636,339.3888888888889,340.1333333333333,334.5,336.05555555555554,317.90909090909093,332.1111111111111,191.0,339.72222222222223,330.93333333333334,329.0,334.5,329.2,329.6666666666667,319.8666666666667,330.75,319.8333333333333,336.6111111111111,333.4375,332.3333333333333
2016,1165,25.0,59.93,16.67,35.52,8.33,24.41,12.63,19.33,8.63,23.3,10.63,13.11,7.56,3.67,20.33,27.59,61.33,19.59,39.37,8.0,21.96,16.3,21.96,13.19,29.85,16.67,14.56,5.44,3.85,18.15,221.93333333333334,217.57142857142858,241.27272727272728,266.8888888888889,214.13333333333333,246.3,238.0,293.27272727272725,229.05555555555554,191.0,252.05555555555554,212.53333333333333,228.66666666666666,258.44444444444446,236.8,240.66666666666666,263.53333333333336,236.33333333333334,262.0,237.55555555555554,240.625,209.41666666666666
2016,1166,27.88,59.5,19.69,36.22,8.19,23.28,15.62,22.25,9.31,27.25,15.34,11.5,6.09,3.12,19.03,26.19,59.69,19.25,39.97,6.94,19.72,13.72,19.88,9.69,25.66,13.31,12.66,6.12,3.03,20.06,80.0,82.92857142857143,48.45454545454545,53.5,81.26666666666667,51.8,64.5,39.45454545454545,59.72222222222222,191.0,68.5,76.0,79.16666666666667,53.72222222222222,72.8,99.33333333333333,49.266666666666666,54.666666666666664,49.5,82.77777777777777,47.4375,84.08333333333333
2016,1167,25.9,58.0,20.48,42.34,5.41,15.66,14.55,22.34,12.28,25.72,14.97,12.41,7.72,5.07,21.48,21.1,53.72,15.31,35.93,5.79,17.79,15.28,22.55,10.86,23.76,10.03,14.93,5.41,3.34,20.03,156.8,151.85714285714286,134.8181818181818,149.33333333333334,156.06666666666666,138.3,178.72222222222223,143.27272727272728,157.33333333333334,191.0,197.83333333333334,107.0,187.72222222222223,138.11111111111111,133.1,128.66666666666666,144.6,144.66666666666666,121.16666666666667,192.05555555555554,154.0625,126.91666666666667
2016,1168,22.89,56.36,16.43,36.96,6.46,19.39,17.07,24.64,11.07,25.29,9.82,13.36,4.89,1.39,20.96,25.36,58.0,17.29,35.96,8.07,22.04,16.89,23.04,10.32,26.21,14.75,11.5,5.43,3.96,20.43,218.93333333333334,247.0,275.6363636363636,201.05555555555554,223.66666666666666,276.5,238.72222222222223,262.6363636363636,229.94444444444446,191.0,293.72222222222223,225.8,248.88888888888889,256.0,259.7,289.3333333333333,242.26666666666668,236.16666666666666,262.8333333333333,253.55555555555554,224.625,243.08333333333334
2016,1169,24.71,57.64,20.39,43.32,4.32,14.32,17.39,24.25,10.18,25.57,13.89,14.14,6.68,3.21,20.68,27.25,60.29,19.43,40.61,7.82,19.68,14.82,21.68,11.64,26.68,15.71,13.79,6.5,3.89,21.04,273.2,286.2857142857143,239.36363636363637,248.61111111111111,270.3333333333333,253.8,272.6111111111111,267.72727272727275,251.61111111111111,191.0,274.22222222222223,291.8,279.22222222222223,263.8333333333333,280.8,272.3333333333333,277.2,256.75,253.66666666666666,272.6666666666667,267.125,256.4166666666667
2016,1170,25.07,57.52,18.45,37.52,6.62,20.0,13.45,20.07,9.59,25.34,13.48,11.62,5.62,3.86,20.66,25.79,58.48,18.72,36.76,7.07,21.72,14.86,22.14,11.55,26.86,14.41,12.24,6.07,3.21,18.72,210.86666666666667,233.85714285714286,267.72727272727275,208.5,210.33333333333334,246.7,212.33333333333334,266.8181818181818,209.61111111111111,191.0,229.5,231.66666666666666,215.94444444444446,237.33333333333334,237.8,278.0,236.93333333333334,241.08333333333334,249.16666666666666,201.66666666666666,218.625,238.91666666666666
2016,1171,24.07,56.56,18.48,40.26,5.59,16.3,15.56,21.63,11.74,23.26,12.56,14.37,6.74,1.67,20.41,24.44,53.63,16.85,32.0,7.59,21.63,15.11,22.56,9.85,24.15,13.11,14.56,6.7,4.81,20.63,270.4,270.5,237.72727272727272,234.44444444444446,279.26666666666665,214.8,242.16666666666666,261.72727272727275,261.5,191.0,217.38888888888889,250.8,272.27777777777777,237.5,286.3,283.3333333333333,241.8,267.1666666666667,244.5,247.77777777777777,248.75,272.5833333333333
2016,1172,27.13,61.26,17.65,34.39,9.48,26.87,15.32,20.1,9.42,25.55,14.9,10.06,4.58,3.16,17.35,28.68,62.32,21.13,40.48,7.55,21.84,13.23,18.94,11.32,27.9,13.84,11.29,5.55,3.29,19.87,72.26666666666667,61.857142857142854,99.81818181818181,85.55555555555556,78.66666666666667,97.4,85.33333333333333,150.63636363636363,85.66666666666667,191.0,74.11111111111111,98.4,57.0,93.38888888888889,77.0,65.0,93.26666666666667,83.16666666666667,95.83333333333333,52.611111111111114,102.8125,80.58333333333333
2016,1173,25.56,55.62,18.84,36.25,6.72,19.38,15.34,22.81,9.91,28.75,14.69,13.06,5.91,4.44,19.06,23.12,57.16,15.81,36.19,7.31,20.97,12.25,18.59,8.88,24.41,12.72,12.44,4.81,2.94,19.84,17.266666666666666,12.714285714285714,44.45454545454545,35.94444444444444,23.4,38.6,25.72222222222222,44.18181818181818,30.38888888888889,191.0,38.05555555555556,27.533333333333335,14.833333333333334,44.166666666666664,15.2,22.333333333333332,34.0,27.583333333333332,34.0,23.88888888888889,30.1875,16.833333333333332
2016,1174,22.3,55.47,16.7,38.23,5.6,17.23,16.0,23.37,11.0,26.73,10.63,12.0,3.6,2.9,17.9,26.13,60.03,16.27,31.67,9.87,28.37,13.53,19.13,10.37,26.27,16.3,9.17,6.3,4.03,20.23,244.0,247.21428571428572,289.54545454545456,256.3888888888889,250.4,285.9,238.61111111111111,272.27272727272725,242.77777777777777,191.0,237.66666666666666,262.2,241.33333333333334,240.11111111111111,287.7,273.6666666666667,309.2,257.9166666666667,279.6666666666667,221.61111111111111,265.0625,260.8333333333333
2016,1175,21.57,55.93,14.6,34.43,6.97,21.5,9.93,16.3,10.27,21.63,10.97,14.23,5.23,2.77,19.93,25.13,56.4,17.17,32.5,7.97,23.9,15.83,23.3,13.7,27.47,15.4,13.37,5.97,3.2,17.57,348.06666666666666,346.35714285714283,340.09090909090907,343.55555555555554,347.0,338.4,340.05555555555554,348.27272727272725,342.77777777777777,191.0,343.94444444444446,346.26666666666665,341.72222222222223,347.27777777777777,345.3,345.3333333333333,344.8666666666667,347.5,348.3333333333333,327.0,348.4375,347.5
2016,1176,22.23,46.74,14.65,26.97,7.58,19.77,13.16,17.1,5.42,19.77,14.29,13.03,6.39,2.29,19.19,21.68,47.71,15.45,30.94,6.23,16.77,15.71,20.71,8.9,21.58,11.81,14.23,5.71,2.81,17.71,189.8,183.14285714285714,214.54545454545453,202.66666666666666,196.66666666666666,203.1,190.0,201.8181818181818,183.61111111111111,191.0,236.55555555555554,170.06666666666666,195.5,205.44444444444446,206.6,193.66666666666666,215.86666666666667,197.25,189.83333333333334,187.05555555555554,205.5625,195.25
2016,1177,24.26,54.55,18.84,38.74,5.42,15.81,13.55,19.94,10.23,23.94,11.81,14.77,4.84,3.06,22.13,24.39,55.19,16.45,33.42,7.94,21.77,18.29,24.71,10.23,23.06,15.03,12.23,6.65,3.16,19.58,168.53333333333333,175.0,180.0,166.44444444444446,170.2,176.6,172.0,165.54545454545453,160.72222222222223,191.0,142.11111111111111,203.73333333333332,154.16666666666666,163.83333333333334,176.3,191.66666666666666,166.66666666666666,136.75,185.83333333333334,141.77777777777777,159.3125,171.16666666666666
2016,1178,28.59,62.31,21.07,41.72,7.52,20.59,17.55,25.21,12.21,24.83,12.69,13.45,6.72,4.1,22.93,28.07,59.52,20.31,37.72,7.76,21.79,19.97,27.72,10.34,25.34,14.69,12.97,6.24,4.17,22.0,158.93333333333334,161.14285714285714,159.72727272727272,175.83333333333334,159.73333333333332,179.3,179.72222222222223,211.1818181818182,172.72222222222223,191.0,174.66666666666666,204.2,161.05555555555554,171.05555555555554,171.9,198.0,179.13333333333333,167.91666666666666,169.5,181.27777777777777,169.0625,174.33333333333334
2016,1179,23.3,52.87,16.33,34.63,6.97,18.23,12.97,17.77,8.2,24.93,11.97,13.63,3.63,2.0,18.03,26.57,58.0,19.53,39.37,7.03,18.63,12.43,17.7,9.6,23.87,12.27,9.7,6.13,4.27,18.77,266.26666666666665,282.7142857142857,273.1818181818182,220.94444444444446,275.26666666666665,268.5,256.8888888888889,228.9090909090909,262.77777777777777,191.0,224.55555555555554,287.6666666666667,267.3888888888889,243.5,296.9,322.0,236.73333333333332,251.83333333333334,287.8333333333333,254.72222222222223,237.9375,293.8333333333333
2016,1180,21.77,55.3,16.3,38.57,5.47,16.73,14.1,20.4,10.23,22.2,12.2,11.07,4.6,3.3,21.67,23.93,51.23,18.0,34.97,5.93,16.27,16.6,24.3,8.97,26.67,12.4,11.93,5.2,3.63,19.3,282.2,274.42857142857144,266.09090909090907,235.83333333333334,289.2,283.8,284.55555555555554,237.0,259.3888888888889,191.0,225.72222222222223,299.3333333333333,263.5,235.05555555555554,319.0,249.33333333333334,233.2,255.25,279.6666666666667,253.77777777777777,271.375,295.5
2016,1181,27.42,59.76,18.15,35.79,9.27,23.97,17.33,24.0,12.24,24.09,13.48,9.88,6.39,4.18,16.64,27.61,62.0,21.52,44.03,6.09,17.97,10.76,15.73,12.7,23.79,14.48,12.18,4.55,3.42,21.09,21.666666666666668,18.857142857142858,13.0,8.166666666666666,19.333333333333332,12.6,9.5,10.545454545454545,11.88888888888889,191.0,7.388888888888889,20.333333333333332,17.38888888888889,11.333333333333334,23.1,16.666666666666668,11.133333333333333,18.416666666666668,14.5,7.111111111111111,11.625,30.166666666666668
2016,1182,27.61,60.65,18.1,34.52,9.52,26.13,13.19,19.26,10.16,28.81,15.45,13.97,4.81,3.87,20.39,25.97,62.29,16.52,38.71,9.45,23.58,16.42,23.61,11.19,26.58,16.97,11.71,6.13,3.1,18.29,112.8,107.5,147.54545454545453,144.83333333333334,124.93333333333334,140.3,134.72222222222223,150.36363636363637,136.94444444444446,191.0,123.38888888888889,109.4,115.22222222222223,141.5,112.6,156.33333333333334,148.66666666666666,112.66666666666667,141.33333333333334,126.27777777777777,129.625,121.33333333333333
2016,1183,24.82,57.36,17.25,35.39,7.57,21.96,13.0,19.79,9.86,22.96,13.32,12.5,5.89,2.11,20.14,25.89,57.18,18.93,36.39,6.96,20.79,16.29,23.18,12.18,26.93,14.04,13.57,6.36,2.57,20.0,263.6,272.92857142857144,256.09090909090907,288.5,261.93333333333334,263.9,274.77777777777777,266.72727272727275,266.05555555555554,191.0,272.1111111111111,281.2,260.1666666666667,280.55555555555554,256.9,270.0,264.6666666666667,263.8333333333333,262.0,243.22222222222223,275.1875,267.0
2016,1184,27.43,56.37,19.13,35.33,8.3,21.03,16.7,22.73,8.77,23.23,15.47,14.83,6.8,3.1,21.63,27.1,58.57,19.07,37.2,8.03,21.37,17.3,24.8,12.07,23.73,16.5,14.87,6.73,2.73,21.57,189.93333333333334,199.57142857142858,231.36363636363637,202.5,202.0,191.8,200.22222222222223,180.0,202.66666666666666,191.0,225.33333333333334,184.13333333333333,200.66666666666666,216.88888888888889,206.8,213.0,205.66666666666666,212.16666666666666,186.83333333333334,196.94444444444446,191.875,206.25
2016,1185,25.69,58.69,19.79,40.0,5.9,18.69,18.62,25.52,11.31,23.34,10.93,12.59,8.9,3.52,21.31,25.48,58.86,16.97,35.66,8.52,23.21,17.79,25.24,13.62,24.9,15.0,15.1,5.69,3.41,21.55,151.86666666666667,171.14285714285714,164.36363636363637,144.22222222222223,153.46666666666667,158.5,155.61111111111111,188.54545454545453,156.16666666666666,191.0,196.88888888888889,163.86666666666667,154.61111111111111,146.0,164.3,123.33333333333333,141.46666666666667,153.16666666666666,158.33333333333334,166.66666666666666,154.75,153.75
2016,1186,27.57,57.3,17.47,30.77,10.1,26.53,14.43,21.07,9.0,23.3,12.47,11.53,5.4,3.7,19.6,28.27,57.43,22.53,42.2,5.73,15.23,15.47,22.13,9.53,24.6,14.43,11.37,5.73,3.17,19.4,225.53333333333333,229.85714285714286,194.9090909090909,194.55555555555554,215.8,187.2,185.44444444444446,229.9090909090909,207.27777777777777,191.0,239.22222222222223,210.46666666666667,223.77777777777777,198.16666666666666,228.3,223.66666666666666,223.86666666666667,225.66666666666666,189.83333333333334,183.5,211.4375,215.5
2016,1187,23.78,55.94,16.53,34.56,7.25,21.38,13.5,19.38,10.0,24.28,15.19,13.25,5.72,2.0,16.75,26.69,59.72,18.91,36.22,7.78,23.5,10.75,15.97,11.56,24.75,16.88,12.59,6.38,3.62,16.34,171.46666666666667,173.42857142857142,198.27272727272728,194.27777777777777,182.86666666666667,195.4,177.83333333333334,155.63636363636363,184.66666666666666,191.0,170.11111111111111,193.33333333333334,174.27777777777777,188.66666666666666,175.6,205.66666666666666,183.06666666666666,163.0,191.16666666666666,173.72222222222223,165.75,188.91666666666666
2016,1188,22.64,56.82,17.0,38.29,5.64,18.54,14.75,20.96,12.11,23.57,10.82,13.46,4.93,4.0,22.11,25.29,54.86,19.04,38.04,6.25,16.82,17.04,24.11,9.75,25.29,13.57,12.0,5.71,3.5,19.71,289.2,289.2142857142857,314.72727272727275,292.94444444444446,296.8,310.0,296.77777777777777,266.6363636363636,292.77777777777777,191.0,320.1111111111111,298.93333333333334,282.94444444444446,313.8888888888889,319.0,305.0,262.0,284.5833333333333,315.6666666666667,283.22222222222223,292.3125,307.25
2016,1189,26.6,60.27,17.37,33.0,9.23,27.27,12.2,18.3,10.17,26.43,14.93,12.7,5.1,2.2,19.43,27.7,61.77,20.97,42.7,6.73,19.07,13.83,20.63,11.2,27.17,12.43,11.33,6.23,4.13,19.3,146.46666666666667,139.21428571428572,205.54545454545453,190.55555555555554,142.93333333333334,176.5,162.05555555555554,169.72727272727272,157.44444444444446,191.0,209.77777777777777,152.8,150.11111111111111,184.33333333333334,149.6,154.66666666666666,186.53333333333333,147.58333333333334,165.16666666666666,174.5,161.75,139.25
2016,1190,26.81,58.16,18.75,37.03,8.06,21.12,14.53,20.69,10.06,24.62,12.25,12.69,6.5,3.56,20.22,25.44,57.62,18.25,36.22,7.19,21.41,16.75,23.16,11.09,25.03,11.72,12.84,6.19,3.28,18.97,154.0,154.07142857142858,163.27272727272728,168.5,140.13333333333333,178.6,146.61111111111111,168.72727272727272,155.22222222222223,191.0,200.11111111111111,165.06666666666666,157.33333333333334,190.44444444444446,134.3,87.66666666666667,167.13333333333333,160.91666666666666,131.66666666666666,177.0,158.375,133.41666666666666
2016,1191,25.67,52.55,20.91,39.3,4.76,13.24,17.91,24.67,7.52,27.79,17.36,12.61,5.18,4.39,17.67,23.48,57.79,17.45,39.3,6.03,18.48,12.52,17.0,9.24,23.18,11.94,12.73,5.76,3.48,21.03,57.6,67.0,72.81818181818181,65.55555555555556,61.333333333333336,75.7,81.83333333333333,60.54545454545455,67.55555555555556,191.0,70.88888888888889,43.266666666666666,70.44444444444444,62.94444444444444,64.8,92.66666666666667,78.93333333333334,74.08333333333333,70.0,81.44444444444444,77.0625,56.166666666666664
2016,1192,27.68,60.65,20.42,40.74,7.26,19.9,14.23,20.35,10.55,22.58,14.1,13.0,7.35,2.52,21.58,26.16,57.42,18.77,36.58,7.39,20.84,18.81,26.68,12.71,26.0,14.39,15.26,6.39,3.68,19.42,250.6,235.71428571428572,263.3636363636364,286.55555555555554,257.6,266.2,255.5,279.6363636363636,266.6666666666667,191.0,284.1111111111111,222.6,255.38888888888889,280.6111111111111,243.9,216.0,251.93333333333334,262.4166666666667,262.8333333333333,302.8888888888889,263.0625,236.66666666666666
2016,1193,26.69,60.16,17.66,35.22,9.03,24.94,14.47,19.69,9.09,25.69,15.56,13.16,6.47,4.12,19.16,27.38,62.94,19.81,40.25,7.56,22.69,14.81,21.53,13.44,27.06,13.75,13.88,5.97,2.66,19.28,180.6,174.78571428571428,193.36363636363637,212.83333333333334,175.4,197.3,196.22222222222223,201.9090909090909,199.33333333333334,191.0,175.55555555555554,177.46666666666667,194.11111111111111,197.38888888888889,183.7,142.33333333333334,198.86666666666667,197.08333333333334,181.66666666666666,242.27777777777777,200.5,174.41666666666666
2016,1194,22.84,56.48,15.74,35.65,7.1,20.84,13.19,18.23,8.42,23.9,11.84,12.13,5.26,4.26,19.32,26.84,58.84,21.61,44.06,5.23,14.77,15.65,22.19,11.71,28.1,12.81,11.42,6.1,4.42,16.87,287.3333333333333,304.0,301.3636363636364,285.27777777777777,293.1333333333333,298.0,315.6111111111111,266.6363636363636,307.1111111111111,191.0,275.3333333333333,313.8666666666667,289.55555555555554,281.27777777777777,325.5,302.0,278.6,309.5833333333333,310.8333333333333,317.6111111111111,310.0625,320.0833333333333
2016,1195,28.21,60.07,23.14,45.41,5.07,14.66,14.1,21.86,11.45,27.97,12.9,12.0,6.14,4.03,19.62,25.48,60.1,18.66,38.03,6.83,22.07,15.07,21.69,10.59,24.86,12.03,11.55,6.62,3.31,18.9,194.33333333333334,185.71428571428572,191.72727272727272,175.11111111111111,197.66666666666666,187.3,208.83333333333334,197.27272727272728,203.5,191.0,228.44444444444446,201.06666666666666,186.27777777777777,211.72222222222223,191.2,221.66666666666666,162.46666666666667,186.66666666666666,177.0,202.88888888888889,181.5,203.08333333333334
2016,1196,25.39,60.21,18.45,37.97,6.94,22.24,15.88,24.7,13.15,26.97,13.06,11.42,6.33,4.45,19.61,23.94,58.52,17.58,40.09,6.36,18.42,14.33,21.3,11.33,26.76,11.58,12.94,5.39,3.64,20.67,36.666666666666664,40.92857142857143,43.45454545454545,28.38888888888889,36.86666666666667,50.2,29.166666666666668,28.454545454545453,37.611111111111114,191.0,34.94444444444444,54.46666666666667,38.666666666666664,30.5,60.0,51.666666666666664,24.2,36.083333333333336,41.5,50.666666666666664,24.25,49.333333333333336
2016,1197,21.56,54.59,15.74,35.44,5.81,19.15,13.67,23.19,9.7,24.48,10.78,16.22,6.41,2.19,19.41,25.74,57.93,19.0,37.67,6.74,20.26,15.44,22.3,11.11,28.56,11.89,14.63,7.81,3.07,20.15,342.26666666666665,343.07142857142856,350.0,349.8333333333333,343.46666666666664,347.5,346.3333333333333,348.6363636363636,348.5,191.0,350.1111111111111,339.53333333333336,344.5,349.94444444444446,334.4,349.3333333333333,345.53333333333336,345.5833333333333,350.0,348.6666666666667,348.1875,339.5
2016,1198,26.1,55.77,20.33,40.1,5.77,15.67,13.33,19.83,10.33,26.87,11.9,13.13,4.8,4.57,19.1,24.83,59.47,17.33,36.77,7.5,22.7,14.57,21.2,11.2,23.23,13.2,9.6,6.07,3.27,17.63,259.8,250.14285714285714,230.36363636363637,253.55555555555554,267.4,210.4,248.77777777777777,205.36363636363637,259.77777777777777,191.0,234.55555555555554,226.06666666666666,246.22222222222223,232.44444444444446,234.0,268.6666666666667,204.8,232.08333333333334,239.5,246.72222222222223,230.5,256.8333333333333
2016,1199,27.94,59.97,21.25,40.69,6.69,19.28,15.53,22.53,11.47,25.44,13.28,13.06,7.19,4.12,19.47,25.72,58.25,18.06,36.88,7.66,21.38,14.69,21.56,10.22,23.41,12.91,13.75,5.38,3.09,19.53,55.333333333333336,64.35714285714286,55.90909090909091,42.388888888888886,47.93333333333333,56.3,46.77777777777778,40.45454545454545,49.22222222222222,191.0,37.77777777777778,73.46666666666667,65.72222222222223,42.5,58.6,73.66666666666667,59.06666666666667,49.416666666666664,53.333333333333336,51.77777777777778,46.5,54.0
2016,1200,25.1,56.45,17.34,33.93,7.76,22.52,13.21,19.24,10.41,24.1,15.45,13.86,8.31,3.79,19.86,23.48,52.45,16.69,31.93,6.79,20.52,15.28,21.59,8.69,23.9,14.72,15.34,6.52,2.97,18.34,137.06666666666666,127.21428571428571,156.1818181818182,144.0,153.06666666666666,164.4,146.5,184.1818181818182,152.66666666666666,191.0,128.27777777777777,125.13333333333334,145.77777777777777,153.66666666666666,134.0,176.0,137.0,133.41666666666666,156.66666666666666,146.55555555555554,127.625,167.5
2016,1201,26.12,60.69,19.84,42.38,6.28,18.31,16.09,23.12,11.44,25.59,13.06,10.62,8.16,3.72,22.25,23.16,55.12,16.03,33.44,7.12,21.69,17.72,25.59,10.47,26.34,12.44,14.78,4.38,3.25,20.25,109.2,106.28571428571429,110.36363636363636,125.44444444444444,108.26666666666667,119.5,126.27777777777777,118.18181818181819,116.72222222222223,191.0,114.11111111111111,107.93333333333334,112.05555555555556,113.27777777777777,105.4,77.0,125.6,108.5,113.16666666666667,106.33333333333333,133.125,107.91666666666667
2016,1202,23.35,52.0,16.42,30.26,6.94,21.74,16.16,22.94,10.23,23.94,11.52,13.29,5.87,3.23,18.35,23.77,53.29,16.97,33.87,6.81,19.42,13.77,20.35,9.55,22.42,11.71,12.58,6.26,2.9,19.77,209.73333333333332,208.07142857142858,193.63636363636363,208.77777777777777,208.73333333333332,202.7,184.55555555555554,170.45454545454547,217.61111111111111,191.0,197.94444444444446,193.46666666666667,227.66666666666666,194.11111111111111,199.9,171.0,202.86666666666667,207.33333333333334,186.0,235.16666666666666,190.75,196.33333333333334
2016,1203,25.48,57.45,18.55,38.61,6.94,18.85,17.33,22.91,11.85,26.03,14.03,11.33,6.0,3.33,16.42,25.15,58.03,18.18,37.61,6.97,20.42,11.45,16.18,9.61,22.73,11.67,11.79,5.91,3.58,20.33,38.46666666666667,32.357142857142854,67.0,54.27777777777778,44.06666666666667,68.7,46.0,57.90909090909091,53.666666666666664,191.0,54.05555555555556,47.666666666666664,36.94444444444444,64.27777777777777,36.8,64.0,58.86666666666667,51.916666666666664,63.0,49.388888888888886,49.5625,49.5
2016,1204,24.28,60.38,15.45,33.9,8.83,26.48,16.17,22.79,11.69,23.41,10.38,11.45,6.72,2.34,22.31,25.41,56.62,17.62,33.59,7.79,23.03,17.45,25.21,12.31,27.66,12.52,14.1,4.69,4.14,19.07,272.6,266.57142857142856,220.54545454545453,240.33333333333334,264.3333333333333,212.7,217.72222222222223,272.1818181818182,247.38888888888889,191.0,253.38888888888889,268.2,258.72222222222223,258.6666666666667,248.9,230.0,258.73333333333335,265.3333333333333,231.66666666666666,207.94444444444446,255.1875,254.25
2016,1205,24.77,60.43,16.67,36.27,8.1,24.17,13.8,21.1,12.6,24.6,11.87,13.13,7.17,3.03,20.37,25.5,56.7,18.17,35.57,7.33,21.13,16.07,22.5,10.2,27.23,13.27,13.27,6.33,3.23,18.43,219.73333333333332,230.57142857142858,249.54545454545453,223.22222222222223,212.8,249.6,200.33333333333334,210.63636363636363,221.83333333333334,191.0,234.5,214.2,224.27777777777777,219.38888888888889,214.4,213.0,219.66666666666666,228.33333333333334,234.0,228.27777777777777,210.9375,213.16666666666666
