TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,7OT,ADE,BBT,BIH,BLS,BOB,BUR,CJB,CNG,COL,CPA,CPR,CRO,DC,DII,DOK,DOL,DUN,EBP,GRS,KBM,KPK,KRA,LMC,LOG,MAS,MOR,MSX,MvG,NOL,PGH,PIG,POM,PPR,PTS,REW,RT,RTB,RTH,RTP,RTR,SAG,SE,SEL,SFX,SP,SPR,SPW,STF,STH,TMR,TPR,TRP,TW,WIL,WLK,WMR,WOB,WOL
1200,24.65,62.65,17.55,39.45,7.1,23.19,15.35,20.94,14.45,22.71,12.23,11.39,6.68,4.06,19.87,26.74,57.84,19.52,37.58,7.23,20.26,17.32,24.48,12.55,26.42,14.77,12.48,6.52,3.42,19.06,192.6,202.5,193.3125,178.0,202.35714285714286,192.92857142857142,171.75,194.42105263157896,201.1,176.4375,208.0,192.5,216.5,207.0,202.05263157894737,219.52631578947367,190.0,219.6,182.83333333333334,186.4,237.9090909090909,201.0,203.33333333333334,204.9090909090909,217.8,192.0,185.6315789473684,208.92857142857142,207.0,189.0625,182.21052631578948,215.31578947368422,193.8421052631579,185.41666666666666,133.0,223.33333333333334,206.11764705882354,210.41176470588235,192.33333333333334,203.1578947368421,176.06666666666666,194.57894736842104,188.0,190.3,238.5,202.86666666666667,216.5,214.72727272727272,191.86666666666667,215.0,186.89473684210526,187.41666666666666,219.21052631578948,146.0,193.0,181.4375,219.06666666666666,216.33333333333334,201.66666666666666
1201,24.03,56.39,16.23,34.71,7.81,21.68,15.84,21.9,9.19,23.74,12.06,9.45,6.23,3.87,19.55,25.06,56.03,19.06,37.32,6.0,18.71,16.58,24.26,11.19,26.48,13.55,11.03,4.39,3.19,17.87,163.13333333333333,145.28571428571428,173.625,139.73333333333332,134.78571428571428,135.92857142857142,143.375,138.6315789473684,141.3,144.8125,122.0,125.5,161.75,138.8,139.57894736842104,136.31578947368422,131.16666666666666,124.4,137.83333333333334,129.4,110.0,139.89473684210526,128.5,150.1818181818182,119.26666666666667,131.47368421052633,134.10526315789474,168.42857142857142,133.0,180.4375,129.47368421052633,130.52631578947367,143.26315789473685,129.66666666666666,148.0,157.5,129.2941176470588,131.76470588235293,132.16666666666666,165.89473684210526,125.46666666666667,143.10526315789474,158.05263157894737,133.5,84.0,141.2,121.25,165.0,137.46666666666667,143.8,125.15789473684211,150.83333333333334,134.3684210526316,118.14285714285714,135.0,132.4375,130.2,131.0,157.16666666666666
1202,22.07,50.41,17.0,34.74,5.07,15.67,14.0,20.48,8.41,21.89,9.07,13.63,4.59,2.96,16.59,26.81,58.0,19.52,38.26,7.3,19.74,12.33,17.33,11.74,23.33,13.96,10.48,7.11,3.44,18.52,297.8,321.2857142857143,302.0625,307.53333333333336,334.85714285714283,328.5,333.8125,321.63157894736844,334.9,303.9375,341.0,319.0,324.25,335.5,322.0,330.7368421052632,301.44444444444446,325.2,324.0,339.0,330.8181818181818,339.36842105263156,329.0,337.72727272727275,341.6666666666667,326.94736842105266,326.8421052631579,317.7857142857143,336.0,290.1875,309.8421052631579,332.5263157894737,321.3157894736842,337.75,319.85714285714283,327.0,328.6470588235294,294.94117647058823,333.8333333333333,317.7368421052632,311.06666666666666,325.3157894736842,301.0,337.3,341.0,335.3333333333333,343.25,304.3636363636364,327.53333333333336,338.8,306.10526315789474,340.0833333333333,334.2105263157895,292.42857142857144,334.57894736842104,332.625,340.4,331.5,333.9166666666667
1203,25.44,54.88,19.66,39.19,5.78,15.69,16.75,25.62,11.81,25.56,14.16,13.06,7.06,4.16,18.09,23.78,57.5,17.28,36.78,6.5,20.72,12.81,19.25,11.5,22.16,12.28,13.44,6.75,3.53,21.78,45.333333333333336,34.214285714285715,37.875,30.8,53.92857142857143,44.714285714285715,41.6875,54.05263157894737,53.8,35.375,50.5,60.5,29.75,36.7,57.578947368421055,57.1578947368421,33.888888888888886,53.46666666666667,42.083333333333336,47.6,62.90909090909091,49.1578947368421,37.833333333333336,49.27272727272727,46.4,43.21052631578947,52.21052631578947,36.142857142857146,31.0,32.25,50.63157894736842,66.42105263157895,54.526315789473685,59.0,49.285714285714285,24.166666666666668,47.88235294117647,38.11764705882353,43.666666666666664,59.63157894736842,32.8,55.21052631578947,35.421052631578945,38.4,61.0,53.6,37.0,33.72727272727273,44.13333333333333,35.0,40.26315789473684,39.5,60.578947368421055,54.642857142857146,58.21052631578947,47.375,59.53333333333333,35.0,27.25
1204,23.9,56.0,17.1,35.35,6.81,20.65,13.68,20.68,10.9,23.71,8.9,11.97,6.16,1.68,17.23,25.55,56.23,18.42,35.77,7.13,20.45,12.9,18.42,10.29,25.13,13.32,12.1,5.13,3.13,17.87,311.73333333333335,254.42857142857142,268.9375,298.73333333333335,287.0,298.64285714285717,302.875,283.36842105263156,290.4,302.5,292.5,316.5,293.375,311.5,299.42105263157896,286.2105263157895,294.1111111111111,278.93333333333334,281.8333333333333,304.6,274.3636363636364,286.8421052631579,313.6666666666667,284.45454545454544,262.93333333333334,297.5263157894737,291.5263157894737,266.0,294.0,272.125,304.63157894736844,291.2105263157895,278.42105263157896,297.75,268.2857142857143,289.0,292.2352941176471,287.6470588235294,309.0,294.5263157894737,317.53333333333336,285.42105263157896,290.6842105263158,310.7,265.0,282.73333333333335,297.25,287.3636363636364,294.06666666666666,308.0,299.42105263157896,289.4166666666667,259.1578947368421,333.7142857142857,307.6842105263158,283.5,293.06666666666666,303.0,301.25
1205,24.87,57.5,19.83,42.03,5.03,15.47,16.47,23.67,12.2,22.87,14.2,12.4,7.5,3.03,18.9,25.7,55.73,20.5,40.07,5.2,15.67,15.07,21.57,10.53,24.5,11.93,13.83,5.87,4.6,19.5,227.86666666666667,234.57142857142858,239.9375,253.8,250.85714285714286,246.92857142857142,232.0,227.73684210526315,252.7,251.1875,246.5,252.5,237.875,261.8,252.21052631578948,241.1578947368421,249.77777777777777,233.93333333333334,221.66666666666666,249.6,268.8181818181818,220.05263157894737,265.0,242.27272727272728,193.0,258.8421052631579,216.52631578947367,233.92857142857142,236.0,219.0,256.6842105263158,231.3684210526316,254.47368421052633,256.6666666666667,210.42857142857142,238.0,245.64705882352942,223.52941176470588,273.9166666666667,232.47368421052633,252.66666666666666,246.94736842105263,268.2631578947368,268.4,215.5,241.8,253.5,227.8181818181818,250.26666666666668,242.8,264.3157894736842,241.33333333333334,212.94736842105263,268.0,251.73684210526315,225.9375,248.33333333333334,238.5,269.1666666666667
1206,24.39,55.45,19.45,41.42,4.94,14.03,15.77,22.26,10.94,23.61,10.94,13.58,5.26,3.48,20.94,24.06,54.1,18.0,36.0,6.06,18.1,17.84,25.61,10.03,23.58,12.29,12.19,6.97,3.42,19.13,158.2,170.85714285714286,163.8125,160.0,145.21428571428572,156.21428571428572,142.1875,158.31578947368422,137.2,156.125,132.5,153.5,188.875,159.6,150.89473684210526,146.57894736842104,152.66666666666666,160.6,137.33333333333334,129.8,184.45454545454547,157.21052631578948,158.83333333333334,125.18181818181819,162.66666666666666,150.05263157894737,99.47368421052632,192.0,157.0,208.75,149.10526315789474,151.94736842105263,132.52631578947367,137.0,147.85714285714286,184.16666666666666,154.41176470588235,178.0,146.75,158.21052631578948,157.46666666666667,145.78947368421052,169.1578947368421,149.3,141.5,144.46666666666667,129.5,202.27272727272728,153.33333333333334,155.4,155.6315789473684,136.25,127.0,119.21428571428571,148.94736842105263,149.5,135.8,169.33333333333334,169.66666666666666
1207,24.16,52.58,18.87,36.39,5.29,16.19,16.61,23.19,10.13,23.45,13.13,11.87,5.9,4.32,21.84,21.39,51.94,15.39,33.45,6.0,18.48,18.61,26.81,11.23,21.71,11.87,11.84,5.94,2.68,20.9,36.06666666666667,66.28571428571429,66.3125,60.6,49.714285714285715,52.5,52.5,39.89473684210526,50.8,61.375,52.0,75.0,72.875,52.7,48.31578947368421,43.63157894736842,61.5,49.0,67.0,50.2,83.54545454545455,40.8421052631579,56.666666666666664,53.0,49.86666666666667,51.73684210526316,26.789473684210527,56.642857142857146,64.0,77.4375,48.78947368421053,41.63157894736842,42.63157894736842,48.583333333333336,48.57142857142857,69.66666666666667,42.705882352941174,63.588235294117645,55.0,47.421052631578945,60.8,41.31578947368421,46.10526315789474,53.1,52.5,45.733333333333334,56.25,73.36363636363636,51.2,58.2,55.526315789473685,59.0,36.68421052631579,48.214285714285715,33.8421052631579,49.0,38.2,60.333333333333336,63.083333333333336
1208,22.59,51.47,17.62,37.28,4.97,14.19,18.88,27.88,11.78,25.34,10.25,12.66,4.97,4.66,18.88,21.88,54.81,15.88,35.69,6.0,19.12,17.0,23.88,10.88,22.03,9.66,10.28,6.5,4.09,21.5,149.06666666666666,128.71428571428572,155.6875,151.2,121.85714285714286,113.92857142857143,131.9375,124.10526315789474,120.5,138.5,82.0,61.5,104.625,94.4,120.47368421052632,110.26315789473684,147.88888888888889,85.73333333333333,113.16666666666667,82.4,86.18181818181819,104.89473684210526,81.16666666666667,138.1818181818182,139.8,134.68421052631578,75.15789473684211,114.35714285714286,73.0,151.75,138.05263157894737,119.52631578947368,122.47368421052632,104.16666666666667,198.57142857142858,92.33333333333333,132.64705882352942,148.58823529411765,112.16666666666667,132.26315789473685,172.33333333333334,128.52631578947367,163.42105263157896,108.3,38.5,110.93333333333334,84.25,118.0,134.66666666666666,88.0,153.89473684210526,127.5,124.10526315789474,144.78571428571428,100.52631578947368,121.6875,102.86666666666666,80.66666666666667,133.58333333333334
1209,26.45,56.29,18.94,36.55,7.52,19.74,17.23,22.23,7.94,23.16,13.29,8.03,7.87,4.71,17.35,23.52,55.58,15.61,32.65,7.9,22.94,13.45,20.0,12.03,24.26,12.13,13.58,4.06,2.52,18.84,146.8,105.35714285714286,116.375,153.06666666666666,104.92857142857143,132.0,153.1875,152.3684210526316,92.8,157.6875,73.5,127.0,77.875,113.1,171.31578947368422,116.26315789473684,160.88888888888889,111.26666666666667,113.58333333333333,115.6,119.0,141.8421052631579,113.66666666666667,102.36363636363636,141.73333333333332,141.52631578947367,107.10526315789474,118.0,91.0,124.4375,165.26315789473685,90.42105263157895,102.57894736842105,109.91666666666667,211.28571428571428,92.16666666666667,142.47058823529412,156.64705882352942,138.66666666666666,156.26315789473685,135.6,126.26315789473684,149.0,132.9,52.5,106.0,80.5,101.9090909090909,123.46666666666667,79.8,158.0,114.66666666666667,131.0,179.42857142857142,163.52631578947367,145.5,113.8,93.83333333333333,112.16666666666667
1210,24.12,55.97,18.88,39.33,5.24,16.64,13.18,19.27,11.3,24.67,13.15,12.09,5.18,4.24,17.76,23.06,55.0,17.09,37.0,5.97,18.0,14.7,20.85,9.94,23.3,12.09,10.12,6.21,3.67,17.45,139.06666666666666,101.5,134.3125,119.46666666666667,121.42857142857143,110.57142857142857,119.0625,99.10526315789474,119.9,118.25,107.5,86.5,138.625,143.0,104.57894736842105,114.73684210526316,107.94444444444444,103.93333333333334,121.91666666666667,107.0,142.1818181818182,114.05263157894737,105.5,112.81818181818181,138.53333333333333,106.15789473684211,80.52631578947368,132.5,119.0,127.125,114.78947368421052,100.6842105263158,108.3157894736842,109.83333333333333,142.14285714285714,116.33333333333333,127.11764705882354,118.94117647058823,100.66666666666667,121.36842105263158,146.33333333333334,111.47368421052632,112.73684210526316,108.8,96.5,112.6,106.5,146.63636363636363,125.2,122.0,111.57894736842105,130.33333333333334,89.26315789473684,91.0,101.78947368421052,113.875,108.2,121.33333333333333,115.25
1211,26.64,54.33,19.76,36.58,6.88,17.76,15.67,22.06,9.64,26.24,14.48,11.24,6.7,3.91,18.09,21.88,55.64,16.27,38.03,5.61,17.61,15.18,21.33,11.0,21.79,10.3,11.82,5.52,3.03,19.67,10.0,29.928571428571427,19.0,25.8,18.714285714285715,22.285714285714285,23.9375,18.789473684210527,19.5,21.125,20.0,51.5,20.625,32.9,20.94736842105263,15.526315789473685,23.555555555555557,16.466666666666665,24.666666666666668,29.6,23.90909090909091,17.789473684210527,33.5,19.0,24.8,21.526315789473685,23.473684210526315,12.928571428571429,25.0,21.25,21.736842105263158,23.31578947368421,21.526315789473685,19.083333333333332,14.714285714285714,31.0,23.352941176470587,23.470588235294116,28.5,18.94736842105263,21.2,18.94736842105263,29.05263157894737,25.7,15.5,18.8,28.75,16.90909090909091,18.866666666666667,24.8,27.105263157894736,22.333333333333332,18.36842105263158,30.857142857142858,17.263157894736842,18.1875,16.2,29.0,31.833333333333332
1212,22.15,54.33,15.89,35.07,6.26,19.26,14.85,22.0,10.93,20.44,10.26,15.15,5.74,2.04,19.07,29.22,57.19,21.96,38.04,7.26,19.15,15.26,23.19,11.56,24.78,16.56,12.63,7.59,3.52,18.19,349.8666666666667,335.92857142857144,337.5625,336.46666666666664,351.0,334.92857142857144,350.9375,351.0,351.0,328.0,351.0,333.5,347.5,348.7,347.4736842105263,351.0,344.27777777777777,351.0,351.0,351.0,350.45454545454544,350.7894736842105,348.5,350.6363636363636,351.0,350.7894736842105,350.8421052631579,350.2142857142857,350.0,340.5,335.7368421052632,350.89473684210526,350.4736842105263,351.0,351.0,346.6666666666667,350.8235294117647,338.2352941176471,351.0,344.6842105263158,318.93333333333334,348.2105263157895,328.10526315789474,351.0,351.0,349.8,351.0,346.6363636363636,350.8,350.8,349.10526315789474,351.0,351.0,262.92857142857144,350.0,350.875,350.93333333333334,349.0,350.4166666666667
1213,21.77,51.65,14.88,31.65,6.88,20.0,20.04,26.96,9.42,25.19,12.31,12.65,3.69,2.88,20.35,25.58,57.42,19.69,40.96,5.88,16.46,16.35,23.27,10.38,24.23,12.19,9.62,6.31,3.62,21.73,248.8,197.76923076923077,240.25,249.13333333333333,247.35714285714286,258.64285714285717,259.9375,234.26315789473685,242.4,256.9375,240.0,242.5,222.25,240.7,247.2941176470588,250.3684210526316,243.38888888888889,269.0,257.75,237.2,212.36363636363637,250.8421052631579,217.5,277.0,223.6,252.8421052631579,232.52631578947367,235.5,230.0,250.75,266.57894736842104,278.36842105263156,259.42105263157896,249.91666666666666,273.42857142857144,234.83333333333334,255.7058823529412,235.23529411764707,240.5,273.6470588235294,254.8,275.89473684210526,254.42105263157896,240.2,265.0,267.4,231.0,257.54545454545456,250.33333333333334,217.8,251.10526315789474,249.91666666666666,261.36842105263156,260.2142857142857,247.52631578947367,248.125,250.06666666666666,221.0,235.58333333333334
1214,24.27,57.83,18.77,40.5,5.5,17.33,19.2,29.33,13.1,25.4,12.03,15.0,7.7,6.0,23.57,22.33,56.2,16.23,38.97,6.1,17.23,19.5,29.63,13.3,25.5,10.13,16.1,6.1,3.7,22.7,205.33333333333334,245.21428571428572,204.9375,218.6,223.5,224.71428571428572,234.4375,223.21052631578948,231.1,214.0,216.0,170.0,193.125,215.5,241.52631578947367,230.1578947368421,228.33333333333334,228.06666666666666,228.91666666666666,237.2,207.54545454545453,225.57894736842104,231.0,199.8181818181818,213.6,241.05263157894737,230.0,189.42857142857142,208.0,181.875,235.21052631578948,213.57894736842104,223.52631578947367,228.66666666666666,243.0,196.5,222.0,242.52941176470588,237.58333333333334,210.89473684210526,237.06666666666666,231.73684210526315,220.89473684210526,224.9,205.0,228.46666666666667,228.25,186.63636363636363,220.0,202.2,238.6315789473684,230.41666666666666,219.57894736842104,272.92857142857144,244.57894736842104,221.9375,245.93333333333334,220.83333333333334,214.33333333333334
1216,22.15,48.27,14.12,26.94,8.03,21.33,13.18,18.76,6.97,20.58,12.18,13.88,5.58,2.06,19.15,23.12,50.45,17.61,34.39,5.52,16.06,14.21,20.82,9.67,22.09,10.82,13.03,6.48,2.39,19.27,235.73333333333332,265.2857142857143,242.625,257.93333333333334,251.42857142857142,272.5,258.3125,264.57894736842104,251.1,264.4375,253.5,211.0,238.625,246.3,250.94736842105263,256.94736842105266,256.8888888888889,238.8,246.41666666666666,267.8,218.0,261.3157894736842,258.5,195.63636363636363,257.2,253.73684210526315,221.3684210526316,248.0,242.0,216.6875,266.10526315789474,220.57894736842104,233.6315789473684,262.1666666666667,266.42857142857144,260.3333333333333,278.8235294117647,304.70588235294116,268.3333333333333,234.3684210526316,258.46666666666664,256.36842105263156,265.36842105263156,272.3,215.5,254.4,253.75,249.72727272727272,257.4,248.6,255.05263157894737,254.75,236.68421052631578,259.14285714285717,259.05263157894734,263.1875,253.53333333333333,264.6666666666667,257.25
1217,24.69,52.76,18.9,37.86,5.79,14.9,18.28,25.17,10.38,23.76,14.48,11.55,7.45,4.97,17.9,21.34,52.0,16.14,36.03,5.21,15.97,13.41,19.0,9.66,21.48,10.9,14.07,5.76,3.66,21.03,26.0,39.92857142857143,24.0,29.866666666666667,42.57142857142857,51.357142857142854,41.9375,50.1578947368421,49.6,37.1875,47.0,54.5,36.0,58.5,53.473684210526315,46.73684210526316,40.666666666666664,63.93333333333333,36.333333333333336,66.2,43.18181818181818,51.26315789473684,58.166666666666664,58.09090909090909,35.06666666666667,43.73684210526316,54.26315789473684,31.714285714285715,47.0,16.0625,50.31578947368421,53.578947368421055,37.21052631578947,53.583333333333336,29.285714285714285,40.333333333333336,55.23529411764706,47.94117647058823,52.333333333333336,44.36842105263158,37.733333333333334,42.26315789473684,32.421052631578945,48.4,31.5,44.13333333333333,56.0,32.36363636363637,38.2,43.4,44.36842105263158,35.666666666666664,34.94736842105263,38.714285714285715,63.526315789473685,38.0625,50.46666666666667,55.0,32.166666666666664
1218,27.31,58.69,21.72,41.86,5.59,16.83,18.1,24.9,12.76,22.52,13.69,11.66,6.21,3.17,19.38,25.24,55.76,18.9,37.21,6.34,18.55,16.38,22.55,10.41,21.48,11.9,13.34,5.72,3.72,20.1,89.0,112.92857142857143,105.5,108.13333333333334,92.64285714285714,91.5,110.5625,116.15789473684211,95.5,100.4375,118.5,162.0,111.75,120.1,118.78947368421052,103.36842105263158,112.33333333333333,110.73333333333333,103.91666666666667,114.4,95.27272727272727,127.47368421052632,119.33333333333333,133.8181818181818,99.26666666666667,121.26315789473684,142.78947368421052,91.0,138.0,99.5,109.05263157894737,152.05263157894737,128.73684210526315,88.16666666666667,98.0,93.16666666666667,91.58823529411765,97.41176470588235,96.16666666666667,116.78947368421052,140.86666666666667,118.26315789473684,143.42105263157896,96.5,150.0,101.26666666666667,119.25,86.81818181818181,96.53333333333333,103.0,119.94736842105263,116.83333333333333,117.3157894736842,147.64285714285714,128.89473684210526,104.1875,126.6,111.83333333333333,116.75
1219,25.25,54.36,19.18,38.43,6.07,15.93,12.82,17.43,9.61,21.64,14.43,11.89,5.79,3.5,16.71,26.04,55.18,18.93,35.0,7.11,20.18,13.07,18.71,10.86,22.18,14.25,11.89,6.39,2.61,17.14,242.6,267.2857142857143,245.4375,262.6666666666667,288.0,278.7857142857143,257.875,258.57894736842104,289.4,259.125,271.5,227.5,231.0,224.3,263.57894736842104,270.2105263157895,263.05555555555554,262.0,270.3333333333333,266.8,284.90909090909093,254.68421052631578,249.83333333333334,290.72727272727275,265.06666666666666,260.05263157894734,238.89473684210526,285.92857142857144,227.0,242.125,272.3157894736842,238.05263157894737,249.94736842105263,296.9166666666667,252.85714285714286,236.83333333333334,250.11764705882354,238.41176470588235,276.9166666666667,241.1578947368421,223.53333333333333,267.0,255.31578947368422,269.9,206.5,282.0,276.5,230.0909090909091,277.6666666666667,238.0,260.8421052631579,267.75,244.42105263157896,248.28571428571428,268.8421052631579,257.75,272.46666666666664,231.5,254.16666666666666
1220,22.73,54.18,15.79,33.42,6.94,20.76,16.09,24.42,12.7,23.52,10.76,12.3,4.82,3.21,19.58,25.09,55.42,17.76,35.97,7.33,19.45,15.64,22.85,10.52,23.06,13.15,10.03,6.15,3.48,19.85,247.46666666666667,297.42857142857144,287.6875,273.53333333333336,258.85714285714283,269.85714285714283,261.8125,278.10526315789474,253.3,270.5625,263.0,283.0,281.75,263.1,287.42105263157896,265.1578947368421,283.05555555555554,280.4,273.9166666666667,270.2,233.63636363636363,279.7368421052632,277.6666666666667,200.72727272727272,273.73333333333335,275.57894736842104,270.36842105263156,248.5,266.0,277.25,271.7368421052632,277.7894736842105,282.2105263157895,255.16666666666666,274.57142857142856,292.8333333333333,253.05882352941177,305.94117647058823,277.8333333333333,282.4736842105263,281.53333333333336,263.10526315789474,274.0,275.7,265.0,263.73333333333335,260.5,287.54545454545456,265.2,274.6,280.05263157894734,264.6666666666667,280.2105263157895,243.71428571428572,289.2631578947368,270.1875,269.53333333333336,289.1666666666667,283.5833333333333
1221,22.56,52.5,16.28,34.56,6.28,17.94,15.56,21.41,10.0,23.06,11.28,11.75,5.97,3.81,17.12,23.34,53.06,17.06,36.12,6.28,16.94,12.12,16.5,8.75,22.5,12.78,12.03,5.38,3.25,19.0,150.73333333333332,181.07142857142858,162.625,165.06666666666666,158.0,185.57142857142858,170.5625,194.05263157894737,164.0,175.6875,165.5,185.0,150.5,154.7,198.31578947368422,168.94736842105263,164.16666666666666,183.93333333333334,182.75,203.6,153.8181818181818,188.6315789473684,181.0,131.0,143.26666666666668,177.52631578947367,181.57894736842104,155.14285714285714,158.0,137.125,195.10526315789474,182.21052631578948,153.47368421052633,179.41666666666666,152.28571428571428,193.0,153.8235294117647,224.58823529411765,202.16666666666666,178.73684210526315,159.13333333333333,163.1578947368421,184.0,192.2,158.0,154.26666666666668,164.25,162.36363636363637,163.73333333333332,171.8,190.21052631578948,159.91666666666666,165.21052631578948,176.28571428571428,225.52631578947367,159.25,174.6,180.0,171.91666666666666
1222,25.24,55.55,18.82,38.03,6.42,17.52,14.15,21.21,10.88,23.7,14.73,12.76,5.42,5.52,18.27,26.24,58.76,19.91,40.61,6.33,18.15,14.18,20.3,12.21,23.55,13.82,11.06,6.61,3.73,18.15,125.4,153.21428571428572,149.1875,154.46666666666667,155.64285714285714,143.71428571428572,155.5625,145.10526315789474,149.9,148.6875,138.5,149.0,159.25,146.3,141.57894736842104,158.42105263157896,144.11111111111111,142.0,146.16666666666666,134.8,142.27272727272728,152.3684210526316,131.33333333333334,147.27272727272728,187.73333333333332,152.47368421052633,164.21052631578948,156.57142857142858,132.0,157.1875,151.0,151.47368421052633,162.26315789473685,138.0,187.0,135.16666666666666,159.7058823529412,159.2941176470588,133.33333333333334,149.52631578947367,191.53333333333333,155.3684210526316,157.52631578947367,139.2,158.0,160.46666666666667,135.25,149.8181818181818,169.0,144.8,154.57894736842104,166.16666666666666,164.94736842105263,132.5,140.0,155.0,151.93333333333334,137.66666666666666,151.08333333333334
1223,23.1,55.14,18.24,40.69,4.86,14.45,14.76,21.76,11.17,24.03,11.93,15.69,4.86,2.1,21.48,27.1,59.17,21.1,41.38,6.0,17.79,17.62,25.55,12.17,25.34,12.93,11.52,7.45,4.69,19.07,325.0,320.42857142857144,329.25,315.8666666666667,332.92857142857144,319.2857142857143,327.25,318.05263157894734,336.0,315.1875,340.0,345.0,335.25,337.6,315.2631578947368,336.63157894736844,315.72222222222223,334.93333333333334,337.75,330.6,329.90909090909093,318.42105263157896,338.1666666666667,323.54545454545456,334.06666666666666,325.42105263157896,332.10526315789474,333.35714285714283,342.0,322.8125,311.3157894736842,329.4736842105263,327.3157894736842,329.6666666666667,316.42857142857144,337.8333333333333,334.7647058823529,309.3529411764706,329.0,317.89473684210526,313.46666666666664,330.89473684210526,316.7368421052632,327.7,325.5,333.6666666666667,337.25,330.54545454545456,326.0,338.6,312.42105263157896,329.75,339.42105263157896,278.85714285714283,305.3157894736842,328.875,332.53333333333336,338.3333333333333,326.5833333333333
1224,18.97,51.13,13.84,35.55,5.13,15.58,17.19,25.23,11.48,21.68,7.61,16.32,6.19,3.71,21.97,22.77,52.32,16.13,32.42,6.65,19.9,19.61,28.48,12.35,24.58,13.48,14.48,7.19,4.35,20.32,345.26666666666665,327.57142857142856,341.0625,337.3333333333333,331.64285714285717,341.35714285714283,339.125,335.36842105263156,330.7,341.625,333.5,320.0,328.125,330.4,340.42105263157896,332.7368421052632,334.6111111111111,339.26666666666665,339.25,343.4,332.6363636363636,336.05263157894734,340.0,313.3636363636364,332.53333333333336,336.42105263157896,341.05263157894734,342.2857142857143,337.0,336.8125,338.94736842105266,332.57894736842104,339.0,336.4166666666667,341.42857142857144,337.6666666666667,335.47058823529414,331.2352941176471,339.0,338.4736842105263,337.1333333333333,337.94736842105266,333.7368421052632,338.0,337.0,336.1333333333333,336.25,338.90909090909093,335.93333333333334,336.6,336.10526315789474,339.9166666666667,342.2631578947368,337.85714285714283,342.57894736842104,338.625,338.8666666666667,338.0,334.4166666666667
1225,24.42,54.94,18.03,37.0,6.39,17.94,16.97,24.61,10.45,23.82,11.3,11.48,4.15,1.67,20.85,26.36,57.18,20.18,38.85,6.18,18.33,16.0,23.58,10.61,23.48,13.39,10.24,4.82,3.33,20.58,235.8,278.2142857142857,244.125,239.86666666666667,246.42857142857142,241.85714285714286,243.875,243.52631578947367,251.5,244.6875,258.0,260.5,271.0,265.9,230.6315789473684,238.6315789473684,236.94444444444446,253.2,267.5833333333333,246.8,267.54545454545456,248.94736842105263,240.83333333333334,224.0,262.0,234.94736842105263,265.1578947368421,229.21428571428572,252.0,246.75,230.52631578947367,249.89473684210526,242.8421052631579,242.5,233.57142857142858,257.1666666666667,233.58823529411765,235.05882352941177,235.75,240.10526315789474,246.33333333333334,235.6315789473684,231.10526315789474,243.5,250.5,242.86666666666667,254.25,248.1818181818182,245.86666666666667,250.0,230.31578947368422,253.08333333333334,256.89473684210526,271.5,228.94736842105263,250.0625,231.66666666666666,250.33333333333334,255.41666666666666
1226,23.44,53.04,17.89,37.44,5.56,15.59,17.11,24.07,11.89,22.63,11.56,12.3,6.7,2.59,18.22,24.63,54.0,15.7,30.96,8.93,23.04,13.07,19.07,10.56,21.7,13.59,12.48,5.22,4.15,19.78,243.46666666666667,276.07142857142856,232.3125,256.8,231.0,250.92857142857142,236.0,256.3157894736842,235.5,269.8125,253.0,274.0,287.125,286.4,275.42105263157896,256.2631578947368,245.66666666666666,265.2,240.25,255.0,229.27272727272728,271.5263157894737,276.5,285.6363636363636,201.53333333333333,257.7894736842105,285.5263157894737,244.71428571428572,291.0,278.25,277.94736842105266,286.63157894736844,254.78947368421052,231.5,182.42857142857142,276.3333333333333,218.11764705882354,244.58823529411765,244.25,295.42105263157896,261.4,257.63157894736844,277.3157894736842,266.1,250.5,246.73333333333332,241.75,278.45454545454544,250.06666666666666,255.6,246.21052631578948,218.75,264.0,255.78571428571428,299.7368421052632,235.0,264.73333333333335,278.6666666666667,277.9166666666667
1227,22.28,54.41,16.66,37.17,5.62,17.24,15.21,21.31,10.86,23.07,10.83,12.55,5.21,1.76,22.03,24.45,52.0,18.17,35.38,6.28,16.62,18.0,25.93,9.0,24.86,13.55,11.07,5.79,4.41,19.28,247.26666666666668,322.07142857142856,281.5,291.8666666666667,266.7142857142857,282.5,259.0,272.4736842105263,266.6,297.75,264.5,299.0,330.0,324.8,266.36842105263156,263.94736842105266,288.6666666666667,259.93333333333334,264.6666666666667,272.0,225.36363636363637,276.94736842105266,316.0,258.45454545454544,276.93333333333334,264.7894736842105,253.6315789473684,296.07142857142856,320.0,296.875,281.6842105263158,252.52631578947367,279.4736842105263,261.3333333333333,226.28571428571428,325.5,248.0,282.11764705882354,276.1666666666667,274.63157894736844,289.6,266.5263157894737,298.10526315789474,287.8,215.5,264.46666666666664,269.75,319.3636363636364,282.4,287.4,273.36842105263156,259.9166666666667,266.89473684210526,254.35714285714286,255.42105263157896,273.0,248.8,317.1666666666667,307.1666666666667
