Season,TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGM_A,FGA_A,FGM2_A,FGA2_A,FGM3_A,FGA3_A,FTM_A,FTA_A,OR_A,DR_A,Ast_A,TO_A,Stl_A,Blk_A,PF_A,BIH,COL,DOL,DUN,MAS,MOR,POM,RPI,RTH,SEL,WLK,WOL
2020,1172,25.17,55.53,16.1,30.8,9.07,24.73,13.33,17.5,7.87,25.27,14.1,11.1,5.5,2.7,16.07,23.93,55.37,17.13,34.93,6.8,20.43,12.83,18.07,8.33,24.37,11.97,11.6,5.13,2.8,17.07,129.75,130.16666666666666,133.2941176470588,115.78571428571429,114.5,84.16666666666667,77.5,323.5,114.92307692307692,113.45454545454545,92.35714285714286,127.92307692307692
2020,1173,29.19,55.65,21.16,33.97,8.03,21.68,13.58,18.87,7.81,27.19,17.61,12.39,5.71,3.52,17.13,23.45,57.06,17.19,38.1,6.26,18.97,11.35,17.65,9.84,21.77,11.06,12.97,5.39,2.68,18.03,12.4375,7.416666666666667,21.058823529411764,18.142857142857142,20.833333333333332,16.666666666666668,16.22222222222222,323.5,6.846153846153846,7.2727272727272725,4.285714285714286,9.846153846153847
2020,1174,26.31,55.22,18.88,34.09,7.44,21.12,13.53,17.81,7.44,25.78,12.72,12.88,5.31,3.34,16.44,25.19,58.5,17.25,35.88,7.94,22.62,12.97,16.94,9.44,23.81,12.66,11.5,6.72,2.56,16.53,107.625,114.75,107.58823529411765,176.0,138.61111111111111,153.88888888888889,183.5,323.5,152.30769230769232,137.63636363636363,148.5,105.53846153846153
2020,1175,25.47,62.3,17.9,37.8,7.57,24.5,14.3,20.87,10.37,25.1,10.23,15.23,6.57,2.2,21.2,28.33,60.4,19.73,35.67,8.6,24.73,18.87,26.47,10.77,29.47,16.17,14.37,7.87,3.43,18.57,348.75,346.8333333333333,351.0,349.92857142857144,351.0,342.6111111111111,349.05555555555554,323.5,348.46153846153845,349.0,349.0,350.15384615384613
2020,1176,24.77,55.73,19.53,39.43,5.23,16.3,14.0,20.23,7.1,26.07,11.2,13.9,5.7,2.3,20.4,26.07,57.8,18.13,33.33,7.93,24.47,16.77,22.03,8.87,27.1,12.43,12.6,6.27,2.57,19.17,312.0625,326.1666666666667,309.1764705882353,322.64285714285717,311.8888888888889,323.55555555555554,312.77777777777777,323.5,310.53846153846155,326.1818181818182,325.35714285714283,332.7692307692308
2020,1177,25.77,59.68,20.13,41.55,5.65,18.13,13.06,19.87,11.84,25.26,13.48,14.71,8.03,4.97,19.16,24.19,57.77,16.23,33.9,7.97,23.87,15.23,20.45,10.94,26.03,13.94,15.97,8.1,3.71,18.16,56.75,71.83333333333333,53.05882352941177,69.07142857142857,60.666666666666664,71.44444444444444,69.55555555555556,323.5,51.30769230769231,70.45454545454545,64.78571428571429,65.61538461538461
2020,1178,23.35,59.68,14.87,33.39,8.48,26.29,14.97,19.13,11.65,24.45,10.39,13.58,5.77,3.03,16.94,27.81,60.52,19.19,36.77,8.61,23.74,13.9,19.23,10.74,26.19,17.29,12.06,6.35,3.48,18.06,304.4375,311.6666666666667,301.1764705882353,307.85714285714283,286.5,266.6111111111111,289.6666666666667,323.5,289.84615384615387,306.72727272727275,311.2142857142857,313.6923076923077
2020,1179,24.38,54.19,17.09,33.31,7.28,20.88,11.75,16.47,7.5,25.59,14.72,12.97,5.28,3.97,16.78,23.66,55.41,15.5,33.5,8.16,21.91,12.5,16.91,7.81,24.44,11.62,12.09,6.62,2.78,16.25,129.75,121.91666666666667,119.6470588235294,138.42857142857142,125.5,154.11111111111111,151.55555555555554,323.5,161.53846153846155,140.54545454545453,163.92857142857142,154.15384615384616
2020,1180,24.56,55.94,17.25,35.22,7.31,20.72,11.38,16.09,10.16,24.72,14.28,14.62,5.56,2.66,16.47,26.22,57.94,20.62,40.38,5.59,17.56,12.97,17.12,8.91,23.88,11.81,10.88,7.72,3.31,17.22,198.75,192.66666666666666,204.58823529411765,241.21428571428572,217.33333333333334,254.61111111111111,237.0,323.5,205.84615384615384,206.36363636363637,215.92857142857142,196.53846153846155
2020,1181,29.68,63.13,22.68,43.23,7.0,19.9,16.16,22.45,12.71,27.42,15.45,13.19,8.32,6.06,17.97,25.29,60.61,20.45,44.45,4.84,16.16,12.55,18.71,10.65,23.77,11.87,15.0,7.26,3.9,19.06,6.5,5.166666666666667,5.882352941176471,2.9285714285714284,5.833333333333333,2.3333333333333335,2.8333333333333335,323.5,5.153846153846154,4.636363636363637,2.7857142857142856,7.3076923076923075
2020,1182,25.27,57.03,17.43,32.43,7.83,24.6,13.17,18.73,10.17,24.83,14.27,12.63,6.9,5.37,15.5,24.47,57.6,18.07,36.37,6.4,21.23,11.1,16.83,10.9,24.27,12.97,13.83,6.3,3.0,17.73,55.8125,52.916666666666664,64.11764705882354,85.57142857142857,84.16666666666667,65.72222222222223,84.16666666666667,323.5,82.46153846153847,72.72727272727273,70.42857142857143,64.92307692307692
2020,1183,27.13,60.37,20.5,40.77,6.63,19.6,11.63,17.73,10.4,25.1,13.4,12.37,7.5,4.33,16.63,24.67,57.0,18.07,38.57,6.6,18.43,14.27,19.3,10.17,26.4,12.47,15.2,6.07,3.03,17.2,259.75,265.6666666666667,246.47058823529412,248.0,269.8333333333333,161.72222222222223,228.05555555555554,323.5,274.3076923076923,266.3636363636364,229.42857142857142,260.46153846153845
2020,1184,25.0,61.94,17.42,37.74,7.58,24.19,14.55,20.13,9.74,23.06,11.06,14.26,8.74,2.13,18.45,27.26,59.1,20.61,38.39,6.65,20.71,15.68,21.45,11.65,29.48,14.84,17.65,7.0,3.32,17.65,292.625,279.8333333333333,286.05882352941177,292.14285714285717,291.8333333333333,239.55555555555554,298.94444444444446,323.5,300.38461538461536,288.6363636363636,303.85714285714283,286.6923076923077
2020,1185,21.29,51.75,16.0,31.93,5.29,19.82,13.71,21.96,8.93,24.07,8.61,14.68,8.89,3.18,17.39,22.57,54.36,13.86,28.93,8.71,25.43,11.79,16.79,10.57,26.21,14.75,15.64,6.68,2.68,18.68,146.375,169.66666666666666,134.47058823529412,194.28571428571428,161.72222222222223,254.5,193.88888888888889,323.5,171.92307692307693,180.54545454545453,202.42857142857142,154.30769230769232
2020,1186,27.97,62.59,18.83,36.03,9.14,26.55,12.72,18.52,10.24,26.9,16.45,13.1,6.55,3.45,19.14,26.59,60.66,20.17,41.97,6.41,18.69,14.38,20.41,9.97,27.28,14.52,13.72,7.48,3.31,19.1,119.75,117.0,121.29411764705883,144.35714285714286,133.72222222222223,109.5,153.05555555555554,323.5,130.23076923076923,125.0909090909091,134.78571428571428,101.15384615384616
2020,1187,23.9,56.74,18.68,38.13,5.23,18.61,15.06,20.87,9.61,25.97,13.68,13.71,6.52,3.03,20.77,24.35,56.84,16.16,32.55,8.19,24.29,15.29,22.84,9.35,25.65,13.77,13.32,6.97,3.16,18.94,238.8125,218.5,252.1764705882353,215.64285714285714,241.27777777777777,196.88888888888889,238.5,323.5,214.3846153846154,213.0909090909091,222.35714285714286,232.6153846153846
2020,1188,24.31,57.76,18.72,39.72,5.59,18.03,11.86,17.38,9.86,24.28,13.38,13.83,5.41,2.86,19.72,25.07,56.45,17.45,33.62,7.62,22.83,16.76,22.9,10.28,25.97,15.31,12.76,6.17,3.38,16.79,338.0,342.75,336.52941176470586,335.85714285714283,337.77777777777777,330.1111111111111,337.6111111111111,323.5,340.38461538461536,340.90909090909093,340.7142857142857,340.9230769230769
2020,1189,22.71,55.61,13.06,28.19,9.65,27.42,11.42,15.55,8.0,23.48,12.29,11.52,4.48,1.74,19.65,23.77,52.97,15.65,30.9,8.13,22.06,16.58,22.29,8.19,27.06,12.65,11.61,5.94,2.87,17.65,317.5,315.5833333333333,311.6470588235294,283.85714285714283,300.55555555555554,279.8333333333333,308.44444444444446,323.5,301.15384615384613,305.0,305.2142857142857,315.0769230769231
2020,1190,26.16,55.84,18.74,33.97,7.42,21.87,14.45,20.58,10.52,23.94,13.26,12.29,7.45,3.35,17.97,23.06,52.74,16.68,32.61,6.39,20.13,12.23,17.48,8.52,22.45,10.87,15.1,6.03,2.84,19.35,39.125,45.833333333333336,41.470588235294116,90.07142857142857,63.388888888888886,84.05555555555556,66.88888888888889,323.5,71.07692307692308,55.18181818181818,63.285714285714285,23.923076923076923
2020,1191,23.0,55.0,15.52,31.55,7.48,23.45,12.97,17.77,6.87,24.1,12.23,12.81,4.81,2.26,16.97,27.0,56.77,21.03,40.03,5.97,16.74,14.13,18.9,8.26,27.65,11.19,11.97,5.55,2.39,18.52,215.9375,218.33333333333334,187.52941176470588,238.85714285714286,207.83333333333334,209.11111111111111,230.22222222222223,323.5,215.3846153846154,221.36363636363637,253.57142857142858,223.0
2020,1192,25.72,57.62,18.31,36.83,7.41,20.79,12.38,17.17,9.03,24.03,11.72,12.93,6.21,3.21,16.48,26.97,59.14,18.79,35.59,8.17,23.55,13.21,18.86,11.14,25.0,15.21,12.59,6.72,3.21,15.97,315.25,312.6666666666667,313.2352941176471,293.2857142857143,298.77777777777777,256.6111111111111,287.55555555555554,323.5,323.3076923076923,320.0,311.0,311.7692307692308
2020,1193,20.34,52.16,16.03,36.97,4.31,15.19,13.03,18.75,10.28,24.12,8.62,13.75,5.12,2.75,16.38,22.16,52.88,15.34,33.44,6.81,19.44,11.75,16.44,8.59,23.72,11.41,12.53,6.09,3.06,18.25,264.3125,256.25,274.94117647058823,271.2142857142857,265.8333333333333,218.72222222222223,268.72222222222223,323.5,260.38461538461536,261.09090909090907,258.35714285714283,256.38461538461536
2020,1194,25.07,59.93,17.03,34.69,8.03,25.24,11.31,16.1,10.66,25.55,11.86,13.24,6.9,2.1,16.97,25.41,57.59,18.07,36.17,7.34,21.41,11.72,16.9,9.38,26.52,11.83,14.59,6.72,2.38,16.38,225.625,204.33333333333334,220.0,180.07142857142858,203.0,225.77777777777777,193.72222222222223,323.5,202.76923076923077,190.63636363636363,238.14285714285714,210.69230769230768
2020,1195,22.43,54.97,15.37,32.0,7.07,22.97,8.8,12.67,9.57,24.1,12.23,15.63,6.13,4.27,15.77,23.97,56.1,16.83,35.33,7.13,20.77,11.63,16.73,10.37,24.83,12.03,13.3,7.6,3.1,14.17,329.3125,326.8333333333333,332.52941176470586,303.57142857142856,319.5,316.5,309.77777777777777,323.5,323.53846153846155,319.72727272727275,330.0,329.7692307692308
2020,1196,25.52,55.77,18.39,35.26,7.13,20.52,13.71,18.97,10.1,24.74,11.87,11.9,5.74,3.9,17.13,23.1,54.81,16.74,35.29,6.35,19.52,13.48,18.48,9.35,22.35,11.16,12.9,5.48,2.45,18.06,49.3125,46.0,50.05882352941177,37.92857142857143,46.666666666666664,48.44444444444444,31.77777777777778,323.5,45.23076923076923,39.0,42.5,46.38461538461539
2020,1197,24.59,58.59,20.63,44.63,3.96,13.96,14.41,22.7,11.96,23.0,10.07,15.41,7.48,1.89,19.22,25.89,56.11,19.85,36.37,6.04,19.74,15.67,23.11,10.67,26.33,12.7,15.63,7.63,3.7,20.3,282.125,274.0,285.88235294117646,311.7857142857143,296.3333333333333,314.44444444444446,320.1666666666667,323.5,288.6923076923077,279.54545454545456,310.07142857142856,261.84615384615387
2020,1198,27.17,60.86,18.59,35.69,8.59,25.17,11.52,17.83,11.14,24.1,13.83,14.83,8.07,6.24,17.21,26.28,61.45,20.0,39.52,6.28,21.93,13.72,18.76,13.24,25.72,12.97,15.52,7.76,3.03,16.38,171.0,169.08333333333334,169.11764705882354,152.64285714285714,177.11111111111111,159.72222222222223,165.5,323.5,178.3846153846154,166.8181818181818,181.78571428571428,157.3846153846154
2020,1199,27.23,59.61,19.81,38.48,7.42,21.13,13.48,17.97,11.35,24.19,13.19,13.26,8.81,5.23,17.61,22.39,55.1,15.35,32.94,7.03,22.16,13.9,18.97,10.45,22.52,9.97,16.65,5.32,2.87,17.16,13.375,10.0,13.352941176470589,10.071428571428571,12.777777777777779,27.38888888888889,16.5,323.5,16.46153846153846,10.363636363636363,15.928571428571429,10.923076923076923
2020,1200,20.84,54.29,13.65,31.65,7.19,22.65,9.71,14.68,7.65,25.42,11.32,12.45,7.06,2.58,17.32,21.13,52.74,13.61,27.9,7.52,24.84,11.94,17.48,9.06,28.16,13.0,13.87,6.81,2.65,16.1,261.5,254.75,268.1764705882353,248.64285714285714,266.8888888888889,189.88888888888889,241.5,323.5,254.69230769230768,266.90909090909093,252.57142857142858,303.3076923076923
2020,1201,23.52,56.62,14.14,28.83,9.38,27.79,11.97,16.69,10.86,25.83,12.14,12.86,4.72,3.72,16.31,24.34,57.69,15.69,33.86,8.66,23.83,12.34,16.28,9.38,24.79,12.52,10.24,5.76,2.38,16.41,236.9375,239.0,230.05882352941177,159.21428571428572,174.16666666666666,145.33333333333334,134.94444444444446,323.5,185.92307692307693,196.54545454545453,165.92857142857142,249.0
2020,1202,26.79,57.62,17.52,30.72,9.28,26.9,12.79,18.17,7.83,23.48,14.28,11.62,8.07,2.59,15.9,24.62,55.76,17.31,32.31,7.31,23.45,10.76,14.97,9.34,25.52,13.55,16.1,6.31,2.86,16.34,73.8125,76.91666666666667,64.05882352941177,66.14285714285714,71.55555555555556,67.22222222222223,75.0,323.5,100.07692307692308,81.36363636363636,86.35714285714286,62.0
2020,1203,22.75,53.94,15.41,31.03,7.34,22.91,12.34,17.69,7.78,25.25,11.88,13.12,5.38,4.06,16.66,26.0,57.66,20.22,40.16,5.78,17.5,12.31,17.94,9.22,26.09,11.78,10.59,7.0,3.66,17.0,228.0,202.75,245.23529411764707,241.92857142857142,238.5,227.94444444444446,228.16666666666666,323.5,204.07692307692307,204.36363636363637,226.0,223.30769230769232
2020,1204,25.87,58.97,18.35,35.68,7.52,23.29,14.45,21.35,9.52,25.84,11.68,13.29,7.29,3.58,16.58,26.32,60.03,19.52,37.61,6.81,22.42,11.74,16.58,10.39,27.13,13.48,15.06,6.0,2.32,19.03,160.75,161.75,154.23529411764707,141.42857142857142,147.16666666666666,148.88888888888889,145.38888888888889,323.5,172.07692307692307,169.72727272727272,162.14285714285714,159.76923076923077
2020,1205,25.13,56.17,17.17,34.3,7.97,21.87,13.47,19.53,9.37,25.33,13.4,12.47,6.07,4.57,16.63,25.0,59.0,16.77,34.1,8.23,24.9,13.2,18.53,10.83,24.87,13.97,12.13,5.9,2.8,16.73,257.875,273.25,264.47058823529414,226.57142857142858,251.11111111111111,194.22222222222223,232.88888888888889,323.5,267.46153846153845,267.3636363636364,254.78571428571428,254.6153846153846
2020,1206,23.91,56.41,18.0,36.97,5.91,19.44,13.41,19.41,11.88,25.34,10.91,13.59,6.06,4.66,16.81,24.72,56.75,17.91,35.12,6.81,21.62,11.5,17.34,9.78,23.97,12.34,12.78,6.53,3.66,18.38,96.75,94.66666666666667,98.0,135.0,117.77777777777777,122.61111111111111,148.22222222222223,323.5,110.15384615384616,110.54545454545455,128.85714285714286,105.23076923076923
2020,1207,26.25,60.03,19.81,41.44,6.44,18.59,15.72,20.38,11.81,26.38,14.97,13.53,6.25,4.06,16.09,26.34,61.0,17.06,35.47,9.28,25.53,11.91,16.22,10.66,24.41,15.31,13.47,7.62,3.09,18.91,55.25,53.75,57.1764705882353,64.5,56.55555555555556,50.44444444444444,52.833333333333336,323.5,42.07692307692308,47.81818181818182,46.285714285714285,53.30769230769231
2020,1208,27.23,60.45,20.19,37.06,7.03,23.39,14.26,20.29,11.55,26.13,13.55,14.65,7.13,3.19,19.13,27.87,61.77,21.0,40.29,6.87,21.48,12.9,19.48,11.23,25.0,12.9,13.06,6.32,3.39,17.94,78.8125,88.16666666666667,83.05882352941177,96.35714285714286,94.55555555555556,100.33333333333333,80.94444444444444,323.5,78.0,78.0,101.85714285714286,88.23076923076923
2020,1209,27.1,62.17,18.7,38.7,8.4,23.47,14.47,19.43,11.23,24.6,14.2,14.07,7.57,4.1,21.93,24.1,58.0,17.93,37.37,6.17,20.63,19.73,27.23,12.07,25.1,12.33,15.43,6.1,3.8,17.87,111.6875,117.0,115.17647058823529,120.92857142857143,109.5,134.5,117.83333333333333,323.5,120.46153846153847,119.9090909090909,102.57142857142857,104.46153846153847
2020,1210,25.03,55.33,19.93,38.93,5.1,16.4,12.97,19.27,9.6,26.47,13.37,16.33,7.03,4.53,19.2,23.27,58.17,17.83,39.0,5.43,19.17,14.87,20.8,10.7,23.3,12.07,13.7,7.8,3.5,18.1,105.3125,116.41666666666667,93.94117647058823,90.57142857142857,93.0,70.22222222222223,80.83333333333333,323.5,84.6923076923077,90.0,94.85714285714286,113.0
2020,1211,31.76,61.67,24.3,42.36,7.45,19.3,16.45,23.91,11.3,28.73,16.67,11.15,7.36,3.85,14.7,25.91,61.45,19.21,40.52,6.7,20.94,9.33,13.39,8.45,22.36,11.24,13.42,6.06,2.94,19.33,8.1875,11.833333333333334,5.9411764705882355,1.0,3.5,5.444444444444445,5.333333333333333,323.5,6.230769230769231,6.909090909090909,6.928571428571429,4.846153846153846
2020,1212,23.89,55.0,19.32,39.75,4.57,15.25,14.43,21.36,9.32,24.46,11.96,14.29,6.64,3.54,18.89,24.0,56.96,16.75,35.11,7.25,21.86,14.14,20.75,10.07,23.89,14.29,14.11,6.54,3.21,19.29,277.0,278.3333333333333,267.5882352941176,303.42857142857144,285.94444444444446,290.0,299.44444444444446,323.5,297.6923076923077,282.54545454545456,289.0,260.3076923076923
2020,1213,24.55,54.45,18.41,36.45,6.14,18.0,15.21,20.41,7.55,25.1,11.79,11.52,4.72,1.34,16.21,25.86,58.83,17.62,35.24,8.24,23.59,12.76,17.59,10.07,24.93,14.21,10.93,5.38,2.48,18.24,240.125,223.25,253.94117647058823,213.35714285714286,254.77777777777777,244.94444444444446,220.44444444444446,323.5,248.76923076923077,239.9090909090909,272.57142857142856,283.3076923076923
2020,1214,26.35,58.42,20.45,40.23,5.9,18.19,16.71,23.97,9.9,24.77,13.71,11.23,4.39,3.32,19.16,28.32,60.81,19.77,37.03,8.55,23.77,16.35,23.19,11.13,26.19,15.29,10.77,5.32,2.94,20.35,298.125,291.5,293.8235294117647,280.35714285714283,290.55555555555554,316.77777777777777,299.22222222222223,323.5,311.38461538461536,310.0,307.85714285714283,294.61538461538464
2020,1216,23.06,55.39,15.35,33.1,7.71,22.29,11.87,16.81,7.9,25.97,12.84,13.52,7.0,2.39,17.52,24.06,59.1,17.87,36.29,6.19,22.81,12.16,17.42,11.68,26.61,12.74,12.84,6.71,3.16,16.74,261.9375,240.08333333333334,257.88235294117646,244.14285714285714,254.5,272.44444444444446,284.8333333333333,323.5,271.0,256.6363636363636,281.5,257.61538461538464
2020,1217,26.04,57.86,18.82,35.89,7.21,21.96,13.21,18.86,10.46,27.71,11.79,13.75,6.21,5.18,17.36,24.07,58.25,17.14,37.68,6.93,20.57,12.82,18.29,9.25,24.39,10.64,12.32,6.82,2.39,18.79,108.125,100.66666666666667,111.17647058823529,109.35714285714286,105.11111111111111,96.38888888888889,99.72222222222223,323.5,114.6923076923077,98.45454545454545,111.57142857142857,92.15384615384616
2020,1218,24.34,57.24,17.17,35.45,7.17,21.79,13.07,18.45,9.55,23.97,13.45,12.93,5.45,2.03,17.76,24.86,55.86,19.66,40.93,5.21,14.93,13.17,18.14,8.38,25.07,9.48,13.28,6.1,3.14,18.86,137.1875,129.91666666666666,148.0,161.85714285714286,169.61111111111111,177.16666666666666,181.05555555555554,323.5,132.3846153846154,135.54545454545453,171.64285714285714,160.69230769230768
2020,1219,21.57,53.73,15.57,34.8,6.0,18.93,15.13,21.77,10.97,23.33,11.57,14.57,4.97,3.5,18.43,25.73,55.33,15.7,29.53,10.03,25.8,13.73,19.93,9.4,24.27,15.73,12.03,6.73,3.5,18.83,328.9375,325.8333333333333,328.2352941176471,327.35714285714283,321.94444444444446,318.8333333333333,339.6111111111111,323.5,327.46153846153845,322.09090909090907,339.92857142857144,319.9230769230769
2020,1220,25.76,57.82,17.55,35.85,8.21,21.97,15.58,19.82,10.15,24.06,11.79,11.27,6.76,2.06,14.12,26.52,59.24,19.85,37.55,6.67,21.7,8.7,11.97,10.0,23.88,14.64,13.58,5.91,2.52,18.42,132.0625,115.16666666666667,145.23529411764707,160.07142857142858,129.0,129.61111111111111,132.61111111111111,323.5,144.6153846153846,130.45454545454547,136.14285714285714,109.53846153846153
2020,1221,24.68,57.13,17.71,35.35,6.97,21.77,9.48,14.03,8.87,23.26,11.55,14.19,4.84,2.81,17.71,29.52,59.48,22.1,39.77,7.42,19.71,13.16,18.68,9.65,26.13,14.19,10.65,7.19,3.1,14.16,340.5625,340.8333333333333,342.52941176470586,339.0,336.8888888888889,305.94444444444446,332.5,323.5,342.9230769230769,344.72727272727275,343.35714285714283,345.7692307692308
2020,1222,25.42,60.26,18.45,39.58,6.97,20.68,14.48,19.84,14.42,27.06,12.9,11.94,5.19,4.87,19.65,20.39,53.29,14.35,32.23,6.03,21.06,15.32,22.19,9.16,22.81,11.03,12.23,5.16,2.26,19.39,48.75,35.083333333333336,52.64705882352941,24.857142857142858,28.666666666666668,41.05555555555556,25.833333333333332,323.5,35.15384615384615,29.545454545454547,28.642857142857142,39.23076923076923
2020,1223,27.52,62.07,20.07,41.59,7.45,20.48,17.62,23.59,12.17,23.93,12.76,16.83,5.66,2.21,20.34,33.83,65.45,25.38,43.45,8.45,22.0,17.79,24.03,11.31,25.72,19.17,13.17,8.59,4.59,19.86,337.0,333.25,333.88235294117646,334.85714285714283,333.3333333333333,344.8888888888889,324.55555555555554,323.5,343.38461538461536,335.6363636363636,343.7857142857143,342.2307692307692
2020,1224,24.03,57.61,16.58,36.16,7.45,21.45,13.29,19.06,9.35,23.06,13.13,15.06,5.29,3.52,18.35,29.74,62.81,21.55,39.19,8.19,23.61,15.03,21.81,13.52,27.13,18.32,13.48,6.52,2.68,17.58,350.125,350.9166666666667,350.11764705882354,346.7142857142857,349.8333333333333,336.1111111111111,347.55555555555554,323.5,352.3076923076923,352.6363636363636,350.92857142857144,352.0769230769231
2020,1225,23.73,54.73,19.07,40.7,4.67,14.03,11.13,16.7,8.07,25.53,11.57,14.57,5.37,2.1,17.67,26.87,59.13,19.33,36.07,7.53,23.07,11.97,17.33,9.1,25.47,14.43,10.97,7.2,2.93,16.6,318.0,325.6666666666667,314.0,329.57142857142856,319.6666666666667,330.3333333333333,321.05555555555554,323.5,306.9230769230769,324.6363636363636,323.64285714285717,319.84615384615387
2020,1226,24.43,55.18,18.11,36.64,6.32,18.54,13.07,19.71,9.86,22.46,11.0,13.89,4.39,2.46,15.32,29.11,59.04,23.79,42.86,5.32,16.18,11.71,15.36,9.0,23.93,12.18,11.11,6.39,3.29,18.89,285.3125,302.9166666666667,278.05882352941177,307.42857142857144,287.6666666666667,256.22222222222223,305.27777777777777,323.5,274.3076923076923,292.54545454545456,280.64285714285717,285.2307692307692
2020,1227,25.12,56.56,17.88,35.15,7.24,21.41,11.26,16.62,9.44,27.97,14.09,15.94,5.82,4.38,19.5,23.91,59.0,17.35,36.24,6.56,22.76,14.29,21.59,10.97,24.59,13.5,12.56,6.88,2.71,16.59,263.0625,244.08333333333334,264.8235294117647,237.14285714285714,241.5,240.72222222222223,223.5,323.5,236.92307692307693,233.9090909090909,269.07142857142856,254.84615384615384
2020,1228,25.73,58.93,20.27,40.9,5.47,18.03,13.8,19.0,12.7,26.67,12.87,12.07,4.6,2.83,16.2,24.43,58.7,18.13,39.63,6.3,19.07,10.13,14.03,9.23,23.0,11.37,11.23,5.63,3.33,18.3,49.5,49.75,49.1764705882353,52.5,52.888888888888886,56.0,35.72222222222222,323.5,37.61538461538461,44.09090909090909,41.357142857142854,55.92307692307692
2020,1229,23.7,56.03,15.2,32.37,8.5,23.67,9.9,14.13,8.73,24.4,12.1,14.37,5.53,2.47,17.3,25.2,56.23,17.63,34.27,7.57,21.97,12.5,17.43,9.17,25.93,13.47,13.27,6.63,2.67,15.47,226.625,232.91666666666666,219.0,201.78571428571428,204.55555555555554,165.38888888888889,213.05555555555554,323.5,207.92307692307693,221.0,227.92857142857142,245.23076923076923
2020,1230,22.61,56.07,16.61,35.46,6.0,20.61,12.89,17.43,9.79,21.43,11.71,15.32,7.21,2.39,19.32,26.75,56.86,20.0,37.57,6.75,19.29,15.57,20.46,11.11,25.86,15.57,14.29,6.57,3.61,17.11,347.4375,346.5,345.70588235294116,346.57142857142856,345.27777777777777,339.1666666666667,346.77777777777777,323.5,345.0769230769231,345.0,342.7142857142857,346.2307692307692
2020,1231,25.38,57.03,19.88,40.16,5.5,16.88,15.19,22.38,11.28,26.53,12.94,12.62,5.59,4.38,17.25,23.56,56.53,16.53,34.72,7.03,21.81,12.56,18.41,8.62,23.53,12.09,12.28,6.22,3.34,18.94,33.625,35.666666666666664,29.470588235294116,36.0,37.0,33.72222222222222,36.27777777777778,323.5,32.76923076923077,36.27272727272727,33.0,37.76923076923077
2020,1232,24.59,54.31,17.62,35.72,6.97,18.59,12.48,17.52,7.66,24.24,12.52,11.28,5.45,3.38,17.17,24.14,53.93,17.83,34.1,6.31,19.83,12.62,18.07,8.38,24.76,12.62,12.69,5.0,2.69,18.0,120.25,109.66666666666667,128.8235294117647,150.28571428571428,128.33333333333334,147.27777777777777,122.83333333333333,323.5,111.46153846153847,106.72727272727273,124.0,109.38461538461539
2020,1233,24.03,54.69,16.31,31.48,7.72,23.21,14.21,18.45,7.97,25.52,13.17,14.24,6.86,3.72,18.62,24.76,58.62,16.41,35.66,8.34,22.97,13.0,20.03,11.83,23.76,14.45,12.97,6.83,2.86,17.55,263.5625,264.9166666666667,266.8235294117647,222.14285714285714,255.61111111111111,260.1111111111111,226.16666666666666,323.5,272.46153846153845,276.8181818181818,257.42857142857144,271.84615384615387
2020,1234,27.16,60.26,19.29,37.58,7.87,22.68,15.55,20.74,11.45,26.03,17.35,12.13,6.16,3.87,16.13,26.29,61.13,18.45,36.68,7.84,24.45,11.87,16.35,10.9,24.42,15.42,12.39,6.19,3.71,19.03,36.6875,38.75,37.11764705882353,30.285714285714285,29.055555555555557,27.333333333333332,26.27777777777778,323.5,20.384615384615383,25.181818181818183,22.5,32.92307692307692
2020,1235,26.12,59.53,19.03,37.09,7.09,22.44,12.66,16.97,10.22,24.06,13.84,13.28,7.44,4.22,16.25,26.81,59.34,18.97,37.5,7.84,21.84,11.5,16.62,11.09,24.72,13.28,14.59,7.22,2.94,16.47,101.875,115.0,99.76470588235294,60.785714285714285,65.11111111111111,69.38888888888889,58.55555555555556,323.5,68.38461538461539,86.18181818181819,63.142857142857146,117.23076923076923
2020,1236,24.73,58.37,16.5,32.53,8.23,25.83,9.63,14.3,10.23,24.47,12.5,13.97,6.9,2.7,16.27,26.0,56.23,17.8,32.93,8.2,23.3,11.8,16.6,7.63,25.83,14.07,12.5,6.33,3.07,15.1,275.75,284.5,270.29411764705884,244.0,260.77777777777777,275.8333333333333,248.22222222222223,323.5,271.61538461538464,281.6363636363636,269.42857142857144,281.2307692307692
2020,1237,24.87,60.1,17.0,36.77,7.87,23.33,12.53,19.37,11.07,23.53,13.5,13.5,6.13,2.27,18.07,29.5,62.67,20.27,38.27,9.23,24.4,13.4,18.5,11.87,27.5,16.47,12.27,6.83,3.73,17.87,319.875,329.5,308.5882352941176,303.14285714285717,293.94444444444446,322.1111111111111,302.77777777777777,323.5,315.6923076923077,325.54545454545456,329.5,324.38461538461536
2020,1238,23.8,57.43,19.47,40.93,4.33,16.5,13.67,20.43,9.47,22.7,10.47,12.87,7.77,3.63,19.97,22.83,52.83,17.1,35.87,5.73,16.97,16.5,23.03,9.53,25.93,11.83,16.13,5.8,3.23,17.77,318.25,314.3333333333333,318.3529411764706,334.57142857142856,326.1111111111111,330.8333333333333,318.1111111111111,323.5,325.3076923076923,317.1818181818182,318.2142857142857,305.0
