TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,7OT,ADE,BBT,BIH,BLS,BOB,BPI,CJB,CNG,CPA,CPR,CRO,DC,DCI,DII,DOK,DOL,DUN,EBP,JEN,KBM,KOS,KPK,KRA,LMC,LYN,MAS,MB,MOR,MSX,NOL,PGH,PIG,POM,PTS,REI,REW,RPI,RT,RTB,RTH,RTP,RTR,SAG,SE,SEL,SFX,SPW,STH,TMR,TPR,TW,WIL,WLK,WOB,WOL
1182,23.8,58.23,15.67,34.17,8.13,24.07,11.87,18.43,11.6,24.27,12.77,14.57,5.2,3.57,17.43,27.17,60.43,19.27,39.6,7.9,20.83,13.4,19.83,12.07,25.9,15.97,12.13,7.2,3.87,17.3,209.4375,196.8,244.9,193.93333333333334,210.93333333333334,192.33333333333334,221.0,209.31578947368422,224.3,226.125,211.375,201.47058823529412,250.42857142857142,236.4,209.16666666666666,197.52631578947367,192.2,206.0,228.0,228.375,253.2,240.72727272727272,188.05882352941177,207.83333333333334,218.41666666666666,236.75,192.47368421052633,183.35294117647058,189.47368421052633,246.23076923076923,228.47058823529412,184.6315789473684,223.2,205.21052631578948,211.2,201.4,229.0,210.7,222.47058823529412,199.4375,199.33333333333334,187.10526315789474,183.375,205.0,200.6315789473684,199.83333333333334,233.77777777777777,232.0909090909091,230.8,187.21052631578948,191.3684210526316,214.75,182.5,204.76470588235293,219.33333333333334,203.08333333333334
1183,21.61,49.19,15.58,31.97,6.03,17.23,11.29,16.84,9.26,20.45,13.06,12.94,6.42,2.1,16.55,22.19,48.03,14.61,28.55,7.58,19.48,12.42,18.06,8.68,21.42,13.65,12.94,6.06,3.9,16.06,242.25,311.73333333333335,291.6,288.06666666666666,283.3333333333333,294.3333333333333,290.0,297.8421052631579,286.1,276.625,286.625,268.5882352941176,267.7142857142857,289.7,289.1666666666667,300.0,307.4,305.14285714285717,304.77777777777777,288.0,272.8,289.54545454545456,300.29411764705884,277.6666666666667,284.5833333333333,270.75,308.10526315789474,297.0,323.0,310.7692307692308,268.7647058823529,288.89473684210526,302.15,305.05263157894734,304.1333333333333,308.26666666666665,303.2,287.6,254.2941176470588,306.1875,300.6666666666667,286.1578947368421,291.375,299.5263157894737,302.6842105263158,304.8333333333333,285.0,278.54545454545456,300.2,291.63157894736844,308.3157894736842,316.125,300.55555555555554,305.4117647058824,290.5,306.5
1184,24.94,54.13,16.61,29.9,8.32,24.23,14.68,18.61,8.94,18.29,14.81,11.52,8.16,2.06,19.48,22.68,49.58,17.29,32.45,5.39,17.13,15.97,21.61,11.26,22.03,13.26,16.77,6.35,3.48,17.42,84.5625,80.53333333333333,91.4,78.2,117.4,108.53333333333333,94.0,113.89473684210526,119.8,115.125,126.5,95.17647058823529,103.71428571428571,149.0,104.0,159.68421052631578,81.53333333333333,172.85714285714286,113.77777777777777,89.875,159.4,69.81818181818181,146.05882352941177,105.83333333333333,117.91666666666667,120.1875,135.10526315789474,106.41176470588235,196.0,103.92307692307692,69.29411764705883,120.94736842105263,159.4,165.78947368421052,100.8,119.86666666666666,85.2,73.7,118.0,77.375,125.58333333333333,103.0,89.3125,163.10526315789474,171.31578947368422,110.08333333333333,96.44444444444444,61.09090909090909,109.0,116.94736842105263,141.94736842105263,123.0625,141.38888888888889,102.94117647058823,95.33333333333333,76.83333333333333
1185,19.77,50.68,14.9,35.94,4.87,14.74,10.35,15.45,11.45,21.42,10.13,14.06,7.71,4.74,17.42,20.35,50.84,13.77,28.68,6.58,22.16,12.48,19.13,12.68,22.35,14.71,13.87,7.71,2.55,16.06,185.75,173.46666666666667,222.8,200.66666666666666,253.06666666666666,222.8,216.0,216.1578947368421,257.3,250.0,246.875,224.7058823529412,208.57142857142858,213.9,210.83333333333334,249.52631578947367,208.86666666666667,237.5,218.22222222222223,225.0,228.5,218.9090909090909,220.11764705882354,212.83333333333334,260.3333333333333,259.875,223.6315789473684,177.8235294117647,242.31578947368422,240.84615384615384,211.7058823529412,204.42105263157896,242.95,258.8421052631579,257.4,283.4,203.4,225.9,235.94117647058823,172.0625,207.66666666666666,204.31578947368422,186.8125,213.6315789473684,200.1578947368421,203.25,226.22222222222223,210.27272727272728,212.1,212.42105263157896,268.3157894736842,164.75,206.27777777777777,231.88235294117646,204.16666666666666,219.75
1186,24.23,58.42,15.71,33.42,8.52,25.0,12.26,18.71,11.03,24.87,13.35,13.42,5.29,5.68,18.42,26.39,61.32,20.23,43.77,6.16,17.55,15.58,22.19,13.55,26.52,16.16,11.0,7.29,3.94,17.65,267.8125,323.8,309.9,297.2,294.8666666666667,298.2,317.0,294.1578947368421,298.0,304.875,339.0,298.88235294117646,317.57142857142856,299.6,300.8333333333333,288.05263157894734,297.53333333333336,285.35714285714283,314.22222222222223,291.8125,261.1,300.6363636363636,295.88235294117646,311.8333333333333,294.5833333333333,252.4375,288.10526315789474,300.1764705882353,303.42105263157896,298.0769230769231,305.7647058823529,296.42105263157896,285.4,288.7368421052632,297.0,290.3333333333333,318.4,322.8,285.6470588235294,315.0,302.9166666666667,287.7368421052632,314.9375,283.05263157894734,283.6842105263158,305.1666666666667,291.1111111111111,295.27272727272725,310.7,293.36842105263156,287.5263157894737,298.875,293.1111111111111,303.0,309.5,310.4166666666667
1187,25.54,57.58,17.62,35.12,7.92,22.46,15.96,21.81,9.92,24.12,16.62,13.15,7.35,4.23,18.88,27.77,61.15,22.08,45.46,5.69,15.69,13.96,20.96,13.23,24.96,16.04,13.12,6.38,3.38,18.81,146.1875,122.53333333333333,164.4,139.53333333333333,165.93333333333334,142.93333333333334,122.0,147.26315789473685,166.1,164.0,138.5,135.35294117647058,115.85714285714286,127.5,143.16666666666666,163.47368421052633,143.66666666666666,133.0,140.22222222222223,161.0625,102.5,100.36363636363636,149.7058823529412,127.5,173.91666666666666,164.6875,159.0,141.11764705882354,107.3157894736842,113.84615384615384,145.05882352941177,135.73684210526315,116.55,147.57894736842104,149.93333333333334,152.13333333333333,121.6,111.8,151.7058823529412,110.3125,144.83333333333334,141.8421052631579,116.6875,149.68421052631578,147.52631578947367,146.66666666666666,138.22222222222223,123.54545454545455,168.8,154.26315789473685,173.57894736842104,101.1875,141.05555555555554,157.41176470588235,121.0,140.16666666666666
1188,22.2,52.8,16.28,36.52,5.92,16.28,11.32,17.32,9.68,21.68,12.44,14.28,5.28,2.08,18.16,24.72,53.16,19.28,36.68,5.44,16.48,13.28,19.6,10.16,24.16,13.68,13.88,6.68,3.4,17.24,291.5,272.1333333333333,292.7,286.0,282.93333333333334,294.46666666666664,292.0,286.2105263157895,283.8,287.125,306.0,271.05882352941177,283.7142857142857,313.7,288.1666666666667,304.0,294.06666666666666,312.64285714285717,284.1111111111111,298.125,306.1,290.1818181818182,290.11764705882354,294.8333333333333,276.0,250.9375,301.6842105263158,288.11764705882354,300.7368421052632,264.46153846153845,290.5882352941176,289.89473684210526,309.4,293.8421052631579,251.2,296.73333333333335,284.1,290.6,278.29411764705884,269.4375,299.6666666666667,287.2105263157895,292.4375,291.7894736842105,295.57894736842104,296.0,302.3333333333333,277.45454545454544,293.1,283.10526315789474,259.8421052631579,310.3125,284.6111111111111,289.52941176470586,289.8333333333333,287.6666666666667
1189,24.27,56.27,16.83,34.67,7.43,21.6,12.07,16.9,8.97,24.8,13.07,11.47,6.27,3.47,17.23,22.77,55.33,16.67,38.8,6.1,16.53,14.2,20.43,10.9,25.3,11.0,12.93,6.43,2.13,17.73,173.3125,163.0,177.9,165.8,184.06666666666666,170.86666666666667,189.0,175.57894736842104,192.7,194.625,184.625,164.7058823529412,178.71428571428572,205.8,174.0,201.05263157894737,164.93333333333334,195.0,179.77777777777777,184.0,214.3,143.45454545454547,195.76470588235293,190.83333333333334,175.0,168.9375,192.1578947368421,177.1764705882353,185.31578947368422,141.84615384615384,131.76470588235293,172.73684210526315,181.45,183.73684210526315,170.46666666666667,172.93333333333334,163.2,165.8,179.11764705882354,152.5625,191.58333333333334,159.68421052631578,149.875,183.78947368421052,184.6315789473684,174.0,168.66666666666666,127.63636363636364,175.4,186.94736842105263,193.52631578947367,181.5625,201.11111111111111,165.58823529411765,169.66666666666666,169.75
1190,21.74,54.48,15.39,34.81,6.35,19.68,11.45,17.23,9.58,20.84,9.77,13.29,6.23,2.23,16.29,25.39,55.06,16.58,31.39,8.81,23.68,12.61,18.45,11.48,25.77,16.61,14.03,7.29,3.45,16.55,319.75,316.1333333333333,301.7,290.8666666666667,311.93333333333334,296.6666666666667,289.0,275.10526315789474,316.9,315.75,257.75,308.70588235294116,267.2857142857143,287.3,289.1666666666667,266.94736842105266,284.93333333333334,277.35714285714283,296.6666666666667,301.0,276.1,312.27272727272725,273.5882352941176,279.8333333333333,321.0833333333333,313.375,276.1578947368421,291.47058823529414,273.8421052631579,320.46153846153845,293.7647058823529,270.57894736842104,266.15,285.8421052631579,297.1333333333333,292.93333333333334,289.8,260.7,310.70588235294116,284.0625,296.3333333333333,272.6842105263158,272.5625,270.0,260.63157894736844,291.0833333333333,283.3333333333333,293.3636363636364,290.5,286.0,282.8421052631579,239.625,270.55555555555554,300.47058823529414,291.1666666666667,287.5833333333333
1191,24.35,56.32,18.52,40.45,5.84,15.87,12.39,16.81,9.84,22.77,15.58,11.16,5.74,3.16,17.52,22.9,51.77,17.03,35.19,5.87,16.58,12.74,18.45,9.58,24.61,12.74,14.35,5.52,3.58,17.06,119.1875,134.93333333333334,116.3,126.0,114.26666666666667,114.33333333333333,99.0,135.0,111.1,102.875,80.0,109.70588235294117,106.71428571428571,97.6,114.41666666666667,112.73684210526316,128.66666666666666,109.07142857142857,104.0,112.4375,99.6,114.0,116.23529411764706,111.33333333333333,109.83333333333333,110.3125,115.0,122.58823529411765,97.78947368421052,126.38461538461539,146.94117647058823,119.15789473684211,106.8,107.57894736842105,111.73333333333333,113.86666666666666,122.2,112.7,120.3529411764706,121.1875,109.5,133.57894736842104,132.3125,121.10526315789474,124.84210526315789,114.33333333333333,106.77777777777777,119.18181818181819,110.8,127.26315789473684,100.47368421052632,155.0625,119.72222222222223,108.88235294117646,111.83333333333333,116.83333333333333
1192,23.35,54.03,17.23,36.52,6.13,17.52,12.77,19.03,8.84,21.9,13.03,15.68,5.77,3.26,18.42,28.39,60.74,21.26,41.1,7.13,19.65,15.06,21.71,13.74,24.9,16.68,12.19,8.48,3.0,17.29,308.25,240.73333333333332,308.9,262.46666666666664,328.8666666666667,293.6,320.0,296.89473684210526,334.5,334.125,278.125,316.2352941176471,330.14285714285717,335.7,301.5,332.10526315789474,269.0,327.85714285714283,329.44444444444446,290.6875,335.2,312.54545454545456,307.94117647058823,303.3333333333333,331.9166666666667,338.8125,287.7368421052632,243.0,325.7894736842105,324.9230769230769,245.76470588235293,266.42105263157896,329.9,325.8421052631579,329.46666666666664,328.73333333333335,292.9,275.1,325.4117647058824,268.8125,289.0,282.05263157894734,226.75,312.89473684210526,296.42105263157896,282.3333333333333,342.0,283.72727272727275,322.5,265.05263157894734,331.7894736842105,191.4375,265.3888888888889,303.5882352941176,316.0,260.0
1193,22.12,52.44,16.53,34.65,5.59,17.79,10.5,15.35,11.15,22.18,12.5,13.53,7.09,3.88,19.59,19.85,48.85,16.12,37.03,3.74,11.82,15.32,22.09,10.38,21.79,8.44,13.62,7.09,3.68,15.71,192.0,129.73333333333332,144.5,139.13333333333333,135.0,158.46666666666667,174.0,140.68421052631578,131.4,134.5,165.875,154.11764705882354,144.28571428571428,160.6,155.66666666666666,137.68421052631578,127.06666666666666,141.64285714285714,161.22222222222223,117.6875,150.4,179.9090909090909,148.0,162.0,128.75,154.1875,130.3684210526316,160.1764705882353,119.42105263157895,150.23076923076923,129.94117647058823,158.0,152.5,128.10526315789474,153.66666666666666,135.4,172.9,158.1,159.7058823529412,181.875,159.25,143.73684210526315,141.375,140.42105263157896,146.42105263157896,159.33333333333334,131.11111111111111,164.0,154.1,138.21052631578948,132.05263157894737,197.25,145.0,145.1764705882353,174.0,139.08333333333334
1194,22.74,54.13,16.77,37.23,5.97,16.9,13.35,19.23,11.35,24.74,10.0,15.19,5.16,5.1,18.23,24.29,58.48,19.32,42.03,4.97,16.45,14.65,21.29,12.94,23.19,11.13,11.48,7.48,3.71,17.13,196.0,240.0,221.6,224.6,247.6,234.46666666666667,224.0,241.1578947368421,234.5,237.125,208.25,233.05882352941177,218.57142857142858,233.8,236.41666666666666,236.10526315789474,225.66666666666666,240.42857142857142,232.44444444444446,244.0625,245.0,237.63636363636363,216.0,221.83333333333334,240.75,257.5,237.57894736842104,223.41176470588235,258.8421052631579,247.92307692307693,233.52941176470588,216.0,239.2,242.10526315789474,261.3333333333333,246.73333333333332,217.4,209.7,247.11764705882354,222.9375,227.91666666666666,224.1578947368421,223.8125,240.05263157894737,232.3684210526316,219.0,222.55555555555554,210.0,209.4,235.68421052631578,253.26315789473685,190.3125,219.77777777777777,247.52941176470588,224.33333333333334,222.0
1195,26.22,57.5,19.59,37.47,6.62,20.03,13.28,19.81,11.69,24.75,13.72,14.66,8.81,3.78,17.59,23.62,57.47,16.75,35.62,6.88,21.84,13.19,18.91,12.0,23.56,13.28,15.66,6.94,3.03,17.75,127.0,115.33333333333333,145.6,115.8,130.66666666666666,130.13333333333333,118.0,131.94736842105263,132.6,131.0,120.25,132.58823529411765,132.14285714285714,132.6,134.66666666666666,151.8421052631579,121.06666666666666,167.14285714285714,148.22222222222223,111.25,135.0,156.27272727272728,150.47058823529412,140.16666666666666,106.91666666666667,149.75,143.73684210526315,125.58823529411765,134.10526315789474,115.23076923076923,120.3529411764706,123.36842105263158,129.25,131.89473684210526,100.8,141.0,110.0,101.9,130.7058823529412,111.1875,150.16666666666666,131.6315789473684,88.3125,139.05263157894737,143.8421052631579,129.16666666666666,113.0,108.0909090909091,127.1,135.0,123.6842105263158,166.9375,140.33333333333334,124.70588235294117,125.66666666666667,119.91666666666667
1196,26.21,54.52,17.82,32.45,8.39,22.06,10.82,15.88,10.55,24.52,14.82,11.12,6.97,3.3,14.12,19.3,51.15,14.21,34.21,5.09,16.94,10.0,15.45,9.82,20.45,9.7,14.0,5.79,2.55,15.64,1.875,13.4,1.6,10.266666666666667,2.0,4.533333333333333,10.0,5.315789473684211,1.4,1.5,13.875,2.9411764705882355,11.857142857142858,2.6,7.916666666666667,2.6315789473684212,10.4,4.0,2.2222222222222223,2.875,1.5,7.818181818181818,7.705882352941177,12.0,1.3333333333333333,2.25,6.421052631578948,10.352941176470589,4.0,2.769230769230769,4.882352941176471,9.789473684210526,4.0,1.9473684210526316,1.6666666666666667,1.9333333333333333,10.6,5.4,2.6470588235294117,10.25,5.666666666666667,10.052631578947368,7.75,3.210526315789474,4.947368421052632,6.333333333333333,1.2222222222222223,10.727272727272727,3.5,7.473684210526316,3.526315789473684,5.9375,12.61111111111111,1.7647058823529411,11.166666666666666,11.166666666666666
1197,22.59,58.86,17.14,40.9,5.45,17.97,12.1,19.28,12.52,21.97,10.38,15.93,8.0,3.34,19.76,25.41,56.1,19.62,39.76,5.79,16.34,16.03,23.69,13.14,27.14,13.38,16.07,7.72,4.38,16.17,312.0,301.26666666666665,329.9,326.8666666666667,331.8666666666667,332.6666666666667,331.0,319.7368421052632,331.4,331.0,319.125,323.88235294117646,325.0,334.0,336.0833333333333,328.1578947368421,325.4,331.14285714285717,329.55555555555554,332.375,330.8,335.90909090909093,329.11764705882354,333.8333333333333,330.1666666666667,323.4375,327.63157894736844,329.88235294117646,327.94736842105266,314.38461538461536,319.1764705882353,327.4736842105263,321.65,330.0,333.93333333333334,321.26666666666665,323.1,330.1,331.1764705882353,313.3125,332.5,326.05263157894734,328.625,327.63157894736844,325.89473684210526,330.4166666666667,321.8888888888889,329.72727272727275,331.0,330.4736842105263,330.8421052631579,335.875,323.27777777777777,329.6470588235294,331.1666666666667,326.5
1198,23.94,56.06,16.94,35.06,7.0,21.0,14.19,20.06,11.0,21.62,11.53,15.12,9.34,2.72,18.84,24.5,54.28,18.06,34.38,6.44,19.91,13.59,20.16,12.16,24.22,14.41,17.78,6.62,3.94,17.81,183.5625,198.33333333333334,179.8,172.66666666666666,187.53333333333333,187.0,155.0,200.3684210526316,190.3,187.5,174.75,182.11764705882354,155.85714285714286,197.8,173.91666666666666,213.68421052631578,173.2,202.5,196.22222222222223,180.9375,175.6,191.27272727272728,190.23529411764707,170.5,182.5,186.125,198.3684210526316,185.2941176470588,266.8421052631579,226.46153846153845,170.52941176470588,191.42105263157896,202.65,220.26315789473685,183.8,186.73333333333332,180.8,131.2,183.2941176470588,181.6875,187.16666666666666,192.52631578947367,155.0625,223.47368421052633,227.89473684210526,170.41666666666666,183.33333333333334,145.54545454545453,168.2,195.47368421052633,197.68421052631578,220.5,199.66666666666666,183.7058823529412,166.33333333333334,157.33333333333334
1199,22.94,51.76,17.18,35.12,5.76,16.64,15.39,21.03,9.45,21.55,11.42,14.52,6.27,4.94,17.73,24.21,55.36,17.48,37.27,6.73,18.09,13.33,19.27,12.21,21.3,13.18,13.73,6.97,3.09,19.06,90.75,151.73333333333332,100.3,92.13333333333334,87.73333333333333,78.4,74.0,62.526315789473685,92.1,96.75,52.0,90.41176470588235,67.42857142857143,75.6,83.16666666666667,76.47368421052632,81.73333333333333,71.0,100.88888888888889,99.25,120.8,90.0909090909091,59.0,75.16666666666667,95.16666666666667,94.8125,72.0,82.76470588235294,70.36842105263158,100.84615384615384,100.70588235294117,72.78947368421052,86.2,84.05263157894737,104.4,81.2,98.9,73.2,96.05882352941177,86.3125,73.58333333333333,65.21052631578948,93.0,72.52631578947368,68.10526315789474,73.83333333333333,87.22222222222223,96.45454545454545,94.0,79.3157894736842,83.15789473684211,62.375,55.833333333333336,80.23529411764706,77.16666666666667,84.33333333333333
1200,23.16,57.58,17.74,40.16,5.42,17.42,12.68,18.81,13.42,24.16,12.16,15.65,4.94,4.1,20.32,25.52,56.94,18.48,36.97,7.03,19.97,17.84,25.52,11.35,24.0,15.0,11.19,8.0,3.9,17.42,303.125,239.26666666666668,270.1,257.26666666666665,259.2,251.8,238.0,276.7894736842105,256.3,256.25,182.375,281.70588235294116,240.71428571428572,225.7,253.41666666666666,263.6842105263158,249.6,247.71428571428572,251.88888888888889,263.5625,264.4,264.6363636363636,242.35294117647058,226.0,251.0,284.1875,248.26315789473685,248.41176470588235,220.1578947368421,311.0769230769231,294.3529411764706,248.42105263157896,229.4,245.52631578947367,281.8,267.1333333333333,276.0,223.7,275.6470588235294,279.3125,231.08333333333334,266.63157894736844,240.6875,249.47368421052633,244.0,234.25,258.6666666666667,283.27272727272725,255.5,253.21052631578948,268.42105263157896,196.625,231.55555555555554,268.1764705882353,243.66666666666666,246.0
1201,19.57,51.71,13.68,34.25,5.89,17.46,13.0,19.29,10.36,21.57,8.71,11.46,6.61,3.43,19.61,20.61,50.0,16.46,35.25,4.14,14.75,15.93,23.57,11.57,25.11,10.5,12.54,4.64,3.89,16.57,195.0,156.33333333333334,163.9,176.26666666666668,137.4,163.6,136.0,179.05263157894737,133.5,125.0,142.75,191.1764705882353,161.71428571428572,148.7,182.16666666666666,128.31578947368422,180.93333333333334,146.64285714285714,144.11111111111111,143.0625,136.8,180.1818181818182,163.7058823529412,151.33333333333334,153.41666666666666,147.0,149.31578947368422,158.64705882352942,151.57894736842104,182.53846153846155,212.41176470588235,176.31578947368422,139.95,131.47368421052633,163.26666666666668,142.13333333333333,188.5,158.2,184.88235294117646,176.125,146.58333333333334,220.1578947368421,177.3125,138.68421052631578,139.42105263157896,163.25,140.55555555555554,224.1818181818182,143.8,149.8421052631579,137.68421052631578,172.1875,170.22222222222223,163.2941176470588,161.66666666666666,179.75
1202,20.21,50.59,14.28,32.41,5.93,18.17,12.38,17.86,9.41,21.66,10.34,14.55,5.28,3.66,15.55,26.24,56.21,19.62,39.03,6.62,17.17,11.79,16.41,10.9,23.76,15.1,11.03,7.31,2.45,16.83,326.375,335.1333333333333,335.6,334.4,334.6,338.6666666666667,342.0,320.63157894736844,331.5,334.875,339.0,333.05882352941177,335.42857142857144,317.4,334.25,325.2105263157895,328.4,317.14285714285717,331.55555555555554,336.375,325.3,315.1818181818182,321.11764705882354,337.5,334.3333333333333,320.0,326.7894736842105,330.70588235294116,312.05263157894734,320.2307692307692,332.1764705882353,323.0,313.3,320.63157894736844,335.73333333333335,330.4,327.2,338.0,329.88235294117646,323.0,330.75,318.10526315789474,341.375,325.63157894736844,322.6842105263158,331.0,306.6666666666667,333.6363636363636,327.6,334.57894736842104,332.57894736842104,305.9375,321.72222222222223,336.2352941176471,336.1666666666667,330.25
1203,24.4,55.33,21.6,45.3,2.8,10.03,14.67,22.33,13.37,24.27,13.43,15.97,7.77,4.9,17.6,23.5,55.8,17.63,39.5,5.87,16.3,12.67,18.23,10.8,21.63,11.63,14.53,9.53,4.47,18.67,122.125,167.46666666666667,135.8,160.26666666666668,117.53333333333333,141.26666666666668,138.0,157.57894736842104,107.4,104.875,145.75,134.76470588235293,116.14285714285714,124.7,143.5,125.6842105263158,168.2,133.5,121.33333333333333,126.5625,104.2,161.0909090909091,133.05882352941177,130.0,116.58333333333333,138.625,150.05263157894737,156.58823529411765,99.26315789473684,152.6153846153846,156.8235294117647,159.94736842105263,115.3,123.36842105263158,134.73333333333332,117.8,147.1,140.4,126.47058823529412,180.375,133.08333333333334,181.31578947368422,162.625,130.8421052631579,139.31578947368422,136.41666666666666,100.66666666666667,170.9090909090909,120.2,148.68421052631578,147.0,208.5,158.94444444444446,128.23529411764707,139.0,147.33333333333334
1204,21.26,52.23,15.81,35.77,5.45,16.45,12.81,18.48,10.45,21.39,9.29,12.68,6.74,2.16,17.84,23.1,52.19,17.39,34.26,5.71,17.94,13.52,19.32,11.19,23.35,11.81,12.94,6.19,3.1,16.32,301.5,264.73333333333335,278.3,273.1333333333333,277.3333333333333,281.06666666666666,269.0,274.57894736842104,281.9,281.5,323.625,275.2352941176471,284.0,267.0,266.0833333333333,286.05263157894734,263.6,258.5,265.22222222222223,283.625,251.0,264.6363636363636,270.0,292.5,275.0,256.9375,271.4736842105263,272.05882352941177,255.21052631578948,243.07692307692307,256.4117647058824,276.8421052631579,263.4,280.8421052631579,247.53333333333333,282.53333333333336,240.7,273.8,266.94117647058823,263.125,279.5833333333333,260.42105263157896,258.875,266.57894736842104,264.0,276.5833333333333,256.1111111111111,273.54545454545456,270.2,275.2631578947368,260.8421052631579,250.4375,267.3888888888889,271.6470588235294,282.6666666666667,275.25
1205,22.7,54.43,17.07,37.33,5.63,17.1,13.53,18.93,12.27,22.47,12.1,13.3,7.23,2.5,17.13,22.33,51.87,17.1,35.67,5.23,16.2,11.63,17.8,10.33,22.13,11.3,15.03,6.57,3.1,17.17,175.6875,193.73333333333332,181.5,200.13333333333333,175.46666666666667,190.13333333333333,200.0,205.6315789473684,188.2,194.75,212.375,181.88235294117646,213.28571428571428,215.3,218.33333333333334,186.3684210526316,194.8,196.92857142857142,177.44444444444446,176.3125,174.4,181.54545454545453,223.2941176470588,223.66666666666666,167.66666666666666,149.1875,203.52631578947367,216.0,193.10526315789474,168.6153846153846,179.58823529411765,221.47368421052633,172.75,177.94736842105263,122.73333333333333,178.2,214.4,224.7,173.64705882352942,183.3125,219.83333333333334,224.1578947368421,204.5,192.89473684210526,198.1578947368421,216.41666666666666,162.88888888888889,191.8181818181818,201.9,202.3684210526316,148.42105263157896,219.0,243.61111111111111,174.64705882352942,198.83333333333334,218.0
1206,24.09,55.12,18.88,40.16,5.22,14.97,13.34,18.62,11.53,22.78,12.25,13.25,7.34,2.94,20.56,20.97,51.5,14.72,33.09,6.25,18.41,16.31,23.53,11.69,21.81,11.44,14.28,5.75,3.84,18.47,131.5625,146.13333333333333,128.2,117.0,121.53333333333333,121.66666666666667,164.0,124.36842105263158,126.9,132.125,140.125,121.47058823529412,128.85714285714286,137.9,131.75,116.36842105263158,117.33333333333333,128.07142857142858,122.55555555555556,130.6875,131.9,173.0909090909091,124.11764705882354,147.66666666666666,105.75,120.0,110.26315789473684,117.29411764705883,122.26315789473684,132.23076923076923,127.05882352941177,115.94736842105263,141.35,110.89473684210526,92.4,115.06666666666666,152.4,137.7,125.82352941176471,131.375,130.58333333333334,105.84210526315789,111.5,106.57894736842105,106.36842105263158,130.83333333333334,132.55555555555554,129.1818181818182,148.6,119.15789473684211,96.15789473684211,163.4375,108.94444444444444,112.76470588235294,155.0,131.33333333333334
1207,23.0,50.42,17.13,34.0,5.87,16.42,12.71,18.68,9.23,23.71,14.81,12.68,7.55,3.84,16.87,19.42,51.61,14.06,34.03,5.35,17.58,11.55,17.35,10.81,20.94,10.9,14.23,6.35,3.29,18.32,13.625,26.933333333333334,25.2,21.466666666666665,40.6,25.8,8.0,22.42105263157895,32.1,27.25,18.75,28.11764705882353,10.571428571428571,19.2,20.833333333333332,35.0,19.133333333333333,29.857142857142858,27.88888888888889,21.4375,32.7,24.181818181818183,22.941176470588236,8.0,30.666666666666668,26.6875,24.31578947368421,23.058823529411764,34.421052631578945,28.153846153846153,37.8235294117647,22.736842105263158,31.8,32.10526315789474,27.066666666666666,45.0,16.1,26.5,30.941176470588236,24.875,20.583333333333332,16.894736842105264,28.75,29.526315789473685,25.526315789473685,21.25,17.444444444444443,24.363636363636363,27.0,28.105263157894736,32.421052631578945,21.375,19.944444444444443,37.64705882352941,8.333333333333334,22.666666666666668
1208,19.88,48.66,14.0,32.22,5.88,16.44,15.19,21.88,10.41,24.97,11.59,14.56,5.62,4.16,16.91,20.66,53.25,14.09,33.28,6.56,19.97,13.72,20.16,10.94,22.0,10.12,11.75,7.62,3.12,19.34,113.5,194.53333333333333,146.0,171.53333333333333,140.0,139.06666666666666,115.0,145.8421052631579,128.3,121.25,119.75,157.76470588235293,93.57142857142857,97.5,131.58333333333334,128.52631578947367,170.53333333333333,107.71428571428571,116.44444444444444,162.5,159.6,170.72727272727272,122.17647058823529,104.0,139.16666666666666,136.6875,150.8421052631579,158.88235294117646,91.6842105263158,184.07692307692307,203.7058823529412,140.94736842105263,136.35,120.21052631578948,159.13333333333333,136.86666666666667,132.9,142.5,105.05882352941177,168.5,117.83333333333333,150.78947368421052,178.625,126.84210526315789,129.26315789473685,125.58333333333333,111.22222222222223,156.63636363636363,127.2,176.0,138.10526315789474,113.3125,135.5,142.47058823529412,110.83333333333333,164.41666666666666
1209,23.53,54.03,16.53,34.43,7.0,19.6,13.53,18.87,9.67,21.7,11.27,11.63,7.7,4.1,17.17,22.97,52.33,15.4,31.63,7.57,20.7,13.73,19.37,10.57,23.27,13.8,13.53,5.33,4.03,17.23,200.375,228.66666666666666,213.5,214.2,213.66666666666666,211.4,210.0,192.8421052631579,192.2,197.375,213.75,210.76470588235293,187.85714285714286,170.2,223.0,192.26315789473685,224.4,169.85714285714286,200.55555555555554,218.5625,154.4,221.8181818181818,190.47058823529412,211.33333333333334,190.25,215.125,204.21052631578948,203.1764705882353,175.1578947368421,203.3846153846154,213.41176470588235,194.3684210526316,177.75,193.47368421052633,186.8,207.33333333333334,219.0,226.2,190.05882352941177,207.3125,217.58333333333334,189.57894736842104,213.8125,205.8421052631579,211.3684210526316,219.41666666666666,132.77777777777777,212.45454545454547,212.5,213.8421052631579,187.42105263157896,247.6875,195.61111111111111,202.0,213.0,227.33333333333334
