TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,BIH,BOB,CNG,COL,CPR,DC,DOK,DOL,DUN,GRN,ISR,JCI,KLK,LYD,MB,MOR,PIG,PKL,POM,REN,ROH,RPI,RTH,RTR,SAG,SAP,SCR,SE,SEL,SIM,TSR,UCS,WIL,WLK,WOL
1194,26.57,55.0,20.4,38.1,6.17,16.9,14.93,21.57,9.4,23.5,15.07,15.27,6.57,1.83,20.07,27.47,57.4,19.47,36.23,8.0,21.17,15.7,22.53,10.67,22.87,14.9,14.17,6.93,2.5,18.87,211.77777777777777,212.46666666666667,282.2857142857143,204.0,199.0,182.66666666666666,239.2,221.54545454545453,212.0,218.46666666666667,188.4,196.4,252.2,221.92307692307693,205.77777777777777,249.06666666666666,230.85714285714286,221.58333333333334,271.0,199.0,222.0,170.83333333333334,225.07692307692307,167.8,237.33333333333334,172.4,193.44444444444446,210.26666666666668,216.0,199.93333333333334,210.23076923076923,216.5,195.8,215.64285714285714,195.0
1196,28.56,54.21,21.38,36.62,7.18,17.59,15.03,22.09,11.09,26.09,15.76,14.0,7.09,4.82,15.68,23.03,57.03,18.0,39.5,5.03,17.53,10.47,16.26,10.91,18.94,10.59,13.47,6.91,2.65,18.44,14.333333333333334,13.533333333333333,1.9285714285714286,24.2,3.0,5.777777777777778,2.8666666666666667,8.181818181818182,6.0,13.466666666666667,8.2,5.2,3.0,5.230769230769231,4.444444444444445,2.466666666666667,5.428571428571429,7.583333333333333,2.4,13.555555555555555,5.545454545454546,23.583333333333332,7.153846153846154,16.2,11.6,12.3,3.888888888888889,20.066666666666666,5.444444444444445,14.666666666666666,12.923076923076923,4.25,4.4,8.071428571428571,11.25
1197,23.65,52.77,17.84,36.74,5.81,16.03,15.87,24.1,12.61,23.71,13.42,17.55,6.65,1.71,18.0,24.16,56.9,14.81,30.26,9.35,26.65,12.68,18.48,12.0,20.94,14.29,15.06,7.52,3.42,20.58,220.0,204.66666666666666,269.92857142857144,215.86666666666667,207.0,218.11111111111111,275.73333333333335,227.72727272727272,263.5,254.46666666666667,210.8,237.4,263.6,236.46153846153845,239.66666666666666,277.4,252.14285714285714,244.75,241.66666666666666,200.88888888888889,231.0,214.5,253.46153846153845,216.0,258.2,187.0,273.8888888888889,243.86666666666667,223.66666666666666,198.8,232.6153846153846,254.75,235.4,227.21428571428572,212.0
1198,23.19,55.37,16.81,36.04,6.37,19.33,12.37,19.0,11.19,22.44,11.48,15.37,6.63,2.56,18.85,25.96,55.48,19.41,38.37,6.56,17.11,13.52,19.44,10.48,24.67,13.67,14.48,7.04,3.59,18.0,251.55555555555554,260.53333333333336,299.07142857142856,247.4,252.0,252.77777777777777,277.6,263.45454545454544,250.5,248.53333333333333,254.8,240.0,293.0,284.7692307692308,252.66666666666666,269.4,255.57142857142858,285.4166666666667,298.3333333333333,260.0,262.54545454545456,256.6666666666667,265.46153846153845,262.7,264.0,256.6,242.33333333333334,233.46666666666667,267.77777777777777,249.86666666666667,248.3846153846154,279.625,253.2,266.57142857142856,239.16666666666666
1199,26.41,55.94,19.69,37.88,6.72,18.06,14.59,19.0,10.94,20.84,12.31,14.38,7.78,3.31,17.72,25.03,55.06,18.84,36.88,6.19,18.19,12.53,18.06,11.56,20.12,13.22,16.19,6.16,3.34,18.72,31.555555555555557,31.0,40.42857142857143,34.6,46.0,45.77777777777778,26.733333333333334,31.363636363636363,32.0,28.266666666666666,48.8,32.2,40.8,35.23076923076923,30.0,29.733333333333334,31.714285714285715,38.083333333333336,39.666666666666664,28.22222222222222,36.18181818181818,29.083333333333332,24.076923076923077,31.8,33.733333333333334,43.4,29.77777777777778,28.0,38.888888888888886,37.333333333333336,25.153846153846153,33.75,40.0,34.642857142857146,33.583333333333336
1200,22.63,51.87,16.37,34.33,6.27,17.53,13.93,20.8,10.73,21.07,13.63,14.23,7.33,4.1,19.27,22.57,52.2,16.9,36.4,5.67,15.8,13.37,19.67,12.13,22.4,11.83,15.73,5.87,3.4,19.83,112.11111111111111,132.13333333333333,129.28571428571428,124.53333333333333,118.0,103.88888888888889,143.2,109.36363636363636,140.0,129.4,119.6,112.6,139.2,127.84615384615384,117.33333333333333,112.53333333333333,141.57142857142858,177.08333333333334,128.86666666666667,124.44444444444444,126.18181818181819,113.0,134.6153846153846,110.7,135.86666666666667,109.9,97.88888888888889,123.2,122.33333333333333,182.06666666666666,123.6923076923077,110.375,120.8,130.0,122.33333333333333
1201,23.84,57.29,14.65,30.16,9.19,27.13,14.26,22.0,10.0,28.74,14.32,13.42,5.77,6.52,16.32,24.48,64.35,18.06,43.06,6.42,21.29,10.1,16.16,14.32,27.39,13.13,13.81,5.1,2.9,19.87,79.55555555555556,84.86666666666666,97.71428571428571,68.8,75.0,102.88888888888889,89.13333333333334,91.36363636363636,111.5,77.0,72.8,87.0,103.8,82.92307692307692,86.88888888888889,91.4,126.28571428571429,70.58333333333333,98.86666666666666,73.77777777777777,75.36363636363636,106.08333333333333,82.53846153846153,104.9,79.6,86.0,95.11111111111111,72.66666666666667,85.44444444444444,94.46666666666667,78.76923076923077,76.875,74.8,78.71428571428571,76.08333333333333
1202,23.79,54.21,16.17,33.41,7.62,20.79,12.24,16.28,10.17,21.9,14.0,14.79,6.48,2.17,18.79,25.52,54.28,19.69,37.28,5.83,17.0,12.72,19.14,10.66,22.48,12.62,13.93,7.21,3.0,17.52,196.33333333333334,181.0,176.35714285714286,196.93333333333334,196.0,199.33333333333334,170.73333333333332,180.1818181818182,216.5,185.66666666666666,187.6,187.6,188.8,181.46153846153845,196.44444444444446,202.93333333333334,199.14285714285714,179.0,189.0,200.0,183.63636363636363,201.58333333333334,195.92307692307693,206.1,179.06666666666666,203.5,178.44444444444446,201.6,195.66666666666666,202.06666666666666,205.23076923076923,193.5,197.8,179.57142857142858,192.16666666666666
1203,26.16,56.48,20.74,41.94,5.42,14.55,13.32,18.9,12.1,21.9,14.71,13.68,9.32,4.42,18.87,21.52,52.16,15.06,32.35,6.45,19.81,14.71,20.48,12.06,20.97,12.84,17.0,6.35,2.65,17.77,76.11111111111111,84.06666666666666,76.28571428571429,77.6,78.0,87.33333333333333,73.06666666666666,69.0,96.5,79.86666666666666,86.2,70.6,84.6,80.6923076923077,74.77777777777777,92.0,103.14285714285714,76.25,77.8,75.88888888888889,76.27272727272727,80.83333333333333,79.53846153846153,79.4,74.86666666666666,66.2,83.11111111111111,75.2,76.55555555555556,104.06666666666666,77.61538461538461,73.125,83.6,84.07142857142857,74.91666666666667
1204,25.41,57.17,20.55,43.1,4.86,14.07,11.69,19.28,12.41,24.03,13.21,16.41,6.9,3.24,19.97,23.21,54.55,17.55,36.69,5.66,17.86,16.24,23.34,10.9,23.52,12.21,15.38,7.52,3.31,19.31,192.66666666666666,190.6,196.07142857142858,198.53333333333333,218.0,257.55555555555554,193.06666666666666,203.72727272727272,219.0,196.6,221.6,221.6,201.8,211.76923076923077,238.55555555555554,195.66666666666666,214.85714285714286,200.33333333333334,202.0,200.22222222222223,217.63636363636363,211.83333333333334,223.46153846153845,228.8,192.86666666666667,204.4,212.44444444444446,193.53333333333333,228.22222222222223,193.6,220.76923076923077,238.5,234.0,179.0,200.58333333333334
1205,22.59,54.86,14.34,31.17,8.24,23.69,9.76,15.24,10.69,20.72,13.34,16.07,7.24,2.86,19.31,26.34,55.83,20.41,38.45,5.93,17.38,14.14,20.1,12.41,24.59,14.41,14.24,7.34,2.45,16.28,282.77777777777777,264.1333333333333,299.5,278.3333333333333,285.0,262.6666666666667,290.73333333333335,288.1818181818182,283.0,291.6,274.6,297.8,277.8,278.38461538461536,292.1111111111111,310.6,285.57142857142856,297.25,285.53333333333336,285.8888888888889,289.0,256.3333333333333,291.9230769230769,260.5,298.53333333333336,274.7,279.0,294.26666666666665,282.6666666666667,275.8666666666667,285.0769230769231,271.75,285.0,277.7857142857143,286.4166666666667
1206,23.94,51.76,18.15,34.82,5.79,16.94,9.67,15.03,9.91,22.73,14.03,12.27,5.91,2.58,14.85,21.15,51.45,14.58,32.24,6.58,19.21,10.24,14.33,9.82,20.52,11.88,12.3,6.21,2.97,16.18,122.11111111111111,126.73333333333333,95.21428571428571,131.06666666666666,128.0,134.88888888888889,91.66666666666667,115.45454545454545,108.5,111.46666666666667,135.2,129.2,81.4,110.46153846153847,133.44444444444446,79.26666666666667,113.57142857142857,84.25,87.33333333333333,115.11111111111111,119.63636363636364,115.0,125.23076923076923,118.9,101.93333333333334,121.5,131.11111111111111,123.4,123.55555555555556,107.6,135.69230769230768,97.5,137.6,97.78571428571429,120.08333333333333
1207,24.5,48.38,18.22,31.22,6.28,17.16,13.19,18.38,10.75,22.53,14.34,13.75,5.22,5.03,16.5,19.69,51.41,13.72,32.0,5.97,19.41,11.53,16.25,11.44,16.09,10.72,12.53,6.94,2.22,17.84,35.666666666666664,35.733333333333334,25.071428571428573,39.13333333333333,16.0,20.88888888888889,30.933333333333334,26.818181818181817,4.0,39.06666666666667,15.4,21.2,9.2,25.76923076923077,19.88888888888889,11.733333333333333,6.857142857142857,40.333333333333336,21.666666666666668,29.11111111111111,22.363636363636363,34.916666666666664,25.846153846153847,30.1,32.266666666666666,31.2,19.555555555555557,42.6,20.22222222222222,30.666666666666668,32.23076923076923,9.625,12.0,29.428571428571427,32.916666666666664
1208,27.77,60.63,19.83,39.5,7.93,21.13,10.93,16.5,14.1,24.13,14.63,15.67,8.8,4.57,17.47,24.37,56.33,17.07,35.43,7.3,20.9,12.1,17.9,10.93,21.67,13.0,15.67,8.23,3.6,16.83,61.333333333333336,46.333333333333336,25.285714285714285,66.93333333333334,51.0,45.888888888888886,44.2,58.63636363636363,40.5,43.8,61.8,39.0,37.0,53.15384615384615,43.22222222222222,45.266666666666666,38.0,59.083333333333336,29.066666666666666,52.55555555555556,59.09090909090909,65.16666666666667,43.07692307692308,55.2,39.8,75.6,33.888888888888886,49.666666666666664,50.0,61.06666666666667,46.23076923076923,56.5,48.4,53.0,56.666666666666664
1209,22.1,51.45,16.29,35.48,5.81,15.97,14.29,21.77,10.77,23.0,10.94,15.84,5.71,3.16,16.61,26.03,58.23,18.9,37.0,7.13,21.23,12.61,18.35,12.58,22.29,15.1,12.19,8.0,3.81,18.84,230.22222222222223,225.93333333333334,259.85714285714283,226.6,220.0,250.66666666666666,242.46666666666667,238.72727272727272,220.5,230.26666666666668,225.4,229.6,245.2,250.84615384615384,224.88888888888889,245.53333333333333,248.28571428571428,240.75,254.13333333333333,217.55555555555554,240.1818181818182,235.16666666666666,225.46153846153845,234.6,247.26666666666668,239.3,181.77777777777777,231.6,227.33333333333334,221.33333333333334,215.6153846153846,230.75,217.2,236.57142857142858,232.41666666666666
1210,29.35,59.61,22.97,42.55,6.39,17.06,14.0,20.48,13.68,22.61,15.48,15.87,10.0,3.55,20.71,23.45,52.97,17.26,34.42,6.19,18.55,16.42,23.42,10.55,19.71,14.03,17.39,7.06,2.97,19.16,40.55555555555556,38.733333333333334,18.642857142857142,45.4,31.0,42.333333333333336,25.8,34.18181818181818,20.0,37.266666666666666,44.4,33.6,16.8,38.61538461538461,31.0,27.266666666666666,24.428571428571427,43.916666666666664,24.8,33.333333333333336,31.363636363636363,43.75,29.0,46.7,25.733333333333334,53.1,29.555555555555557,39.733333333333334,36.0,55.13333333333333,34.23076923076923,33.625,29.8,37.642857142857146,43.666666666666664
1211,27.7,56.85,20.94,39.76,6.76,17.09,16.97,22.61,10.52,27.09,14.48,14.03,6.24,3.58,19.3,23.58,59.15,15.58,35.52,8.0,23.64,14.94,21.73,11.67,21.52,12.85,13.58,6.06,3.18,20.18,47.666666666666664,40.2,32.357142857142854,47.333333333333336,55.0,59.55555555555556,34.2,51.09090909090909,61.5,37.46666666666667,58.0,43.6,43.0,39.38461538461539,49.666666666666664,35.86666666666667,51.714285714285715,57.166666666666664,39.06666666666667,51.22222222222222,47.90909090909091,51.833333333333336,38.38461538461539,58.7,36.266666666666666,63.8,77.55555555555556,36.8,45.333333333333336,56.13333333333333,41.53846153846154,57.375,54.4,45.285714285714285,47.083333333333336
1212,22.83,56.88,17.88,40.62,4.96,16.25,13.21,19.75,12.38,24.17,10.58,16.96,5.88,3.0,19.71,24.67,56.79,19.25,39.71,5.42,17.08,15.79,24.04,12.29,24.88,11.88,14.88,7.62,4.04,18.04,281.8888888888889,278.4,326.85714285714283,265.0,291.0,271.44444444444446,319.4,291.72727272727275,318.0,282.8666666666667,262.2,285.0,329.2,290.61538461538464,284.6666666666667,320.6,317.57142857142856,285.6666666666667,325.2,256.0,297.72727272727275,265.0,317.6923076923077,265.6,296.06666666666666,236.5,297.0,264.0,283.8888888888889,278.06666666666666,285.0,301.375,285.4,285.5,249.25
1214,22.97,54.29,16.48,32.87,6.48,21.42,15.74,23.77,13.81,22.19,11.81,20.55,9.19,3.26,23.23,22.1,51.65,16.84,35.16,5.26,16.48,19.19,28.58,12.19,21.68,12.71,19.16,8.26,2.97,20.0,257.0,255.66666666666666,265.42857142857144,249.66666666666666,241.0,246.44444444444446,273.2,260.1818181818182,266.0,265.3333333333333,227.2,255.2,249.8,245.30769230769232,258.0,265.8,248.85714285714286,277.0,260.6666666666667,242.0,243.0909090909091,232.16666666666666,269.15384615384613,221.6,259.73333333333335,217.8,279.55555555555554,263.2,249.33333333333334,236.8,263.2307692307692,221.0,241.2,251.5,244.83333333333334
1216,21.29,52.03,14.65,29.29,6.65,22.74,12.87,19.06,9.71,20.13,11.23,12.55,8.48,1.23,19.26,21.9,49.13,13.42,26.26,8.48,22.87,13.16,19.61,10.84,24.61,13.29,16.16,5.16,2.58,17.97,214.33333333333334,224.66666666666666,231.21428571428572,211.06666666666666,250.0,230.33333333333334,214.8,217.1818181818182,248.5,209.73333333333332,248.0,236.6,235.0,206.53846153846155,246.33333333333334,245.53333333333333,253.42857142857142,251.66666666666666,232.86666666666667,216.77777777777777,222.9090909090909,213.75,234.92307692307693,222.0,218.4,204.0,248.33333333333334,210.46666666666667,247.0,196.4,225.46153846153845,206.625,250.8,214.07142857142858,205.91666666666666
1217,24.89,56.14,20.11,41.11,4.79,15.04,17.75,23.39,11.71,20.89,11.32,16.14,6.86,2.89,16.75,28.96,59.14,21.29,38.18,7.68,20.96,11.82,16.46,10.82,22.39,16.61,15.0,7.64,4.5,20.36,206.66666666666666,208.66666666666666,249.64285714285714,191.46666666666667,232.0,195.11111111111111,229.53333333333333,211.45454545454547,267.0,219.06666666666666,228.4,220.4,258.2,217.92307692307693,214.44444444444446,252.53333333333333,275.14285714285717,210.66666666666666,248.8,204.44444444444446,221.1818181818182,189.66666666666666,218.0,189.5,227.0,190.2,189.33333333333334,211.6,217.77777777777777,194.0,209.30769230769232,189.375,225.0,215.71428571428572,205.25
1218,26.23,57.16,20.87,41.55,5.35,15.61,14.61,20.03,12.39,25.71,17.39,17.42,6.48,4.97,18.74,23.45,58.97,18.26,42.61,5.19,16.35,14.42,21.39,13.0,20.65,10.77,14.97,8.45,3.13,18.61,93.88888888888889,92.33333333333333,77.78571428571429,97.8,90.0,99.66666666666667,97.33333333333333,112.18181818181819,71.0,91.26666666666667,87.0,93.4,80.2,87.3076923076923,98.0,97.46666666666667,70.14285714285714,116.66666666666667,84.0,87.77777777777777,84.81818181818181,93.41666666666667,83.46153846153847,98.9,94.66666666666667,114.4,93.11111111111111,93.46666666666667,89.0,78.8,91.0,77.375,88.0,96.57142857142857,93.5
1219,26.82,59.0,20.25,40.0,6.57,19.0,13.21,19.25,12.25,23.82,15.64,15.43,6.43,3.18,19.25,25.21,58.14,19.46,39.5,5.75,18.64,14.0,20.54,13.0,23.14,12.25,16.04,7.75,3.57,18.93,161.66666666666666,168.0,166.85714285714286,168.2,181.0,172.77777777777777,172.86666666666667,146.0909090909091,210.5,208.13333333333333,164.8,215.2,162.2,163.6153846153846,194.44444444444446,204.66666666666666,175.28571428571428,134.41666666666666,161.46666666666667,183.0,152.63636363636363,175.83333333333334,187.92307692307693,176.8,194.0,141.7,250.22222222222223,221.13333333333333,180.55555555555554,156.4,198.76923076923077,188.375,189.6,155.85714285714286,168.41666666666666
1220,24.93,54.9,17.17,35.8,7.77,19.1,15.47,22.2,10.97,22.4,11.8,11.63,5.93,2.33,19.07,23.8,54.53,17.93,36.3,5.87,18.23,16.0,22.0,11.43,22.37,13.37,12.73,4.83,3.13,19.2,97.66666666666667,122.53333333333333,143.21428571428572,104.93333333333334,104.0,68.66666666666667,110.8,79.0909090909091,107.5,103.26666666666667,79.2,84.4,100.6,113.15384615384616,94.11111111111111,104.73333333333333,88.42857142857143,85.83333333333333,134.86666666666667,74.66666666666667,84.72727272727273,78.83333333333333,109.76923076923077,72.7,114.53333333333333,54.6,97.22222222222223,106.53333333333333,85.33333333333333,107.4,108.53846153846153,88.375,91.0,94.78571428571429,81.25
1221,21.94,50.09,16.18,33.94,5.76,16.15,14.61,19.88,11.36,20.79,13.73,15.18,9.55,3.73,18.12,19.33,46.79,13.18,30.73,6.15,16.06,12.55,17.82,8.97,18.82,11.73,16.91,6.15,2.27,19.24,97.0,101.2,131.35714285714286,90.8,95.0,72.11111111111111,118.6,90.27272727272727,105.0,110.46666666666667,91.0,96.8,95.8,99.6923076923077,107.88888888888889,111.4,98.57142857142857,124.83333333333333,119.13333333333334,96.66666666666667,98.72727272727273,73.0,119.3076923076923,69.5,105.73333333333333,61.1,111.55555555555556,103.8,95.88888888888889,90.06666666666666,106.15384615384616,72.125,104.0,89.42857142857143,90.91666666666667
1222,24.67,62.67,14.67,32.09,10.0,30.58,13.85,19.36,12.58,22.42,11.45,11.61,8.36,3.27,20.21,23.79,54.73,16.97,35.18,6.82,19.55,16.15,23.73,12.33,28.21,13.24,17.15,5.27,3.03,18.09,119.22222222222223,104.86666666666666,92.92857142857143,120.53333333333333,98.0,88.55555555555556,102.53333333333333,122.45454545454545,98.5,104.4,103.0,97.6,88.8,114.92307692307692,105.0,82.26666666666667,88.0,131.16666666666666,94.13333333333334,100.33333333333333,118.9090909090909,97.16666666666667,109.76923076923077,91.6,93.86666666666666,117.0,109.77777777777777,103.2,103.33333333333333,139.66666666666666,110.76923076923077,87.25,98.6,109.42857142857143,111.83333333333333
1224,21.87,51.48,14.26,31.87,7.61,19.61,13.45,20.58,10.03,20.26,12.1,16.23,5.19,2.23,17.68,26.87,55.1,21.16,39.13,5.71,15.97,12.55,19.55,11.68,23.58,13.87,14.81,6.42,2.77,19.74,288.0,292.6,304.07142857142856,276.6,324.0,311.77777777777777,304.8,295.6363636363636,330.0,296.3333333333333,316.6,319.4,324.2,289.15384615384613,313.44444444444446,309.93333333333334,330.0,258.75,306.0,297.8888888888889,310.0,303.0833333333333,297.6923076923077,315.2,299.93333333333334,296.7,326.55555555555554,294.1333333333333,315.8888888888889,258.4,293.61538461538464,300.75,314.8,294.85714285714283,291.5833333333333
1225,21.55,55.39,14.29,33.29,7.26,22.1,11.16,16.48,9.42,22.06,10.06,14.77,4.81,3.03,18.9,26.81,57.97,20.58,40.94,6.23,17.03,14.58,20.94,12.55,27.13,14.77,12.84,6.16,3.71,16.81,311.77777777777777,301.3333333333333,299.35714285714283,302.2,302.0,300.6666666666667,308.26666666666665,312.8181818181818,283.0,307.8,302.2,312.6,298.6,323.0,297.3333333333333,289.73333333333335,298.0,319.25,298.06666666666666,296.55555555555554,304.8181818181818,292.4166666666667,304.46153846153845,292.1,305.73333333333335,308.1,203.77777777777777,303.8666666666667,297.44444444444446,306.26666666666665,305.7692307692308,311.0,306.2,317.42857142857144,313.5833333333333
1226,22.9,52.14,15.21,32.0,7.69,20.14,13.31,18.76,10.76,23.86,11.66,13.83,6.1,2.86,16.48,23.38,55.66,14.24,30.28,9.14,25.38,11.38,17.38,11.38,21.48,14.76,12.17,5.79,2.79,17.72,173.11111111111111,173.53333333333333,148.71428571428572,184.8,204.0,176.88888888888889,145.53333333333333,168.9090909090909,195.0,143.0,193.0,198.4,156.0,164.3846153846154,176.11111111111111,197.66666666666666,186.14285714285714,107.16666666666667,159.13333333333333,139.11111111111111,180.36363636363637,140.83333333333334,162.07692307692307,145.8,140.86666666666667,155.6,231.33333333333334,158.33333333333334,167.11111111111111,147.2,177.23076923076923,166.0,187.8,160.57142857142858,158.0
1227,24.29,58.77,16.87,39.23,7.42,19.55,13.32,18.61,12.71,23.74,13.26,12.0,6.45,5.16,17.39,24.94,57.32,17.16,37.65,7.77,19.68,13.23,18.94,11.71,24.58,14.55,12.48,5.52,3.19,18.16,165.66666666666666,167.8,136.85714285714286,186.4,164.0,177.88888888888889,146.13333333333333,168.27272727272728,148.5,165.26666666666668,178.2,169.4,149.4,158.92307692307693,164.88888888888889,161.0,183.28571428571428,195.08333333333334,137.93333333333334,161.22222222222223,168.0,177.75,165.53846153846155,165.2,152.46666666666667,193.4,155.44444444444446,169.46666666666667,169.66666666666666,200.8,173.23076923076923,184.5,173.4,164.07142857142858,168.91666666666666
1228,22.68,52.5,15.76,32.68,6.91,19.82,12.24,19.56,12.59,22.53,14.0,13.82,5.94,2.88,17.09,19.94,49.53,14.38,32.32,5.56,17.21,11.71,16.79,9.35,20.85,10.88,14.85,5.26,3.18,17.85,35.111111111111114,29.4,25.214285714285715,34.93333333333333,37.0,47.111111111111114,41.6,39.63636363636363,37.5,49.13333333333333,38.0,45.6,23.4,38.38461538461539,44.0,29.466666666666665,42.57142857142857,43.083333333333336,25.466666666666665,59.888888888888886,45.36363636363637,37.583333333333336,43.53846153846154,40.9,44.4,52.9,34.888888888888886,50.93333333333333,39.0,62.333333333333336,44.84615384615385,34.5,43.2,44.92857142857143,53.166666666666664
1229,23.57,52.2,16.03,31.5,7.53,20.7,11.43,17.6,10.37,21.93,14.67,15.2,6.7,3.33,18.4,22.83,51.8,16.73,35.0,6.1,16.8,13.23,19.1,10.13,21.93,13.27,15.5,7.17,2.9,17.87,114.33333333333333,100.2,87.07142857142857,114.86666666666666,111.0,142.88888888888889,81.73333333333333,117.27272727272727,90.5,91.4,115.0,107.0,84.0,101.46153846153847,107.44444444444444,124.0,89.42857142857143,87.5,84.93333333333334,123.55555555555556,121.9090909090909,124.41666666666667,98.0,130.0,90.4,144.5,97.88888888888889,101.8,110.33333333333333,131.66666666666666,104.61538461538461,124.75,109.4,102.42857142857143,117.58333333333333
1231,24.77,54.83,16.83,34.17,7.93,20.67,13.43,18.87,11.67,21.63,13.37,12.37,6.63,4.47,20.8,20.7,49.23,16.2,34.7,4.5,14.53,16.27,23.0,10.5,20.7,10.03,14.77,5.87,3.03,18.43,30.11111111111111,26.933333333333334,15.928571428571429,39.266666666666666,26.0,27.77777777777778,23.0,23.90909090909091,30.5,26.8,27.6,24.0,14.2,26.923076923076923,22.666666666666668,37.13333333333333,24.714285714285715,19.75,15.6,31.88888888888889,27.727272727272727,21.5,22.615384615384617,20.9,25.733333333333334,24.2,27.22222222222222,32.6,22.555555555555557,32.4,30.153846153846153,18.0,26.2,22.928571428571427,29.083333333333332
1232,20.3,50.93,13.37,30.93,6.93,20.0,13.87,19.6,9.83,21.8,10.47,12.7,5.13,1.37,18.8,23.3,52.4,16.47,32.7,6.83,19.7,12.63,19.07,10.83,23.63,12.73,12.03,5.17,2.7,18.93,93.44444444444444,97.86666666666666,102.57142857142857,111.0,122.0,110.33333333333333,107.66666666666667,91.36363636363636,157.0,99.26666666666667,121.2,106.4,129.0,136.92307692307693,96.55555555555556,138.0,152.85714285714286,103.58333333333333,106.46666666666667,85.88888888888889,98.63636363636364,100.25,95.38461538461539,101.7,109.66666666666667,124.1,97.77777777777777,97.53333333333333,106.22222222222223,158.2,89.84615384615384,137.625,114.0,108.21428571428571,104.58333333333333
1233,21.53,52.77,17.87,39.57,3.67,13.2,11.87,20.57,13.13,21.77,10.27,17.87,6.0,4.77,20.27,23.87,54.1,18.07,36.9,5.8,17.2,16.33,23.8,12.6,22.87,13.1,13.93,9.7,3.87,18.77,332.0,328.8,312.5,330.3333333333333,334.0,329.0,322.26666666666665,331.8181818181818,304.0,326.6,333.4,334.0,319.2,324.6923076923077,333.8888888888889,240.8,300.42857142857144,330.75,315.3333333333333,334.0,330.3636363636364,321.8333333333333,331.6923076923077,321.0,322.1333333333333,329.4,306.55555555555554,329.3333333333333,334.0,320.26666666666665,331.6923076923077,325.875,333.2,327.07142857142856,334.25
1234,23.84,54.32,17.55,36.9,6.29,17.42,14.45,19.42,11.1,22.03,14.55,13.45,6.81,3.29,18.13,23.77,53.97,17.19,35.48,6.58,18.48,11.52,17.81,12.03,22.06,13.94,15.1,6.03,3.23,18.48,101.44444444444444,94.66666666666667,76.35714285714286,107.8,76.0,81.55555555555556,85.26666666666667,93.0,65.5,102.0,79.0,80.4,69.6,85.23076923076923,79.11111111111111,61.53333333333333,60.57142857142857,86.58333333333333,74.73333333333333,115.55555555555556,89.45454545454545,104.83333333333333,87.38461538461539,97.1,96.13333333333334,113.0,60.0,112.73333333333333,80.55555555555556,95.13333333333334,99.15384615384616,64.0,73.2,94.78571428571429,113.08333333333333
1235,22.13,54.83,15.73,34.67,6.4,20.17,12.07,17.2,12.27,23.8,11.43,14.9,4.37,3.4,16.47,23.8,56.23,18.27,41.3,5.53,14.93,12.4,17.23,11.1,23.23,12.37,12.37,7.47,3.03,17.67,125.0,128.33333333333334,139.14285714285714,123.53333333333333,112.0,123.66666666666667,139.4,121.9090909090909,90.5,135.4,120.4,108.4,133.4,152.92307692307693,102.0,111.73333333333333,127.0,137.41666666666666,138.46666666666667,127.44444444444444,125.54545454545455,134.83333333333334,115.38461538461539,129.9,146.66666666666666,141.2,101.0,125.93333333333334,113.55555555555556,164.53333333333333,109.53846153846153,144.0,110.6,141.78571428571428,132.33333333333334
1236,23.08,53.27,15.73,33.0,7.35,20.27,11.81,17.81,8.23,22.04,14.54,15.19,6.58,3.04,20.04,24.19,53.65,18.08,35.73,6.12,17.92,17.73,24.04,10.73,25.19,13.15,14.08,7.88,2.65,17.58,272.3333333333333,264.8666666666667,255.71428571428572,276.0,255.0,280.22222222222223,269.1333333333333,264.45454545454544,254.5,266.26666666666665,259.4,265.6,265.4,270.61538461538464,274.3333333333333,248.66666666666666,255.28571428571428,285.0833333333333,253.2,289.6666666666667,284.27272727272725,270.1666666666667,263.0,270.2,268.8666666666667,271.9,311.22222222222223,273.53333333333336,255.55555555555554,286.1333333333333,275.3076923076923,296.0,259.2,263.07142857142856,272.9166666666667
1237,22.36,53.64,14.96,34.43,7.39,19.21,15.71,20.64,12.04,21.14,11.0,13.04,5.86,2.43,17.71,24.0,51.79,16.43,33.82,7.57,17.96,12.57,18.29,9.54,21.93,14.75,13.43,5.29,3.11,18.82,211.88888888888889,205.13333333333333,167.28571428571428,226.26666666666668,202.0,231.77777777777777,187.13333333333333,206.9090909090909,201.0,211.26666666666668,210.2,215.0,171.0,197.53846153846155,223.22222222222223,170.93333333333334,195.42857142857142,206.91666666666666,164.6,229.55555555555554,229.8181818181818,242.91666666666666,207.53846153846155,240.7,197.66666666666666,227.1,226.66666666666666,225.2,203.88888888888889,209.6,220.46153846153845,220.75,208.4,214.85714285714286,222.83333333333334
