TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,7OT,ACU,ADE,BBT,BIH,BLS,BOB,BUR,BWE,CNG,COL,CPA,CPR,CRO,DC,DCI,DII,DOK,DOL,DUN,EBP,HKB,KBM,KPK,KRA,LMC,LOG,MAS,MOR,MPI,MSX,MvG,NOL,PGH,PIG,POM,REW,RPI,RT,RTH,RTP,RTR,SAG,SE,SEL,SFX,SP,SPR,SPW,STF,STH,STS,TMR,TPR,TRK,TRP,WIL,WLK,WMR,WOB,WOL
1170,24.93,52.1,18.69,36.83,6.24,15.28,13.72,18.59,8.24,20.62,13.97,10.66,7.07,2.31,17.03,25.07,52.93,18.17,33.34,6.9,19.59,11.97,16.9,10.28,21.93,14.79,12.62,5.28,3.55,17.41,231.33333333333334,201.38888888888889,160.0,213.94444444444446,188.66666666666666,226.4,207.0,209.85714285714286,225.8125,232.72727272727272,171.86666666666667,218.0,153.0,214.46666666666667,157.66666666666666,220.2,214.35294117647058,226.05555555555554,188.0,231.0,199.0,211.2,269.6,202.875,171.4,239.3,225.47058823529412,207.94444444444446,222.38888888888889,109.66666666666667,190.07692307692307,180.0,153.75,199.44444444444446,230.94444444444446,224.27777777777777,138.5,149.8,240.2941176470588,190.58333333333334,173.1764705882353,171.35714285714286,224.94444444444446,179.86666666666667,177.66666666666666,214.4,241.25,212.3,117.2,213.3125,167.22222222222223,141.6,202.38888888888889,245.30769230769232,236.11111111111111,236.77777777777777,226.0625,197.125,266.5,153.0,154.66666666666666
1171,22.5,51.64,16.64,34.96,5.86,16.68,12.11,18.75,10.29,22.43,12.29,12.82,7.61,3.5,19.21,20.75,48.61,14.18,29.89,6.57,18.71,14.14,20.75,8.96,22.79,11.57,13.54,5.93,2.93,18.18,191.86666666666667,225.83333333333334,232.0,207.88888888888889,224.33333333333334,189.3,240.66666666666666,208.21428571428572,218.25,190.72727272727272,233.26666666666668,179.33333333333334,211.66666666666666,222.86666666666667,227.0,203.3,215.35294117647058,191.16666666666666,227.42857142857142,217.75,208.07692307692307,229.13333333333333,242.2,206.75,231.8,209.5,183.47058823529412,226.72222222222223,182.44444444444446,215.88888888888889,175.0,205.0,206.75,248.5,176.72222222222223,198.72222222222223,236.66666666666666,211.7,214.41176470588235,233.91666666666666,229.94117647058823,214.35714285714286,219.16666666666666,213.13333333333333,233.83333333333334,169.4,198.875,190.2,216.9,213.1875,208.55555555555554,209.0,226.66666666666666,204.53846153846155,204.27777777777777,193.16666666666666,256.125,207.75,227.83333333333334,243.6,213.16666666666666
1172,28.13,59.87,17.4,32.53,10.73,27.33,12.17,17.33,10.37,25.33,17.13,9.63,5.43,2.87,18.7,25.27,57.23,19.63,38.3,5.63,18.93,12.9,20.27,10.9,24.37,12.73,11.7,5.13,3.97,18.03,40.53333333333333,60.72222222222222,34.0,48.72222222222222,35.6,29.4,47.13333333333333,39.857142857142854,38.0,29.90909090909091,44.8,28.666666666666668,31.333333333333332,28.466666666666665,51.333333333333336,34.8,49.0,53.44444444444444,37.5,52.25,33.92307692307692,34.4,31.8,39.625,45.9,48.1,47.8235294117647,53.22222222222222,69.72222222222223,22.666666666666668,46.0,33.0,24.0625,60.666666666666664,44.27777777777778,58.611111111111114,26.666666666666668,49.3,46.05882352941177,41.75,60.411764705882355,59.0,39.333333333333336,37.8,42.333333333333336,40.7,32.875,39.1,49.9,29.5,34.0,44.0,52.388888888888886,35.69230769230769,53.5,55.55555555555556,91.5625,26.875,64.91666666666667,45.8,35.75
1173,22.73,49.09,16.27,30.76,6.45,18.33,16.3,23.91,7.42,24.12,13.82,11.48,6.97,2.55,15.91,22.15,52.67,16.67,35.36,5.48,17.3,11.12,16.39,9.36,23.27,12.12,13.61,5.21,3.61,20.09,58.266666666666666,41.611111111111114,47.0,42.833333333333336,34.0,50.0,42.6,44.857142857142854,44.1875,51.36363636363637,27.666666666666668,53.333333333333336,27.0,52.93333333333333,44.55555555555556,39.5,44.1764705882353,62.72222222222222,33.92857142857143,41.125,34.61538461538461,38.8,71.8,37.1875,33.7,47.5,58.470588235294116,36.72222222222222,58.333333333333336,43.0,31.615384615384617,32.0,37.8125,32.611111111111114,48.44444444444444,45.833333333333336,25.0,30.3,52.705882352941174,40.083333333333336,35.64705882352941,30.785714285714285,47.0,39.6,33.5,42.8,53.4375,40.6,34.1,46.625,33.55555555555556,29.5,41.333333333333336,51.0,52.05555555555556,57.166666666666664,32.25,44.9375,52.416666666666664,32.1,31.833333333333332
1174,22.5,54.87,15.87,35.67,6.63,19.2,14.33,20.9,10.47,24.9,12.53,12.23,4.27,3.6,17.4,25.17,58.47,17.07,36.57,8.1,21.9,13.6,19.4,11.47,25.83,14.23,10.37,6.57,3.73,18.87,322.6,299.1111111111111,303.0,284.77777777777777,312.93333333333334,293.4,310.0,294.85714285714283,291.875,299.54545454545456,310.6666666666667,277.6666666666667,267.3333333333333,313.2,274.3333333333333,237.8,299.1764705882353,297.1111111111111,303.57142857142856,301.375,306.61538461538464,309.26666666666665,307.6,293.4375,292.6,283.3,306.3529411764706,265.77777777777777,262.5,297.22222222222223,297.53846153846155,271.0,319.6875,290.27777777777777,246.55555555555554,282.0,302.6666666666667,282.6,315.47058823529414,300.75,282.4117647058824,298.64285714285717,304.8333333333333,310.06666666666666,302.75,237.0,308.9375,291.8,298.4,311.0625,295.3333333333333,297.7,293.05555555555554,300.84615384615387,290.1111111111111,288.05555555555554,196.3125,314.5,238.33333333333334,306.4,302.0833333333333
1175,24.12,58.39,16.36,36.24,7.76,22.15,13.15,18.42,11.85,26.06,11.73,13.52,4.76,3.85,17.42,25.21,59.45,17.82,37.55,7.39,21.91,14.85,21.52,12.06,25.06,13.97,11.18,6.94,3.73,17.67,289.6,276.8333333333333,229.0,242.55555555555554,230.66666666666666,294.2,278.1333333333333,259.7857142857143,275.125,293.8181818181818,246.0,291.3333333333333,241.66666666666666,262.06666666666666,237.33333333333334,273.3,254.47058823529412,290.55555555555554,233.21428571428572,292.75,258.6923076923077,274.0,251.2,245.6875,259.2,268.4,256.70588235294116,248.83333333333334,295.3888888888889,220.0,282.46153846153845,239.0,205.875,258.6111111111111,264.8333333333333,255.11111111111111,233.5,212.0,299.29411764705884,266.0,255.41176470588235,202.78571428571428,264.8333333333333,215.93333333333334,261.4166666666667,272.0,284.3125,292.1,242.5,257.3125,260.22222222222223,207.6,234.72222222222223,269.6923076923077,285.3888888888889,281.55555555555554,296.5625,254.375,304.6666666666667,248.7,215.91666666666666
1176,21.9,45.63,14.43,26.0,7.47,19.63,10.9,14.23,4.93,18.97,15.23,11.27,5.97,1.83,20.37,20.97,44.27,16.07,31.07,4.9,13.2,16.17,22.67,7.97,20.67,10.17,12.03,5.2,2.2,15.93,174.73333333333332,187.27777777777777,260.0,183.88888888888889,220.66666666666666,215.0,203.0,216.07142857142858,204.625,207.36363636363637,217.26666666666668,221.0,244.33333333333334,216.46666666666667,220.66666666666666,223.3,205.05882352941177,150.72222222222223,244.35714285714286,202.125,197.0,215.8,156.6,225.1875,233.7,194.1,216.76470588235293,216.55555555555554,174.0,186.22222222222223,221.15384615384616,234.0,208.0625,208.66666666666666,207.66666666666666,184.88888888888889,243.83333333333334,235.6,186.1764705882353,217.0,203.64705882352942,229.78571428571428,190.22222222222223,219.6,222.83333333333334,211.6,195.5,218.1,223.9,211.75,220.0,245.4,209.22222222222223,206.0,179.72222222222223,171.61111111111111,190.625,207.75,160.83333333333334,229.7,236.33333333333334
1177,23.66,54.34,15.91,32.31,7.75,22.03,14.31,19.84,9.12,21.16,12.34,13.38,6.62,3.81,21.22,24.66,53.59,19.47,36.97,5.19,16.62,19.06,26.09,11.59,24.16,11.91,12.69,7.28,3.16,17.62,167.13333333333333,133.33333333333334,174.0,175.44444444444446,141.13333333333333,129.3,131.26666666666668,117.28571428571429,130.5625,142.1818181818182,134.8,130.66666666666666,194.0,135.13333333333333,122.66666666666667,112.2,141.11764705882354,151.44444444444446,141.85714285714286,131.625,146.76923076923077,126.8,155.4,155.3125,112.4,122.7,176.35294117647058,138.83333333333334,137.66666666666666,176.0,150.92307692307693,151.0,171.75,127.11111111111111,149.27777777777777,157.94444444444446,132.0,155.3,162.41176470588235,118.66666666666667,159.88235294117646,173.5,142.66666666666666,152.93333333333334,124.25,132.0,143.8125,130.9,184.2,148.0,132.33333333333334,166.0,147.05555555555554,125.46153846153847,137.11111111111111,159.05555555555554,110.0,131.8125,148.16666666666666,124.8,157.91666666666666
1178,24.84,57.0,17.97,38.84,6.87,18.16,12.74,18.45,10.26,22.9,13.26,13.29,7.48,3.26,21.1,23.52,52.0,16.45,31.03,7.06,20.97,17.58,25.1,9.71,24.65,13.77,14.61,6.13,3.45,18.16,219.06666666666666,171.5,202.0,184.77777777777777,187.26666666666668,175.8,179.66666666666666,182.57142857142858,177.0,181.63636363636363,197.26666666666668,183.66666666666666,183.0,186.2,205.44444444444446,195.2,176.7058823529412,147.0,192.71428571428572,176.625,168.15384615384616,177.26666666666668,130.0,194.875,193.7,167.3,181.05882352941177,181.66666666666666,180.11111111111111,188.44444444444446,208.30769230769232,196.0,211.4375,183.72222222222223,189.11111111111111,159.11111111111111,185.33333333333334,201.0,165.64705882352942,180.25,212.88235294117646,195.07142857142858,160.27777777777777,184.06666666666666,186.91666666666666,192.8,162.875,176.0,222.1,178.875,181.33333333333334,213.0,182.05555555555554,175.23076923076923,161.88888888888889,166.16666666666666,205.1875,174.5625,157.5,190.6,202.91666666666666
1179,20.23,44.97,13.8,29.13,6.43,15.83,11.77,15.3,6.2,19.73,11.7,13.2,4.43,1.97,15.6,24.5,51.1,17.43,32.73,7.07,18.37,10.87,15.57,9.3,20.43,12.63,10.0,6.6,3.03,16.0,253.86666666666667,265.44444444444446,257.0,291.3888888888889,288.06666666666666,281.8,274.1333333333333,285.42857142857144,268.875,287.90909090909093,274.2,263.0,246.0,293.53333333333336,229.11111111111111,264.5,281.3529411764706,262.0,287.7857142857143,295.5,285.9230769230769,283.3333333333333,255.8,296.5625,257.2,297.7,295.1764705882353,280.27777777777777,259.1666666666667,272.22222222222223,317.9230769230769,262.0,298.375,254.05555555555554,280.1111111111111,284.1111111111111,281.8333333333333,240.3,273.70588235294116,262.3333333333333,266.1764705882353,251.28571428571428,287.0,280.6666666666667,265.6666666666667,275.3,298.125,284.2,277.5,286.3125,260.8888888888889,277.6,273.8888888888889,302.46153846153845,281.72222222222223,277.6666666666667,227.0625,293.0625,271.0,258.9,283.0833333333333
1180,20.52,52.28,14.55,34.17,5.97,18.1,12.83,17.28,9.38,22.17,10.72,10.52,5.1,3.52,17.48,23.28,52.03,17.69,36.14,5.59,15.9,12.55,18.59,10.03,24.76,12.14,11.52,5.45,3.52,16.52,256.0,241.88888888888889,277.0,241.61111111111111,248.6,251.3,231.0,272.5,223.0,242.72727272727272,244.0,251.33333333333334,241.66666666666666,251.33333333333334,229.66666666666666,237.4,231.94117647058823,237.0,259.2142857142857,221.25,257.53846153846155,232.8,227.2,274.1875,239.6,255.3,268.3529411764706,235.05555555555554,223.66666666666666,258.22222222222223,250.3846153846154,255.0,252.0,219.88888888888889,221.38888888888889,223.0,268.8333333333333,245.9,221.35294117647058,254.0,233.47058823529412,234.14285714285714,238.27777777777777,254.4,251.0,253.6,240.25,249.7,262.6,241.9375,271.77777777777777,247.8,234.44444444444446,257.0,220.0,239.83333333333334,194.0,265.875,190.66666666666666,262.6,279.25
1181,28.61,56.97,21.03,37.33,7.58,19.64,15.82,22.88,12.15,25.18,15.52,11.24,7.18,3.76,16.0,25.12,58.52,19.94,42.33,5.18,16.18,10.15,14.64,10.82,20.3,11.97,12.58,5.7,3.15,19.3,3.533333333333333,4.0,2.0,4.944444444444445,3.8666666666666667,4.0,4.866666666666666,3.857142857142857,5.125,3.727272727272727,5.533333333333333,3.0,2.0,2.7333333333333334,4.555555555555555,4.9,5.0588235294117645,2.8333333333333335,3.5714285714285716,5.0,5.923076923076923,4.533333333333333,3.2,4.3125,4.6,5.7,2.6470588235294117,4.666666666666667,4.166666666666667,4.666666666666667,4.076923076923077,6.0,5.125,6.444444444444445,3.6666666666666665,5.111111111111111,2.8333333333333335,5.5,2.764705882352941,4.166666666666667,3.8823529411764706,5.285714285714286,3.2777777777777777,3.466666666666667,4.25,6.3,4.5,3.4,5.4,3.625,4.0,4.1,4.111111111111111,3.3076923076923075,5.388888888888889,2.388888888888889,6.5625,4.5625,4.583333333333333,4.0,4.0
1182,25.6,57.47,17.9,36.2,7.7,21.27,11.83,18.7,11.2,24.67,14.73,12.33,5.03,3.4,18.1,26.13,59.43,16.97,35.6,9.17,23.83,13.63,20.1,12.3,24.17,16.9,10.77,5.5,3.1,17.33,213.6,208.33333333333334,194.0,214.5,247.33333333333334,223.1,226.2,231.71428571428572,223.6875,227.63636363636363,235.86666666666667,205.66666666666666,239.66666666666666,239.46666666666667,229.11111111111111,182.9,217.1764705882353,215.83333333333334,262.85714285714283,209.625,206.53846153846155,238.4,191.0,219.5625,224.5,246.2,198.47058823529412,232.55555555555554,151.66666666666666,228.11111111111111,228.76923076923077,204.0,238.8125,229.22222222222223,195.88888888888889,202.66666666666666,237.66666666666666,240.3,212.8235294117647,214.5,239.76470588235293,247.5,209.61111111111111,226.33333333333334,226.41666666666666,202.1,221.3125,223.2,245.9,237.9375,233.0,245.8,231.16666666666666,236.30769230769232,199.16666666666666,191.5,205.625,211.5625,198.66666666666666,229.7,246.66666666666666
1183,21.9,50.28,15.0,31.31,6.9,18.97,11.1,17.24,7.52,22.07,12.62,11.93,5.52,4.07,16.59,22.9,54.41,16.21,35.07,6.69,19.34,12.31,17.31,11.76,24.03,11.48,12.07,6.48,2.93,17.28,227.93333333333334,219.16666666666666,199.0,221.27777777777777,192.73333333333332,216.5,207.53333333333333,203.64285714285714,211.125,227.0909090909091,183.33333333333334,222.0,181.0,211.73333333333332,161.66666666666666,213.1,223.52941176470588,246.83333333333334,173.85714285714286,231.25,198.23076923076923,201.53333333333333,234.0,204.25,170.9,209.8,216.35294117647058,213.72222222222223,253.66666666666666,191.66666666666666,206.6153846153846,198.0,185.1875,204.44444444444446,232.61111111111111,241.61111111111111,197.66666666666666,154.4,207.11764705882354,189.33333333333334,192.8235294117647,165.92857142857142,220.55555555555554,190.46666666666667,180.83333333333334,227.4,227.6875,218.2,136.3,210.5,203.88888888888889,145.5,209.33333333333334,203.15384615384616,240.22222222222223,254.05555555555554,246.5,217.4375,262.4166666666667,163.2,159.0
1184,23.32,51.61,15.07,27.36,8.25,24.25,13.93,17.86,6.61,19.61,13.82,11.96,9.11,2.93,17.39,22.21,49.5,14.32,29.07,7.89,20.43,12.14,17.96,10.36,23.04,14.79,17.79,6.5,3.04,17.61,159.26666666666668,147.61111111111111,138.0,115.33333333333333,153.2,136.3,143.93333333333334,126.21428571428571,145.3125,131.63636363636363,160.93333333333334,139.33333333333334,203.66666666666666,124.13333333333334,155.0,154.2,122.05882352941177,111.61111111111111,151.57142857142858,130.625,142.07692307692307,158.33333333333334,186.8,98.75,174.2,128.7,51.1764705882353,143.77777777777777,167.38888888888889,93.22222222222223,129.07692307692307,164.0,114.5,158.5,122.5,113.11111111111111,145.16666666666666,151.3,145.52941176470588,163.66666666666666,140.1764705882353,142.28571428571428,138.22222222222223,148.93333333333334,163.16666666666666,110.4,131.125,129.3,138.3,135.625,156.33333333333334,150.0,150.05555555555554,126.38461538461539,139.72222222222223,105.11111111111111,152.3125,126.125,136.08333333333334,165.7,151.16666666666666
1185,22.57,55.03,15.97,34.1,6.6,20.93,16.5,23.2,10.8,24.47,10.37,12.0,8.17,4.17,19.73,21.5,54.2,14.5,33.1,7.0,21.1,15.93,23.1,12.2,25.03,13.7,14.4,5.7,3.3,19.83,122.46666666666667,143.05555555555554,126.0,118.33333333333333,114.26666666666667,125.8,121.73333333333333,138.42857142857142,122.625,117.72727272727273,120.06666666666666,132.0,128.0,117.93333333333334,173.33333333333334,157.3,120.23529411764706,145.44444444444446,115.0,114.625,130.23076923076923,114.2,84.8,139.9375,147.0,164.3,143.11764705882354,128.88888888888889,131.94444444444446,122.77777777777777,118.46153846153847,122.0,119.3125,126.05555555555556,138.16666666666666,129.66666666666666,140.5,163.3,131.88235294117646,132.0,124.88235294117646,140.14285714285714,127.44444444444444,115.86666666666666,134.08333333333334,127.2,122.0,123.0,147.3,119.75,133.77777777777777,143.8,120.77777777777777,133.3846153846154,134.94444444444446,155.05555555555554,113.1875,128.6875,114.66666666666667,140.4,134.5
1186,27.29,58.29,17.32,33.13,9.97,25.16,14.81,20.74,10.06,23.81,12.68,11.0,6.29,4.61,18.16,26.03,57.48,18.32,37.39,7.71,20.1,14.48,20.23,10.48,24.19,15.06,12.26,5.77,3.87,19.26,87.33333333333333,119.55555555555556,85.0,102.94444444444444,81.26666666666667,125.0,100.33333333333333,114.14285714285714,124.1875,115.36363636363636,88.4,137.66666666666666,138.0,91.6,87.33333333333333,159.9,108.29411764705883,106.05555555555556,79.28571428571429,122.5,127.6923076923077,99.4,66.8,98.9375,103.5,132.7,95.41176470588235,116.38888888888889,158.83333333333334,52.111111111111114,114.61538461538461,99.0,63.3125,116.94444444444444,144.44444444444446,124.27777777777777,74.33333333333333,71.0,109.41176470588235,114.75,99.82352941176471,66.5,101.88888888888889,78.73333333333333,109.58333333333333,145.1,105.5,97.2,68.3,87.0,110.11111111111111,62.8,94.05555555555556,111.07692307692308,127.05555555555556,119.0,157.8125,111.0625,148.25,93.1,67.75
1187,22.03,53.06,14.81,32.74,7.23,20.32,10.81,15.87,9.55,20.87,13.06,11.23,5.94,1.87,17.26,23.87,52.74,17.87,33.74,6.0,19.0,12.19,18.0,11.06,24.06,13.61,11.97,5.71,4.35,16.68,241.2,228.44444444444446,207.0,234.55555555555554,241.93333333333334,229.0,228.73333333333332,228.92857142857142,215.4375,234.0,234.26666666666668,213.66666666666666,149.33333333333334,225.93333333333334,228.44444444444446,202.2,231.1764705882353,234.83333333333334,238.28571428571428,230.375,229.0,227.0,235.0,248.25,214.8,252.5,245.94117647058823,239.61111111111111,179.22222222222223,238.66666666666666,235.3846153846154,199.0,254.375,227.16666666666666,230.5,217.0,184.16666666666666,245.3,241.52941176470588,211.16666666666666,240.47058823529412,255.14285714285714,233.27777777777777,239.8,230.41666666666666,204.9,230.3125,231.8,242.9,241.0,233.11111111111111,254.5,240.61111111111111,249.15384615384616,207.83333333333334,223.05555555555554,215.6875,226.5,233.25,223.5,247.83333333333334
1188,22.69,53.54,16.0,35.42,6.69,18.12,13.35,20.08,9.92,23.38,11.54,13.58,6.0,4.04,18.38,23.77,54.96,17.23,36.81,6.54,18.15,14.08,20.31,10.96,24.58,13.92,13.27,6.12,3.62,19.19,256.46666666666664,286.77777777777777,262.0,274.1111111111111,298.3333333333333,269.8,300.93333333333334,286.64285714285717,280.3125,274.09090909090907,299.46666666666664,258.6666666666667,292.3333333333333,297.46666666666664,285.6666666666667,254.0,280.70588235294116,269.72222222222223,293.0,282.75,259.0769230769231,290.4,296.4,280.0,286.0,293.8,202.7058823529412,293.22222222222223,263.6666666666667,264.8888888888889,262.84615384615387,287.0,294.125,303.8333333333333,248.66666666666666,266.8333333333333,269.1666666666667,304.5,261.2352941176471,280.5,297.70588235294116,312.42857142857144,284.0,288.06666666666666,289.0,219.6,277.375,261.6,267.4,301.25,286.1111111111111,287.2,293.44444444444446,294.7692307692308,272.55555555555554,264.44444444444446,299.5,274.5625,290.25,278.9,291.1666666666667
1189,23.19,56.16,16.26,36.03,6.94,20.13,14.45,21.13,10.32,22.84,11.03,13.13,6.29,1.35,21.1,24.32,53.74,17.87,35.29,6.45,18.45,15.9,23.68,10.68,26.68,12.13,14.65,6.32,3.65,19.84,269.1333333333333,237.44444444444446,251.0,232.16666666666666,221.73333333333332,239.4,232.66666666666666,223.71428571428572,232.75,228.8181818181818,229.26666666666668,242.0,274.0,223.8,279.0,266.6,233.64705882352942,257.27777777777777,214.64285714285714,217.875,240.76923076923077,222.26666666666668,243.2,212.1875,250.0,217.6,186.76470588235293,223.44444444444446,248.55555555555554,271.44444444444446,238.69230769230768,256.0,227.1875,228.05555555555554,249.11111111111111,252.66666666666666,244.5,263.1,248.88235294117646,245.91666666666666,224.2941176470588,244.07142857142858,234.33333333333334,235.66666666666666,242.58333333333334,246.5,226.625,233.9,263.0,222.75,268.77777777777777,256.8,233.66666666666666,203.15384615384616,239.33333333333334,196.38888888888889,206.0625,223.3125,203.16666666666666,258.0,238.08333333333334
1190,23.11,55.61,13.96,30.71,9.14,24.89,16.07,22.18,10.43,23.11,12.11,12.82,7.71,2.54,20.21,23.68,54.5,15.07,30.46,8.61,24.04,16.25,23.04,11.36,24.82,14.79,14.71,7.29,4.32,18.64,157.4,175.5,223.0,182.94444444444446,155.86666666666667,201.6,180.93333333333334,188.85714285714286,190.625,192.1818181818182,164.93333333333334,213.66666666666666,177.0,183.33333333333334,173.55555555555554,232.5,181.23529411764707,172.55555555555554,157.85714285714286,182.125,180.30769230769232,175.46666666666667,145.4,148.0625,188.0,198.3,132.05882352941177,189.72222222222223,197.05555555555554,146.88888888888889,178.3846153846154,218.0,148.875,184.33333333333334,210.66666666666666,190.38888888888889,195.0,165.6,177.88235294117646,196.08333333333334,160.41176470588235,173.28571428571428,177.55555555555554,156.33333333333334,185.58333333333334,178.6,182.0,198.6,140.6,166.6875,210.11111111111111,162.7,184.27777777777777,188.92307692307693,193.94444444444446,168.5,189.3125,167.6875,208.08333333333334,171.4,161.41666666666666
1191,23.33,49.63,19.3,37.83,4.03,11.8,17.03,22.87,7.73,23.77,14.93,13.07,5.27,3.63,17.47,23.47,53.83,17.23,35.77,6.23,18.07,12.1,17.13,9.53,21.87,12.03,13.1,6.67,3.73,20.1,77.86666666666666,99.55555555555556,120.0,94.77777777777777,85.0,120.5,97.86666666666666,105.07142857142857,103.1875,120.81818181818181,77.6,132.66666666666666,131.66666666666666,109.66666666666667,89.55555555555556,139.8,97.88235294117646,104.55555555555556,95.71428571428571,105.25,88.3076923076923,94.0,97.4,85.6875,99.1,125.6,77.52941176470588,110.5,110.83333333333333,68.55555555555556,96.0,115.0,68.75,99.72222222222223,141.44444444444446,116.72222222222223,96.16666666666667,102.6,97.58823529411765,101.41666666666667,97.17647058823529,102.78571428571429,98.77777777777777,86.26666666666667,97.58333333333333,129.4,106.0,120.3,81.6,95.625,99.33333333333333,98.9,101.22222222222223,114.0,110.61111111111111,77.16666666666667,130.3125,96.0,134.41666666666666,89.8,91.0
1192,22.96,56.79,16.07,35.32,6.89,21.46,13.39,19.43,10.21,19.32,10.75,12.68,8.57,3.11,22.68,24.39,52.61,18.14,34.61,6.25,18.0,18.86,27.25,13.14,26.89,13.39,15.82,6.39,4.11,17.79,317.6,299.6666666666667,327.0,298.1111111111111,257.26666666666665,306.8,278.3333333333333,291.35714285714283,296.25,298.54545454545456,263.26666666666665,315.3333333333333,292.3333333333333,280.46666666666664,310.8888888888889,317.2,280.47058823529414,309.0,266.85714285714283,285.25,306.61538461538464,279.3333333333333,306.6,272.5,288.9,300.9,275.0,271.3888888888889,302.27777777777777,297.55555555555554,303.2307692307692,319.0,269.9375,258.94444444444446,297.1111111111111,308.27777777777777,319.0,282.7,289.94117647058823,288.25,270.47058823529414,245.14285714285714,284.27777777777777,253.53333333333333,284.9166666666667,327.4,297.5625,307.4,306.3,273.125,322.6666666666667,295.9,250.16666666666666,288.84615384615387,306.5,302.8888888888889,284.375,281.8125,294.9166666666667,304.2,266.6666666666667
1193,19.81,50.9,13.42,31.1,6.39,19.81,13.52,18.87,9.23,22.35,10.45,12.77,4.97,3.52,19.1,23.0,52.55,18.23,38.65,4.77,13.9,15.06,22.42,11.48,24.58,12.29,11.61,6.58,2.45,17.74,218.66666666666666,262.6111111111111,322.0,286.0,273.4,288.9,285.26666666666665,279.92857142857144,279.3125,289.27272727272725,271.8666666666667,291.6666666666667,310.6666666666667,287.46666666666664,280.6666666666667,294.2,276.05882352941177,288.6111111111111,291.7857142857143,268.125,296.7692307692308,276.6666666666667,250.0,295.9375,287.7,274.8,279.29411764705884,275.55555555555554,232.27777777777777,300.77777777777777,268.15384615384613,309.0,272.125,268.1666666666667,267.1666666666667,274.8333333333333,323.3333333333333,278.9,272.52941176470586,278.75,278.3529411764706,270.35714285714283,291.3333333333333,287.6666666666667,289.75,288.8,290.5625,290.5,298.1,280.5,300.3333333333333,295.8,275.27777777777777,286.38461538461536,277.77777777777777,267.94444444444446,291.625,282.25,282.0,308.0,296.75
1194,22.52,54.19,15.3,33.52,7.22,20.67,10.22,15.07,8.89,21.81,10.04,12.63,4.37,3.26,18.33,25.3,54.11,21.89,42.7,3.41,11.41,14.22,20.33,10.04,25.26,10.3,10.81,6.44,3.96,15.96,221.33333333333334,250.88888888888889,310.0,237.55555555555554,246.6,250.0,249.53333333333333,245.85714285714286,243.75,237.54545454545453,250.93333333333334,277.6666666666667,292.3333333333333,240.4,292.22222222222223,271.7,246.64705882352942,229.38888888888889,244.42857142857142,213.75,235.69230769230768,247.06666666666666,192.8,258.5625,269.6,278.9,258.1764705882353,251.05555555555554,225.55555555555554,284.6666666666667,262.2307692307692,298.0,249.6875,257.1666666666667,254.88888888888889,241.0,293.3333333333333,268.6,233.11764705882354,247.91666666666666,257.7647058823529,231.21428571428572,225.05555555555554,231.4,250.75,262.6,224.8125,249.4,270.7,237.9375,253.22222222222223,263.6,247.05555555555554,239.46153846153845,234.05555555555554,247.94444444444446,259.1875,252.0,217.58333333333334,265.6,250.0
1195,24.52,57.17,18.66,39.9,5.86,17.28,12.9,19.03,12.45,25.45,13.66,11.72,5.69,3.93,17.41,22.59,56.83,16.79,36.93,5.79,19.9,13.34,19.79,12.21,23.48,10.21,11.24,5.9,2.69,17.55,115.2,135.55555555555554,142.0,125.55555555555556,107.33333333333333,147.8,123.46666666666667,148.78571428571428,134.0625,144.9090909090909,114.13333333333334,167.0,164.0,121.4,139.55555555555554,147.8,123.47058823529412,141.0,112.35714285714286,116.375,155.6153846153846,117.6,91.4,149.6875,134.9,154.3,168.76470588235293,130.38888888888889,135.38888888888889,117.22222222222223,137.84615384615384,142.0,103.5,119.05555555555556,137.66666666666666,140.05555555555554,101.83333333333333,133.1,123.05882352941177,138.91666666666666,111.3529411764706,126.07142857142857,125.16666666666667,125.06666666666666,134.58333333333334,155.2,130.5625,149.4,105.4,117.1875,135.77777777777777,121.7,118.5,139.69230769230768,135.77777777777777,160.94444444444446,136.9375,142.375,134.33333333333334,132.2,131.75
1196,23.21,53.42,16.61,33.0,6.61,20.42,10.64,16.76,10.55,22.64,13.06,12.39,6.91,3.58,16.91,20.42,49.97,15.27,34.24,5.15,15.73,14.06,18.88,9.3,22.76,10.55,13.7,5.52,3.94,15.79,38.86666666666667,41.5,73.0,48.94444444444444,88.06666666666666,28.9,44.8,47.5,39.25,29.636363636363637,87.53333333333333,35.666666666666664,59.666666666666664,43.13333333333333,71.33333333333333,37.4,44.294117647058826,27.22222222222222,78.5,32.75,33.53846153846154,55.4,36.2,42.75,75.4,35.5,30.11764705882353,45.0,37.22222222222222,92.22222222222223,56.69230769230769,64.0,123.625,64.33333333333333,30.833333333333332,26.88888888888889,98.66666666666667,74.4,34.411764705882355,59.166666666666664,68.0,86.35714285714286,39.77777777777778,85.73333333333333,60.5,28.1,27.25,50.7,108.8,52.0,46.44444444444444,86.6,63.22222222222222,39.0,22.61111111111111,20.833333333333332,17.625,41.75,12.583333333333334,76.7,96.66666666666667
