TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,ARG,BCM,BD,BIH,BOB,CMV,CNG,COL,DC,DOL,DWH,ECK,ENT,GRN,HER,KLK,MAS,MOR,POM,RAG,REN,RIS,ROH,RPI,RTH,SAG,SAP,SCR,SEL,SIM,TSR,WIL,WLK,WOB,WOL
1191,24.82,54.79,16.64,33.29,8.18,21.5,13.11,19.57,9.57,23.04,15.64,14.11,4.75,2.11,19.07,25.46,56.64,18.46,36.64,7.0,20.0,15.11,21.29,12.11,24.61,14.82,13.57,6.89,2.14,20.25,143.36363636363637,135.0,127.71428571428571,137.9,127.9090909090909,82.4,125.25,127.41666666666667,149.92307692307693,141.0,124.4,164.63636363636363,140.72222222222223,130.0,122.86666666666666,137.30769230769232,127.61538461538461,170.11111111111111,145.55555555555554,72.0,147.0,173.66666666666666,127.16666666666667,167.0,139.6,139.72222222222223,168.15384615384616,171.0,118.15384615384616,153.5,119.0,119.16666666666667,130.42857142857142,123.08333333333333,142.7
1192,27.06,59.94,20.39,40.94,6.68,19.0,13.35,19.94,12.45,23.65,15.03,13.9,7.13,4.42,18.97,25.68,56.32,19.87,40.55,5.81,15.77,13.74,21.16,11.13,24.16,13.94,15.35,6.19,2.52,19.16,194.8181818181818,211.83333333333334,205.28571428571428,192.8,202.9090909090909,218.4,209.58333333333334,199.25,188.92307692307693,196.54545454545453,213.7,199.36363636363637,193.33333333333334,203.5,202.4,171.84615384615384,226.30769230769232,213.5,204.38888888888889,236.5,189.75,175.44444444444446,189.0,196.83333333333334,210.8,205.55555555555554,179.3846153846154,225.0,215.07692307692307,155.25,252.88888888888889,221.16666666666666,194.78571428571428,226.83333333333334,190.7
1193,24.53,57.6,19.23,40.17,5.3,17.43,13.67,18.9,12.3,22.73,14.6,13.07,7.53,6.4,19.17,23.13,54.6,16.77,36.4,6.37,18.2,14.37,21.13,12.27,23.67,12.17,14.5,6.7,3.43,17.5,179.54545454545453,183.16666666666666,190.92857142857142,174.1,188.54545454545453,192.6,182.16666666666666,186.08333333333334,169.0,165.72727272727272,199.7,206.45454545454547,164.61111111111111,185.64285714285714,166.0,174.69230769230768,188.76923076923077,146.77777777777777,167.22222222222223,157.0,203.75,188.88888888888889,179.91666666666666,168.91666666666666,204.2,167.11111111111111,157.15384615384616,186.0,190.92307692307693,172.75,164.88888888888889,203.08333333333334,171.57142857142858,207.58333333333334,180.5
1194,27.67,63.04,20.52,42.7,7.15,20.33,14.3,22.26,14.3,24.81,13.19,17.26,8.7,4.33,20.33,27.19,60.48,19.44,39.52,7.74,20.96,16.56,23.3,12.48,25.56,16.67,16.7,8.15,4.44,19.07,255.9090909090909,258.9166666666667,257.14285714285717,289.6,273.72727272727275,268.0,257.3333333333333,273.25,247.3846153846154,292.45454545454544,256.3,286.45454545454544,261.3333333333333,256.64285714285717,266.93333333333334,264.46153846153845,258.46153846153845,254.38888888888889,239.11111111111111,298.5,262.75,266.3333333333333,267.5833333333333,255.5,237.6,256.27777777777777,266.2307692307692,209.0,265.0,208.3125,268.77777777777777,253.0,260.92857142857144,270.4166666666667,259.5
1196,26.77,54.83,19.1,35.33,7.67,19.5,15.67,22.4,11.5,25.83,15.03,13.63,7.03,4.47,18.2,22.43,54.7,16.87,36.8,5.57,17.9,12.3,18.43,10.3,20.6,10.8,14.83,6.57,2.47,19.67,24.272727272727273,29.333333333333332,68.28571428571429,35.2,29.272727272727273,58.9,11.0,39.75,51.84615384615385,44.0,41.4,35.63636363636363,22.38888888888889,56.5,27.066666666666666,47.76923076923077,67.6923076923077,9.333333333333334,29.166666666666668,46.5,32.75,37.666666666666664,30.25,62.666666666666664,24.0,33.333333333333336,67.92307692307692,16.0,37.0,51.5625,55.333333333333336,46.083333333333336,43.285714285714285,39.166666666666664,50.2
1197,24.21,56.9,18.83,40.48,5.38,16.41,14.21,21.66,13.69,22.76,11.31,17.28,7.34,1.41,20.14,25.21,56.48,17.97,35.03,7.24,21.45,16.17,23.86,12.28,23.62,14.31,15.93,8.14,3.76,20.41,272.6363636363636,281.1666666666667,238.14285714285714,269.1,258.09090909090907,237.7,308.5833333333333,241.83333333333334,207.23076923076923,262.90909090909093,284.4,231.63636363636363,288.55555555555554,253.35714285714286,266.2,253.23076923076923,220.23076923076923,279.22222222222223,287.55555555555554,239.0,265.5,228.44444444444446,266.5833333333333,182.08333333333334,304.2,263.1111111111111,187.0,276.0,261.0,256.0,290.3333333333333,268.8333333333333,255.85714285714286,284.5833333333333,249.4
1198,23.14,52.66,18.55,37.83,4.59,14.83,16.28,25.03,12.69,25.14,13.03,18.83,6.86,3.24,21.24,23.9,56.59,16.72,36.48,7.17,20.1,16.41,24.21,11.69,21.48,12.72,14.28,8.45,3.31,20.38,214.36363636363637,179.83333333333334,172.28571428571428,195.7,190.45454545454547,147.6,194.08333333333334,188.41666666666666,185.23076923076923,192.27272727272728,188.8,202.8181818181818,213.66666666666666,185.07142857142858,182.93333333333334,196.0,175.69230769230768,248.61111111111111,207.0,145.0,190.25,224.77777777777777,190.16666666666666,179.91666666666666,186.4,197.05555555555554,193.84615384615384,162.0,180.30769230769232,224.1875,196.66666666666666,182.41666666666666,195.07142857142858,186.33333333333334,199.5
1199,24.03,53.73,17.57,35.6,6.47,18.13,13.47,20.17,9.93,23.27,12.37,16.13,6.77,3.17,19.5,24.13,56.03,16.8,34.2,7.33,21.83,14.57,21.5,11.8,22.77,13.07,14.47,8.17,3.2,19.27,111.63636363636364,98.66666666666667,107.5,119.4,103.72727272727273,88.7,69.0,124.33333333333333,121.23076923076923,113.81818181818181,102.3,106.45454545454545,84.16666666666667,100.64285714285714,104.13333333333334,138.69230769230768,113.15384615384616,76.72222222222223,89.66666666666667,139.5,128.5,149.88888888888889,105.33333333333333,134.41666666666666,90.0,91.16666666666667,166.84615384615384,58.0,111.15384615384616,119.4375,83.55555555555556,102.83333333333333,117.07142857142857,114.0,126.4
1200,22.34,52.93,15.83,33.66,6.52,19.28,11.86,18.48,12.14,21.55,13.17,16.38,7.52,4.24,17.14,24.28,55.38,19.41,39.97,4.86,15.41,11.1,17.34,12.24,21.9,13.93,14.38,8.83,3.14,17.79,194.9090909090909,190.5,195.21428571428572,178.6,186.8181818181818,190.0,173.41666666666666,185.08333333333334,187.6153846153846,187.63636363636363,181.9,190.9090909090909,198.83333333333334,189.07142857142858,178.8,185.84615384615384,193.0,173.33333333333334,187.0,176.5,174.75,204.44444444444446,187.16666666666666,187.08333333333334,176.8,198.0,197.23076923076923,148.0,186.46153846153845,223.5625,203.66666666666666,190.83333333333334,186.35714285714286,206.25,187.0
1201,25.48,58.28,18.1,37.69,7.38,20.59,13.38,20.52,12.28,26.14,14.93,15.9,5.66,4.0,17.21,25.97,62.21,20.59,45.79,5.38,16.41,13.59,18.31,13.07,24.21,13.79,13.07,8.17,3.17,19.17,132.1818181818182,111.25,94.42857142857143,120.4,114.36363636363636,99.7,129.0,109.75,118.92307692307692,118.0909090909091,104.7,118.54545454545455,108.05555555555556,106.64285714285714,100.0,104.76923076923077,107.38461538461539,131.66666666666666,123.05555555555556,93.0,140.5,117.44444444444444,109.75,134.58333333333334,132.8,106.77777777777777,128.3846153846154,126.0,106.23076923076923,159.625,95.22222222222223,101.91666666666667,128.28571428571428,102.0,104.5
1202,24.04,54.44,15.64,31.36,8.4,23.08,11.24,16.2,10.4,20.8,14.8,15.12,8.24,2.08,17.44,24.8,55.08,18.4,37.12,6.4,17.96,11.96,17.24,12.2,22.48,13.48,15.8,7.36,2.72,17.28,122.81818181818181,168.58333333333334,173.42857142857142,181.4,172.27272727272728,156.8,185.58333333333334,173.16666666666666,184.0,166.45454545454547,161.2,162.45454545454547,185.11111111111111,176.14285714285714,181.4,196.07692307692307,180.69230769230768,190.33333333333334,186.38888888888889,181.0,181.0,151.22222222222223,187.5,186.25,184.4,193.05555555555554,182.23076923076923,219.0,163.46153846153845,171.875,162.44444444444446,176.66666666666666,170.78571428571428,159.33333333333334,160.1
1203,27.72,58.1,22.34,43.24,5.38,14.86,16.41,23.34,13.03,23.66,16.03,14.97,9.79,4.28,17.38,23.76,56.14,16.52,34.97,7.24,21.17,12.17,18.62,11.76,21.45,14.52,17.55,7.45,2.41,20.14,44.18181818181818,43.166666666666664,50.07142857142857,51.3,59.36363636363637,35.5,41.75,53.333333333333336,57.46153846153846,45.18181818181818,57.0,56.27272727272727,50.22222222222222,35.07142857142857,45.8,44.61538461538461,51.38461538461539,37.94444444444444,43.44444444444444,11.5,54.25,60.44444444444444,45.833333333333336,51.833333333333336,49.0,47.22222222222222,36.92307692307692,107.0,52.53846153846154,53.25,71.77777777777777,53.916666666666664,27.214285714285715,57.833333333333336,53.7
1204,27.89,65.89,21.33,45.67,6.56,20.22,17.26,23.89,13.7,25.48,14.59,15.63,9.78,4.41,23.11,25.96,59.93,20.48,44.07,5.48,15.85,19.19,27.56,13.04,27.78,12.19,18.52,7.33,3.89,21.07,168.54545454545453,193.08333333333334,199.78571428571428,184.6,196.1818181818182,195.1,189.5,190.08333333333334,177.0,185.45454545454547,178.5,161.36363636363637,208.38888888888889,199.92857142857142,218.6,188.0,192.76923076923077,181.27777777777777,194.05555555555554,257.5,169.25,148.55555555555554,192.41666666666666,189.75,166.2,207.88888888888889,197.30769230769232,208.0,184.53846153846155,175.625,211.33333333333334,171.5,198.07142857142858,156.91666666666666,165.0
1205,25.39,59.57,18.0,36.57,7.39,23.0,13.07,18.43,13.11,24.64,14.07,15.36,7.86,2.93,17.11,25.25,58.64,19.21,40.18,6.04,18.46,12.5,19.04,11.96,23.96,12.14,14.82,8.68,3.32,16.89,163.27272727272728,139.0,133.78571428571428,189.6,173.0909090909091,115.4,185.91666666666666,159.33333333333334,132.3846153846154,185.0909090909091,165.9,162.1818181818182,174.61111111111111,147.14285714285714,141.4,133.84615384615384,148.46153846153845,230.5,164.0,127.0,171.75,156.0,162.75,134.66666666666666,188.8,151.16666666666666,113.23076923076923,146.0,165.15384615384616,142.25,118.44444444444444,158.16666666666666,140.64285714285714,167.75,150.3
1206,25.38,56.69,18.41,37.52,6.97,19.17,15.62,22.48,11.34,22.97,14.41,12.38,7.93,3.17,17.21,25.14,57.55,18.62,39.66,6.52,17.9,12.79,17.83,12.69,23.28,14.55,14.48,6.14,3.76,19.76,147.0909090909091,149.08333333333334,171.14285714285714,163.5,161.27272727272728,184.4,131.08333333333334,160.83333333333334,170.07692307692307,159.63636363636363,176.3,182.0,145.27777777777777,172.92857142857142,148.46666666666667,167.07692307692307,184.46153846153845,110.33333333333333,145.61111111111111,140.5,172.25,162.88888888888889,158.33333333333334,187.0,161.0,149.66666666666666,161.15384615384616,179.0,164.84615384615384,130.75,158.77777777777777,175.41666666666666,151.28571428571428,184.0,176.5
1207,22.66,50.28,15.14,29.28,7.52,21.0,11.21,15.97,10.59,20.21,14.0,13.9,6.9,4.55,17.31,21.41,50.72,16.14,35.62,5.28,15.1,13.79,19.1,11.83,19.62,11.45,13.31,7.34,2.72,16.14,56.09090909090909,74.33333333333333,59.07142857142857,41.4,48.36363636363637,91.5,57.75,47.416666666666664,50.38461538461539,46.72727272727273,37.5,41.09090909090909,76.0,63.785714285714285,52.4,64.07692307692308,53.46153846153846,77.33333333333333,81.5,59.5,42.0,51.22222222222222,48.0,59.75,44.8,89.11111111111111,74.07692307692308,44.0,45.61538461538461,46.25,79.44444444444444,43.333333333333336,67.21428571428571,45.833333333333336,40.2
1208,20.89,52.86,15.43,34.57,5.46,18.29,12.86,20.29,11.14,20.82,9.68,15.25,7.46,3.29,19.61,24.11,52.21,18.79,35.96,5.32,16.25,14.25,21.71,11.07,24.82,12.79,15.46,8.21,3.07,19.39,207.8181818181818,167.75,165.92857142857142,181.2,166.0909090909091,123.0,176.25,159.41666666666666,179.3846153846154,195.36363636363637,148.8,180.0909090909091,177.5,176.57142857142858,164.2,188.6153846153846,158.76923076923077,133.55555555555554,173.5,96.0,167.75,211.88888888888889,175.5,183.25,182.4,165.55555555555554,206.6153846153846,129.0,148.46153846153845,212.5625,174.55555555555554,139.08333333333334,185.92857142857142,160.16666666666666,218.4
1209,24.64,58.07,15.93,34.11,8.71,23.96,12.04,17.07,11.18,22.89,12.86,13.07,6.32,4.71,17.25,26.36,59.79,19.75,40.36,6.61,19.43,13.14,18.79,13.39,24.57,13.93,12.61,6.71,2.43,15.93,208.63636363636363,199.75,185.0,216.0,207.63636363636363,212.6,246.16666666666666,202.41666666666666,179.76923076923077,228.9090909090909,190.3,178.72727272727272,218.33333333333334,200.64285714285714,210.53333333333333,184.6153846153846,179.30769230769232,198.16666666666666,215.5,207.5,188.0,175.0,209.08333333333334,159.33333333333334,203.8,195.5,177.07692307692307,203.0,202.30769230769232,197.6875,173.55555555555554,186.16666666666666,203.35714285714286,190.91666666666666,178.6
1210,26.7,58.93,20.8,41.0,5.9,17.93,15.27,22.23,12.77,26.7,14.97,15.3,8.27,5.3,20.13,22.8,59.17,16.6,39.03,6.2,20.13,14.5,21.87,13.23,23.4,12.43,15.7,7.2,3.93,20.5,23.363636363636363,22.333333333333332,28.857142857142858,32.1,23.636363636363637,24.8,13.083333333333334,31.0,32.15384615384615,31.636363636363637,28.1,34.36363636363637,14.38888888888889,23.428571428571427,16.666666666666668,40.61538461538461,30.0,10.055555555555555,18.944444444444443,15.0,32.0,46.888888888888886,24.0,33.333333333333336,26.8,18.0,42.84615384615385,22.0,22.46153846153846,58.0,31.77777777777778,26.833333333333332,21.214285714285715,30.333333333333332,34.3
1211,27.59,54.52,22.55,41.62,5.03,12.9,19.48,26.1,11.72,26.45,15.83,13.55,5.59,3.45,17.41,24.62,59.34,16.21,35.48,8.41,23.86,12.14,18.0,11.52,18.69,15.59,12.41,5.93,1.93,21.62,21.0,28.833333333333332,11.142857142857142,13.5,15.090909090909092,18.5,29.25,12.583333333333334,16.692307692307693,12.636363636363637,14.7,13.727272727272727,24.444444444444443,12.5,20.866666666666667,12.0,9.692307692307692,34.55555555555556,17.055555555555557,10.5,10.25,14.777777777777779,14.083333333333334,10.916666666666666,16.8,30.27777777777778,11.461538461538462,14.0,13.23076923076923,21.6875,22.555555555555557,12.166666666666666,17.0,11.416666666666666,11.6
1212,24.12,59.42,17.5,40.0,6.62,19.42,11.5,18.62,11.79,24.92,14.21,15.42,6.5,3.5,21.17,25.25,57.83,20.46,42.79,4.79,15.04,15.46,24.5,12.08,26.88,13.04,14.79,7.5,4.54,18.46,295.45454545454544,289.1666666666667,269.0,295.7,280.3636363636364,261.2,322.1666666666667,263.0,259.0,282.45454545454544,289.1,243.45454545454547,312.3888888888889,283.0,288.8666666666667,235.53846153846155,271.61538461538464,314.22222222222223,297.0,221.0,281.75,227.11111111111111,280.1666666666667,249.75,295.6,299.27777777777777,237.46153846153845,279.0,282.0,249.4,273.0,274.5833333333333,270.0,250.16666666666666,268.2
1214,23.37,53.47,18.43,38.77,4.93,14.7,14.1,23.0,12.43,23.63,11.93,17.4,8.27,2.67,19.4,22.63,53.4,17.4,37.1,5.23,16.3,13.5,21.47,11.57,22.07,11.77,17.13,7.63,3.17,20.17,230.0,273.4166666666667,222.57142857142858,236.0,261.0,261.4,281.25,240.08333333333334,223.84615384615384,245.45454545454547,261.9,243.0909090909091,270.6111111111111,234.57142857142858,263.53333333333336,225.3846153846154,231.76923076923077,268.5,252.0,283.0,219.0,210.88888888888889,256.25,212.91666666666666,283.8,253.22222222222223,188.46153846153845,242.0,259.7692307692308,179.0625,262.55555555555554,257.8333333333333,235.0,276.0833333333333,257.8
1216,22.61,57.75,18.0,41.75,4.61,16.0,9.64,15.32,12.75,21.5,8.96,14.61,6.71,1.93,21.07,22.71,51.14,15.5,31.96,7.21,19.18,17.14,24.29,11.32,25.5,13.0,15.0,6.82,2.82,16.54,300.0,297.0,277.64285714285717,272.4,283.45454545454544,264.2,296.5833333333333,273.3333333333333,269.0,275.45454545454544,280.1,271.45454545454544,283.77777777777777,286.2857142857143,266.6666666666667,251.30769230769232,282.2307692307692,300.55555555555554,290.6666666666667,290.5,290.75,281.22222222222223,283.5,267.25,302.4,297.6666666666667,273.6923076923077,274.0,289.7692307692308,251.1875,297.55555555555554,285.75,284.85714285714283,294.3333333333333,284.7
1217,23.56,55.7,17.41,36.93,6.15,18.78,13.89,19.7,12.11,23.78,13.15,17.52,8.15,3.41,19.07,24.22,55.22,17.52,36.44,6.7,18.78,14.26,20.52,11.07,22.93,12.7,16.3,9.89,3.96,19.11,233.9090909090909,241.0,224.14285714285714,221.2,237.54545454545453,235.4,238.75,228.83333333333334,213.84615384615384,217.8181818181818,247.0,202.72727272727272,253.61111111111111,221.92857142857142,221.13333333333333,202.46153846153845,231.76923076923077,272.6111111111111,236.33333333333334,225.0,223.0,216.55555555555554,225.75,197.5,247.0,237.88888888888889,203.53846153846155,187.0,245.53846153846155,184.0625,260.55555555555554,251.33333333333334,225.92857142857142,243.25,235.2
1218,25.79,58.9,19.66,40.66,6.14,18.24,10.9,16.48,13.03,21.17,16.97,12.83,6.72,4.07,16.76,23.72,54.93,18.52,39.93,5.21,15.0,13.76,19.17,12.21,22.69,12.86,14.72,6.31,2.97,16.03,97.36363636363636,89.75,78.21428571428571,92.6,77.63636363636364,54.7,96.91666666666667,70.58333333333333,88.3076923076923,84.9090909090909,83.5,92.36363636363636,91.94444444444444,91.21428571428571,64.86666666666666,58.46153846153846,79.0,126.11111111111111,95.61111111111111,18.5,124.5,94.66666666666667,71.25,86.5,107.4,87.88888888888889,79.46153846153847,149.0,69.61538461538461,116.0,72.22222222222223,72.33333333333333,90.5,66.66666666666667,96.4
1219,26.0,60.0,19.75,42.0,6.25,18.0,14.89,22.82,13.54,25.29,13.93,16.89,8.61,3.11,20.96,24.93,59.14,18.11,39.21,6.82,19.93,15.89,23.0,12.82,24.61,14.43,16.07,8.21,4.18,19.21,219.36363636363637,260.5,283.5,256.0,238.0,267.6,212.0,250.91666666666666,261.38461538461536,257.6363636363636,257.3,274.27272727272725,234.0,257.35714285714283,251.2,235.6153846153846,280.7692307692308,247.33333333333334,233.0,309.5,277.5,258.77777777777777,238.75,271.0,263.8,247.0,262.6923076923077,287.0,261.46153846153845,161.875,283.8888888888889,275.1666666666667,252.14285714285714,255.91666666666666,269.9
1220,25.72,56.79,18.31,36.17,7.41,20.62,14.0,21.45,12.52,24.17,13.21,14.14,7.86,4.66,19.45,22.62,55.83,16.17,37.41,6.45,18.41,14.83,21.66,12.66,22.45,12.83,14.9,6.48,3.17,19.52,84.81818181818181,92.91666666666667,86.14285714285714,101.5,113.27272727272727,121.4,123.66666666666667,90.0,94.23076923076923,80.9090909090909,127.4,115.81818181818181,111.5,90.21428571428571,81.33333333333333,85.38461538461539,100.53846153846153,142.5,108.88888888888889,34.5,111.5,80.11111111111111,89.33333333333333,92.33333333333333,125.0,93.44444444444444,64.0,155.0,109.23076923076923,79.875,102.44444444444444,115.25,73.71428571428571,117.5,94.3
1221,23.77,53.67,17.43,36.23,6.33,17.43,12.87,19.47,11.83,22.67,14.2,13.63,10.4,5.07,16.9,18.83,48.77,13.5,33.93,5.33,14.83,12.87,17.63,9.37,20.87,11.07,17.17,7.27,3.17,18.0,54.90909090909091,82.33333333333333,69.5,66.0,83.63636363636364,123.1,83.66666666666667,74.91666666666667,60.0,58.36363636363637,101.9,52.81818181818182,83.38888888888889,63.714285714285715,68.6,59.92307692307692,74.0,124.83333333333333,77.44444444444444,77.5,79.0,38.77777777777778,69.58333333333333,44.5,100.6,70.38888888888889,39.76923076923077,123.0,88.92307692307692,72.125,115.0,104.91666666666667,49.5,97.08333333333333,56.4
1222,24.29,60.94,15.71,35.23,8.58,25.71,12.42,19.48,13.68,19.45,12.13,12.58,10.55,4.23,22.71,22.1,48.87,16.55,34.0,5.55,14.87,18.58,26.65,11.55,26.84,13.97,19.77,5.32,4.23,18.52,85.63636363636364,96.33333333333333,89.07142857142857,77.8,71.0,145.9,103.16666666666667,79.5,84.46153846153847,77.54545454545455,74.4,63.72727272727273,123.77777777777777,88.07142857142857,82.33333333333333,82.6923076923077,79.3076923076923,131.88888888888889,112.55555555555556,77.5,79.75,65.88888888888889,86.25,74.33333333333333,76.2,116.22222222222223,77.92307692307692,84.0,83.38461538461539,90.125,125.33333333333333,76.16666666666667,91.0,73.33333333333333,70.8
1224,21.96,59.18,14.64,35.93,7.32,23.25,12.75,18.93,13.43,21.21,9.46,15.68,6.96,3.18,21.79,25.29,55.07,19.82,39.5,5.46,15.57,17.71,27.32,13.68,26.86,14.32,16.18,6.11,4.18,17.68,301.45454545454544,292.9166666666667,298.14285714285717,307.3,306.8181818181818,261.5,305.75,293.1666666666667,299.7692307692308,299.09090909090907,308.9,317.45454545454544,299.27777777777777,303.07142857142856,278.06666666666666,297.53846153846155,298.61538461538464,315.1666666666667,298.8333333333333,242.5,324.25,309.44444444444446,292.9166666666667,291.25,326.0,295.77777777777777,273.53846153846155,330.0,303.3076923076923,285.375,270.44444444444446,308.25,290.57142857142856,305.5833333333333,303.4
1225,22.79,56.46,17.46,39.25,5.32,17.21,9.75,15.36,12.18,21.39,10.64,12.57,5.5,2.57,17.21,23.43,51.96,18.14,36.29,5.29,15.68,13.89,20.14,10.61,24.54,12.93,13.32,5.64,2.79,16.5,263.1818181818182,262.1666666666667,283.0,257.1,253.36363636363637,277.5,221.66666666666666,269.6666666666667,255.0,262.09090909090907,250.4,287.45454545454544,247.0,248.35714285714286,269.1333333333333,257.9230769230769,264.53846153846155,195.27777777777777,239.0,318.0,270.5,282.55555555555554,242.16666666666666,275.5833333333333,242.6,247.22222222222223,281.84615384615387,228.0,262.6923076923077,236.0,269.55555555555554,251.91666666666666,273.42857142857144,264.3333333333333,263.3
1226,21.32,54.0,16.2,36.76,5.12,17.24,15.44,22.32,10.36,20.72,11.68,15.08,8.0,3.36,20.04,24.24,54.32,16.76,32.6,7.48,21.72,15.44,22.2,12.04,25.32,15.16,16.48,6.36,3.36,19.52,280.90909090909093,269.6666666666667,287.7142857142857,287.7,287.8181818181818,240.3,270.0833333333333,279.8333333333333,291.7692307692308,281.8181818181818,277.3,293.1818181818182,266.94444444444446,275.5,273.4,261.15384615384613,286.46153846153845,272.94444444444446,273.1111111111111,217.0,296.25,293.0,284.0,298.5833333333333,287.0,274.55555555555554,292.38461538461536,317.0,274.6923076923077,258.6875,252.44444444444446,267.6666666666667,284.85714285714283,271.5,307.4
1227,25.31,57.88,20.15,42.42,5.15,15.46,13.58,19.88,13.38,21.81,12.77,12.73,6.77,1.69,17.46,24.58,54.27,17.69,35.62,6.88,18.65,13.27,19.15,11.31,22.81,14.04,14.65,6.27,3.73,19.42,168.27272727272728,142.0,146.42857142857142,129.9,146.63636363636363,126.9,140.25,148.75,127.3076923076923,133.72727272727272,143.9,156.63636363636363,96.83333333333333,114.42857142857143,155.86666666666667,151.76923076923077,139.0,110.0,117.5,189.5,154.0,157.66666666666666,150.91666666666666,105.83333333333333,153.4,118.05555555555556,118.15384615384616,169.0,144.69230769230768,153.0625,157.0,164.66666666666666,146.42857142857142,161.5,149.9
1228,28.15,57.61,19.45,35.82,8.7,21.79,12.42,17.15,10.97,23.39,18.58,11.12,7.64,3.42,15.52,21.94,53.3,15.97,36.85,5.97,16.45,10.27,15.52,10.27,20.52,12.3,15.3,4.73,2.36,15.55,1.5454545454545454,3.75,1.0714285714285714,1.0,2.272727272727273,1.6,4.916666666666667,1.75,4.384615384615385,1.0,1.0,3.727272727272727,4.222222222222222,1.0,3.0,2.230769230769231,1.3076923076923077,4.277777777777778,2.3333333333333335,2.5,1.0,1.0,1.0833333333333333,5.333333333333333,1.0,4.611111111111111,3.3846153846153846,5.0,1.5384615384615385,6.5,14.88888888888889,1.0833333333333333,1.0714285714285714,1.0,1.0
1229,23.66,51.9,17.28,33.79,6.38,18.1,12.55,19.14,9.9,22.52,13.86,14.21,6.45,2.83,16.76,24.72,55.07,18.9,38.45,5.83,16.62,10.72,15.45,10.69,22.1,13.28,13.41,6.07,3.24,17.69,94.9090909090909,89.91666666666667,89.71428571428571,83.1,87.63636363636364,98.5,113.16666666666667,84.91666666666667,111.76923076923077,86.63636363636364,81.8,112.0,110.22222222222223,92.42857142857143,92.6,95.3076923076923,90.92307692307692,134.05555555555554,101.83333333333333,80.0,78.75,87.33333333333333,100.5,114.66666666666667,92.0,101.16666666666667,101.15384615384616,128.0,91.46153846153847,128.6875,66.11111111111111,85.91666666666667,97.35714285714286,84.66666666666667,79.5
1231,21.79,51.07,15.75,33.39,6.04,17.68,14.32,20.04,10.32,20.64,11.93,12.89,6.54,4.46,17.89,21.71,52.0,16.04,34.79,5.68,17.21,14.39,19.5,11.93,21.82,11.86,14.0,7.11,2.93,17.68,77.63636363636364,86.16666666666667,94.92857142857143,69.9,64.72727272727273,90.3,58.416666666666664,84.58333333333333,79.46153846153847,90.0909090909091,55.7,64.54545454545455,80.61111111111111,100.71428571428571,98.46666666666667,112.46153846153847,91.84615384615384,62.388888888888886,87.27777777777777,195.0,56.25,100.22222222222223,84.25,101.0,47.0,84.83333333333333,136.0,23.0,76.76923076923077,92.125,71.0,69.66666666666667,103.21428571428571,88.58333333333333,84.0
1232,20.87,52.39,15.94,36.35,4.94,16.03,14.29,20.45,9.32,22.58,11.9,12.97,6.19,1.71,15.84,23.77,52.81,18.39,36.0,5.39,16.81,11.87,16.29,9.03,25.74,13.55,14.06,6.19,2.84,18.94,188.0,166.41666666666666,168.0,180.7,170.1818181818182,173.1,155.5,181.08333333333334,205.15384615384616,196.54545454545453,153.9,213.45454545454547,158.05555555555554,169.78571428571428,164.06666666666666,191.15384615384616,169.46153846153845,165.61111111111111,170.44444444444446,154.0,155.25,232.55555555555554,176.0,227.16666666666666,145.0,161.83333333333334,236.30769230769232,116.0,158.76923076923077,227.5625,151.77777777777777,156.83333333333334,180.57142857142858,182.41666666666666,191.6
1233,25.1,56.39,20.19,42.94,4.9,13.45,16.55,23.39,11.9,24.52,14.65,15.29,6.55,6.03,20.1,24.0,58.48,17.13,38.39,6.87,20.1,16.45,23.19,13.48,22.77,13.97,14.84,7.71,3.39,19.97,218.0909090909091,221.08333333333334,246.85714285714286,213.3,232.45454545454547,242.9,194.0,240.41666666666666,232.53846153846155,211.0,237.4,252.72727272727272,196.61111111111111,232.35714285714286,219.33333333333334,211.0,251.46153846153845,185.83333333333334,186.94444444444446,266.5,228.25,228.44444444444446,215.58333333333334,230.0,219.4,196.55555555555554,232.6153846153846,211.0,237.69230769230768,205.5,200.0,240.58333333333334,224.92857142857142,263.1666666666667,236.8
1234,25.66,55.38,19.25,38.47,6.41,16.91,15.5,22.5,11.09,25.0,15.5,14.53,7.53,5.41,18.69,23.88,57.16,17.62,38.97,6.25,18.19,13.03,19.5,12.0,22.84,13.91,15.25,6.94,3.06,19.62,27.363636363636363,25.166666666666668,30.571428571428573,23.4,21.90909090909091,18.7,21.166666666666668,24.5,36.30769230769231,18.181818181818183,22.5,29.636363636363637,21.166666666666668,23.928571428571427,23.8,29.53846153846154,23.46153846153846,37.44444444444444,26.61111111111111,10.5,32.25,37.888888888888886,21.666666666666668,38.25,24.0,25.833333333333332,41.92307692307692,61.0,19.53846153846154,71.25,29.22222222222222,20.75,23.285714285714285,19.5,32.6
