TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,ARG,BIH,BOB,BRZ,COL,DOL,DUN,DWH,ECK,ENT,ERD,GRN,GRS,HER,HOL,IMS,MAS,MKV,MOR,POM,RPI,RTH,SAG,SAU,SE,SEL,STR,TSR,WLK,WOB,WOL,WTE
1192,25.41,58.1,16.93,34.0,8.48,24.1,13.31,18.9,10.07,21.28,14.03,14.59,6.0,2.34,19.24,26.83,57.79,20.76,39.69,6.07,18.1,14.52,20.69,12.86,25.48,15.07,16.62,6.83,3.41,19.62,265.72727272727275,234.4,200.28571428571428,260.5,242.57142857142858,244.42857142857142,291.2857142857143,250.0,246.33333333333334,269.2,270.38461538461536,253.86666666666667,218.28571428571428,238.42857142857142,204.88888888888889,249.15384615384616,251.33333333333334,280.3333333333333,289.73333333333335,262.0,248.66666666666666,260.0,262.73333333333335,258.8,243.86666666666667,250.46666666666667,260.8,274.6,241.8,238.93333333333334,248.45454545454547,294.6666666666667
1193,24.03,54.2,19.77,41.3,4.27,12.9,18.3,25.33,11.8,25.6,12.83,17.13,7.6,5.33,20.3,23.77,58.87,18.03,40.43,5.73,18.43,16.13,21.67,12.3,21.73,12.73,15.13,8.27,3.9,21.27,136.27272727272728,106.06666666666666,107.57142857142857,121.66666666666667,96.85714285714286,112.28571428571429,169.57142857142858,119.46153846153847,92.83333333333333,154.2,142.0,116.6,88.85714285714286,106.42857142857143,81.44444444444444,104.38461538461539,123.2,158.4,166.13333333333333,138.8,78.6,125.81818181818181,139.93333333333334,128.06666666666666,114.93333333333334,110.46666666666667,136.33333333333334,134.4,110.6,112.4,109.0,187.66666666666666
1194,25.15,64.04,18.67,44.7,6.48,19.33,12.3,18.41,14.37,21.56,12.22,16.63,9.07,3.48,23.33,25.19,55.33,19.15,37.89,6.04,17.44,21.04,28.78,12.52,27.37,14.93,18.56,8.19,5.11,17.52,269.45454545454544,260.6666666666667,279.85714285714283,281.0833333333333,290.57142857142856,284.57142857142856,272.0,263.46153846153845,283.0833333333333,270.3333333333333,279.3076923076923,253.86666666666667,289.2857142857143,290.42857142857144,290.22222222222223,274.3076923076923,261.6666666666667,263.4,261.06666666666666,278.53333333333336,256.53333333333336,276.6363636363636,261.4,258.8,247.53333333333333,260.8,275.73333333333335,284.6,261.3333333333333,265.06666666666666,276.72727272727275,272.3333333333333
1196,26.94,56.52,18.26,34.39,8.68,22.13,13.35,18.94,10.81,24.26,16.42,13.39,7.77,4.1,16.9,24.23,57.26,18.42,39.52,5.81,17.74,10.42,16.0,11.97,21.74,14.52,15.06,6.48,3.42,17.42,6.363636363636363,9.6,7.5,7.583333333333333,5.571428571428571,4.0,10.428571428571429,11.307692307692308,6.25,12.2,5.923076923076923,12.8,6.571428571428571,6.285714285714286,6.666666666666667,11.846153846153847,11.933333333333334,13.733333333333333,11.133333333333333,10.266666666666667,11.6,8.818181818181818,8.666666666666666,11.533333333333333,10.266666666666667,10.266666666666667,9.533333333333333,5.6,11.4,10.6,6.363636363636363,13.0
1197,23.48,54.52,15.21,33.21,8.28,21.31,16.24,24.0,13.45,24.45,11.24,17.48,7.24,2.1,19.9,24.97,58.9,18.0,38.17,6.97,20.72,14.86,20.9,12.86,21.93,13.28,15.28,7.55,2.93,19.93,249.1818181818182,218.4,194.28571428571428,195.66666666666666,202.0,249.28571428571428,244.85714285714286,229.15384615384616,163.58333333333334,273.4,286.6923076923077,260.53333333333336,180.0,207.71428571428572,170.44444444444446,228.3846153846154,267.26666666666665,280.46666666666664,271.73333333333335,277.4,196.33333333333334,262.8181818181818,260.4,271.8,237.46666666666667,218.6,243.33333333333334,273.2,239.86666666666667,216.73333333333332,230.9090909090909,242.66666666666666
1198,21.29,52.21,17.57,40.14,3.71,12.07,13.61,22.29,13.71,20.86,9.5,15.86,7.75,2.04,19.21,21.82,48.89,14.5,29.54,7.32,19.36,14.0,20.18,9.71,22.11,12.82,15.86,6.25,2.75,19.68,268.1818181818182,245.93333333333334,257.42857142857144,264.25,272.7142857142857,267.42857142857144,221.71428571428572,242.92307692307693,285.6666666666667,237.8,212.76923076923077,244.6,280.42857142857144,269.2857142857143,275.77777777777777,265.61538461538464,242.8,230.13333333333333,231.6,237.06666666666666,254.73333333333332,234.63636363636363,247.26666666666668,238.4,254.13333333333333,237.53333333333333,230.13333333333333,255.4,254.66666666666666,250.66666666666666,251.63636363636363,253.0
1199,24.76,57.31,18.34,38.03,6.41,19.28,12.14,18.07,10.62,24.0,13.93,14.9,9.45,4.48,18.93,22.41,57.31,15.21,36.0,7.21,21.31,14.52,19.69,12.55,24.31,13.38,16.31,6.9,3.21,18.31,87.45454545454545,80.06666666666666,64.21428571428571,80.91666666666667,96.0,84.0,83.07142857142857,69.15384615384616,78.58333333333333,71.73333333333333,53.92307692307692,80.73333333333333,93.71428571428571,81.0,107.0,82.84615384615384,82.8,67.73333333333333,103.06666666666666,74.46666666666667,64.46666666666667,62.09090909090909,73.66666666666667,73.4,80.4,66.66666666666667,71.66666666666667,71.0,80.46666666666667,65.46666666666667,70.72727272727273,92.66666666666667
1200,23.14,56.14,16.29,35.61,6.86,20.54,11.5,18.61,11.46,22.36,12.11,17.46,7.43,3.29,21.11,26.39,59.46,19.07,40.04,7.32,19.43,18.04,25.18,14.29,25.21,15.43,14.18,9.07,3.36,19.21,302.8181818181818,286.73333333333335,282.7142857142857,271.1666666666667,289.14285714285717,296.0,275.0,273.2307692307692,279.3333333333333,279.1333333333333,214.0,282.26666666666665,310.85714285714283,296.14285714285717,306.22222222222223,287.0769230769231,287.73333333333335,277.6666666666667,245.13333333333333,275.8,256.53333333333336,268.6363636363636,288.2,284.0,283.6,278.53333333333336,286.46666666666664,292.6,295.4,291.73333333333335,283.3636363636364,300.6666666666667
1201,25.89,57.75,19.36,39.32,6.54,18.43,13.32,18.86,13.43,24.32,14.75,15.79,6.57,4.43,19.89,23.04,55.0,17.18,37.29,5.86,17.71,14.86,21.14,10.93,21.11,11.82,14.86,7.36,1.96,18.79,59.09090909090909,56.13333333333333,46.642857142857146,68.08333333333333,51.0,67.0,96.64285714285714,52.0,44.583333333333336,94.46666666666667,112.07692307692308,80.6,51.142857142857146,57.285714285714285,36.888888888888886,69.61538461538461,74.8,102.26666666666667,86.13333333333334,91.4,56.4,64.54545454545455,77.0,91.66666666666667,61.53333333333333,57.06666666666667,107.8,57.4,72.4,48.0,47.63636363636363,70.33333333333333
1202,23.36,56.0,17.75,38.89,5.61,17.11,12.21,17.68,12.68,22.89,12.71,14.82,6.93,2.89,17.46,25.39,55.82,19.0,38.11,6.39,17.71,11.54,16.86,10.29,23.11,13.75,13.32,7.79,3.54,17.75,229.36363636363637,257.2,248.5,222.0,244.85714285714286,242.71428571428572,231.35714285714286,253.46153846153845,202.75,241.2,239.15384615384616,262.0,243.71428571428572,242.57142857142858,237.22222222222223,242.6153846153846,256.8,215.46666666666667,225.2,244.66666666666666,232.0,249.72727272727272,248.33333333333334,248.73333333333332,254.6,240.13333333333333,230.86666666666667,226.4,244.4,238.2,254.63636363636363,245.0
1203,23.83,54.34,17.9,36.9,5.93,17.45,17.79,26.34,13.79,22.76,13.28,16.34,6.45,3.17,20.52,24.97,56.0,18.24,36.86,6.72,19.14,15.24,22.83,12.45,21.07,14.79,14.86,7.17,3.86,22.69,152.72727272727272,144.53333333333333,152.35714285714286,136.0,175.28571428571428,154.57142857142858,148.64285714285714,162.69230769230768,175.58333333333334,106.26666666666667,124.92307692307692,134.86666666666667,187.71428571428572,166.85714285714286,191.33333333333334,147.30769230769232,138.4,106.2,137.4,127.13333333333334,135.93333333333334,165.0,129.8,125.73333333333333,144.0,147.6,122.86666666666666,183.2,129.0,158.73333333333332,176.1818181818182,115.33333333333333
1204,27.69,60.35,21.54,43.04,6.15,17.31,14.04,21.88,13.5,22.92,13.62,15.81,7.38,3.69,19.42,27.5,59.58,19.0,37.73,8.5,21.85,14.23,20.42,12.62,23.27,15.85,16.35,7.31,3.19,20.65,202.1818181818182,206.13333333333333,186.5,247.58333333333334,206.0,187.71428571428572,232.21428571428572,213.30769230769232,195.0,260.26666666666665,265.38461538461536,206.33333333333334,210.57142857142858,221.57142857142858,177.88888888888889,199.07692307692307,207.2,243.0,209.73333333333332,220.06666666666666,233.93333333333334,213.27272727272728,225.0,217.8,201.33333333333334,227.33333333333334,225.93333333333334,187.0,188.06666666666666,190.0,197.36363636363637,210.0
1205,25.18,63.71,17.21,37.11,7.96,26.61,8.89,12.71,12.54,25.75,15.43,16.46,6.75,2.96,18.43,26.86,62.32,20.07,41.04,6.79,21.29,14.39,21.32,13.04,27.86,16.36,14.5,9.07,3.79,15.21,292.3636363636364,306.8666666666667,298.7142857142857,289.25,302.7142857142857,305.57142857142856,255.28571428571428,302.0769230769231,289.5833333333333,261.8,282.38461538461536,283.8,308.14285714285717,297.0,299.0,290.15384615384613,289.6666666666667,275.0,274.73333333333335,273.53333333333336,280.93333333333334,291.3636363636364,283.73333333333335,280.6,297.8,294.4,259.6,300.8,286.0,299.8,306.3636363636364,284.0
1206,22.79,53.86,18.32,39.18,4.46,14.68,14.04,20.68,12.93,23.46,11.71,15.68,7.61,2.21,16.93,22.82,52.36,17.36,35.0,5.46,17.36,9.39,14.79,9.25,21.96,12.61,15.29,7.79,3.68,18.36,116.0909090909091,131.53333333333333,117.71428571428571,109.25,132.85714285714286,127.28571428571429,150.64285714285714,134.84615384615384,115.25,99.4,143.76923076923077,120.66666666666667,115.0,113.42857142857143,118.77777777777777,115.53846153846153,122.86666666666666,97.26666666666667,105.13333333333334,113.26666666666667,110.33333333333333,134.45454545454547,118.73333333333333,112.66666666666667,133.13333333333333,130.06666666666666,128.93333333333334,162.2,108.66666666666667,139.26666666666668,134.54545454545453,99.33333333333333
1207,26.41,61.45,21.72,47.14,4.69,14.31,18.79,25.62,14.03,25.52,15.52,15.93,9.48,6.31,22.21,23.55,57.52,18.31,40.28,5.24,17.24,17.45,25.62,12.83,24.72,12.41,18.07,8.41,4.62,20.93,70.72727272727273,86.13333333333334,75.78571428571429,65.16666666666667,110.57142857142857,113.71428571428571,64.57142857142857,81.92307692307692,102.83333333333333,34.4,18.076923076923077,74.26666666666667,105.42857142857143,80.42857142857143,111.66666666666667,54.76923076923077,59.8,31.733333333333334,33.8,46.0,89.93333333333334,65.63636363636364,59.6,52.733333333333334,91.66666666666667,71.26666666666667,44.53333333333333,100.8,73.46666666666667,78.86666666666666,87.63636363636364,59.0
1208,28.52,61.44,21.81,43.81,6.7,17.63,15.44,21.63,12.81,24.59,17.93,11.56,7.63,4.37,17.19,26.52,61.0,19.74,40.96,6.78,20.04,13.37,19.07,12.93,23.74,14.48,13.44,6.04,3.15,18.89,13.636363636363637,29.333333333333332,21.142857142857142,11.083333333333334,14.428571428571429,15.142857142857142,14.642857142857142,19.692307692307693,5.916666666666667,22.866666666666667,37.76923076923077,24.466666666666665,14.142857142857142,15.571428571428571,8.777777777777779,15.846153846153847,21.6,25.266666666666666,15.6,14.8,10.066666666666666,13.909090909090908,19.8,21.133333333333333,22.666666666666668,26.6,20.933333333333334,14.4,21.8,29.0,15.454545454545455,8.666666666666666
1209,26.64,58.79,20.54,40.54,6.11,18.25,13.82,19.46,11.5,22.18,13.29,14.54,7.61,4.93,17.14,26.86,59.11,20.29,39.61,6.57,19.5,13.18,19.25,12.68,22.86,14.61,15.11,8.43,2.96,17.79,224.63636363636363,236.0,228.28571428571428,227.5,234.71428571428572,231.28571428571428,218.28571428571428,243.84615384615384,238.33333333333334,219.66666666666666,189.92307692307693,247.26666666666668,217.71428571428572,215.85714285714286,220.0,213.76923076923077,240.26666666666668,223.86666666666667,189.33333333333334,238.86666666666667,247.26666666666668,239.36363636363637,232.2,247.4,240.6,237.13333333333333,191.2,235.4,246.33333333333334,231.33333333333334,236.45454545454547,216.66666666666666
1210,27.04,60.54,21.36,44.18,5.68,16.36,14.32,21.14,14.04,24.75,15.57,15.18,8.07,5.36,18.57,25.14,59.43,18.32,40.46,6.82,18.96,12.5,18.36,12.25,23.07,15.25,15.21,7.75,4.36,19.43,64.0909090909091,82.66666666666667,81.5,59.25,78.71428571428571,70.14285714285714,57.42857142857143,70.76923076923077,86.5,54.4,28.153846153846153,68.66666666666667,78.57142857142857,61.42857142857143,96.66666666666667,72.0,70.6,61.46666666666667,42.733333333333334,45.0,76.86666666666666,53.09090909090909,57.46666666666667,58.46666666666667,79.0,74.93333333333334,49.733333333333334,57.0,69.33333333333333,84.26666666666667,68.9090909090909,63.333333333333336
1211,26.06,55.45,18.9,36.39,7.16,19.06,17.77,24.65,11.94,25.32,15.74,14.55,6.81,3.52,18.65,23.9,56.26,16.45,36.23,7.45,20.03,12.94,18.74,10.1,21.0,13.74,14.87,6.9,2.1,20.77,41.63636363636363,38.6,40.0,39.916666666666664,37.714285714285715,42.285714285714285,60.285714285714285,41.84615384615385,52.833333333333336,38.2,56.23076923076923,46.06666666666667,38.142857142857146,38.857142857142854,39.77777777777778,35.61538461538461,44.0,46.0,44.06666666666667,38.46666666666667,47.06666666666667,41.45454545454545,35.46666666666667,43.0,35.13333333333333,43.46666666666667,57.333333333333336,40.2,43.266666666666666,44.53333333333333,40.72727272727273,44.333333333333336
1212,26.39,62.43,20.18,44.25,6.21,18.18,12.11,17.32,10.96,25.5,13.32,16.25,5.46,3.96,19.68,30.07,64.71,23.96,47.39,6.11,17.32,14.43,23.79,14.46,27.5,15.79,13.79,8.29,3.29,16.43,287.90909090909093,291.0,289.35714285714283,297.8333333333333,280.14285714285717,283.14285714285717,303.7857142857143,297.53846153846155,259.75,313.73333333333335,319.0769230769231,299.0,279.85714285714283,294.2857142857143,287.8888888888889,290.38461538461536,292.8666666666667,311.8666666666667,315.1333333333333,305.53333333333336,271.8,304.54545454545456,307.26666666666665,302.93333333333334,294.93333333333334,293.26666666666665,310.46666666666664,298.6,279.26666666666665,279.73333333333335,296.90909090909093,308.0
1214,25.33,55.8,19.4,37.33,5.93,18.47,14.87,22.5,12.67,23.47,14.63,17.7,8.43,3.7,22.63,23.23,54.53,18.27,38.03,4.97,16.5,17.37,25.33,11.9,22.43,11.43,17.07,7.03,2.9,19.67,197.8181818181818,147.93333333333334,146.14285714285714,176.33333333333334,174.71428571428572,203.14285714285714,212.35714285714286,176.0,149.75,196.86666666666667,150.3846153846154,185.66666666666666,151.28571428571428,174.57142857142858,129.88888888888889,166.30769230769232,181.86666666666667,199.33333333333334,189.0,190.33333333333334,161.0,192.27272727272728,183.26666666666668,185.93333333333334,172.53333333333333,160.4,173.2,230.6,169.33333333333334,160.86666666666667,174.54545454545453,220.33333333333334
1216,23.32,55.89,18.36,41.11,4.96,14.79,12.89,20.25,13.89,22.57,12.04,14.0,7.25,2.32,18.79,22.71,52.93,16.82,34.21,5.89,18.71,13.14,19.75,11.14,22.82,12.11,14.29,6.21,4.0,18.79,206.63636363636363,207.93333333333334,178.07142857142858,204.5,208.28571428571428,199.57142857142858,203.85714285714286,217.76923076923077,194.5,226.46666666666667,236.53846153846155,216.2,174.14285714285714,192.0,153.44444444444446,207.53846153846155,212.33333333333334,224.4,239.93333333333334,200.6,182.6,223.36363636363637,224.93333333333334,206.73333333333332,218.66666666666666,209.73333333333332,214.93333333333334,230.6,187.8,209.26666666666668,216.27272727272728,213.66666666666666
1217,25.42,59.46,17.65,38.46,7.77,21.0,12.0,17.69,12.92,24.81,15.42,16.92,7.46,2.38,20.38,24.62,56.46,17.0,35.77,7.62,20.69,15.92,23.04,11.04,24.85,14.12,16.31,9.23,3.27,17.62,179.8181818181818,148.8,144.92857142857142,161.66666666666666,196.57142857142858,182.14285714285714,242.07142857142858,178.3846153846154,147.75,172.53333333333333,196.23076923076923,159.8,175.71428571428572,186.28571428571428,143.44444444444446,144.0,169.53333333333333,176.46666666666667,217.6,178.06666666666666,135.46666666666667,190.0,162.33333333333334,162.66666666666666,152.2,161.46666666666667,182.86666666666667,202.4,147.2,153.2,173.8181818181818,199.66666666666666
1218,24.93,54.9,19.66,39.79,5.28,15.1,14.69,21.38,11.48,22.48,16.24,14.72,6.79,3.1,17.86,24.93,56.0,20.38,42.38,4.55,13.62,12.34,17.59,10.83,21.52,11.38,14.62,6.72,2.41,19.79,80.27272727272727,80.93333333333334,79.07142857142857,79.08333333333333,75.28571428571429,114.14285714285714,102.92857142857143,72.3076923076923,73.75,96.2,105.61538461538461,90.86666666666666,86.85714285714286,80.42857142857143,62.0,81.92307692307692,93.06666666666666,96.2,55.53333333333333,79.0,80.4,74.9090909090909,90.2,85.6,91.4,74.06666666666666,106.86666666666666,85.2,87.86666666666666,72.73333333333333,74.81818181818181,66.0
1219,24.96,56.26,19.56,40.04,5.41,16.22,13.19,20.33,11.96,21.48,11.89,16.19,7.41,2.0,18.26,27.22,55.7,20.85,38.15,6.37,17.56,14.07,20.63,10.41,23.19,14.15,14.48,9.26,3.3,18.67,276.54545454545456,265.46666666666664,268.35714285714283,274.25,297.7142857142857,305.0,293.0,271.0769230769231,279.4166666666667,272.0,277.7692307692308,259.4,290.57142857142856,292.0,276.55555555555554,274.6923076923077,270.93333333333334,273.93333333333334,296.46666666666664,276.8666666666667,259.6,281.09090909090907,262.6666666666667,264.2,251.13333333333333,259.2,284.2,291.4,247.13333333333333,260.1333333333333,277.3636363636364,254.33333333333334
1220,23.41,57.55,16.59,36.34,6.83,21.21,10.45,17.76,15.0,25.62,13.07,18.48,5.24,2.93,20.14,24.55,58.38,18.38,38.69,6.17,19.69,15.34,22.83,11.97,22.52,14.07,12.34,9.86,3.55,18.28,291.0,285.6666666666667,287.35714285714283,273.6666666666667,284.42857142857144,272.85714285714283,237.92857142857142,289.46153846153845,282.25,261.1333333333333,262.15384615384613,285.3333333333333,274.14285714285717,268.14285714285717,282.55555555555554,280.53846153846155,283.06666666666666,266.1333333333333,217.73333333333332,277.46666666666664,272.2,281.27272727272725,283.1333333333333,284.8666666666667,288.8,285.6,261.93333333333334,280.6,288.6666666666667,293.8,280.54545454545456,247.33333333333334
1221,24.21,52.72,18.9,37.97,5.31,14.76,15.62,22.14,12.07,24.31,15.41,13.93,7.97,4.48,18.38,20.69,50.72,15.59,35.1,5.1,15.62,11.72,17.76,8.76,19.59,11.9,15.41,6.62,2.76,20.21,50.45454545454545,60.8,66.42857142857143,69.41666666666667,68.14285714285714,50.42857142857143,121.92857142857143,99.15384615384616,68.33333333333333,59.4,117.53846153846153,65.8,62.42857142857143,53.0,42.333333333333336,63.30769230769231,63.8,58.666666666666664,105.93333333333334,81.73333333333333,84.26666666666667,104.0,62.46666666666667,64.6,64.26666666666667,82.2,80.53333333333333,91.8,57.13333333333333,73.53333333333333,80.81818181818181,39.333333333333336
1222,21.29,52.79,15.71,34.43,5.57,18.36,10.11,15.32,11.68,25.96,10.79,17.43,5.21,4.43,16.61,24.32,59.86,17.96,39.21,6.36,20.64,11.21,17.86,13.43,22.93,15.46,10.96,8.86,2.82,16.61,242.8181818181818,234.73333333333332,223.71428571428572,229.33333333333334,212.42857142857142,211.71428571428572,182.42857142857142,212.76923076923077,233.25,241.86666666666667,204.23076923076923,242.4,250.28571428571428,238.14285714285714,254.44444444444446,255.46153846153845,237.93333333333334,242.66666666666666,192.6,240.86666666666667,231.66666666666666,206.36363636363637,242.66666666666666,245.0,243.26666666666668,223.46666666666667,231.06666666666666,191.2,251.66666666666666,234.73333333333332,210.72727272727272,238.33333333333334
1224,26.0,59.87,20.0,42.63,6.0,17.23,15.2,22.1,14.17,20.43,11.17,15.2,8.0,2.77,19.2,25.4,54.0,18.13,34.0,7.27,20.0,14.77,21.17,11.73,23.7,14.47,18.77,6.5,3.27,20.43,272.1818181818182,287.6666666666667,283.7857142857143,253.83333333333334,273.2857142857143,280.2857142857143,264.7142857142857,293.0769230769231,260.0833333333333,254.13333333333333,223.69230769230768,276.2,252.14285714285714,257.7142857142857,249.88888888888889,277.84615384615387,278.06666666666666,255.4,249.6,265.2,273.93333333333334,289.8181818181818,274.1333333333333,274.26666666666665,281.3333333333333,287.73333333333335,220.06666666666666,301.2,274.46666666666664,295.6,287.72727272727275,234.33333333333334
1225,22.07,53.7,16.67,37.33,5.41,16.37,12.33,17.56,11.85,22.78,12.04,13.78,5.93,3.0,16.67,23.0,54.44,17.63,36.15,5.37,18.3,12.19,17.26,11.3,22.52,12.85,12.56,6.59,3.59,17.44,218.45454545454547,216.53333333333333,230.5,227.41666666666666,231.42857142857142,221.42857142857142,201.78571428571428,213.3846153846154,243.25,208.13333333333333,238.23076923076923,212.73333333333332,232.57142857142858,233.85714285714286,226.55555555555554,234.30769230769232,219.33333333333334,215.8,253.4,213.46666666666667,228.33333333333334,212.36363636363637,215.66666666666666,220.2,214.0,210.66666666666666,226.0,206.8,226.6,209.46666666666667,216.8181818181818,249.33333333333334
1226,25.85,58.33,20.37,42.15,5.48,16.19,13.41,20.81,11.26,22.56,14.26,14.96,8.04,3.41,19.89,24.11,55.19,17.63,36.81,6.48,18.37,16.48,23.19,11.89,24.48,14.15,16.7,6.78,2.85,19.26,190.72727272727272,204.86666666666667,190.71428571428572,176.08333333333334,195.0,210.57142857142858,173.92857142857142,204.0,194.0,181.13333333333333,194.84615384615384,192.73333333333332,178.14285714285714,184.42857142857142,174.0,190.69230769230768,194.93333333333334,194.26666666666668,212.26666666666668,177.33333333333334,220.86666666666667,203.0909090909091,189.73333333333332,194.8,203.13333333333333,213.6,195.86666666666667,187.0,203.0,205.6,202.72727272727272,150.66666666666666
1227,27.86,58.45,21.45,42.9,6.41,15.55,13.31,22.28,13.52,24.34,16.45,12.52,6.17,3.31,19.45,24.14,56.17,17.72,37.52,6.41,18.66,14.24,20.59,11.24,21.9,14.24,14.31,5.55,4.31,20.66,68.27272727272727,74.66666666666667,66.0,88.5,60.285714285714285,69.14285714285714,103.71428571428571,66.53846153846153,83.08333333333333,72.4,91.3076923076923,61.266666666666666,66.14285714285714,71.85714285714286,60.111111111111114,79.53846153846153,65.66666666666667,77.46666666666667,88.46666666666667,85.66666666666667,85.6,76.27272727272727,63.46666666666667,64.13333333333334,58.8,63.0,82.93333333333334,67.8,56.6,73.93333333333334,70.18181818181819,49.333333333333336
1228,27.1,55.8,19.67,35.63,7.43,20.17,13.8,19.1,9.73,25.4,18.27,13.17,7.0,3.1,19.13,20.33,54.07,14.63,34.97,5.7,19.1,15.03,21.23,11.13,21.2,11.03,14.83,5.7,2.5,18.2,12.636363636363637,17.933333333333334,21.071428571428573,10.25,20.0,19.285714285714285,14.0,14.461538461538462,27.083333333333332,9.733333333333333,7.461538461538462,14.866666666666667,19.0,16.142857142857142,27.22222222222222,17.307692307692307,14.733333333333333,9.066666666666666,13.133333333333333,9.733333333333333,33.0,14.454545454545455,12.533333333333333,13.0,15.6,14.2,10.8,18.6,15.933333333333334,14.6,16.727272727272727,12.333333333333334
1229,23.69,53.59,17.21,38.86,6.48,14.72,10.72,15.24,9.76,21.14,11.52,14.86,6.17,2.41,18.9,24.45,51.62,17.93,35.14,6.52,16.48,14.76,20.14,9.0,22.83,14.0,13.59,7.66,3.24,16.45,266.27272727272725,270.0,263.64285714285717,228.0,255.57142857142858,258.57142857142856,195.07142857142858,241.0,262.8333333333333,233.2,245.6153846153846,260.06666666666666,269.0,250.42857142857142,275.22222222222223,268.46153846153845,256.46666666666664,217.8,181.06666666666666,227.26666666666668,234.26666666666668,233.36363636363637,248.2,245.6,265.2,246.73333333333332,240.2,235.8,263.93333333333334,268.53333333333336,258.8181818181818,227.66666666666666
1231,23.44,54.94,15.91,33.31,7.53,21.62,16.12,22.62,11.22,25.62,13.81,11.5,4.44,5.34,18.06,24.28,58.84,19.56,42.47,4.72,16.38,13.72,19.19,12.12,24.16,11.97,10.5,6.34,3.53,20.16,32.36363636363637,19.4,19.357142857142858,30.833333333333332,35.57142857142857,32.285714285714285,46.357142857142854,24.23076923076923,31.833333333333332,26.4,35.46153846153846,26.933333333333334,42.285714285714285,41.714285714285715,53.22222222222222,32.15384615384615,26.533333333333335,26.6,24.733333333333334,30.266666666666666,21.4,27.272727272727273,22.4,24.133333333333333,21.666666666666668,19.333333333333332,39.8,32.8,23.066666666666666,21.6,27.454545454545453,32.333333333333336
1232,20.77,52.77,15.94,38.77,4.84,14.0,10.03,14.65,9.94,20.84,12.29,13.32,6.52,2.77,18.39,24.03,52.03,18.65,37.32,5.39,14.71,12.29,17.71,10.74,24.9,13.9,13.48,5.81,2.65,16.06,261.90909090909093,216.93333333333334,232.35714285714286,228.41666666666666,264.57142857142856,260.2857142857143,226.85714285714286,201.23076923076923,234.16666666666666,234.86666666666667,209.15384615384616,196.53333333333333,273.42857142857144,263.42857142857144,274.22222222222223,242.69230769230768,221.46666666666667,235.73333333333332,207.26666666666668,209.06666666666666,202.8,208.0,217.0,209.2,206.26666666666668,208.86666666666667,237.06666666666666,230.8,225.93333333333334,220.26666666666668,227.72727272727272,277.6666666666667
1233,26.14,56.72,20.41,41.1,5.72,15.62,16.97,23.69,11.14,24.21,16.45,15.34,8.21,4.34,20.38,23.76,56.59,18.0,39.28,5.76,17.31,18.21,25.1,12.14,23.17,12.76,15.69,7.41,2.76,21.59,160.0,166.06666666666666,158.92857142857142,173.5,146.28571428571428,149.42857142857142,172.42857142857142,171.07692307692307,154.58333333333334,173.66666666666666,121.61538461538461,163.73333333333332,128.57142857142858,139.42857142857142,129.0,157.84615384615384,161.53333333333333,177.06666666666666,180.73333333333332,165.8,168.53333333333333,165.9090909090909,177.06666666666666,170.86666666666667,171.73333333333332,164.33333333333334,149.4,173.4,158.8,171.73333333333332,155.45454545454547,183.0
1234,24.25,54.14,19.46,37.46,4.79,16.68,16.25,22.64,11.32,25.04,14.46,15.04,6.64,4.0,17.71,24.43,57.86,17.46,36.64,6.96,21.21,10.89,15.82,11.11,21.82,14.68,13.86,7.36,3.79,20.43,69.63636363636364,68.0,74.21428571428571,76.58333333333333,81.28571428571429,82.28571428571429,59.714285714285715,63.15384615384615,74.33333333333333,67.0,36.15384615384615,81.2,93.71428571428571,82.0,97.55555555555556,67.46153846153847,80.33333333333333,62.86666666666667,52.333333333333336,88.13333333333334,76.66666666666667,63.45454545454545,72.46666666666667,80.46666666666667,76.4,60.2,60.733333333333334,69.0,84.86666666666666,62.266666666666666,63.36363636363637,103.66666666666667
1235,26.32,57.75,20.61,42.93,5.71,14.82,12.04,17.75,11.29,25.39,11.86,13.57,5.5,5.5,18.64,23.68,55.86,18.36,40.39,5.32,15.46,14.04,21.11,10.71,22.57,12.54,13.5,7.07,4.11,17.82,86.0909090909091,72.13333333333334,75.42857142857143,80.75,92.71428571428571,85.0,71.5,65.76923076923077,94.0,85.66666666666667,51.84615384615385,76.26666666666667,92.57142857142857,83.0,117.44444444444444,81.92307692307692,75.0,74.33333333333333,84.0,68.26666666666667,84.0,67.63636363636364,71.8,74.6,78.0,68.86666666666666,75.6,69.4,87.8,65.6,71.72727272727273,82.0
