TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,ARG,BD,BIH,BOB,CNG,COL,DOL,DWH,ECK,ENT,GRN,GRS,HER,HOL,JON,MAS,MGY,MKV,MOR,NOR,POM,RAG,REI,RM,RPI,RTH,SAG,SAU,SEL,SIM,TSR,WLK,WOB,WOL
1184,25.56,55.15,19.07,37.37,6.48,17.78,14.7,22.74,10.89,22.56,15.78,15.85,7.04,2.37,20.3,26.44,55.63,21.44,41.04,5.0,14.59,15.19,20.78,10.04,23.15,14.63,14.85,9.07,3.33,19.81,196.8181818181818,242.625,268.0,224.8181818181818,229.9090909090909,221.44444444444446,259.42857142857144,266.9166666666667,226.0,236.8125,248.15384615384616,204.85714285714286,247.8,247.66666666666666,229.7,250.38888888888889,248.14285714285714,224.15384615384616,243.84615384615384,191.0,233.72222222222223,279.0,168.4,215.14285714285714,249.76923076923077,243.44444444444446,250.88888888888889,238.92307692307693,235.3846153846154,198.45454545454547,254.9090909090909,235.66666666666666,255.625,246.0
1185,24.16,53.68,19.92,40.52,4.24,13.16,16.92,25.68,11.88,23.28,12.68,16.96,7.4,2.72,20.84,25.36,55.28,19.32,37.48,6.04,17.8,15.56,22.68,10.92,23.0,14.08,15.52,7.84,3.6,22.6,202.36363636363637,242.625,230.8125,240.72727272727272,199.1818181818182,242.22222222222223,212.21428571428572,246.16666666666666,240.2,188.3125,228.84615384615384,237.85714285714286,248.8,291.6666666666667,188.6,208.11111111111111,214.28571428571428,183.3846153846154,186.30769230769232,232.25,225.5,272.0,151.8,231.14285714285714,262.3076923076923,231.33333333333334,210.77777777777777,225.07692307692307,227.0,251.0,239.63636363636363,222.0,234.8125,242.55555555555554
1186,24.75,51.89,18.57,35.46,6.18,16.43,14.57,20.71,9.14,21.18,15.71,15.21,6.36,1.5,20.32,24.25,51.96,18.79,36.14,5.46,15.82,14.39,21.0,9.79,21.32,12.25,15.71,7.04,3.57,20.71,159.72727272727272,182.625,185.75,168.63636363636363,163.36363636363637,159.11111111111111,168.42857142857142,180.16666666666666,149.0,176.0625,161.84615384615384,204.85714285714286,193.33333333333334,246.0,145.4,168.5,175.71428571428572,163.15384615384616,151.69230769230768,142.5,180.16666666666666,254.5,133.2,151.0,173.3846153846154,156.88888888888889,172.16666666666666,169.69230769230768,173.15384615384616,87.36363636363636,166.27272727272728,169.66666666666666,189.1875,160.66666666666666
1187,24.31,56.12,19.31,41.23,5.0,14.88,15.81,24.27,13.35,25.88,11.54,14.85,6.58,4.58,19.77,22.42,56.81,15.5,36.27,6.92,20.54,14.65,21.23,12.19,22.88,12.92,14.04,6.04,2.54,21.19,115.0,162.5625,151.375,145.63636363636363,92.54545454545455,161.0,151.35714285714286,144.91666666666666,160.0,98.5625,138.30769230769232,122.07142857142857,118.0,145.5,137.9,140.83333333333334,105.14285714285714,97.46153846153847,105.6923076923077,140.875,129.72222222222223,108.0,106.0,165.85714285714286,161.30769230769232,133.0,138.16666666666666,126.3076923076923,143.23076923076923,174.63636363636363,143.27272727272728,143.4,143.0625,148.22222222222223
1189,24.61,58.75,17.68,38.54,6.93,20.21,11.68,16.64,13.46,22.07,14.32,17.43,8.86,2.29,19.43,25.57,55.21,18.29,36.61,7.29,18.61,15.89,22.43,11.5,23.36,15.39,16.25,9.04,3.0,17.07,262.72727272727275,235.6875,256.9375,254.0909090909091,280.90909090909093,257.55555555555554,260.64285714285717,243.75,239.1,276.0625,255.15384615384616,280.42857142857144,269.2,265.8333333333333,259.1,269.1111111111111,256.0,275.7692307692308,265.84615384615387,277.125,277.77777777777777,243.0,279.6,248.0,247.76923076923077,260.55555555555554,275.1666666666667,269.61538461538464,253.07692307692307,265.1818181818182,250.0909090909091,253.46666666666667,245.4375,254.0
1190,28.34,61.1,22.38,44.28,5.97,16.83,15.28,22.55,12.21,25.52,15.38,16.17,10.93,5.59,16.86,25.97,62.48,19.17,41.21,6.79,21.28,11.52,16.62,13.59,24.34,14.83,19.45,7.03,3.79,19.07,53.90909090909091,55.5,65.875,75.27272727272727,113.72727272727273,62.333333333333336,61.857142857142854,93.5,60.6,90.375,78.76923076923077,51.0,73.53333333333333,70.33333333333333,58.6,76.72222222222223,87.35714285714286,93.61538461538461,114.6923076923077,57.375,85.0,51.5,63.4,73.71428571428571,83.46153846153847,92.8,79.27777777777777,81.15384615384616,98.0,64.36363636363636,96.72727272727273,54.733333333333334,69.1875,73.77777777777777
1191,23.83,52.59,16.66,33.28,7.17,19.31,12.83,19.38,8.66,25.17,14.97,15.52,3.9,2.93,20.83,25.62,57.72,18.76,37.86,6.86,19.86,16.48,23.59,11.38,23.76,15.0,11.31,8.0,2.1,20.28,263.45454545454544,271.75,260.5625,253.1818181818182,209.72727272727272,261.55555555555554,254.92857142857142,250.41666666666666,270.3,205.6875,242.92307692307693,285.85714285714283,259.93333333333334,296.8333333333333,247.1,229.38888888888889,207.64285714285714,210.84615384615384,186.69230769230768,262.5,216.44444444444446,277.5,219.4,257.7142857142857,253.6153846153846,221.55555555555554,230.44444444444446,236.6153846153846,255.07692307692307,253.54545454545453,244.1818181818182,260.26666666666665,280.0625,247.55555555555554
1192,25.11,59.04,18.07,38.64,7.04,20.39,11.39,16.46,11.25,21.46,13.57,12.0,6.96,4.32,19.86,23.14,53.0,17.46,36.75,5.68,16.25,16.14,22.79,12.0,25.86,12.36,15.46,5.36,2.36,17.5,196.9090909090909,178.3125,192.25,195.0,242.63636363636363,186.0,201.92857142857142,210.16666666666666,167.3,232.4375,212.92307692307693,149.57142857142858,185.86666666666667,169.66666666666666,212.2,220.38888888888889,207.28571428571428,230.69230769230768,258.38461538461536,177.375,226.61111111111111,235.5,222.4,203.57142857142858,174.46153846153845,225.33333333333334,231.0,216.46153846153845,210.69230769230768,141.36363636363637,213.45454545454547,193.4,196.6875,203.44444444444446
1193,23.53,55.6,18.23,40.27,5.3,15.33,15.23,20.67,12.47,23.27,12.77,14.2,7.13,4.27,18.07,22.13,54.03,15.93,36.3,6.2,17.73,13.73,20.2,11.8,22.33,12.97,15.0,7.07,4.23,18.77,123.81818181818181,117.6875,119.3125,129.45454545454547,150.8181818181818,121.33333333333333,117.64285714285714,134.33333333333334,137.3,133.25,125.23076923076923,93.92857142857143,120.33333333333333,131.33333333333334,128.6,117.94444444444444,108.5,134.84615384615384,142.15384615384616,103.75,124.77777777777777,112.0,149.0,120.71428571428571,140.76923076923077,111.8,131.83333333333334,122.0,127.38461538461539,106.0,129.1818181818182,114.26666666666667,137.5,111.11111111111111
1194,28.19,65.88,20.65,44.31,7.54,21.58,12.23,18.65,14.69,23.58,14.35,15.62,8.96,3.5,21.27,27.04,59.19,20.23,38.27,6.81,20.92,16.81,23.77,12.27,26.54,16.92,16.81,8.5,4.12,17.81,238.72727272727272,253.6875,255.3125,256.0,232.63636363636363,268.1111111111111,258.2857142857143,224.0,267.8,239.125,246.23076923076923,205.14285714285714,246.66666666666666,230.66666666666666,259.7,260.8333333333333,235.85714285714286,242.0,249.15384615384616,218.0,248.44444444444446,196.0,217.2,274.7142857142857,273.6923076923077,238.88888888888889,248.11111111111111,244.6153846153846,247.0,248.27272727272728,240.0,253.4,234.0,243.22222222222223
1196,26.93,55.8,18.73,34.2,8.2,21.6,14.9,19.8,10.23,24.93,16.27,14.67,6.53,3.13,18.87,24.0,57.9,17.13,36.77,6.87,21.13,14.27,21.37,12.9,21.1,14.5,13.57,7.33,3.13,18.97,18.818181818181817,42.25,26.6875,17.0,11.454545454545455,23.0,27.857142857142858,21.083333333333332,12.7,17.4375,21.923076923076923,16.642857142857142,20.8,20.0,20.7,20.333333333333332,19.857142857142858,18.076923076923077,16.076923076923077,19.875,17.055555555555557,34.5,17.6,20.142857142857142,16.46153846153846,15.4,17.555555555555557,18.384615384615383,23.846153846153847,20.90909090909091,17.636363636363637,27.533333333333335,26.875,18.88888888888889
1197,23.07,55.77,14.6,31.37,8.47,24.4,17.5,24.53,11.43,22.53,12.7,16.93,8.33,1.6,21.9,24.97,55.4,17.9,34.27,7.07,21.13,16.97,25.4,12.63,24.8,13.3,18.6,7.8,3.17,22.17,287.09090909090907,287.1875,287.125,283.54545454545456,286.27272727272725,275.8888888888889,291.57142857142856,287.5833333333333,286.8,266.375,298.53846153846155,274.64285714285717,286.2,303.3333333333333,292.1,292.1111111111111,294.2142857142857,283.6923076923077,268.15384615384613,265.625,294.6666666666667,312.5,274.2,276.85714285714283,294.61538461538464,293.0,294.72222222222223,295.0,292.53846153846155,222.9090909090909,296.90909090909093,291.6666666666667,300.5625,290.55555555555554
1198,19.16,48.32,15.0,33.6,4.16,14.72,11.8,18.36,10.88,21.68,8.56,19.32,5.36,2.84,19.16,24.28,53.84,18.28,36.76,6.0,17.08,13.44,20.24,11.68,22.2,13.48,13.96,8.36,2.84,17.72,310.27272727272725,306.75,304.1875,303.90909090909093,298.3636363636364,308.77777777777777,305.35714285714283,276.5833333333333,303.7,294.9375,310.3076923076923,304.64285714285717,300.26666666666665,307.0,304.1,292.0,305.14285714285717,303.53846153846155,279.0,313.375,296.05555555555554,282.5,311.6,300.85714285714283,303.2307692307692,294.77777777777777,303.0,307.2307692307692,295.84615384615387,316.8181818181818,291.1818181818182,308.1333333333333,296.125,296.77777777777777
1199,24.47,55.63,15.53,32.4,8.93,23.23,13.07,18.97,11.43,24.1,14.93,15.7,8.93,3.5,19.1,22.13,55.1,14.63,31.83,7.5,23.27,12.73,19.57,11.93,22.37,12.13,16.33,7.03,3.03,18.43,39.72727272727273,53.25,38.9375,42.18181818181818,28.09090909090909,49.77777777777778,36.57142857142857,34.666666666666664,45.1,22.25,33.38461538461539,28.571428571428573,29.733333333333334,32.5,33.3,36.55555555555556,25.571428571428573,26.846153846153847,38.61538461538461,37.0,37.833333333333336,5.0,36.0,41.142857142857146,45.53846153846154,28.0,43.666666666666664,31.846153846153847,36.46153846153846,110.45454545454545,27.363636363636363,47.6,36.1875,35.888888888888886
1200,22.25,55.32,14.79,31.93,7.46,23.39,10.0,17.32,10.93,20.46,12.61,16.46,7.86,2.57,18.64,26.61,58.68,18.89,38.32,7.71,20.36,13.14,18.75,14.68,26.04,16.64,15.75,8.68,2.82,17.61,274.54545454545456,211.4375,220.875,235.0,255.0909090909091,236.44444444444446,241.71428571428572,213.58333333333334,235.4,237.25,227.92307692307693,269.85714285714283,241.13333333333333,258.1666666666667,255.3,244.88888888888889,218.07142857142858,245.53846153846155,237.07692307692307,285.25,233.33333333333334,234.5,298.0,221.28571428571428,190.6153846153846,241.77777777777777,224.16666666666666,239.30769230769232,233.53846153846155,286.8181818181818,230.9090909090909,232.26666666666668,244.9375,234.44444444444446
1201,22.21,51.18,15.89,33.93,6.32,17.25,11.89,17.0,11.18,23.96,13.68,13.54,5.07,2.89,15.96,22.07,53.11,15.61,32.75,6.46,20.36,11.39,16.64,9.32,20.32,13.11,9.79,6.21,2.21,16.79,109.45454545454545,140.1875,144.0625,98.45454545454545,82.72727272727273,109.88888888888889,127.78571428571429,132.08333333333334,100.0,87.3125,108.0,101.07142857142857,133.53333333333333,128.66666666666666,101.4,112.94444444444444,91.14285714285714,74.46153846153847,107.61538461538461,96.375,92.72222222222223,243.0,106.2,109.57142857142857,102.92307692307692,94.3,101.05555555555556,96.84615384615384,105.76923076923077,92.0909090909091,99.45454545454545,129.0,147.0,104.22222222222223
1202,25.5,56.62,18.31,36.12,7.19,20.5,14.23,20.12,10.92,25.77,15.35,15.46,7.69,3.23,17.92,24.69,58.12,18.46,38.54,6.23,19.58,13.12,19.35,11.27,23.77,12.42,15.15,8.27,2.23,19.65,147.0909090909091,200.1875,207.75,184.36363636363637,159.9090909090909,193.11111111111111,184.42857142857142,221.16666666666666,184.1,160.5625,176.3846153846154,147.64285714285714,194.4,180.0,168.4,190.77777777777777,164.78571428571428,147.30769230769232,182.07692307692307,136.5,161.94444444444446,218.5,104.8,191.85714285714286,216.15384615384616,192.11111111111111,186.88888888888889,172.76923076923077,200.76923076923077,169.0,204.63636363636363,167.4,199.1875,196.44444444444446
1203,26.69,57.31,20.69,40.14,6.0,17.17,15.97,22.31,13.07,23.0,15.1,15.72,8.38,3.41,19.17,24.24,55.76,17.93,36.62,6.31,19.14,15.0,22.34,12.52,21.0,12.9,16.48,7.38,3.38,18.83,78.0909090909091,84.25,80.75,76.27272727272727,66.9090909090909,75.55555555555556,80.5,77.25,77.2,63.4375,69.92307692307692,75.57142857142857,78.13333333333334,114.66666666666667,67.8,74.33333333333333,73.42857142857143,64.0,67.15384615384616,48.625,65.16666666666667,32.0,62.4,66.85714285714286,85.07692307692308,68.0,66.66666666666667,68.15384615384616,82.53846153846153,93.54545454545455,81.0,72.2,84.5625,74.77777777777777
1204,27.38,64.38,20.12,42.73,7.27,21.65,16.81,24.35,14.35,23.69,16.62,16.19,10.88,4.15,22.69,24.46,55.19,19.19,40.65,5.27,14.54,18.92,26.96,11.81,26.65,12.35,20.88,7.46,3.12,20.77,80.54545454545455,93.5625,120.6875,118.27272727272727,144.54545454545453,99.77777777777777,108.5,133.41666666666666,109.7,137.125,96.0,94.14285714285714,128.13333333333333,124.33333333333333,92.8,120.16666666666667,104.71428571428571,129.23076923076923,164.15384615384616,74.875,126.33333333333333,151.5,72.6,103.85714285714286,149.53846153846155,123.0,123.22222222222223,103.3076923076923,137.07692307692307,101.18181818181819,129.54545454545453,92.4,112.3125,108.66666666666667
1205,24.0,58.67,16.07,34.89,7.93,23.78,10.19,14.04,11.96,23.48,14.59,16.41,6.3,2.41,17.7,27.15,59.15,20.26,39.81,6.89,19.33,12.3,18.07,11.78,24.7,15.37,13.07,8.44,3.56,15.59,284.27272727272725,271.875,285.5625,288.3636363636364,291.09090909090907,288.1111111111111,293.2142857142857,241.16666666666666,275.7,284.0,278.15384615384613,303.2142857142857,287.8666666666667,289.8333333333333,284.4,285.6666666666667,286.07142857142856,289.84615384615387,290.3076923076923,288.75,284.6111111111111,288.5,293.0,285.85714285714283,277.53846153846155,279.8888888888889,277.0,287.0,280.7692307692308,284.09090909090907,272.72727272727275,272.53333333333336,268.1875,278.3333333333333
1206,25.37,57.03,18.83,37.67,6.53,19.37,15.6,22.97,11.57,24.13,14.4,15.77,8.6,3.03,18.1,25.8,58.77,20.1,40.6,5.7,18.17,11.4,17.7,12.6,23.83,13.93,17.2,7.5,3.8,20.87,88.81818181818181,71.8125,69.1875,87.54545454545455,104.18181818181819,87.33333333333333,69.07142857142857,102.75,91.5,88.75,88.3076923076923,69.71428571428571,84.53333333333333,69.16666666666667,80.5,83.16666666666667,82.78571428571429,92.53846153846153,113.07692307692308,83.5,87.88888888888889,58.5,132.2,97.85714285714286,93.3076923076923,101.5,88.16666666666667,84.46153846153847,91.92307692307692,84.0909090909091,102.45454545454545,70.8,88.3125,96.22222222222223
1207,23.61,57.61,18.18,41.89,5.43,15.71,14.61,20.46,12.68,21.14,13.21,15.14,10.11,3.54,18.82,23.71,54.36,18.32,37.64,5.39,16.71,13.18,19.46,12.96,23.89,12.86,18.82,7.93,4.86,18.46,86.0909090909091,96.5625,77.125,84.54545454545455,79.72727272727273,99.22222222222223,86.71428571428571,77.91666666666667,112.9,83.25,87.84615384615384,87.42857142857143,71.13333333333334,60.0,105.5,81.94444444444444,82.21428571428571,83.76923076923077,75.92307692307692,117.5,82.05555555555556,20.5,87.2,100.71428571428571,109.61538461538461,87.0,77.33333333333333,90.23076923076923,83.6923076923077,208.63636363636363,77.27272727272727,95.13333333333334,70.1875,89.11111111111111
1208,22.0,51.86,16.24,34.72,5.76,17.14,16.48,23.41,12.97,21.76,13.14,15.24,8.14,3.24,19.21,23.24,52.34,17.14,33.83,6.1,18.52,12.59,18.93,11.1,21.07,13.79,15.48,7.34,2.59,20.69,81.0909090909091,96.8125,85.6875,67.45454545454545,80.9090909090909,70.55555555555556,78.92857142857143,68.91666666666667,56.3,91.5,73.76923076923077,109.42857142857143,68.2,74.66666666666667,84.4,72.77777777777777,117.42857142857143,101.15384615384616,46.53846153846154,105.25,91.22222222222223,61.0,94.0,46.857142857142854,64.76923076923077,49.8,88.05555555555556,86.6923076923077,70.76923076923077,149.0,41.18181818181818,91.8,67.9375,47.0
1209,26.44,56.74,19.67,37.0,6.78,19.74,13.85,19.11,12.04,24.26,15.74,15.37,7.26,3.67,18.44,24.44,59.11,18.48,38.89,5.96,20.22,13.63,19.89,13.48,20.89,12.52,14.67,8.78,3.07,17.26,108.27272727272727,121.375,120.875,115.63636363636364,129.9090909090909,111.44444444444444,125.57142857142857,124.91666666666667,110.3,133.9375,105.84615384615384,119.57142857142857,113.86666666666666,118.83333333333333,115.5,138.0,136.0,130.92307692307693,167.84615384615384,109.5,137.05555555555554,182.0,115.4,119.57142857142857,116.61538461538461,122.44444444444444,124.38888888888889,118.84615384615384,113.76923076923077,147.9090909090909,102.18181818181819,131.46666666666667,108.1875,101.66666666666667
1210,27.44,58.38,20.19,39.0,7.25,19.38,15.94,23.0,11.38,26.09,15.78,15.47,8.84,4.84,21.22,22.75,58.91,17.03,39.47,5.72,19.44,16.06,24.28,14.06,23.25,12.47,17.28,7.31,3.53,20.12,9.818181818181818,14.3125,8.75,10.818181818181818,3.3636363636363638,14.555555555555555,8.285714285714286,14.0,17.0,2.25,8.692307692307692,4.642857142857143,7.733333333333333,17.333333333333332,6.3,10.055555555555555,5.571428571428571,2.769230769230769,10.615384615384615,6.375,8.0,1.0,7.8,12.285714285714286,18.076923076923077,9.1,10.61111111111111,5.461538461538462,9.23076923076923,24.0,13.363636363636363,6.8,9.75,11.333333333333334
1211,29.03,56.38,22.52,40.66,6.52,15.72,17.76,23.48,11.55,27.93,18.21,13.55,6.28,3.79,15.93,23.34,60.79,15.9,39.62,7.45,21.17,11.79,17.1,12.1,19.0,13.21,13.0,6.14,2.28,19.97,9.545454545454545,6.6875,9.625,9.636363636363637,7.818181818181818,7.777777777777778,7.428571428571429,13.166666666666666,9.6,10.1875,6.3076923076923075,7.357142857142857,14.6,19.833333333333332,5.5,12.833333333333334,8.214285714285714,8.76923076923077,16.0,3.5,12.055555555555555,4.0,4.6,8.714285714285714,11.0,6.6,8.722222222222221,6.230769230769231,9.153846153846153,7.636363636363637,5.0,6.266666666666667,15.0,6.666666666666667
1212,24.3,57.7,17.81,39.7,6.48,18.0,12.15,19.74,11.56,23.96,15.22,16.56,6.7,2.48,21.96,25.93,57.0,20.85,43.33,5.07,13.67,16.44,25.74,11.7,26.19,14.04,15.63,7.7,3.74,18.52,294.6363636363636,276.0,295.0625,300.54545454545456,313.0,297.77777777777777,298.35714285714283,286.3333333333333,282.2,315.5,297.84615384615387,307.84615384615387,304.2,301.8333333333333,302.8,301.5,299.0,311.0769230769231,309.0769230769231,276.875,298.44444444444446,258.5,302.6,297.85714285714283,285.84615384615387,305.8888888888889,299.27777777777777,301.0769230769231,306.84615384615387,245.0,305.45454545454544,288.4,287.0,302.3333333333333
1214,23.83,54.8,17.97,37.6,5.87,17.2,15.03,22.33,12.17,23.9,11.4,17.7,6.43,3.0,22.63,22.97,54.43,16.87,36.43,6.1,18.0,18.23,26.47,12.07,23.07,12.13,15.73,7.1,2.2,20.7,278.8181818181818,266.75,267.875,276.8181818181818,267.8181818181818,270.8888888888889,271.35714285714283,258.6666666666667,275.3,269.75,260.7692307692308,270.0,255.06666666666666,264.5,278.9,263.44444444444446,254.71428571428572,271.15384615384613,265.3076923076923,246.125,254.44444444444446,314.5,264.2,286.57142857142856,268.2307692307692,280.0,263.8333333333333,262.38461538461536,274.61538461538464,247.0,280.1818181818182,272.6,278.3125,282.1111111111111
1216,22.54,54.18,16.86,35.61,5.68,18.57,11.43,17.29,11.86,22.61,10.82,15.75,7.32,1.82,20.36,23.11,51.57,15.75,30.93,7.36,20.64,14.61,22.57,10.46,23.14,14.39,14.68,7.32,3.75,17.82,272.1818181818182,241.875,238.1875,261.90909090909093,289.09090909090907,249.0,237.42857142857142,236.33333333333334,251.3,273.0625,253.76923076923077,250.28571428571428,248.86666666666667,239.0,263.6,239.22222222222223,252.64285714285714,288.3076923076923,269.0,276.25,242.61111111111111,209.5,280.8,254.28571428571428,232.3846153846154,269.3333333333333,253.0,265.7692307692308,267.6923076923077,248.9090909090909,263.09090909090907,252.86666666666667,240.1875,249.88888888888889
1217,22.26,56.48,16.33,37.11,5.93,19.37,14.3,20.19,12.11,22.56,10.96,19.07,7.85,3.3,21.15,26.3,56.44,18.93,36.04,7.37,20.41,16.59,24.19,11.85,24.96,15.37,16.26,10.63,4.22,19.3,312.90909090909093,315.25,315.5625,311.3636363636364,307.3636363636364,313.8888888888889,313.7857142857143,306.3333333333333,311.0,300.0625,310.84615384615387,309.5,311.1333333333333,296.5,311.5,300.1666666666667,308.2142857142857,305.7692307692308,297.38461538461536,303.625,292.6111111111111,322.5,307.4,314.0,306.84615384615387,311.0,303.1111111111111,307.2307692307692,316.0769230769231,258.3636363636364,315.54545454545456,314.8666666666667,319.3125,315.1111111111111
1218,25.83,57.03,20.07,40.0,5.76,17.03,12.52,17.17,12.0,22.21,15.93,13.41,6.45,3.31,16.72,24.41,57.07,19.59,42.03,4.83,15.03,12.34,19.31,13.62,21.1,11.38,14.14,6.52,2.55,16.79,71.36363636363636,90.0,91.3125,55.72727272727273,71.0909090909091,50.0,88.42857142857143,77.08333333333333,51.6,94.0625,84.84615384615384,56.642857142857146,76.4,46.0,73.8,80.16666666666667,87.5,85.07692307692308,85.6923076923077,89.0,94.61111111111111,146.0,77.2,55.857142857142854,51.23076923076923,64.3,93.94444444444444,81.15384615384616,49.92307692307692,63.72727272727273,56.72727272727273,86.13333333333334,67.375,56.111111111111114
1219,25.86,57.5,21.25,43.11,4.61,14.39,13.96,22.14,12.71,24.04,13.29,17.36,8.68,2.54,20.25,25.25,58.0,18.96,38.39,6.29,19.61,13.54,20.11,12.54,23.18,14.11,16.82,9.25,3.96,18.96,159.9090909090909,156.3125,167.6875,188.1818181818182,232.72727272727272,180.11111111111111,165.35714285714286,183.75,185.4,221.875,178.07692307692307,178.42857142857142,193.8,167.66666666666666,173.3,199.77777777777777,190.5,221.0,271.2307692307692,190.625,214.77777777777777,169.5,188.0,191.14285714285714,210.0,213.44444444444446,196.5,191.30769230769232,208.0,217.54545454545453,201.0,162.73333333333332,169.3125,188.88888888888889
1220,25.76,59.55,19.86,41.76,5.9,17.79,13.28,20.59,15.0,24.0,13.1,15.97,7.59,3.79,20.1,24.07,55.83,16.1,34.66,7.97,21.17,15.03,21.76,11.17,22.34,13.93,15.28,7.97,3.72,19.55,138.9090909090909,145.0625,154.75,160.63636363636363,135.54545454545453,166.44444444444446,163.78571428571428,177.83333333333334,155.3,110.375,155.84615384615384,152.64285714285714,153.2,189.0,149.1,170.55555555555554,134.71428571428572,119.53846153846153,165.92307692307693,117.625,150.94444444444446,151.5,159.8,169.42857142857142,145.07692307692307,164.77777777777777,138.11111111111111,142.53846153846155,167.84615384615384,175.8181818181818,174.9090909090909,131.13333333333333,181.0,167.88888888888889
1221,22.44,54.22,16.96,38.3,5.48,15.93,12.44,21.37,13.3,21.04,14.37,13.96,10.81,4.59,19.26,19.0,47.67,14.48,33.44,4.52,14.22,15.37,21.07,10.07,23.07,11.37,17.07,6.56,3.85,18.7,191.0,199.875,186.9375,202.72727272727272,159.27272727272728,221.88888888888889,197.71428571428572,203.33333333333334,251.5,140.0625,203.15384615384616,178.57142857142858,176.2,166.5,216.3,198.55555555555554,176.78571428571428,142.0,139.92307692307693,129.125,164.27777777777777,255.0,114.8,237.28571428571428,207.53846153846155,231.0,162.61111111111111,180.30769230769232,222.07692307692307,188.8181818181818,233.54545454545453,217.33333333333334,218.625,245.11111111111111
1222,21.11,53.81,15.67,35.81,5.44,18.0,11.3,17.85,11.15,23.78,9.96,14.0,6.04,5.59,20.0,21.41,53.56,15.63,35.3,5.78,18.26,16.04,23.33,12.89,25.37,13.48,13.81,7.33,4.15,18.04,205.63636363636363,196.875,173.4375,162.63636363636363,159.63636363636363,169.44444444444446,191.42857142857142,149.16666666666666,169.6,216.875,181.23076923076923,180.21428571428572,170.4,149.0,202.0,199.11111111111111,185.92857142857142,211.6153846153846,168.07692307692307,253.125,203.94444444444446,207.0,252.2,157.71428571428572,142.23076923076923,148.88888888888889,205.88888888888889,187.0,150.84615384615384,226.9090909090909,136.72727272727272,197.66666666666666,163.875,151.0
1224,21.82,54.75,16.61,38.18,5.21,16.57,11.25,17.11,11.25,22.64,10.18,16.07,6.54,2.36,21.36,21.25,51.11,15.64,34.82,5.61,16.29,17.68,25.89,11.61,24.75,10.75,15.64,6.79,3.57,18.11,306.27272727272725,304.9375,291.25,305.54545454545456,286.8181818181818,312.1111111111111,307.2142857142857,277.3333333333333,315.6,273.8125,307.84615384615387,275.7857142857143,288.8666666666667,265.6666666666667,314.2,288.3888888888889,290.57142857142856,291.46153846153845,289.53846153846155,298.625,282.1111111111111,252.5,294.6,315.57142857142856,305.7692307692308,309.0,287.8333333333333,298.2307692307692,305.15384615384613,308.54545454545456,308.27272727272725,300.1333333333333,302.0,313.77777777777777
1225,21.59,53.86,16.41,37.55,5.17,16.31,14.59,20.14,11.62,20.83,9.79,12.86,6.48,3.14,19.86,21.9,48.93,16.76,34.24,5.14,14.69,15.24,22.34,10.1,23.31,11.97,15.17,5.9,3.03,18.41,195.54545454545453,195.0,212.375,200.63636363636363,183.36363636363637,203.44444444444446,216.14285714285714,191.58333333333334,186.3,158.6875,191.30769230769232,232.42857142857142,212.8,250.0,195.2,199.5,192.57142857142858,168.23076923076923,201.15384615384616,191.25,194.72222222222223,229.0,151.0,192.85714285714286,196.15384615384616,181.66666666666666,182.5,188.15384615384616,196.30769230769232,192.63636363636363,185.54545454545453,178.06666666666666,206.5,191.66666666666666
1226,26.38,57.9,20.48,41.45,5.9,16.45,12.52,19.45,7.76,21.93,14.93,13.55,8.03,3.93,18.14,27.62,60.66,19.1,38.28,8.52,22.38,14.86,21.28,13.9,26.9,16.97,16.17,6.41,3.66,18.34,250.1818181818182,227.625,217.8125,237.54545454545453,260.90909090909093,231.33333333333334,229.85714285714286,207.83333333333334,207.4,268.9375,231.69230769230768,277.5,241.73333333333332,227.0,224.3,218.55555555555554,241.28571428571428,266.7692307692308,252.07692307692307,285.75,250.5,235.5,268.0,227.57142857142858,211.15384615384616,226.11111111111111,237.22222222222223,252.30769230769232,219.23076923076923,264.0,214.0909090909091,241.06666666666666,208.875,221.88888888888889
1227,25.48,55.9,20.48,43.19,5.0,12.71,14.03,22.13,13.29,22.16,14.77,12.58,7.68,2.74,17.65,22.55,52.29,16.29,34.74,6.26,17.55,11.16,17.13,10.87,21.03,14.03,16.26,5.94,3.35,20.68,90.9090909090909,105.75,95.8125,110.45454545454545,96.0,99.22222222222223,86.14285714285714,125.75,129.2,83.6875,110.61538461538461,86.64285714285714,106.4,130.5,93.9,84.77777777777777,103.5,81.61538461538461,80.07692307692308,62.25,90.44444444444444,37.0,68.0,104.71428571428571,148.6153846153846,103.66666666666667,90.55555555555556,95.92307692307692,108.92307692307692,63.09090909090909,120.9090909090909,83.73333333333333,111.3125,110.88888888888889
