TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,BIH,BOB,BPI,CNG,COL,CPA,CPR,DC,DC2,DCI,DOK,DOL,DUN,GRN,HKB,ISR,JEN,KEL,KLK,KMV,KPK,KRA,LMC,LYN,MAS,MB,MKV,MOR,NOL,PGH,PIG,POM,REI,REW,RPI,RT,RTB,RTH,RTR,SAG,SAU,SE,SPW,STH,STR,TW,WIL,WLK,WOB,WOL
1173,24.47,55.31,17.78,35.66,6.69,19.66,14.09,21.09,12.06,26.19,14.66,14.59,6.22,3.5,20.0,20.78,52.28,14.97,33.97,5.81,18.31,14.97,22.72,9.94,22.59,10.91,14.22,6.12,3.19,18.94,47.111111111111114,46.46153846153846,36.72727272727273,55.2,36.785714285714285,49.0,69.0,50.625,51.111111111111114,61.22222222222222,58.578947368421055,45.0,52.25,42.63157894736842,49.285714285714285,36.2,52.13333333333333,40.93333333333333,58.93333333333333,40.5,52.45454545454545,49.666666666666664,55.81818181818182,55.06666666666667,46.92857142857143,40.357142857142854,57.642857142857146,53.26315789473684,59.733333333333334,36.31578947368421,38.8421052631579,55.0,60.75,46.72727272727273,35.53333333333333,58.6875,48.125,41.714285714285715,35.266666666666666,49.78947368421053,43.642857142857146,40.111111111111114,51.0,32.25,41.4,84.91666666666667,39.53333333333333,45.0,47.5,39.07142857142857
1174,22.1,56.48,16.48,37.32,5.61,19.16,13.58,19.42,12.9,21.87,11.65,13.26,5.03,2.35,20.94,24.39,54.16,17.71,35.94,6.68,18.23,17.16,24.32,11.16,24.48,13.13,11.68,6.42,3.32,18.65,245.55555555555554,242.6153846153846,244.9090909090909,252.6,249.28571428571428,263.0,258.0,272.625,242.88888888888889,259.0,256.4736842105263,251.85714285714286,234.0,259.4736842105263,261.5,250.4,259.8,266.53333333333336,258.2,264.64285714285717,241.63636363636363,247.0,259.8181818181818,282.0,250.14285714285714,244.35714285714286,263.42857142857144,231.0,275.46666666666664,249.26315789473685,254.89473684210526,256.06666666666666,261.25,265.27272727272725,233.13333333333333,278.875,274.875,254.92857142857142,232.33333333333334,259.63157894736844,258.0,257.8888888888889,264.2857142857143,258.3333333333333,238.0,219.75,256.1333333333333,256.9230769230769,245.5,258.92857142857144
1175,20.81,50.65,15.81,35.23,5.0,15.42,11.5,17.23,11.15,16.35,10.5,11.38,7.62,2.42,14.92,21.73,45.15,16.38,31.46,5.35,13.69,10.69,16.46,10.15,21.19,11.46,16.46,5.0,3.04,16.88,247.11111111111111,263.6923076923077,236.63636363636363,264.3,252.5,257.0,257.0,221.0,259.0,276.77777777777777,288.4736842105263,258.7142857142857,278.25,284.94736842105266,278.42857142857144,261.0,265.4,245.93333333333334,291.46666666666664,247.07142857142858,264.09090909090907,232.0,261.0,264.8,269.5,263.14285714285717,290.35714285714283,302.2631578947368,247.2,275.0,300.10526315789474,289.1333333333333,287.5833333333333,225.72727272727272,264.53333333333336,257.8125,235.25,271.64285714285717,260.0,287.3157894736842,274.42857142857144,279.72222222222223,210.14285714285714,263.8333333333333,269.2,285.5,266.73333333333335,253.76923076923077,224.16666666666666,251.14285714285714
1176,21.53,43.94,13.69,24.09,7.84,19.84,14.06,19.69,4.88,19.12,14.53,11.81,5.66,3.03,21.78,20.16,43.84,16.03,32.97,4.12,10.88,18.44,26.19,8.72,21.06,8.03,12.81,5.22,2.62,19.12,150.44444444444446,154.46153846153845,143.45454545454547,186.0,130.28571428571428,179.0,188.0,171.125,184.55555555555554,205.11111111111111,182.94736842105263,146.14285714285714,204.625,168.0,135.57142857142858,135.06666666666666,187.6,139.8,172.13333333333333,142.64285714285714,165.63636363636363,170.16666666666666,192.0909090909091,140.26666666666668,172.92857142857142,146.85714285714286,174.85714285714286,167.8421052631579,142.2,161.26315789473685,173.94736842105263,177.6,170.75,157.72727272727272,143.4,142.75,120.125,153.57142857142858,143.6,171.47368421052633,168.85714285714286,156.88888888888889,128.28571428571428,171.0,212.8,171.91666666666666,137.93333333333334,164.53846153846155,163.66666666666666,142.57142857142858
1177,22.71,57.13,17.06,39.13,5.65,18.0,9.94,17.06,12.0,21.42,11.81,10.9,7.61,3.13,18.39,23.35,53.84,17.55,37.06,5.81,16.77,14.35,21.32,12.81,26.06,13.87,12.9,5.29,3.52,15.87,176.55555555555554,155.0,175.9090909090909,162.2,157.0,142.0,160.0,220.25,178.66666666666666,178.66666666666666,145.73684210526315,170.28571428571428,156.375,148.1578947368421,139.85714285714286,144.8,182.8,159.13333333333333,161.13333333333333,166.42857142857142,160.8181818181818,168.5,181.45454545454547,153.86666666666667,166.42857142857142,144.14285714285714,168.71428571428572,169.1578947368421,194.26666666666668,128.52631578947367,172.52631578947367,168.86666666666667,159.0,180.72727272727272,150.53333333333333,167.875,143.25,138.92857142857142,149.4,142.89473684210526,160.07142857142858,137.44444444444446,214.28571428571428,165.0,161.8,113.83333333333333,130.86666666666667,170.84615384615384,167.5,171.35714285714286
1178,24.21,52.79,19.97,40.0,4.24,12.79,16.36,24.85,11.52,24.0,13.64,15.27,7.24,3.52,18.55,22.91,54.76,16.7,35.3,6.21,19.45,14.06,19.64,10.42,21.58,11.55,15.03,6.97,2.45,19.97,136.33333333333334,146.30769230769232,134.0,129.1,140.28571428571428,137.0,143.0,148.875,149.88888888888889,131.55555555555554,147.6315789473684,150.35714285714286,120.875,147.6315789473684,142.85714285714286,138.26666666666668,127.73333333333333,149.0,142.0,152.92857142857142,139.9090909090909,147.83333333333334,127.9090909090909,138.13333333333333,142.92857142857142,148.71428571428572,144.07142857142858,162.89473684210526,131.06666666666666,162.10526315789474,145.89473684210526,143.33333333333334,148.0,159.0909090909091,171.46666666666667,160.8125,143.6875,135.78571428571428,171.53333333333333,151.6315789473684,134.5,145.5,149.0,119.08333333333333,131.0,192.75,136.26666666666668,129.92307692307693,145.16666666666666,147.07142857142858
1179,22.36,51.33,13.76,28.73,8.61,22.61,13.24,17.48,6.7,21.76,11.7,10.06,5.52,2.03,16.7,24.64,53.61,17.18,33.18,7.45,20.42,11.73,17.0,10.24,24.85,13.73,12.39,5.0,2.64,18.21,190.88888888888889,178.53846153846155,174.54545454545453,181.5,191.14285714285714,151.0,142.0,179.75,185.77777777777777,133.0,173.89473684210526,206.5,127.625,189.78947368421052,193.14285714285714,197.8,207.86666666666667,182.8,212.86666666666667,177.71428571428572,159.72727272727272,155.33333333333334,221.36363636363637,169.0,194.71428571428572,175.07142857142858,203.92857142857142,158.0,211.0,161.78947368421052,174.52631578947367,204.13333333333333,204.16666666666666,173.45454545454547,213.0,193.0625,199.0,171.35714285714286,211.26666666666668,189.1578947368421,194.85714285714286,188.66666666666666,187.28571428571428,196.66666666666666,140.2,182.75,178.06666666666666,208.6153846153846,165.66666666666666,208.0
1180,22.88,56.31,18.09,41.0,4.78,15.31,13.34,20.31,12.72,23.28,12.41,12.09,5.94,3.53,20.78,21.44,52.38,17.19,39.25,4.25,13.12,16.97,24.22,11.47,24.5,11.0,12.94,5.88,5.03,18.16,146.66666666666666,152.30769230769232,139.72727272727272,137.3,140.35714285714286,165.0,154.0,123.125,148.66666666666666,147.66666666666666,144.52631578947367,148.71428571428572,132.75,140.78947368421052,164.07142857142858,138.4,132.46666666666667,149.93333333333334,141.33333333333334,147.21428571428572,143.36363636363637,131.83333333333334,143.63636363636363,152.86666666666667,141.14285714285714,137.78571428571428,148.85714285714286,127.3157894736842,154.33333333333334,143.10526315789474,152.10526315789474,140.26666666666668,151.41666666666666,143.72727272727272,127.73333333333333,168.375,173.6875,143.92857142857142,126.4,145.57894736842104,140.0,142.88888888888889,157.0,132.25,114.6,129.75,141.93333333333334,130.30769230769232,133.33333333333334,132.57142857142858
1181,26.5,60.21,18.94,40.44,7.56,19.76,17.41,22.82,14.62,24.44,13.94,11.12,6.94,4.21,18.53,22.38,55.41,18.53,41.74,3.85,13.68,13.09,19.12,11.79,21.35,11.03,14.79,5.29,3.88,19.74,6.111111111111111,1.4615384615384615,4.2727272727272725,1.6,4.428571428571429,2.0,13.0,5.875,1.7777777777777777,2.2222222222222223,2.3684210526315788,5.357142857142857,2.375,4.684210526315789,3.7857142857142856,3.8666666666666667,2.1333333333333333,4.2,1.7333333333333334,4.428571428571429,2.1818181818181817,5.833333333333333,1.6363636363636365,2.1333333333333333,3.7857142857142856,5.357142857142857,1.9285714285714286,2.263157894736842,5.266666666666667,5.157894736842105,3.526315789473684,1.8,1.5833333333333333,8.272727272727273,2.2,1.9375,3.625,4.571428571428571,2.2,2.9473684210526314,2.7857142857142856,6.444444444444445,6.285714285714286,2.6666666666666665,2.0,4.833333333333333,5.933333333333334,2.3846153846153846,4.833333333333333,7.714285714285714
1182,25.73,59.83,20.27,39.07,5.47,20.77,13.9,22.87,13.07,24.3,14.03,14.53,7.97,4.33,19.03,25.07,60.03,17.8,38.97,7.27,21.07,14.17,21.27,14.6,26.4,14.5,16.43,6.47,4.4,20.0,127.55555555555556,124.76923076923077,114.81818181818181,126.4,113.85714285714286,134.0,120.0,126.125,136.0,130.88888888888889,135.89473684210526,128.0,131.125,103.47368421052632,129.5,108.06666666666666,134.73333333333332,108.86666666666666,135.13333333333333,111.92857142857143,123.27272727272727,113.16666666666667,136.0,139.06666666666666,125.71428571428571,109.92857142857143,136.64285714285714,97.0,130.73333333333332,106.89473684210526,115.10526315789474,139.0,150.66666666666666,129.54545454545453,101.13333333333334,139.5625,108.125,124.35714285714286,100.8,114.21052631578948,123.0,100.44444444444444,132.28571428571428,133.58333333333334,138.8,101.75,108.33333333333333,125.6923076923077,112.33333333333333,109.35714285714286
1183,24.31,53.83,20.38,42.93,3.93,10.9,13.62,18.79,11.07,23.48,14.34,13.9,5.93,3.28,17.07,22.38,55.1,14.66,33.24,7.72,21.86,13.69,19.1,11.69,20.97,13.66,12.66,6.97,4.28,16.83,190.11111111111111,216.76923076923077,190.54545454545453,239.8,187.21428571428572,199.0,177.0,198.5,221.0,221.44444444444446,236.42105263157896,190.14285714285714,212.125,217.68421052631578,222.21428571428572,188.26666666666668,238.6,207.66666666666666,237.6,210.0,201.1818181818182,193.66666666666666,236.63636363636363,229.66666666666666,202.5,199.5,246.71428571428572,252.73684210526315,156.93333333333334,226.57894736842104,216.52631578947367,245.0,217.75,188.9090909090909,200.6,223.375,181.0625,213.85714285714286,200.06666666666666,229.42105263157896,222.5,206.44444444444446,166.28571428571428,217.91666666666666,213.0,175.41666666666666,202.2,198.07692307692307,192.33333333333334,184.71428571428572
1184,25.0,54.03,15.4,28.93,9.6,25.1,10.27,14.1,7.3,19.53,15.23,9.77,7.17,2.27,16.83,23.6,51.23,16.67,33.27,6.93,17.97,12.43,17.8,10.53,23.7,14.43,13.7,4.93,3.0,15.0,149.22222222222223,159.46153846153845,144.72727272727272,163.8,142.92857142857142,153.0,173.0,160.75,155.11111111111111,186.33333333333334,162.57894736842104,141.28571428571428,192.875,138.52631578947367,134.85714285714286,141.13333333333333,153.6,150.66666666666666,139.53333333333333,152.78571428571428,167.8181818181818,160.83333333333334,139.8181818181818,141.86666666666667,148.92857142857142,160.78571428571428,144.57142857142858,174.21052631578948,131.4,157.68421052631578,194.73684210526315,146.53333333333333,137.58333333333334,143.72727272727272,135.4,121.875,127.5,160.78571428571428,134.2,150.0,152.28571428571428,152.44444444444446,117.14285714285714,158.66666666666666,183.0,177.58333333333334,151.53333333333333,146.69230769230768,153.16666666666666,148.42857142857142
1185,22.07,53.07,15.77,32.37,6.3,20.7,15.43,23.63,11.6,23.37,12.3,13.47,6.57,2.7,18.1,23.3,52.9,17.47,36.1,5.83,16.8,13.3,20.17,9.87,23.57,12.93,13.93,6.1,3.37,21.03,205.22222222222223,198.84615384615384,202.63636363636363,205.9,185.92857142857142,194.0,192.0,207.0,210.88888888888889,198.22222222222223,206.21052631578948,193.0,190.25,189.3684210526316,190.28571428571428,179.6,175.26666666666668,206.4,199.53333333333333,207.35714285714286,200.27272727272728,195.5,199.72727272727272,205.46666666666667,183.0,184.57142857142858,197.21428571428572,208.6315789473684,165.4,208.52631578947367,222.26315789473685,195.46666666666667,224.16666666666666,191.0,178.6,188.0625,175.75,185.42857142857142,177.73333333333332,198.78947368421052,178.71428571428572,188.88888888888889,198.42857142857142,166.08333333333334,196.6,196.25,182.8,182.46153846153845,196.0,179.42857142857142
1186,23.46,57.18,16.43,37.93,7.04,19.25,13.04,18.39,9.54,23.11,12.82,14.46,5.96,2.25,20.57,26.14,54.61,19.46,38.43,6.68,16.18,17.43,24.57,9.32,27.0,13.04,13.71,7.29,4.79,18.07,284.3333333333333,286.6923076923077,283.6363636363636,290.7,286.57142857142856,283.0,268.0,285.0,292.55555555555554,277.1111111111111,279.0,287.42857142857144,279.875,263.5263157894737,281.35714285714283,282.06666666666666,283.06666666666666,279.6,287.46666666666664,279.64285714285717,281.8181818181818,279.1666666666667,300.0,291.1333333333333,273.5,273.5,289.57142857142856,284.8421052631579,300.1333333333333,268.42105263157896,289.6842105263158,289.6666666666667,306.5,289.0,269.8666666666667,275.3125,267.5,267.42857142857144,271.0,267.42105263157896,274.7857142857143,264.22222222222223,300.14285714285717,281.75,268.0,271.25,273.6666666666667,282.6923076923077,286.5,279.2857142857143
1187,22.75,52.36,17.39,35.61,5.36,16.75,15.64,22.46,11.11,23.79,11.57,16.93,6.32,3.36,17.89,26.75,59.54,19.25,39.43,7.5,20.11,15.11,21.39,12.11,21.75,15.68,11.54,9.18,3.96,18.96,232.66666666666666,208.23076923076923,231.63636363636363,221.3,235.85714285714286,247.0,209.0,241.25,231.88888888888889,253.22222222222223,238.21052631578948,221.5,226.375,208.26315789473685,221.71428571428572,222.46666666666667,223.6,238.26666666666668,206.26666666666668,240.64285714285714,232.36363636363637,243.16666666666666,231.36363636363637,254.4,218.78571428571428,218.35714285714286,208.85714285714286,216.8421052631579,243.0,211.94736842105263,200.1578947368421,207.2,242.33333333333334,244.36363636363637,182.13333333333333,216.5,205.625,213.92857142857142,182.46666666666667,215.8421052631579,209.78571428571428,217.33333333333334,263.85714285714283,251.33333333333334,253.2,154.91666666666666,203.06666666666666,237.07692307692307,238.83333333333334,227.0
1188,21.15,55.04,15.31,36.35,5.85,18.69,12.27,17.38,9.0,23.0,11.38,14.81,4.81,2.38,20.19,27.04,57.42,20.81,40.5,6.23,16.92,16.04,23.5,12.27,27.69,16.0,13.08,5.92,3.77,17.77,330.22222222222223,325.7692307692308,335.45454545454544,336.6,328.85714285714283,329.0,314.0,319.5,336.22222222222223,342.55555555555554,332.0,332.2142857142857,338.75,321.5263157894737,327.57142857142856,327.0,339.85714285714283,328.6666666666667,332.4,332.92857142857144,333.6363636363636,336.6666666666667,337.72727272727275,334.0,328.92857142857144,323.92857142857144,330.2142857142857,334.94736842105266,325.8666666666667,327.63157894736844,330.2105263157895,331.3333333333333,332.3333333333333,335.27272727272725,318.06666666666666,331.875,327.125,333.7857142857143,317.53333333333336,329.0,332.7857142857143,324.1111111111111,332.2857142857143,338.6666666666667,340.2,326.0833333333333,321.46666666666664,338.2307692307692,334.6666666666667,336.14285714285717
1189,23.26,57.19,16.16,34.9,7.1,22.29,12.16,18.77,10.32,22.9,12.19,13.26,5.68,2.03,18.71,26.52,57.77,19.97,39.1,6.55,18.68,13.55,20.32,11.84,27.03,13.84,13.77,6.06,4.16,19.06,294.77777777777777,292.61538461538464,301.3636363636364,283.5,295.92857142857144,268.0,267.0,299.625,285.8888888888889,276.44444444444446,286.2105263157895,281.85714285714283,263.25,265.5263157894737,291.92857142857144,282.8666666666667,285.4,305.0,298.4,307.64285714285717,286.1818181818182,278.5,277.45454545454544,299.46666666666664,272.14285714285717,280.2142857142857,287.0,275.57894736842104,288.4,280.57894736842104,286.1578947368421,289.06666666666666,280.0833333333333,307.90909090909093,264.0,300.6875,292.125,283.7142857142857,263.3333333333333,287.57894736842104,271.42857142857144,274.22222222222223,306.2857142857143,303.1666666666667,256.2,291.75,282.26666666666665,279.84615384615387,280.0,283.85714285714283
1190,24.48,56.39,19.36,40.09,5.12,16.3,14.94,22.58,12.67,23.67,10.88,14.67,8.27,3.18,19.09,22.52,54.3,15.3,32.18,7.21,22.12,14.15,21.36,12.09,23.39,12.79,16.73,7.21,3.55,18.91,169.0,164.07692307692307,171.63636363636363,138.8,178.21428571428572,163.0,181.0,154.125,121.11111111111111,172.55555555555554,150.0,173.71428571428572,183.5,169.10526315789474,171.85714285714286,171.73333333333332,146.33333333333334,178.13333333333333,148.73333333333332,177.35714285714286,172.0909090909091,184.83333333333334,107.72727272727273,153.13333333333333,177.71428571428572,185.0,143.28571428571428,176.8421052631579,164.26666666666668,170.42105263157896,164.31578947368422,141.0,148.83333333333334,185.72727272727272,142.8,137.25,177.75,187.07142857142858,143.0,157.0,162.5,170.33333333333334,153.71428571428572,157.91666666666666,162.8,208.0,176.2,160.30769230769232,177.16666666666666,171.57142857142858
1191,21.83,51.14,17.28,38.07,4.55,13.07,15.66,21.45,9.31,23.59,13.83,14.31,5.0,1.55,21.41,22.97,52.28,16.31,33.14,6.66,19.14,16.45,22.72,9.62,23.1,12.62,13.0,6.66,4.41,19.9,255.11111111111111,218.53846153846155,239.36363636363637,232.4,236.57142857142858,209.0,204.0,308.0,242.66666666666666,223.0,211.21052631578948,244.78571428571428,218.375,220.31578947368422,228.92857142857142,235.33333333333334,242.4,209.53333333333333,222.66666666666666,215.42857142857142,229.27272727272728,240.5,260.8181818181818,213.26666666666668,246.57142857142858,225.35714285714286,222.85714285714286,225.52631578947367,247.93333333333334,214.78947368421052,211.05263157894737,224.73333333333332,211.83333333333334,258.09090909090907,266.06666666666666,255.125,231.6875,227.0,265.6666666666667,213.3684210526316,237.78571428571428,226.0,277.57142857142856,248.0,249.6,225.41666666666666,225.86666666666667,249.92307692307693,244.0,243.5
1192,21.91,52.44,17.41,38.47,4.5,13.97,15.03,23.22,9.97,25.28,11.28,15.5,5.5,3.97,19.06,24.94,58.47,17.44,38.16,7.5,20.31,13.84,21.34,12.38,24.56,14.72,12.22,7.03,3.06,19.91,307.8888888888889,323.9230769230769,304.90909090909093,321.2,302.35714285714283,325.0,325.0,276.125,310.6666666666667,311.6666666666667,324.05263157894734,317.42857142857144,313.875,310.3157894736842,309.2857142857143,306.26666666666665,323.6,320.2,324.26666666666665,321.0,315.6363636363636,300.0,322.1818181818182,326.73333333333335,319.2857142857143,310.7857142857143,327.42857142857144,321.42105263157896,294.8,308.42105263157896,317.42105263157896,325.53333333333336,329.4166666666667,305.0,285.46666666666664,310.5625,315.25,318.85714285714283,287.0,315.4736842105263,322.5,305.0,275.7142857142857,317.8333333333333,317.4,285.75,313.2,317.53846153846155,300.3333333333333,311.14285714285717
1193,25.22,58.34,19.22,40.25,6.0,18.09,14.12,20.44,13.47,23.16,13.81,13.47,7.44,5.09,18.28,23.41,55.5,17.0,38.0,6.41,17.5,12.97,18.84,12.16,22.97,11.16,14.94,6.56,3.5,17.81,106.77777777777777,150.92307692307693,112.0909090909091,143.1,115.42857142857143,162.0,146.0,108.875,119.22222222222223,126.44444444444444,147.68421052631578,109.92857142857143,142.25,125.26315789473684,136.92857142857142,122.53333333333333,120.86666666666666,100.26666666666667,144.53333333333333,99.0,139.36363636363637,121.5,123.0909090909091,118.33333333333333,107.5,133.85714285714286,142.64285714285714,137.3684210526316,85.26666666666667,142.3684210526316,127.73684210526316,135.6,139.66666666666666,108.72727272727273,121.26666666666667,136.375,161.5,141.28571428571428,123.33333333333333,132.8421052631579,122.5,121.0,99.42857142857143,132.41666666666666,127.2,114.66666666666667,141.53333333333333,109.76923076923077,123.0,96.5
1194,25.64,60.07,18.14,40.57,7.5,19.5,13.0,19.54,12.04,22.5,14.07,12.21,5.57,4.29,20.64,25.54,55.0,20.0,41.86,5.54,13.14,16.36,24.61,11.61,25.93,12.75,14.25,5.29,4.29,18.93,221.55555555555554,222.46153846153845,227.9090909090909,184.5,235.0,206.0,224.0,204.375,181.11111111111111,199.11111111111111,212.94736842105263,213.64285714285714,187.625,235.26315789473685,215.64285714285714,236.73333333333332,187.26666666666668,235.26666666666668,184.6,235.28571428571428,205.0,214.16666666666666,171.1818181818182,197.33333333333334,209.71428571428572,232.21428571428572,187.28571428571428,260.5263157894737,213.86666666666667,248.52631578947367,216.42105263157896,184.2,210.83333333333334,230.1818181818182,217.46666666666667,202.75,239.6875,223.35714285714286,221.2,219.05263157894737,208.14285714285714,230.88888888888889,211.0,197.66666666666666,188.2,209.25,226.06666666666666,215.23076923076923,212.83333333333334,218.42857142857142
1195,23.41,55.48,19.14,41.38,4.28,14.1,13.55,20.9,13.62,22.07,13.9,17.03,8.0,3.52,21.66,23.79,53.48,15.83,31.34,7.97,22.14,16.24,25.62,13.03,22.34,15.52,16.21,7.93,3.17,19.24,290.0,302.84615384615387,307.72727272727275,297.0,298.35714285714283,304.0,310.0,326.125,302.55555555555554,313.0,304.5263157894737,292.0,299.625,301.89473684210526,297.2857142857143,299.6,295.92857142857144,303.2,299.26666666666665,299.0,299.8181818181818,301.3333333333333,290.8181818181818,295.3333333333333,293.42857142857144,291.07142857142856,297.57142857142856,306.8421052631579,291.26666666666665,305.36842105263156,304.5263157894737,296.73333333333335,298.5,301.54545454545456,314.1333333333333,316.4375,306.125,305.57142857142856,314.26666666666665,303.7368421052632,300.0,300.22222222222223,298.42857142857144,294.8333333333333,286.4,330.3333333333333,302.8666666666667,299.2307692307692,303.8333333333333,290.2857142857143
1196,25.94,58.42,20.09,39.76,5.85,18.67,13.88,19.76,13.18,23.79,14.06,12.18,7.15,2.73,14.45,24.52,57.18,18.48,38.39,6.03,18.79,10.36,15.39,11.7,22.76,12.97,13.73,6.52,4.03,17.18,50.55555555555556,48.46153846153846,51.63636363636363,51.1,51.142857142857146,47.0,39.0,39.75,55.55555555555556,51.0,41.578947368421055,48.214285714285715,46.75,37.421052631578945,42.0,55.2,54.2,41.733333333333334,46.733333333333334,44.92857142857143,50.45454545454545,39.0,63.0,37.2,46.07142857142857,42.857142857142854,45.357142857142854,31.473684210526315,53.4,36.94736842105263,56.63157894736842,46.86666666666667,46.583333333333336,47.18181818181818,62.4,48.75,44.0,34.214285714285715,62.4,36.36842105263158,41.0,37.333333333333336,58.0,48.083333333333336,55.8,53.916666666666664,35.06666666666667,50.84615384615385,38.666666666666664,41.642857142857146
1197,21.67,54.17,16.23,36.33,5.43,17.83,13.87,21.67,11.53,21.97,9.9,15.43,5.57,2.57,18.83,26.2,57.97,20.0,39.37,6.2,18.6,14.93,21.47,13.43,25.03,14.0,13.47,7.47,2.7,18.2,320.55555555555554,323.84615384615387,321.6363636363636,327.8,321.85714285714283,333.0,330.0,326.75,334.0,332.1111111111111,328.57894736842104,325.2142857142857,332.25,320.7368421052632,327.85714285714283,320.8,329.73333333333335,319.46666666666664,324.0,318.7857142857143,319.72727272727275,317.5,327.0,332.6666666666667,320.7142857142857,310.85714285714283,321.2142857142857,337.4736842105263,325.8,306.05263157894734,329.05263157894734,321.6,324.5,319.45454545454544,320.6,333.0625,319.125,319.2857142857143,322.46666666666664,321.2105263157895,323.2857142857143,315.3333333333333,323.42857142857144,324.75,328.0,319.4166666666667,314.8,324.38461538461536,318.8333333333333,314.85714285714283
1198,24.42,58.81,18.97,39.94,5.45,18.87,13.06,18.87,11.74,20.55,12.23,13.35,8.06,1.81,19.52,27.0,55.32,19.03,34.77,7.97,20.55,15.03,21.16,11.03,26.39,16.03,14.74,7.16,4.19,17.97,299.8888888888889,304.15384615384613,305.6363636363636,303.3,305.7142857142857,306.0,297.0,314.875,293.6666666666667,285.0,304.3157894736842,298.7142857142857,271.75,296.36842105263156,302.92857142857144,300.0,305.6666666666667,302.6,288.93333333333334,304.7142857142857,295.27272727272725,301.8333333333333,295.6363636363636,308.4,296.64285714285717,292.2142857142857,293.2857142857143,278.42105263157896,295.6,290.2105263157895,272.94736842105266,289.8,306.4166666666667,305.45454545454544,278.8,300.375,300.0,302.7857142857143,279.8666666666667,295.57894736842104,299.2142857142857,294.5,291.57142857142856,304.1666666666667,285.0,309.6666666666667,295.8666666666667,300.6923076923077,303.6666666666667,290.7857142857143
1199,24.58,54.03,18.77,36.71,5.81,17.32,13.52,20.94,12.74,25.29,13.9,16.77,8.39,6.32,17.84,20.61,55.13,14.16,35.52,6.45,19.61,12.48,18.68,12.23,20.23,9.71,16.06,8.03,2.35,18.58,28.77777777777778,30.384615384615383,37.72727272727273,26.9,40.714285714285715,26.0,21.0,36.75,22.88888888888889,38.77777777777778,31.63157894736842,21.214285714285715,29.0,28.736842105263158,29.714285714285715,44.266666666666666,41.53333333333333,26.8,22.533333333333335,27.5,33.90909090909091,30.666666666666668,34.18181818181818,22.133333333333333,28.714285714285715,35.357142857142854,24.285714285714285,23.157894736842106,46.0,34.10526315789474,28.94736842105263,23.533333333333335,27.583333333333332,36.0,44.333333333333336,29.1875,40.625,35.285714285714285,43.2,26.736842105263158,35.357142857142854,32.888888888888886,39.57142857142857,40.166666666666664,39.2,36.166666666666664,32.666666666666664,37.23076923076923,30.333333333333332,30.857142857142858
1200,23.04,60.64,18.25,43.43,4.79,17.21,13.18,19.43,12.82,24.54,9.75,15.5,5.61,4.11,19.86,28.07,61.75,21.82,43.36,6.25,18.39,16.89,24.39,12.93,27.96,15.46,12.29,8.46,3.89,17.93,320.44444444444446,303.61538461538464,316.8181818181818,309.4,307.57142857142856,313.0,321.0,322.75,311.1111111111111,318.55555555555554,300.4736842105263,316.35714285714283,309.875,306.94736842105266,310.92857142857144,307.6,305.2,322.3333333333333,309.8666666666667,321.57142857142856,315.45454545454544,326.0,306.3636363636364,299.53333333333336,310.2857142857143,314.0,303.7142857142857,302.10526315789474,318.3333333333333,302.10526315789474,300.8421052631579,307.6666666666667,301.0,330.27272727272725,295.2,313.4375,325.5625,308.92857142857144,294.06666666666666,301.1578947368421,300.85714285714283,306.0,330.57142857142856,308.3333333333333,314.8,188.83333333333334,316.3333333333333,312.7692307692308,325.0,309.85714285714283
1201,22.81,53.72,16.16,33.0,6.66,20.72,14.06,20.66,10.34,23.0,14.12,13.94,7.91,4.28,16.97,23.38,54.69,15.88,34.66,7.5,20.03,12.88,19.06,11.22,23.88,13.62,14.19,6.66,3.31,17.75,169.0,151.15384615384616,168.54545454545453,131.4,176.85714285714286,155.0,163.0,160.875,139.66666666666666,166.0,154.1578947368421,179.85714285714286,142.875,164.47368421052633,162.21428571428572,182.13333333333333,146.4,184.46666666666667,129.46666666666667,178.85714285714286,146.36363636363637,164.66666666666666,143.0,132.86666666666667,165.64285714285714,166.21428571428572,126.21428571428571,181.68421052631578,185.73333333333332,174.05263157894737,180.05263157894737,135.66666666666666,152.16666666666666,181.8181818181818,193.26666666666668,148.5,180.625,151.5,189.93333333333334,148.31578947368422,146.64285714285714,166.27777777777777,166.85714285714286,161.91666666666666,139.6,173.83333333333334,167.2,173.15384615384616,175.33333333333334,175.57142857142858
